year,geo,value
2016,WLD,0.8
2017,WLD,10.8
2018,WLD,17.6
2019,WLD,24.7
2020,WLD,37.9
2021,WLD,92.2
2022,WLD,82.9
2023,WLD,119.9
2022,AUT,5.3
2022,CAN,4
2019,CHL,2.4
2020,CHL,6.2
2021,CHL,7.4
2022,CHL,8.3
2022,DNK,2.3
2020,EGY,0.8
2021,EGY,0.8
2022,EGY,0.8
2020,DEU,13.6
2021,DEU,25.1
2022,DEU,42.7
2019,HKG,1
2020,HKG,1
2021,HKG,7.2
2022,HKG,9.8
2020,HUN,1.9
2021,HUN,2.2
2022,HUN,4.8
2021,ITA,10.1
2022,ITA,24.4
2019,NLD,6.7
2020,NLD,10
2021,NLD,10
2022,NLD,17.3
2022,NZL,1.8
2021,SRB,1.2
2022,SRB,1.2
2022,SGP,1.8
2021,KOR,0.8
2022,KOR,1.3
2021,ESP,5.9
2022,ESP,9.3
2020,SWE,2.3
2021,SWE,2.3
2022,CHE,1.1
2021,GBR,21.9
2022,GBR,33.7
2023,AUT,11.4
2023,ITA,15
2023,GBR,22.5
2023,DEU,18.8
2023,HKG,14.4
2023,NLD,5.3
2023,FRA,10.7
