year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2016,WLD,58,,,,
2017,WLD,60,,,,
2018,WLD,62,,,,
2019,WLD,62,,,,
2020,WLD,65,,,,
2021,WLD,69,,,,
2022,WLD,68,,,,
2023,WLD,69,,,,
2028,WLD,,79,,,
2016,AFE,52,,,,
2017,AFE,52,,,,
2018,AFE,54,,,,
2019,AFE,53,,,,
2020,AFE,56,,,,
2021,AFE,60,,,,
2022,AFE,60,,,,
2023,AFE,61,,,,
2016,AFG,39,,,,
2017,AFG,45,,,,
2018,AFG,52,,,,
2019,AFG,52,,,,
2020,AFG,56,,,,
2021,AFG,59,,,,
2022,AFG,59,,,,
2023,AFG,57,,,,
2016,AFW,46,,,,
2017,AFW,50,,,,
2018,AFW,51,,,,
2019,AFW,51,,,,
2020,AFW,53,,,,
2021,AFW,60,,,,
2022,AFW,59,,,,
2023,AFW,60,,,,
2016,AGO,47,,,,
2017,AGO,49,,,,
2018,AGO,55,,,,
2019,AGO,58,,,,
2020,AGO,59,,,,
2021,AGO,60,,,,
2022,AGO,60,,,,
2023,AGO,62,,,,
2016,ALB,65,,,,
2017,ALB,69,,,,
2018,ALB,79,,,,
2019,ALB,76,,,,
2020,ALB,81,,,,
2021,ALB,86,,,,
2022,ALB,84,,,,
2023,ALB,85,,,,
2022,AND,44,,,,
2023,AND,49,,,,
2016,ARB,44,,,,
2017,ARB,45,,,,
2018,ARB,49,,,,
2019,ARB,50,,,,
2020,ARB,54,,,,
2021,ARB,59,,,,
2022,ARB,59,,,,
2023,ARB,60,,,,
2016,ARE,47,,,,
2017,ARE,55,,,,
2018,ARE,60,,,,
2019,ARE,58,,,,
2020,ARE,65,,,,
2021,ARE,74,,,,
2022,ARE,74,,,,
2023,ARE,78,,,,
2016,ARG,65,,,,
2017,ARG,69,,,,
2018,ARG,69,,,,
2019,ARG,69,,,,
2020,ARG,72,,,,
2021,ARG,78,,,,
2022,ARG,77,,,,
2023,ARG,80,,,,
2016,ARM,79,,,,
2017,ARM,81,,,,
2018,ARM,82,,,,
2019,ARM,82,,,,
2020,ARM,83,,,,
2021,ARM,85,,,,
2022,ARM,85,,,,
2023,ARM,85,,,,
2020,ATG,44,,,,
2021,ATG,50,,,,
2022,ATG,47,,,,
2023,ATG,56,,,,
2016,AUS,87,,,,
2017,AUS,89,,,,
2018,AUS,86,,,,
2019,AUS,86,,,,
2020,AUS,86,,,,
2021,AUS,89,,,,
2022,AUS,90,,,,
2023,AUS,91,,,,
2016,AUT,86,,,,
2017,AUT,86,,,,
2018,AUT,88,,,,
2019,AUT,87,,,,
2020,AUT,88,,,,
2021,AUT,91,,,,
2022,AUT,90,,,,
2023,AUT,93,,,,
2016,AZE,52,,,,
2017,AZE,58,,,,
2018,AZE,68,,,,
2019,AZE,68,,,,
2020,AZE,71,,,,
2021,AZE,73,,,,
2022,AZE,71,,,,
2023,AZE,67,,,,
2016,BDI,50,,,,
2017,BDI,54,,,,
2018,BDI,54,,,,
2019,BDI,51,,,,
2020,BDI,50,,,,
2021,BDI,50,,,,
2022,BDI,51,,,,
2023,BDI,47,,,,
2016,BEL,75,,,,
2017,BEL,76,,,,
2018,BEL,83,,,,
2019,BEL,83,,,,
2020,BEL,83,,,,
2021,BEL,88,,,,
2022,BEL,89,,,,
2023,BEL,90,,,,
2016,BEN,47,,,,
2017,BEN,48,,,,
2018,BEN,52,,,,
2019,BEN,51,,,,
2020,BEN,60,,,,
2021,BEN,67,,,,
2022,BEN,66,,,,
2023,BEN,68,,,,
2016,BFA,49,,,,
2017,BFA,53,,,,
2018,BFA,55,,,,
2019,BFA,54,,,,
2020,BFA,54,,,,
2021,BFA,70,,,,
2022,BFA,69,,,,
2023,BFA,74,,,,
2016,BGD,57,,,,
2017,BGD,59,,,,
2018,BGD,59,,,,
2019,BGD,59,,,,
2020,BGD,61,,,,
2021,BGD,70,,,,
2022,BGD,70,,,,
2023,BGD,71,,,,
2016,BGR,75,,,,
2017,BGR,77,,,,
2018,BGR,82,,,,
2019,BGR,82,,,,
2020,BGR,83,,,,
2021,BGR,87,,,,
2022,BGR,87,,,,
2023,BGR,88,,,,
2016,BHR,42,,,,
2017,BHR,45,,,,
2018,BHR,51,,,,
2019,BHR,51,,,,
2020,BHR,54,,,,
2021,BHR,55,,,,
2022,BHR,55,,,,
2023,BHR,52,,,,
2016,BHS,37,,,,
