year,geo,value
2000,WLD,2
2001,WLD,2
2002,WLD,2
2003,WLD,4
2004,WLD,5
2005,WLD,6
2006,WLD,7
2007,WLD,9
2008,WLD,10
2009,WLD,14
2010,WLD,20
2011,WLD,24
2012,WLD,32
2013,WLD,47
2014,WLD,51
2015,WLD,58
2016,WLD,65
2017,WLD,70
2018,WLD,80
2019,WLD,88
2020,WLD,92
2021,WLD,99
2022,WLD,105
2023,WLD,107
2024,WLD,109
2025,WLD,110
1979,JPN,1
1999,TGO,1
2003,ALB,1
2003,EUR,1
2004,BRA,1
2005,FIN,1
2006,LCA,1
2007,DEU,1
2007,ZAF,1
2008,BRA,1
2008,KOR,1
2009,GMB,1
2009,JAM,2
2009,PLW,1
2009,RUS,2
2010,GHA,4
2010,HND,1
2010,LVA,1
2010,NGA,1
2010,SAU,1
2010,VNM,1
2010,ZAF,1
2011,BGR,1
2011,FRA,1
2011,TLS,1
2011,TTO,1
2011,ZAF,1
2012,CZE,2
2012,HUN,1
2012,IDN,1
2012,IND,3
2012,LVA,1
2012,MLT,1
2012,NAM,1
2012,SGP,1
2012,UGA,1
2012,VNM,1
2013,BGD,1
2013,BGR,1
2013,BHS,1
2013,BRN,1
2013,CAN,1
2013,CHL,1
2013,GBR,2
2013,KHM,2
2013,MOZ,1
2013,NLD,1
2013,RWA,1
2013,SLE,1
2013,SWE,1
2013,TUR,1
2013,URY,2
2013,VCT,1
2013,ZAF,1
2014,ARM,1
2014,BGR,1
2014,GBR,1
2014,GHA,1
2014,KOR,1
2014,LKA,1
2014,MDA,2
2014,PRT,1
2015,AFG,2
2015,ATG,1
2015,GHA,1
2015,HUN,1
2015,IDN,2
2015,MNG,1
2015,MYS,4
2015,NPL,1
2015,PHL,1
2015,SLE,1
2015,TWN,1
2015,ZAF,1
2016,ALB,1
2016,BWA,1
2016,COK,1
2016,DEU,1
2016,DZA,1
2016,ETH,1
2016,FJI,1
2016,KHM,1
2016,MUS,1
2016,MYS,1
2016,WSM,1
2017,CZE,1
2017,DEU,1
2017,FJI,1
2017,GHA,2
2017,GMB,1
2017,IND,1
2017,JPN,1
2017,LUX,1
2017,NAM,2
2017,NGA,1
2017,NOR,2
2017,PHL,2
2017,POL,1
2017,SWE,1
2017,UGA,1
2017,ZMB,1
2018,AUS,1
2018,BEN,1
2018,COM,1
2018,DMA,1
2018,ESP,1
2018,FRA,1
2018,GBR,1
2018,KEN,1
2018,MMR,1
2018,MWI,2
2018,NLD,1
2018,NOR,1
2018,PHL,1
2018,TGO,1
2018,TWN,1
2018,UKR,1
2018,URY,1
2018,USA,1
2018,ZMB,1
2019,AUT,1
2019,BRN,1
2019,BTN,1
2019,CZE,3
2019,DEU,1
2019,EUR,2
2019,FJI,1
2019,GBR,1
2019,GEO,1
2019,GHA,2
2019,IND,1
2019,IRL,1
2019,KGZ,1
2019,KHM,1
2019,KOR,1
2019,NLD,1
2019,NZL,3
2019,SYC,1
2019,URY,1
2019,VUT,1
2020,BGD,1
2020,BGR,1
2020,CAN,1
2020,CYP,1
2020,ESP,9
2020,EUR,2
2020,FRA,1
2020,GTM,1
2020,IDN,1
2020,MWI,1
2020,PRT,1
2020,SGP,1
2020,SVK,1
2020,SWE,1
2020,UGA,1
2020,UZB,1
2020,ZAF,3
2021,BFA,1
2021,CHN,1
2021,CZE,2
2021,DEU,2
2021,ESP,4
2021,EUR,4
2021,FRA,2
2021,GBR,5
2021,GHA,3
2021,GRC,2
2021,HRV,1
2021,HUN,1
2021,KGZ,1
2021,KOR,1
2021,LTU,1
2021,LVA,1
2021,MLT,1
2021,MYS,1
2021,NOR,1
2021,PRT,2
2021,RUS,2
2021,SVN,1
2021,SWE,1
2021,TJK,1
2021,UKR,1
2021,WSM,1
2022,AUS,1
2022,AZE,1
2022,BGR,1
2022,CAN,2
2022,CHN,1
2022,DEU,2
2022,DZA,1
2022,GBR,3
2022,ITA,1
2022,JOR,1
2022,JPN,1
2022,KOR,1
2022,LKA,1
2022,NER,1
2022,NZL,1
2022,PAN,1
2022,POL,2
2022,SRB,1
2022,SVN,3
2022,SWE,1
2022,TWN,2
2022,USA,1
2022,ZAF,2
2023,AUS,1
2023,BLZ,1
2023,BWA,1
2023,CAN,2
2023,CHL,1
2023,CHN,1
2023,COL,1
2023,DEU,2
2023,EUR,1
2023,FRA,1
2023,GBR,7
2023,IDN,1
2023,KOR,2
2023,NGA,1
2023,NOR,2
2023,PHL,4
2023,SGP,1
2023,SWE,2
2023,TWN,1
2023,URY,1
2023,USA,2
2023,VNM,1
2023,ZAF,1
2024,AND,1
2024,AUS,3
2024,AUT,1
2024,CAN,1
2024,CHL,1
2024,COL,4
2024,CYP,2
2024,CZE,1
2024,DEU,2
2024,ESP,1
2024,EUR,4
2024,FJI,1
2024,FRA,1
2024,GBR,1
2024,GHA,1
2024,HUN,1
2024,IRL,2
2024,LTU,1
2024,LUX,1
2024,LVA,1
2024,MDA,1
2024,MYS,1
2024,NLD,1
2024,NOR,2
2024,NPL,1
2024,OMN,1
2024,PRT,1
2024,TUR,5
2024,TWN,1
2024,URY,1
2024,USA,1
2025,AUS,2
2025,BGR,1
2025,GAB,1
2025,GBR,1
2025,JOR,1
2025,MLT,1
2025,SVK,1
2025,TUR,1
