year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2008,ARM,Total,15.7,,,,
2009,ARM,Total,15.7,,,,
2010,ARM,Total,15.6,,,,
2011,ARM,Total,15.3,,,,
2012,ARM,Total,15,,,,
2013,ARM,Total,14.4,,,,
2014,ARM,Total,13.8,,,,
2015,ARM,Total,13.2,,,,
2016,ARM,Total,12.6,,,,
2017,ARM,Total,12.1,,,,
2018,ARM,Total,11.7,,,,
2019,ARM,Total,11.4,,,,
2020,ARM,Total,11.3,,,,
2021,ARM,Total,11.3,,,,
2022,ARM,Total,11.5,,,,
2000,AUS,Total,7.1,,,,
2001,AUS,Total,7.3,,,,
2002,AUS,Total,7.6,,,,
2003,AUS,Total,8,,,,
2004,AUS,Total,8.5,,,,
2005,AUS,Total,9,,,,
2006,AUS,Total,9.5,,,,
2007,AUS,Total,10.1,,,,
2008,AUS,Total,10.7,,,,
2009,AUS,Total,11.4,,,,
2010,AUS,Total,12.1,,,,
2011,AUS,Total,12.9,,,,
2012,AUS,Total,13.7,,,,
2013,AUS,Total,14.5,,,,
2014,AUS,Total,15.3,,,,
2015,AUS,Total,16.2,,,,
2016,AUS,Total,17,,,,
2017,AUS,Total,17.9,,,,
2018,AUS,Total,18.8,,,,
2019,AUS,Total,19.6,,,,
2020,AUS,Total,20.4,,,,
2021,AUS,Total,21.1,,,,
2022,AUS,Total,21.8,,,,
2000,AZE,Total,7.1,,,,
2001,AZE,Total,7.6,,,,
2002,AZE,Total,8.1,,,,
2003,AZE,Total,8.7,,,,
2004,AZE,Total,9.3,,,,
2005,AZE,Total,9.9,,,,
2006,AZE,Total,10.5,,,,
2007,AZE,Total,11,,,,
2008,AZE,Total,11.4,,,,
2009,AZE,Total,11.8,,,,
2010,AZE,Total,12.1,,,,
2011,AZE,Total,12.2,,,,
2012,AZE,Total,12.2,,,,
2013,AZE,Total,12.1,,,,
2014,AZE,Total,11.8,,,,
2015,AZE,Total,11.5,,,,
2016,AZE,Total,11.1,,,,
2017,AZE,Total,10.8,,,,
2018,AZE,Total,10.5,,,,
2019,AZE,Total,10.3,,,,
2020,AZE,Total,10.2,,,,
2021,AZE,Total,10.1,,,,
2022,AZE,Total,10.1,,,,
2000,BGD,Total,0.7,,,,
2001,BGD,Total,0.8,,,,
2002,BGD,Total,0.9,,,,
2003,BGD,Total,0.9,,,,
2004,BGD,Total,1,,,,
2005,BGD,Total,1.1,,,,
2006,BGD,Total,1.2,,,,
2007,BGD,Total,1.3,,,,
2008,BGD,Total,1.4,,,,
2009,BGD,Total,1.5,,,,
2010,BGD,Total,1.6,,,,
2011,BGD,Total,1.7,,,,
2012,BGD,Total,1.8,,,,
2013,BGD,Total,1.9,,,,
2014,BGD,Total,2,,,,
2015,BGD,Total,2,,,,
2016,BGD,Total,2.1,,,,
2017,BGD,Total,2.2,,,,
2018,BGD,Total,2.2,,,,
2019,BGD,Total,2.2,,,,
2020,BGD,Total,2.2,,,,
2021,BGD,Total,2.2,,,,
2022,BGD,Total,2.1,,,,
2000,BRB,Total,8.9,,,,
2001,BRB,Total,9.2,,,,
2002,BRB,Total,9.4,,,,
2003,BRB,Total,9.7,,,,
2004,BRB,Total,9.9,,,,
2005,BRB,Total,10.2,,,,
2006,BRB,Total,10.5,,,,
2007,BRB,Total,10.8,,,,
2008,BRB,Total,11,,,,
2009,BRB,Total,11.2,,,,
2010,BRB,Total,11.4,,,,
2011,BRB,Total,11.6,,,,
2012,BRB,Total,11.8,,,,
2013,BRB,Total,12.1,,,,
2014,BRB,Total,12.3,,,,
2015,BRB,Total,12.4,,,,
2016,BRB,Total,12.6,,,,
2017,BRB,Total,12.7,,,,
2018,BRB,Total,12.8,,,,
2019,BRB,Total,12.7,,,,
2020,BRB,Total,12.7,,,,
2021,BRB,Total,12.6,,,,
2022,BRB,Total,12.5,,,,
2000,BLR,Total,8.8,,,,
2001,BLR,Total,9.1,,,,
2002,BLR,Total,9.4,,,,
2003,BLR,Total,9.7,,,,
2004,BLR,Total,9.7,,,,
2005,BLR,Total,9.7,,,,
2006,BLR,Total,9.7,,,,
2007,BLR,Total,9.6,,,,
2008,BLR,Total,9.4,,,,
2009,BLR,Total,9.2,,,,
2010,BLR,Total,8.9,,,,
2011,BLR,Total,8.5,,,,
2012,BLR,Total,8,,,,
2013,BLR,Total,7.6,,,,
2014,BLR,Total,7.1,,,,
2015,BLR,Total,6.7,,,,
2016,BLR,Total,6.3,,,,
2017,BLR,Total,5.9,,,,
2018,BLR,Total,5.6,,,,
2019,BLR,Total,5.4,,,,
2020,BLR,Total,5.3,,,,
2021,BLR,Total,5.2,,,,
2022,BLR,Total,5.3,,,,
2000,BEL,Total,3.3,,,,
2001,BEL,Total,3.3,,,,
2002,BEL,Total,3.2,,,,
2003,BEL,Total,3.2,,,,
2004,BEL,Total,3.3,,,,
2005,BEL,Total,3.3,,,,
2006,BEL,Total,3.3,,,,
2007,BEL,Total,3.4,,,,
2008,BEL,Total,3.4,,,,
2009,BEL,Total,3.5,,,,
2010,BEL,Total,3.5,,,,
2011,BEL,Total,3.6,,,,
2012,BEL,Total,3.6,,,,
2013,BEL,Total,3.7,,,,
2014,BEL,Total,3.7,,,,
2015,BEL,Total,3.8,,,,
2016,BEL,Total,3.8,,,,
2017,BEL,Total,3.8,,,,
2018,BEL,Total,3.9,,,,
2019,BEL,Total,3.9,,,,
2020,BEL,Total,3.9,,,,
2021,BEL,Total,4,,,,
2022,BEL,Total,4,,,,
2000,BLZ,Total,11.9,,,,
2001,BLZ,Total,11.8,,,,
2002,BLZ,Total,11.7,,,,
2003,BLZ,Total,11.6,,,,
2004,BLZ,Total,11.4,,,,
2005,BLZ,Total,11.1,,,,
2006,BLZ,Total,10.8,,,,
2007,BLZ,Total,10.5,,,,
2008,BLZ,Total,10.1,,,,
2009,BLZ,Total,9.8,,,,
2010,BLZ,Total,9.4,,,,
2011,BLZ,Total,9.1,,,,
2012,BLZ,Total,8.7,,,,
2013,BLZ,Total,8.3,,,,
2014,BLZ,Total,8,,,,
2015,BLZ,Total,7.7,,,,
2016,BLZ,Total,7.4,,,,
2017,BLZ,Total,7.1,,,,
2018,BLZ,Total,6.8,,,,
2019,BLZ,Total,6.6,,,,
2020,BLZ,Total,6.3,,,,
2021,BLZ,Total,6.1,,,,
2022,BLZ,Total,5.9,,,,
2000,BEN,Total,2.7,,,,
2001,BEN,Total,3,,,,
2002,BEN,Total,3.3,,,,
2003,BEN,Total,3.4,,,,
2004,BEN,Total,3.2,,,,
2005,BEN,Total,2.8,,,,
2006,BEN,Total,2.4,,,,
2007,BEN,Total,2.1,,,,
2008,BEN,Total,1.8,,,,
2009,BEN,Total,1.7,,,,
2010,BEN,Total,1.6,,,,
2011,BEN,Total,1.6,,,,
2012,BEN,Total,1.6,,,,
2013,BEN,Total,1.6,,,,
2014,BEN,Total,1.7,,,,
2015,BEN,Total,1.7,,,,
2016,BEN,Total,1.8,,,,
2017,BEN,Total,1.8,,,,
2018,BEN,Total,1.8,,,,
2019,BEN,Total,1.9,,,,
2020,BEN,Total,2,,,,
2021,BEN,Total,2.1,,,,
2022,BEN,Total,2.2,,,,
2000,BTN,Total,4.2,,,,
2001,BTN,Total,4.4,,,,
2002,BTN,Total,4.6,,,,
2003,BTN,Total,4.8,,,,
2004,BTN,Total,5,,,,
2005,BTN,Total,5.2,,,,
2006,BTN,Total,5.5,,,,
2007,BTN,Total,5.8,,,,
2008,BTN,Total,6,,,,
2009,BTN,Total,6.3,,,,
2010,BTN,Total,6.5,,,,
2011,BTN,Total,6.7,,,,
2012,BTN,Total,6.9,,,,
2013,BTN,Total,7,,,,
2014,BTN,Total,7.2,,,,
2015,BTN,Total,7.2,,,,
2016,BTN,Total,7.3,,,,
2017,BTN,Total,7.3,,,,
2018,BTN,Total,7.2,,,,
2019,BTN,Total,7.1,,,,
2020,BTN,Total,6.9,,,,
2021,BTN,Total,6.7,,,,
2022,BTN,Total,6.5,,,,
2000,BOL,Total,9,,,,
2001,BOL,Total,9.1,,,,
2002,BOL,Total,9.2,,,,
2003,BOL,Total,9.2,,,,
2004,BOL,Total,9.2,,,,
2005,BOL,Total,9.2,,,,
2006,BOL,Total,9.2,,,,
2007,BOL,Total,9.2,,,,
2008,BOL,Total,9.1,,,,
2009,BOL,Total,9.1,,,,
2010,BOL,Total,9.1,,,,
2011,BOL,Total,9,,,,
2012,BOL,Total,8.9,,,,
2013,BOL,Total,8.8,,,,
2014,BOL,Total,8.7,,,,
2015,BOL,Total,8.7,,,,
2016,BOL,Total,8.7,,,,
2017,BOL,Total,8.7,,,,
2018,BOL,Total,8.7,,,,
2019,BOL,Total,8.8,,,,
2020,BOL,Total,8.8,,,,
2021,BOL,Total,8.9,,,,
2022,BOL,Total,9,,,,
2000,BIH,Total,17.3,,,,
2001,BIH,Total,18.7,,,,
2002,BIH,Total,19.8,,,,
2003,BIH,Total,20.8,,,,
2004,BIH,Total,21.5,,,,
2005,BIH,Total,22,,,,
2006,BIH,Total,22.3,,,,
2007,BIH,Total,22.2,,,,
2008,BIH,Total,21.9,,,,
2009,BIH,Total,21.3,,,,
2010,BIH,Total,20.6,,,,
2011,BIH,Total,19.7,,,,
2012,BIH,Total,18.7,,,,
2013,BIH,Total,17.5,,,,
2014,BIH,Total,16.2,,,,
2015,BIH,Total,14.9,,,,
2016,BIH,Total,13.7,,,,
2017,BIH,Total,12.6,,,,
2018,BIH,Total,11.6,,,,
2019,BIH,Total,10.7,,,,
2020,BIH,Total,10.1,,,,
2021,BIH,Total,9.7,,,,
2022,BIH,Total,9.4,,,,
2000,BWA,Total,9.8,,,,
2001,BWA,Total,9.8,,,,
2002,BWA,Total,9.9,,,,
2003,BWA,Total,9.9,,,,
2004,BWA,Total,10,,,,
2005,BWA,Total,10,,,,
2006,BWA,Total,10.1,,,,
2007,BWA,Total,10.2,,,,
2008,BWA,Total,10.2,,,,
2009,BWA,Total,10.2,,,,
2010,BWA,Total,10.3,,,,
2011,BWA,Total,10.4,,,,
2012,BWA,Total,10.4,,,,
2013,BWA,Total,10.5,,,,
2014,BWA,Total,10.5,,,,
2015,BWA,Total,10.5,,,,
2016,BWA,Total,10.4,,,,
2017,BWA,Total,10.3,,,,
2018,BWA,Total,10.1,,,,
2019,BWA,Total,10,,,,
2020,BWA,Total,10,,,,
2021,BWA,Total,10,,,,
2022,BWA,Total,10.1,,,,
2000,BRA,Total,6.2,,,,
2001,BRA,Total,6.4,,,,
2002,BRA,Total,6.6,,,,
2003,BRA,Total,6.8,,,,
2004,BRA,Total,6.9,,,,
2005,BRA,Total,7,,,,
2006,BRA,Total,7.1,,,,
2007,BRA,Total,7.3,,,,
2008,BRA,Total,7.4,,,,
2009,BRA,Total,7.5,,,,
2010,BRA,Total,7.6,,,,
2011,BRA,Total,7.8,,,,
2012,BRA,Total,7.9,,,,
2013,BRA,Total,8.1,,,,
2014,BRA,Total,8.3,,,,
2015,BRA,Total,8.5,,,,
2016,BRA,Total,8.7,,,,
2017,BRA,Total,9,,,,
2018,BRA,Total,9.2,,,,
2019,BRA,Total,9.4,,,,
2020,BRA,Total,9.7,,,,
2021,BRA,Total,10,,,,
2022,BRA,Total,10.3,,,,
2000,BRN,Total,7,,,,
2001,BRN,Total,7.1,,,,
2002,BRN,Total,7.2,,,,
2003,BRN,Total,7.3,,,,
2004,BRN,Total,7.5,,,,
2005,BRN,Total,7.6,,,,
2006,BRN,Total,7.8,,,,
2007,BRN,Total,7.9,,,,
2008,BRN,Total,8.1,,,,
2009,BRN,Total,8.2,,,,
2010,BRN,Total,8.4,,,,
2011,BRN,Total,8.5,,,,
2012,BRN,Total,8.6,,,,
2013,BRN,Total,8.7,,,,
2014,BRN,Total,8.8,,,,
2015,BRN,Total,8.9,,,,
2016,BRN,Total,8.9,,,,
2017,BRN,Total,9,,,,
2018,BRN,Total,9.1,,,,
2019,BRN,Total,9.1,,,,
2020,BRN,Total,9.1,,,,
2021,BRN,Total,9.1,,,,
2022,BRN,Total,9.1,,,,
2000,BGR,Total,9.9,,,,
2001,BGR,Total,10.1,,,,
2002,BGR,Total,10.2,,,,
2003,BGR,Total,10.2,,,,
2004,BGR,Total,10.2,,,,
2005,BGR,Total,10.1,,,,
2006,BGR,Total,9.9,,,,
2007,BGR,Total,9.6,,,,
2008,BGR,Total,9.2,,,,
2009,BGR,Total,8.7,,,,
2010,BGR,Total,8.1,,,,
2011,BGR,Total,7.6,,,,
2012,BGR,Total,7,,,,
2013,BGR,Total,6.4,,,,
2014,BGR,Total,5.8,,,,
2015,BGR,Total,5.3,,,,
2016,BGR,Total,4.9,,,,
2017,BGR,Total,4.5,,,,
2018,BGR,Total,4.2,,,,
2019,BGR,Total,4,,,,
2020,BGR,Total,3.9,,,,
2021,BGR,Total,3.8,,,,
2022,BGR,Total,3.8,,,,
2000,BFA,Total,2.8,,,,
2001,BFA,Total,3.1,,,,
2002,BFA,Total,3.4,,,,
2003,BFA,Total,3.5,,,,
2004,BFA,Total,3.3,,,,
2005,BFA,Total,2.9,,,,
2006,BFA,Total,2.5,,,,
2007,BFA,Total,2.2,,,,
2008,BFA,Total,1.9,,,,
2009,BFA,Total,1.8,,,,
2010,BFA,Total,1.7,,,,
2011,BFA,Total,1.7,,,,
2012,BFA,Total,1.8,,,,
2013,BFA,Total,1.8,,,,
2014,BFA,Total,1.8,,,,
2015,BFA,Total,1.9,,,,
2016,BFA,Total,1.9,,,,
2017,BFA,Total,2,,,,
2018,BFA,Total,2,,,,
2019,BFA,Total,2,,,,
2020,BFA,Total,2,,,,
2021,BFA,Total,2,,,,
2022,BFA,Total,2,,,,
2000,BDI,Total,1.9,,,,
2001,BDI,Total,2,,,,
2002,BDI,Total,2.1,,,,
2003,BDI,Total,2.1,,,,
2004,BDI,Total,2.2,,,,
2005,BDI,Total,2.1,,,,
2006,BDI,Total,2.1,,,,
2007,BDI,Total,2.1,,,,
2008,BDI,Total,2,,,,
2009,BDI,Total,2,,,,
2010,BDI,Total,2.1,,,,
2011,BDI,Total,2.1,,,,
2012,BDI,Total,2.2,,,,
2013,BDI,Total,2.2,,,,
2014,BDI,Total,2.3,,,,
2015,BDI,Total,2.5,,,,
2016,BDI,Total,2.6,,,,
2017,BDI,Total,2.8,,,,
2018,BDI,Total,2.9,,,,
2019,BDI,Total,3.1,,,,
2020,BDI,Total,3.2,,,,
2021,BDI,Total,3.4,,,,
2022,BDI,Total,3.6,,,,
2000,KHM,Total,3.4,,,,
2001,KHM,Total,3.1,,,,
2002,KHM,Total,2.9,,,,
2003,KHM,Total,2.7,,,,
2004,KHM,Total,2.6,,,,
2005,KHM,Total,2.4,,,,
2006,KHM,Total,2.3,,,,
2007,KHM,Total,2.2,,,,
2008,KHM,Total,2.2,,,,
2009,KHM,Total,2.1,,,,
2010,KHM,Total,2.1,,,,
2011,KHM,Total,2.1,,,,
2012,KHM,Total,2.2,,,,
2013,KHM,Total,2.2,,,,
2014,KHM,Total,2.3,,,,
2015,KHM,Total,2.4,,,,
2016,KHM,Total,2.5,,,,
2017,KHM,Total,2.6,,,,
2018,KHM,Total,2.7,,,,
2019,KHM,Total,2.9,,,,
2020,KHM,Total,3.1,,,,
2021,KHM,Total,3.4,,,,
2022,KHM,Total,3.8,,,,
2000,CMR,Total,8,,,,
2001,CMR,Total,9.2,,,,
2002,CMR,Total,10.4,,,,
2003,CMR,Total,11,,,,
2004,CMR,Total,10.8,,,,
2005,CMR,Total,10.1,,,,
2006,CMR,Total,9.1,,,,
2007,CMR,Total,8.1,,,,
2008,CMR,Total,7.4,,,,
2009,CMR,Total,7,,,,
2010,CMR,Total,6.9,,,,
2011,CMR,Total,7,,,,
2012,CMR,Total,7.1,,,,
2013,CMR,Total,7.4,,,,
2014,CMR,Total,7.6,,,,
2015,CMR,Total,7.9,,,,
2016,CMR,Total,8.2,,,,
2017,CMR,Total,8.5,,,,
2018,CMR,Total,8.8,,,,
2019,CMR,Total,9.1,,,,
2020,CMR,Total,9.5,,,,
2021,CMR,Total,10,,,,
2022,CMR,Total,10.5,,,,
2000,CAN,Total,9.1,,,,
2001,CAN,Total,9.2,,,,
2002,CAN,Total,9.4,,,,
2003,CAN,Total,9.6,,,,
2004,CAN,Total,9.9,,,,
2005,CAN,Total,10.1,,,,
2006,CAN,Total,10.3,,,,
2007,CAN,Total,10.6,,,,
2008,CAN,Total,10.8,,,,
2009,CAN,Total,11,,,,
2010,CAN,Total,11.2,,,,
2011,CAN,Total,11.3,,,,
2012,CAN,Total,11.4,,,,
2013,CAN,Total,11.5,,,,
2014,CAN,Total,11.6,,,,
2015,CAN,Total,11.6,,,,
2016,CAN,Total,11.6,,,,
2017,CAN,Total,11.6,,,,
2018,CAN,Total,11.6,,,,
2019,CAN,Total,11.5,,,,
2020,CAN,Total,11.4,,,,
2021,CAN,Total,11.2,,,,
2022,CAN,Total,11.1,,,,
2000,CAF,Total,7.3,,,,
2001,CAF,Total,7.5,,,,
2002,CAF,Total,7.6,,,,
2003,CAF,Total,7.4,,,,
2004,CAF,Total,7.1,,,,
2005,CAF,Total,6.6,,,,
2006,CAF,Total,6.1,,,,
2007,CAF,Total,5.5,,,,
2008,CAF,Total,5,,,,
2009,CAF,Total,4.6,,,,
2010,CAF,Total,4.2,,,,
2011,CAF,Total,3.8,,,,
2012,CAF,Total,3.5,,,,
2013,CAF,Total,3.3,,,,
2014,CAF,Total,3.1,,,,
2015,CAF,Total,2.9,,,,
2016,CAF,Total,2.8,,,,
2017,CAF,Total,2.7,,,,
2018,CAF,Total,2.7,,,,
2019,CAF,Total,2.6,,,,
2020,CAF,Total,2.6,,,,
2021,CAF,Total,2.6,,,,
2022,CAF,Total,2.6,,,,
2000,TCD,Total,3.4,,,,
2001,TCD,Total,3.9,,,,
2002,TCD,Total,4.3,,,,
2003,TCD,Total,4.5,,,,
2004,TCD,Total,4.3,,,,
2005,TCD,Total,3.9,,,,
2006,TCD,Total,3.5,,,,
2007,TCD,Total,3.1,,,,
2008,TCD,Total,2.7,,,,
2009,TCD,Total,2.6,,,,
2010,TCD,Total,2.5,,,,
2011,TCD,Total,2.5,,,,
2012,TCD,Total,2.5,,,,
2013,TCD,Total,2.6,,,,
2014,TCD,Total,2.7,,,,
2015,TCD,Total,2.8,,,,
2016,TCD,Total,2.8,,,,
2017,TCD,Total,2.9,,,,
2018,TCD,Total,3,,,,
2019,TCD,Total,3,,,,
2020,TCD,Total,3.1,,,,
2021,TCD,Total,3.2,,,,
2022,TCD,Total,3.2,,,,
2000,CHL,Total,11.5,,,,
2001,CHL,Total,11.5,,,,
2002,CHL,Total,11.5,,,,
2003,CHL,Total,11.5,,,,
2004,CHL,Total,11.4,,,,
2005,CHL,Total,11.2,,,,
2006,CHL,Total,11,,,,
2007,CHL,Total,10.8,,,,
2008,CHL,Total,10.6,,,,
2009,CHL,Total,10.4,,,,
2010,CHL,Total,10.2,,,,
2011,CHL,Total,10,,,,
2012,CHL,Total,9.8,,,,
2013,CHL,Total,9.6,,,,
2014,CHL,Total,9.5,,,,
2015,CHL,Total,9.4,,,,
2016,CHL,Total,9.3,,,,
2017,CHL,Total,9.2,,,,
2018,CHL,Total,9.1,,,,
2019,CHL,Total,9,,,,
2020,CHL,Total,8.9,,,,
2021,CHL,Total,8.9,,,,
2022,CHL,Total,8.8,,,,
2000,CHN,Total,6.4,,,,
2001,CHN,Total,6.4,,,,
2002,CHN,Total,6.5,,,,
2003,CHN,Total,6.5,,,,
2004,CHN,Total,6.5,,,,
2005,CHN,Total,6.6,,,,
2006,CHN,Total,6.6,,,,
2007,CHN,Total,6.6,,,,
2008,CHN,Total,6.6,,,,
2009,CHN,Total,6.7,,,,
2010,CHN,Total,6.7,,,,
2011,CHN,Total,6.8,,,,
2012,CHN,Total,7,,,,
2013,CHN,Total,7.1,,,,
2014,CHN,Total,7.3,,,,
2015,CHN,Total,7.4,,,,
2016,CHN,Total,7.6,,,,
2017,CHN,Total,7.7,,,,
2018,CHN,Total,7.9,,,,
2019,CHN,Total,8.1,,,,
2020,CHN,Total,8.3,,,,
2021,CHN,Total,8.6,,,,
2022,CHN,Total,8.9,,,,
2000,COL,Total,4.7,,,,
2001,COL,Total,4.7,,,,
2002,COL,Total,4.7,,,,
2003,COL,Total,4.7,,,,
2004,COL,Total,4.7,,,,
2005,COL,Total,4.8,,,,
2006,COL,Total,4.8,,,,
2007,COL,Total,4.8,,,,
2008,COL,Total,4.9,,,,
2009,COL,Total,4.9,,,,
2010,COL,Total,5,,,,
2011,COL,Total,5,,,,
2012,COL,Total,5,,,,
2013,COL,Total,5.1,,,,
2014,COL,Total,5.1,,,,
2015,COL,Total,5.2,,,,
2016,COL,Total,5.3,,,,
2017,COL,Total,5.4,,,,
2018,COL,Total,5.5,,,,
2019,COL,Total,5.7,,,,
2020,COL,Total,5.8,,,,
2021,COL,Total,6,,,,
2022,COL,Total,6.2,,,,
2000,COM,Total,13.5,,,,
2001,COM,Total,14.8,,,,
2002,COM,Total,15.8,,,,
2003,COM,Total,16.5,,,,
2004,COM,Total,16.6,,,,
2005,COM,Total,16.4,,,,
2006,COM,Total,15.8,,,,
2007,COM,Total,15.1,,,,
2008,COM,Total,14.2,,,,
2009,COM,Total,13.5,,,,
2010,COM,Total,12.8,,,,
2011,COM,Total,12.1,,,,
2012,COM,Total,11.5,,,,
2013,COM,Total,11,,,,
2014,COM,Total,10.5,,,,
2015,COM,Total,10.1,,,,
2016,COM,Total,9.7,,,,
2017,COM,Total,9.3,,,,
2018,COM,Total,9,,,,
2019,COM,Total,8.7,,,,
2020,COM,Total,8.3,,,,
2021,COM,Total,8,,,,
2022,COM,Total,7.7,,,,
2000,COG,Total,6.8,,,,
2001,COG,Total,7.1,,,,
2002,COG,Total,7.2,,,,
2003,COG,Total,7.4,,,,
2004,COG,Total,7.3,,,,
2005,COG,Total,7.1,,,,
2006,COG,Total,6.8,,,,
2007,COG,Total,6.4,,,,
2008,COG,Total,6.1,,,,
2009,COG,Total,5.8,,,,
2010,COG,Total,5.5,,,,
2011,COG,Total,5.3,,,,
2012,COG,Total,5.1,,,,
2013,COG,Total,4.9,,,,
2014,COG,Total,4.7,,,,
2015,COG,Total,4.6,,,,
2016,COG,Total,4.5,,,,
2017,COG,Total,4.4,,,,
2018,COG,Total,4.4,,,,
2019,COG,Total,4.4,,,,
2020,COG,Total,4.4,,,,
2021,COG,Total,4.5,,,,
2022,COG,Total,4.5,,,,
2000,CRI,Total,7.9,,,,
2001,CRI,Total,7.8,,,,
2002,CRI,Total,7.8,,,,
2003,CRI,Total,7.8,,,,
2004,CRI,Total,7.8,,,,
2005,CRI,Total,7.8,,,,
2006,CRI,Total,7.8,,,,
2007,CRI,Total,7.8,,,,
2008,CRI,Total,7.7,,,,
