year,geo,value
2017,AFG,34
2017,AUS,71
2017,BWA,61
2017,BFA,59
2017,KHM,30
2017,CHL,81
2017,COL,69
2017,COD,33
2017,ERI,10
2017,ETH,40
2017,GHA,56
2017,GTM,41
2017,GIN,38
2017,IDN,68
2017,KGZ,51
2017,LAO,38
2017,LBR,44
2017,MDG,36
2017,MLI,53
2017,MRT,29
2017,MEX,60
2017,MNG,64
2017,MAR,52
2017,MMR,27
2017,NER,54
2017,PNG,47
2017,PER,62
2017,PHL,58
2017,SLE,46
2017,ZAF,57
2017,TZA,49
2017,TUN,46
2017,ZMB,50
2017,ZWE,29
2021,COL,75
2021,COD,36
2021,GHA,69
2021,GIN,62
2021,MEX,59
2021,MNG,70
2021,MAR,49
2021,PER,75
2021,SEN,75
2021,TZA,58
2021,TUN,50
2021,UGA,55
2017,WLD,48.3
2021,WLD,61.1
