year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2001,WLD,3.17,,,,
2002,WLD,4.33,,,,
2003,WLD,3.79,,,,
2004,WLD,5.58,,,,
2005,WLD,5.18,,,,
2006,WLD,4.80,,,,
2007,WLD,4.99,,,,
2008,WLD,5.01,,,,
2009,WLD,5.44,,,,
2010,WLD,5.46,,,,
2011,WLD,5.14,,,,
2012,WLD,6.67,,,,
2013,WLD,4.66,,,,
2014,WLD,6.39,,,,
2015,WLD,5.27,,,,
2016,WLD,7.20,,,,
2017,WLD,6.84,,,,
2018,WLD,5.85,,,,
2019,WLD,5.72,,,,
2020,WLD,5.49,,,,
2021,WLD,5.40,,,,
2022,WLD,5.79,,,,
2027,WLD,,4.88,,,
2030,WLD,,,,1.9,
2035,WLD,,,,1.5,
2050,WLD,,,,0.31,
