year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,2024,WLD,Total,6,,,,
2000,2024,WLD,Arsenic,4.8,,,,
2000,2024,WLD,Cadmium,0.5,,,,
2000,2024,WLD,Cobalt,1.2,,,,
2000,2024,WLD,Chromium,5.7,,,,
2000,2024,WLD,Copper,2,,,,
2000,2024,WLD,Nickel,3.2,,,,
2000,2024,WLD,Lead,0.7,,,,
