year,geo,disagg_type,disagg,value
2022,CAN,Wastewater,Safely treated domestic wastewater flows,69
2024,CAN,Wastewater,Safely treated domestic wastewater flows,68
2020,CAF,Wastewater,Safely treated domestic wastewater flows,0.57
2020,TCD,Wastewater,Safely treated domestic wastewater flows,2.3
2022,TCD,Wastewater,Safely treated domestic wastewater flows,2.3
2024,TCD,Wastewater,Safely treated domestic wastewater flows,2.3
2020,CHL,Wastewater,Safely treated domestic wastewater flows,91
2022,CHL,Wastewater,Safely treated domestic wastewater flows,89
2024,CHL,Wastewater,Safely treated domestic wastewater flows,88
2020,CHN,Wastewater,Safely treated domestic wastewater flows,65
2022,CHN,Wastewater,Safely treated domestic wastewater flows,62
2024,CHN,Wastewater,Safely treated domestic wastewater flows,64
2020,HKG,Wastewater,Safely treated domestic wastewater flows,86
2022,HKG,Wastewater,Safely treated domestic wastewater flows,91
2024,HKG,Wastewater,Safely treated domestic wastewater flows,93
2020,MAC,Wastewater,Safely treated domestic wastewater flows,70
2022,MAC,Wastewater,Safely treated domestic wastewater flows,65
2024,MAC,Wastewater,Safely treated domestic wastewater flows,85
2020,COL,Wastewater,Safely treated domestic wastewater flows,21
2022,COL,Wastewater,Safely treated domestic wastewater flows,19
2024,COL,Wastewater,Safely treated domestic wastewater flows,17
2020,CRI,Wastewater,Safely treated domestic wastewater flows,23
2022,CRI,Wastewater,Safely treated domestic wastewater flows,25
2024,CRI,Wastewater,Safely treated domestic wastewater flows,24
2022,CIV,Wastewater,Safely treated domestic wastewater flows,17
2024,CIV,Wastewater,Safely treated domestic wastewater flows,18
2020,HRV,Wastewater,Safely treated domestic wastewater flows,60
2022,HRV,Wastewater,Safely treated domestic wastewater flows,34
2024,HRV,Wastewater,Safely treated domestic wastewater flows,34
2020,CUB,Wastewater,Safely treated domestic wastewater flows,24
2022,CUB,Wastewater,Safely treated domestic wastewater flows,34
2024,CUB,Wastewater,Safely treated domestic wastewater flows,33
2020,CYP,Wastewater,Safely treated domestic wastewater flows,67
2022,CYP,Wastewater,Safely treated domestic wastewater flows,73
2024,CYP,Wastewater,Safely treated domestic wastewater flows,73
2020,CZE,Wastewater,Safely treated domestic wastewater flows,90
2022,CZE,Wastewater,Safely treated domestic wastewater flows,91
2024,CZE,Wastewater,Safely treated domestic wastewater flows,91
2020,COD,Wastewater,Safely treated domestic wastewater flows,12
2022,COD,Wastewater,Safely treated domestic wastewater flows,16
2024,COD,Wastewater,Safely treated domestic wastewater flows,16
2020,DNK,Wastewater,Safely treated domestic wastewater flows,96
2022,DNK,Wastewater,Safely treated domestic wastewater flows,99
2024,DNK,Wastewater,Safely treated domestic wastewater flows,99
2020,DJI,Wastewater,Safely treated domestic wastewater flows,11
2022,DJI,Wastewater,Safely treated domestic wastewater flows,11
2024,DJI,Wastewater,Safely treated domestic wastewater flows,11
2022,DOM,Wastewater,Safely treated domestic wastewater flows,40
2024,DOM,Wastewater,Safely treated domestic wastewater flows,35
2020,ECU,Wastewater,Safely treated domestic wastewater flows,31
2020,EGY,Wastewater,Safely treated domestic wastewater flows,46
2022,EGY,Wastewater,Safely treated domestic wastewater flows,74
2024,EGY,Wastewater,Safely treated domestic wastewater flows,63
2020,SLV,Wastewater,Safely treated domestic wastewater flows,13
2020,EST,Wastewater,Safely treated domestic wastewater flows,91
2022,EST,Wastewater,Safely treated domestic wastewater flows,92
2024,EST,Wastewater,Safely treated domestic wastewater flows,92
2020,SWZ,Wastewater,Safely treated domestic wastewater flows,18
2022,SWZ,Wastewater,Safely treated domestic wastewater flows,17
2024,SWZ,Wastewater,Safely treated domestic wastewater flows,17
2022,ETH,Wastewater,Safely treated domestic wastewater flows,3
2024,ETH,Wastewater,Safely treated domestic wastewater flows,3
2020,FRO,Wastewater,Safely treated domestic wastewater flows,0
2022,FJI,Wastewater,Safely treated domestic wastewater flows,40
2024,FJI,Wastewater,Safely treated domestic wastewater flows,40
2020,FIN,Wastewater,Safely treated domestic wastewater flows,92
2022,FIN,Wastewater,Safely treated domestic wastewater flows,90
2024,FIN,Wastewater,Safely treated domestic wastewater flows,90
2020,FRA,Wastewater,Safely treated domestic wastewater flows,93
2022,FRA,Wastewater,Safely treated domestic wastewater flows,88
2024,FRA,Wastewater,Safely treated domestic wastewater flows,87
2020,GUF,Wastewater,Safely treated domestic wastewater flows,70
2022,GUF,Wastewater,Safely treated domestic wastewater flows,72
2024,GUF,Wastewater,Safely treated domestic wastewater flows,73
2020,GMB,Wastewater,Safely treated domestic wastewater flows,11
2022,GMB,Wastewater,Safely treated domestic wastewater flows,11
2024,GMB,Wastewater,Safely treated domestic wastewater flows,11
2020,GEO,Wastewater,Safely treated domestic wastewater flows,46
2022,GEO,Wastewater,Safely treated domestic wastewater flows,49
2024,GEO,Wastewater,Safely treated domestic wastewater flows,50
2020,DEU,Wastewater,Safely treated domestic wastewater flows,99
2022,DEU,Wastewater,Safely treated domestic wastewater flows,99
2024,DEU,Wastewater,Safely treated domestic wastewater flows,99
2020,GHA,Wastewater,Safely treated domestic wastewater flows,12
2022,GHA,Wastewater,Safely treated domestic wastewater flows,12
2024,GHA,Wastewater,Safely treated domestic wastewater flows,16
2020,GIB,Wastewater,Safely treated domestic wastewater flows,100
2020,GRC,Wastewater,Safely treated domestic wastewater flows,93
2022,GRC,Wastewater,Safely treated domestic wastewater flows,90
2024,GRC,Wastewater,Safely treated domestic wastewater flows,92
2020,GRL,Wastewater,Safely treated domestic wastewater flows,97
2022,GRL,Wastewater,Safely treated domestic wastewater flows,0
2024,GRL,Wastewater,Safely treated domestic wastewater flows,0
2020,GNB,Wastewater,Safely treated domestic wastewater flows,21
2022,GNB,Wastewater,Safely treated domestic wastewater flows,19
2024,GNB,Wastewater,Safely treated domestic wastewater flows,20
2022,GUY,Wastewater,Safely treated domestic wastewater flows,32
2024,GUY,Wastewater,Safely treated domestic wastewater flows,33
2020,HUN,Wastewater,Safely treated domestic wastewater flows,90
2022,HUN,Wastewater,Safely treated domestic wastewater flows,82
2024,HUN,Wastewater,Safely treated domestic wastewater flows,72
2020,ISL,Wastewater,Safely treated domestic wastewater flows,73
2022,ISL,Wastewater,Safely treated domestic wastewater flows,3
2024,ISL,Wastewater,Safely treated domestic wastewater flows,1.6
2020,IND,Wastewater,Safely treated domestic wastewater flows,27
2022,IND,Wastewater,Safely treated domestic wastewater flows,21
2024,IND,Wastewater,Safely treated domestic wastewater flows,29
2020,IRN,Wastewater,Safely treated domestic wastewater flows,22
2022,IRN,Wastewater,Safely treated domestic wastewater flows,25
2024,IRN,Wastewater,Safely treated domestic wastewater flows,26
2020,IRQ,Wastewater,Safely treated domestic wastewater flows,37
2022,IRQ,Wastewater,Safely treated domestic wastewater flows,42
2024,IRQ,Wastewater,Safely treated domestic wastewater flows,42
2020,IRL,Wastewater,Safely treated domestic wastewater flows,83
2022,IRL,Wastewater,Safely treated domestic wastewater flows,52
2024,IRL,Wastewater,Safely treated domestic wastewater flows,51
2022,IMN,Wastewater,Safely treated domestic wastewater flows,85
2024,IMN,Wastewater,Safely treated domestic wastewater flows,85
2020,ISR,Wastewater,Safely treated domestic wastewater flows,93
2022,ISR,Wastewater,Safely treated domestic wastewater flows,97
2024,ISR,Wastewater,Safely treated domestic wastewater flows,95
2020,ITA,Wastewater,Safely treated domestic wastewater flows,95
2022,ITA,Wastewater,Safely treated domestic wastewater flows,70
2024,ITA,Wastewater,Safely treated domestic wastewater flows,71
2020,JPN,Wastewater,Safely treated domestic wastewater flows,98
2022,JPN,Wastewater,Safely treated domestic wastewater flows,92
2024,JPN,Wastewater,Safely treated domestic wastewater flows,99
2020,JOR,Wastewater,Safely treated domestic wastewater flows,82
2022,JOR,Wastewater,Safely treated domestic wastewater flows,77
2024,JOR,Wastewater,Safely treated domestic wastewater flows,77
2020,KAZ,Wastewater,Safely treated domestic wastewater flows,36
2022,KAZ,Wastewater,Safely treated domestic wastewater flows,36
2024,KAZ,Wastewater,Safely treated domestic wastewater flows,30
2022,KEN,Wastewater,Safely treated domestic wastewater flows,11
2024,KEN,Wastewater,Safely treated domestic wastewater flows,11
2020,KIR,Wastewater,Safely treated domestic wastewater flows,31
2022,KIR,Wastewater,Safely treated domestic wastewater flows,33
2024,KIR,Wastewater,Safely treated domestic wastewater flows,33
2020,KWT,Wastewater,Safely treated domestic wastewater flows,85
2022,KWT,Wastewater,Safely treated domestic wastewater flows,100
2024,KWT,Wastewater,Safely treated domestic wastewater flows,100
2020,KGZ,Wastewater,Safely treated domestic wastewater flows,19
2022,KGZ,Wastewater,Safely treated domestic wastewater flows,19
2024,KGZ,Wastewater,Safely treated domestic wastewater flows,22
2020,LAO,Wastewater,Safely treated domestic wastewater flows,10
2022,LAO,Wastewater,Safely treated domestic wastewater flows,10
2024,LAO,Wastewater,Safely treated domestic wastewater flows,10
2020,LVA,Wastewater,Safely treated domestic wastewater flows,93
2022,LVA,Wastewater,Safely treated domestic wastewater flows,87
2024,LVA,Wastewater,Safely treated domestic wastewater flows,96
2024,LSO,Wastewater,Safely treated domestic wastewater flows,3
2020,LBY,Wastewater,Safely treated domestic wastewater flows,17
2022,LBY,Wastewater,Safely treated domestic wastewater flows,14
2020,LIE,Wastewater,Safely treated domestic wastewater flows,98
2020,LTU,Wastewater,Safely treated domestic wastewater flows,93
2022,LTU,Wastewater,Safely treated domestic wastewater flows,97
2024,LTU,Wastewater,Safely treated domestic wastewater flows,96
2020,LUX,Wastewater,Safely treated domestic wastewater flows,96
2022,LUX,Wastewater,Safely treated domestic wastewater flows,99
2024,LUX,Wastewater,Safely treated domestic wastewater flows,99
2020,MDG,Wastewater,Safely treated domestic wastewater flows,9.3
2022,MDG,Wastewater,Safely treated domestic wastewater flows,11
2024,MDG,Wastewater,Safely treated domestic wastewater flows,11
2020,MWI,Wastewater,Safely treated domestic wastewater flows,6.5
2022,MWI,Wastewater,Safely treated domestic wastewater flows,6.3
2024,MWI,Wastewater,Safely treated domestic wastewater flows,6.4
2020,MYS,Wastewater,Safely treated domestic wastewater flows,88
2022,MYS,Wastewater,Safely treated domestic wastewater flows,89
2024,MYS,Wastewater,Safely treated domestic wastewater flows,91
2022,MLI,Wastewater,Safely treated domestic wastewater flows,6.1
2024,MLI,Wastewater,Safely treated domestic wastewater flows,6.3
2020,MLT,Wastewater,Safely treated domestic wastewater flows,15
2022,MLT,Wastewater,Safely treated domestic wastewater flows,1.1
2024,MLT,Wastewater,Safely treated domestic wastewater flows,7
2020,MUS,Wastewater,Safely treated domestic wastewater flows,13
2022,MUS,Wastewater,Safely treated domestic wastewater flows,19
2024,MUS,Wastewater,Safely treated domestic wastewater flows,27
2020,MEX,Wastewater,Safely treated domestic wastewater flows,60
2022,MEX,Wastewater,Safely treated domestic wastewater flows,64
2024,MEX,Wastewater,Safely treated domestic wastewater flows,64
2020,MCO,Wastewater,Safely treated domestic wastewater flows,97
2022,MCO,Wastewater,Safely treated domestic wastewater flows,97
2024,MCO,Wastewater,Safely treated domestic wastewater flows,94
2020,MNG,Wastewater,Safely treated domestic wastewater flows,10
2022,MNG,Wastewater,Safely treated domestic wastewater flows,26
2024,MNG,Wastewater,Safely treated domestic wastewater flows,53
2020,MNE,Wastewater,Safely treated domestic wastewater flows,45
2022,MNE,Wastewater,Safely treated domestic wastewater flows,55
2024,MNE,Wastewater,Safely treated domestic wastewater flows,31
2020,MAR,Wastewater,Safely treated domestic wastewater flows,36
2022,MAR,Wastewater,Safely treated domestic wastewater flows,45
2024,MAR,Wastewater,Safely treated domestic wastewater flows,75
2024,MOZ,Wastewater,Safely treated domestic wastewater flows,22
2022,MMR,Wastewater,Safely treated domestic wastewater flows,15
2024,MMR,Wastewater,Safely treated domestic wastewater flows,15
2024,NRU,Wastewater,Safely treated domestic wastewater flows,36
2020,NPL,Wastewater,Safely treated domestic wastewater flows,37
2022,NPL,Wastewater,Safely treated domestic wastewater flows,39
2024,NPL,Wastewater,Safely treated domestic wastewater flows,30
2020,NLD,Wastewater,Safely treated domestic wastewater flows,100
2022,NLD,Wastewater,Safely treated domestic wastewater flows,100
2024,NLD,Wastewater,Safely treated domestic wastewater flows,100
2020,NZL,Wastewater,Safely treated domestic wastewater flows,85
2022,NZL,Wastewater,Safely treated domestic wastewater flows,84
2024,NZL,Wastewater,Safely treated domestic wastewater flows,85
2022,NIC,Wastewater,Safely treated domestic wastewater flows,32
2024,NIC,Wastewater,Safely treated domestic wastewater flows,29
2020,NER,Wastewater,Safely treated domestic wastewater flows,4
2022,NER,Wastewater,Safely treated domestic wastewater flows,8.6
2024,NER,Wastewater,Safely treated domestic wastewater flows,6.8
2020,NGA,Wastewater,Safely treated domestic wastewater flows,48
2022,NGA,Wastewater,Safely treated domestic wastewater flows,41
2024,NGA,Wastewater,Safely treated domestic wastewater flows,41
2020,MKD,Wastewater,Safely treated domestic wastewater flows,9.1
2022,MKD,Wastewater,Safely treated domestic wastewater flows,4.9
2024,MKD,Wastewater,Safely treated domestic wastewater flows,4.9
2020,NOR,Wastewater,Safely treated domestic wastewater flows,76
2022,NOR,Wastewater,Safely treated domestic wastewater flows,76
2024,NOR,Wastewater,Safely treated domestic wastewater flows,74
2022,PAK,Wastewater,Safely treated domestic wastewater flows,38
2022,PNG,Wastewater,Safely treated domestic wastewater flows,5.1
2024,PNG,Wastewater,Safely treated domestic wastewater flows,7.3
2022,PRY,Wastewater,Safely treated domestic wastewater flows,25
2024,PRY,Wastewater,Safely treated domestic wastewater flows,27
2022,PER,Wastewater,Safely treated domestic wastewater flows,49
2024,PER,Wastewater,Safely treated domestic wastewater flows,52
2020,PHL,Wastewater,Safely treated domestic wastewater flows,43
2022,PHL,Wastewater,Safely treated domestic wastewater flows,67
2024,PHL,Wastewater,Safely treated domestic wastewater flows,68
2020,POL,Wastewater,Safely treated domestic wastewater flows,82
2022,POL,Wastewater,Safely treated domestic wastewater flows,77
2024,POL,Wastewater,Safely treated domestic wastewater flows,79
2020,PRT,Wastewater,Safely treated domestic wastewater flows,74
2022,PRT,Wastewater,Safely treated domestic wastewater flows,88
2024,PRT,Wastewater,Safely treated domestic wastewater flows,85
2020,PRI,Wastewater,Safely treated domestic wastewater flows,33
2022,PRI,Wastewater,Safely treated domestic wastewater flows,33
2024,PRI,Wastewater,Safely treated domestic wastewater flows,33
2020,QAT,Wastewater,Safely treated domestic wastewater flows,100
2022,QAT,Wastewater,Safely treated domestic wastewater flows,100
2024,QAT,Wastewater,Safely treated domestic wastewater flows,100
2020,KOR,Wastewater,Safely treated domestic wastewater flows,100
2022,KOR,Wastewater,Safely treated domestic wastewater flows,99
2024,KOR,Wastewater,Safely treated domestic wastewater flows,99
2020,MDA,Wastewater,Safely treated domestic wastewater flows,38
2022,MDA,Wastewater,Safely treated domestic wastewater flows,46
2024,MDA,Wastewater,Safely treated domestic wastewater flows,41
2020,REU,Wastewater,Safely treated domestic wastewater flows,74
2022,REU,Wastewater,Safely treated domestic wastewater flows,74
2024,REU,Wastewater,Safely treated domestic wastewater flows,75
2020,ROU,Wastewater,Safely treated domestic wastewater flows,48
2022,ROU,Wastewater,Safely treated domestic wastewater flows,30
2024,ROU,Wastewater,Safely treated domestic wastewater flows,31
2020,RUS,Wastewater,Safely treated domestic wastewater flows,13
2022,RUS,Wastewater,Safely treated domestic wastewater flows,15
2024,RUS,Wastewater,Safely treated domestic wastewater flows,21
2020,WSM,Wastewater,Safely treated domestic wastewater flows,47
2022,WSM,Wastewater,Safely treated domestic wastewater flows,43
2024,WSM,Wastewater,Safely treated domestic wastewater flows,44
2020,SMR,Wastewater,Safely treated domestic wastewater flows,90
2022,SMR,Wastewater,Safely treated domestic wastewater flows,90
2024,SMR,Wastewater,Safely treated domestic wastewater flows,90
2020,SAU,Wastewater,Safely treated domestic wastewater flows,80
2022,SAU,Wastewater,Safely treated domestic wastewater flows,85
2024,SAU,Wastewater,Safely treated domestic wastewater flows,58
2020,SEN,Wastewater,Safely treated domestic wastewater flows,14
2022,SEN,Wastewater,Safely treated domestic wastewater flows,7.8
2024,SEN,Wastewater,Safely treated domestic wastewater flows,17
2020,SRB,Wastewater,Safely treated domestic wastewater flows,27
2022,SRB,Wastewater,Safely treated domestic wastewater flows,36
2024,SRB,Wastewater,Safely treated domestic wastewater flows,34
2020,SLE,Wastewater,Safely treated domestic wastewater flows,8.4
2022,SLE,Wastewater,Safely treated domestic wastewater flows,15
2024,SLE,Wastewater,Safely treated domestic wastewater flows,16
2020,SGP,Wastewater,Safely treated domestic wastewater flows,100
2022,SGP,Wastewater,Safely treated domestic wastewater flows,100
2024,SGP,Wastewater,Safely treated domestic wastewater flows,100
2020,SVK,Wastewater,Safely treated domestic wastewater flows,80
2022,SVK,Wastewater,Safely treated domestic wastewater flows,82
2024,SVK,Wastewater,Safely treated domestic wastewater flows,82
2020,SVN,Wastewater,Safely treated domestic wastewater flows,67
2022,SVN,Wastewater,Safely treated domestic wastewater flows,65
2024,SVN,Wastewater,Safely treated domestic wastewater flows,82
2020,ZAF,Wastewater,Safely treated domestic wastewater flows,61
2022,ZAF,Wastewater,Safely treated domestic wastewater flows,41
2024,ZAF,Wastewater,Safely treated domestic wastewater flows,22
2020,ESP,Wastewater,Safely treated domestic wastewater flows,86
2022,ESP,Wastewater,Safely treated domestic wastewater flows,80
2024,ESP,Wastewater,Safely treated domestic wastewater flows,81
2020,PSE,Wastewater,Safely treated domestic wastewater flows,48
2024,PSE,Wastewater,Safely treated domestic wastewater flows,71
2020,SUR,Wastewater,Safely treated domestic wastewater flows,24
2022,SUR,Wastewater,Safely treated domestic wastewater flows,24
2024,SUR,Wastewater,Safely treated domestic wastewater flows,24
2020,SWE,Wastewater,Safely treated domestic wastewater flows,95
2022,SWE,Wastewater,Safely treated domestic wastewater flows,97
2024,SWE,Wastewater,Safely treated domestic wastewater flows,93
2020,CHE,Wastewater,Safely treated domestic wastewater flows,99
2022,CHE,Wastewater,Safely treated domestic wastewater flows,99
2024,CHE,Wastewater,Safely treated domestic wastewater flows,99
2020,THA,Wastewater,Safely treated domestic wastewater flows,24
2022,THA,Wastewater,Safely treated domestic wastewater flows,25
2024,THA,Wastewater,Safely treated domestic wastewater flows,34
2020,TGO,Wastewater,Safely treated domestic wastewater flows,15
2022,TGO,Wastewater,Safely treated domestic wastewater flows,15
2024,TGO,Wastewater,Safely treated domestic wastewater flows,16
2020,TON,Wastewater,Safely treated domestic wastewater flows,29
2022,TON,Wastewater,Safely treated domestic wastewater flows,30
2024,TON,Wastewater,Safely treated domestic wastewater flows,30
2024,TTO,Wastewater,Safely treated domestic wastewater flows,39
2020,TUN,Wastewater,Safely treated domestic wastewater flows,60
2022,TUN,Wastewater,Safely treated domestic wastewater flows,73
2024,TUN,Wastewater,Safely treated domestic wastewater flows,76
2020,TUR,Wastewater,Safely treated domestic wastewater flows,63
2022,TUR,Wastewater,Safely treated domestic wastewater flows,65
2024,TUR,Wastewater,Safely treated domestic wastewater flows,63
2022,TCA,Wastewater,Safely treated domestic wastewater flows,31
2024,TCA,Wastewater,Safely treated domestic wastewater flows,31
2020,TUV,Wastewater,Safely treated domestic wastewater flows,2
2022,TUV,Wastewater,Safely treated domestic wastewater flows,43
2024,TUV,Wastewater,Safely treated domestic wastewater flows,43
2022,UGA,Wastewater,Safely treated domestic wastewater flows,3.7
2024,UGA,Wastewater,Safely treated domestic wastewater flows,3.9
2020,UKR,Wastewater,Safely treated domestic wastewater flows,34
2022,UKR,Wastewater,Safely treated domestic wastewater flows,50
2024,UKR,Wastewater,Safely treated domestic wastewater flows,52
2020,ARE,Wastewater,Safely treated domestic wastewater flows,96
2022,ARE,Wastewater,Safely treated domestic wastewater flows,95
2024,ARE,Wastewater,Safely treated domestic wastewater flows,95
2020,GBR,Wastewater,Safely treated domestic wastewater flows,99
2022,GBR,Wastewater,Safely treated domestic wastewater flows,97
2024,GBR,Wastewater,Safely treated domestic wastewater flows,97
2022,TZA,Wastewater,Safely treated domestic wastewater flows,7.7
2024,TZA,Wastewater,Safely treated domestic wastewater flows,16
2020,USA,Wastewater,Safely treated domestic wastewater flows,91
2022,USA,Wastewater,Safely treated domestic wastewater flows,98
2024,USA,Wastewater,Safely treated domestic wastewater flows,98
2020,UZB,Wastewater,Safely treated domestic wastewater flows,32
2024,VUT,Wastewater,Safely treated domestic wastewater flows,13
2022,VNM,Wastewater,Safely treated domestic wastewater flows,40
2024,VNM,Wastewater,Safely treated domestic wastewater flows,41
2020,YEM,Wastewater,Safely treated domestic wastewater flows,34
2022,YEM,Wastewater,Safely treated domestic wastewater flows,28
2020,ZWE,Wastewater,Safely treated domestic wastewater flows,23
2022,ZWE,Wastewater,Safely treated domestic wastewater flows,55
2024,ZWE,Wastewater,Safely treated domestic wastewater flows,55
2022,ALB,Hazardous waste,Hazardous waste treated or disposed,100
2013,AND,Hazardous waste,Hazardous waste treated or disposed,0
2014,AND,Hazardous waste,Hazardous waste treated or disposed,0
2015,AND,Hazardous waste,Hazardous waste treated or disposed,0
2016,AND,Hazardous waste,Hazardous waste treated or disposed,0
2017,AND,Hazardous waste,Hazardous waste treated or disposed,0
2018,AND,Hazardous waste,Hazardous waste treated or disposed,0
2019,AND,Hazardous waste,Hazardous waste treated or disposed,0
2020,AND,Hazardous waste,Hazardous waste treated or disposed,0
2021,AND,Hazardous waste,Hazardous waste treated or disposed,0
2022,AND,Hazardous waste,Hazardous waste treated or disposed,0
2023,AND,Hazardous waste,Hazardous waste treated or disposed,0
2016,ARG,Hazardous waste,Hazardous waste treated or disposed,100
2017,ARG,Hazardous waste,Hazardous waste treated or disposed,100
2018,ARG,Hazardous waste,Hazardous waste treated or disposed,100
2019,ARG,Hazardous waste,Hazardous waste treated or disposed,100
2020,ARG,Hazardous waste,Hazardous waste treated or disposed,100
2021,ARG,Hazardous waste,Hazardous waste treated or disposed,100
2000,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2001,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2002,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2003,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2004,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2005,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2006,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2007,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2008,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2009,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2010,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2011,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2012,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2013,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2014,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2015,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2016,ARM,Hazardous waste,Hazardous waste treated or disposed,100
2017,ARM,Hazardous waste,Hazardous waste treated or disposed,95
2018,ARM,Hazardous waste,Hazardous waste treated or disposed,95
2019,ARM,Hazardous waste,Hazardous waste treated or disposed,88
2020,ARM,Hazardous waste,Hazardous waste treated or disposed,85
2021,ARM,Hazardous waste,Hazardous waste treated or disposed,8.9
2022,ARM,Hazardous waste,Hazardous waste treated or disposed,10
2023,ARM,Hazardous waste,Hazardous waste treated or disposed,6.7
2004,AUT,Hazardous waste,Hazardous waste treated or disposed,85
2006,AUT,Hazardous waste,Hazardous waste treated or disposed,35
2008,AUT,Hazardous waste,Hazardous waste treated or disposed,30
2010,AUT,Hazardous waste,Hazardous waste treated or disposed,27
2012,AUT,Hazardous waste,Hazardous waste treated or disposed,32
2014,AUT,Hazardous waste,Hazardous waste treated or disposed,35
2016,AUT,Hazardous waste,Hazardous waste treated or disposed,36
2018,AUT,Hazardous waste,Hazardous waste treated or disposed,35
2020,AUT,Hazardous waste,Hazardous waste treated or disposed,31
2022,AUT,Hazardous waste,Hazardous waste treated or disposed,33
2000,AZE,Hazardous waste,Hazardous waste treated or disposed,100
2001,AZE,Hazardous waste,Hazardous waste treated or disposed,30
2002,AZE,Hazardous waste,Hazardous waste treated or disposed,34
