year,geo,disagg_type,disagg,value
2039,JOR,All,Total,1
2040,JOR,All,Total,1
2041,JOR,All,Total,1
2042,JOR,All,Total,1
2043,JOR,All,Total,1
2015,JPN,All,Total,1
2016,JPN,All,Total,1
2017,JPN,All,Total,1
2018,JPN,All,Total,1
2019,JPN,All,Total,2
2020,JPN,All,Total,4
2021,JPN,All,Total,4
2022,JPN,All,Total,4
2023,JPN,All,Total,4
2024,JPN,All,Total,5
2025,JPN,All,Total,7
2026,JPN,All,Total,7
2027,JPN,All,Total,7
2028,JPN,All,Total,7
2029,JPN,All,Total,7
2030,JPN,All,Total,7
2031,JPN,All,Total,7
2032,JPN,All,Total,7
2033,JPN,All,Total,7
2034,JPN,All,Total,7
2035,JPN,All,Total,7
2036,JPN,All,Total,7
2037,JPN,All,Total,7
2038,JPN,All,Total,7
2039,JPN,All,Total,7
2040,JPN,All,Total,7
2041,JPN,All,Total,7
2042,JPN,All,Total,7
2043,JPN,All,Total,7
2032,KAZ,All,Total,1
2033,KAZ,All,Total,1
2034,KAZ,All,Total,1
2035,KAZ,All,Total,1
2036,KAZ,All,Total,1
2037,KAZ,All,Total,1
2038,KAZ,All,Total,1
2039,KAZ,All,Total,1
2040,KAZ,All,Total,1
2041,KAZ,All,Total,1
2042,KAZ,All,Total,1
2043,KAZ,All,Total,1
2025,KEN,All,Total,1
2026,KEN,All,Total,1
2027,KEN,All,Total,1
2028,KEN,All,Total,1
2029,KEN,All,Total,1
2030,KEN,All,Total,2
2031,KEN,All,Total,2
2032,KEN,All,Total,2
2033,KEN,All,Total,2
2034,KEN,All,Total,2
2035,KEN,All,Total,2
2036,KEN,All,Total,2
2037,KEN,All,Total,2
2038,KEN,All,Total,2
2039,KEN,All,Total,2
2040,KEN,All,Total,2
2041,KEN,All,Total,2
2042,KEN,All,Total,2
2043,KEN,All,Total,2
2023,KOR,All,Total,1
2024,KOR,All,Total,1
2025,KOR,All,Total,3
2026,KOR,All,Total,3
2027,KOR,All,Total,4
2028,KOR,All,Total,4
2029,KOR,All,Total,4
2030,KOR,All,Total,5
2031,KOR,All,Total,5
2032,KOR,All,Total,5
2033,KOR,All,Total,5
2034,KOR,All,Total,5
2035,KOR,All,Total,5
2036,KOR,All,Total,5
2037,KOR,All,Total,5
2038,KOR,All,Total,5
2039,KOR,All,Total,5
2040,KOR,All,Total,5
2041,KOR,All,Total,5
2042,KOR,All,Total,5
2043,KOR,All,Total,5
2030,LVA,All,Total,1
2031,LVA,All,Total,1
2032,LVA,All,Total,1
2033,LVA,All,Total,1
2034,LVA,All,Total,1
2035,LVA,All,Total,1
2036,LVA,All,Total,1
2037,LVA,All,Total,1
2038,LVA,All,Total,1
2039,LVA,All,Total,1
2040,LVA,All,Total,1
2041,LVA,All,Total,1
2042,LVA,All,Total,1
2043,LVA,All,Total,1
2025,MEX,All,Total,1
2026,MEX,All,Total,3
2027,MEX,All,Total,3
2028,MEX,All,Total,6
2029,MEX,All,Total,6
2030,MEX,All,Total,7
2031,MEX,All,Total,7
2032,MEX,All,Total,7
2033,MEX,All,Total,7
2034,MEX,All,Total,7
2035,MEX,All,Total,7
2036,MEX,All,Total,7
2037,MEX,All,Total,7
2038,MEX,All,Total,7
2039,MEX,All,Total,7
2040,MEX,All,Total,7
2041,MEX,All,Total,7
2042,MEX,All,Total,7
2043,MEX,All,Total,7
2028,MRT,All,Total,2
2029,MRT,All,Total,4
2030,MRT,All,Total,4
2031,MRT,All,Total,5
2032,MRT,All,Total,5
2033,MRT,All,Total,6
2034,MRT,All,Total,6
2035,MRT,All,Total,6
2036,MRT,All,Total,6
2037,MRT,All,Total,7
2038,MRT,All,Total,7
2039,MRT,All,Total,7
2040,MRT,All,Total,7
2041,MRT,All,Total,7
2042,MRT,All,Total,7
2043,MRT,All,Total,7
2026,MYS,All,Total,1
2027,MYS,All,Total,2
2028,MYS,All,Total,3
2029,MYS,All,Total,3
2030,MYS,All,Total,3
2031,MYS,All,Total,3
2032,MYS,All,Total,3
2033,MYS,All,Total,3
2034,MYS,All,Total,3
2035,MYS,All,Total,3
2036,MYS,All,Total,3
2037,MYS,All,Total,3
2038,MYS,All,Total,3
2039,MYS,All,Total,3
2040,MYS,All,Total,3
2041,MYS,All,Total,3
2042,MYS,All,Total,3
2043,MYS,All,Total,3
2024,NAM,All,Total,4
2025,NAM,All,Total,4
2026,NAM,All,Total,5
2027,NAM,All,Total,9
2028,NAM,All,Total,9
2029,NAM,All,Total,10
2030,NAM,All,Total,10
2031,NAM,All,Total,10
2032,NAM,All,Total,12
2033,NAM,All,Total,12
2034,NAM,All,Total,12
2035,NAM,All,Total,12
2036,NAM,All,Total,12
2037,NAM,All,Total,12
2038,NAM,All,Total,12
2039,NAM,All,Total,12
2040,NAM,All,Total,12
2041,NAM,All,Total,12
2042,NAM,All,Total,12
2043,NAM,All,Total,12
2021,NLD,All,Total,1
2022,NLD,All,Total,3
2023,NLD,All,Total,6
2024,NLD,All,Total,8
2025,NLD,All,Total,16
2026,NLD,All,Total,26
2027,NLD,All,Total,36
2028,NLD,All,Total,43
2029,NLD,All,Total,45
2030,NLD,All,Total,56
2031,NLD,All,Total,57
2032,NLD,All,Total,58
2033,NLD,All,Total,59
2034,NLD,All,Total,59
2035,NLD,All,Total,59
2036,NLD,All,Total,59
2037,NLD,All,Total,59
2038,NLD,All,Total,59
2039,NLD,All,Total,59
2040,NLD,All,Total,60
2041,NLD,All,Total,60
2042,NLD,All,Total,60
2043,NLD,All,Total,61
2017,NOR,All,Total,1
2018,NOR,All,Total,1
2019,NOR,All,Total,1
2020,NOR,All,Total,2
2021,NOR,All,Total,3
2022,NOR,All,Total,4
2023,NOR,All,Total,5
2024,NOR,All,Total,7
2025,NOR,All,Total,11
2026,NOR,All,Total,14
2027,NOR,All,Total,20
2028,NOR,All,Total,26
2029,NOR,All,Total,28
2030,NOR,All,Total,29
2031,NOR,All,Total,29
2032,NOR,All,Total,30
2033,NOR,All,Total,30
2034,NOR,All,Total,30
2035,NOR,All,Total,30
2036,NOR,All,Total,30
2037,NOR,All,Total,30
2038,NOR,All,Total,30
2039,NOR,All,Total,30
2040,NOR,All,Total,30
2041,NOR,All,Total,30
2042,NOR,All,Total,30
2043,NOR,All,Total,30
2021,NZL,All,Total,1
2022,NZL,All,Total,1
2023,NZL,All,Total,1
2024,NZL,All,Total,1
2025,NZL,All,Total,3
2026,NZL,All,Total,3
2027,NZL,All,Total,4
2028,NZL,All,Total,4
2029,NZL,All,Total,4
2030,NZL,All,Total,4
2031,NZL,All,Total,4
2032,NZL,All,Total,4
2033,NZL,All,Total,4
2034,NZL,All,Total,4
2035,NZL,All,Total,4
2036,NZL,All,Total,4
2037,NZL,All,Total,4
2038,NZL,All,Total,4
2039,NZL,All,Total,4
2040,NZL,All,Total,4
2041,NZL,All,Total,4
2042,NZL,All,Total,4
2043,NZL,All,Total,4
2024,OMN,All,Total,1
2025,OMN,All,Total,1
2026,OMN,All,Total,2
2027,OMN,All,Total,3
2028,OMN,All,Total,3
2029,OMN,All,Total,3
2030,OMN,All,Total,10
2031,OMN,All,Total,10
2032,OMN,All,Total,10
2033,OMN,All,Total,10
2034,OMN,All,Total,10
2035,OMN,All,Total,10
2036,OMN,All,Total,10
2037,OMN,All,Total,10
2038,OMN,All,Total,11
2039,OMN,All,Total,11
2040,OMN,All,Total,11
2041,OMN,All,Total,11
2042,OMN,All,Total,11
2043,OMN,All,Total,11
2027,PAN,All,Total,1
2028,PAN,All,Total,1
2029,PAN,All,Total,1
2030,PAN,All,Total,1
2031,PAN,All,Total,1
2032,PAN,All,Total,1
2033,PAN,All,Total,1
2034,PAN,All,Total,1
2035,PAN,All,Total,1
2036,PAN,All,Total,1
2037,PAN,All,Total,1
2038,PAN,All,Total,1
2039,PAN,All,Total,1
2040,PAN,All,Total,1
2041,PAN,All,Total,1
2042,PAN,All,Total,1
2043,PAN,All,Total,1
2000,PER,All,Total,1
2001,PER,All,Total,1
2002,PER,All,Total,1
2003,PER,All,Total,1
2004,PER,All,Total,1
2005,PER,All,Total,1
2006,PER,All,Total,1
2007,PER,All,Total,1
2008,PER,All,Total,1
2009,PER,All,Total,1
2010,PER,All,Total,1
2011,PER,All,Total,1
2012,PER,All,Total,1
2013,PER,All,Total,1
2014,PER,All,Total,1
2015,PER,All,Total,1
2016,PER,All,Total,1
2017,PER,All,Total,1
2018,PER,All,Total,1
2019,PER,All,Total,1
2020,PER,All,Total,1
2021,PER,All,Total,1
2022,PER,All,Total,1
2023,PER,All,Total,2
2024,PER,All,Total,2
2025,PER,All,Total,2
2026,PER,All,Total,2
2027,PER,All,Total,3
2028,PER,All,Total,3
2029,PER,All,Total,3
2030,PER,All,Total,4
2031,PER,All,Total,4
2032,PER,All,Total,5
2033,PER,All,Total,5
2034,PER,All,Total,5
2035,PER,All,Total,5
2036,PER,All,Total,5
2037,PER,All,Total,5
2038,PER,All,Total,5
2039,PER,All,Total,5
2040,PER,All,Total,5
2041,PER,All,Total,5
2042,PER,All,Total,5
2043,PER,All,Total,5
2024,POL,All,Total,1
2025,POL,All,Total,2
2026,POL,All,Total,3
2027,POL,All,Total,4
2028,POL,All,Total,5
2029,POL,All,Total,5
2030,POL,All,Total,9
2031,POL,All,Total,9
2032,POL,All,Total,9
2033,POL,All,Total,9
2034,POL,All,Total,9
2035,POL,All,Total,9
2036,POL,All,Total,9
2037,POL,All,Total,9
2038,POL,All,Total,9
2039,POL,All,Total,9
2040,POL,All,Total,9
2041,POL,All,Total,9
2042,POL,All,Total,9
2043,POL,All,Total,9
2022,PRT,All,Total,1
2023,PRT,All,Total,2
2024,PRT,All,Total,3
2025,PRT,All,Total,10
2026,PRT,All,Total,13
2027,PRT,All,Total,17
2028,PRT,All,Total,18
2029,PRT,All,Total,19
2030,PRT,All,Total,22
2031,PRT,All,Total,22
2032,PRT,All,Total,22
2033,PRT,All,Total,22
2034,PRT,All,Total,22
2035,PRT,All,Total,23
2036,PRT,All,Total,23
2037,PRT,All,Total,23
2038,PRT,All,Total,23
2039,PRT,All,Total,23
2040,PRT,All,Total,24
2041,PRT,All,Total,24
2042,PRT,All,Total,24
2043,PRT,All,Total,24
2026,PRY,All,Total,2
2027,PRY,All,Total,3
2028,PRY,All,Total,3
2029,PRY,All,Total,3
2030,PRY,All,Total,3
2031,PRY,All,Total,3
2032,PRY,All,Total,3
2033,PRY,All,Total,3
2034,PRY,All,Total,3
2035,PRY,All,Total,3
2036,PRY,All,Total,3
2037,PRY,All,Total,3
2038,PRY,All,Total,3
2039,PRY,All,Total,3
2040,PRY,All,Total,3
2041,PRY,All,Total,3
2042,PRY,All,Total,3
2043,PRY,All,Total,3
2026,ROU,All,Total,1
2027,ROU,All,Total,1
2028,ROU,All,Total,2
2029,ROU,All,Total,2
2030,ROU,All,Total,2
2031,ROU,All,Total,2
2032,ROU,All,Total,2
2033,ROU,All,Total,2
2034,ROU,All,Total,2
2035,ROU,All,Total,2
2036,ROU,All,Total,2
2037,ROU,All,Total,2
2038,ROU,All,Total,2
2039,ROU,All,Total,2
2040,ROU,All,Total,2
2041,ROU,All,Total,2
2042,ROU,All,Total,2
2043,ROU,All,Total,2
2026,SAU,All,Total,1
2027,SAU,All,Total,1
2028,SAU,All,Total,1
2029,SAU,All,Total,1
2030,SAU,All,Total,1
2031,SAU,All,Total,1
2032,SAU,All,Total,1
2033,SAU,All,Total,1
2034,SAU,All,Total,1
2035,SAU,All,Total,1
2036,SAU,All,Total,1
2037,SAU,All,Total,1
2038,SAU,All,Total,1
2039,SAU,All,Total,1
2040,SAU,All,Total,1
2041,SAU,All,Total,1
2042,SAU,All,Total,1
2043,SAU,All,Total,1
2026,SGP,All,Total,1
2027,SGP,All,Total,1
2028,SGP,All,Total,1
2029,SGP,All,Total,1
2030,SGP,All,Total,1
2031,SGP,All,Total,1
2032,SGP,All,Total,1
2033,SGP,All,Total,1
2034,SGP,All,Total,1
2035,SGP,All,Total,1
2036,SGP,All,Total,1
2037,SGP,All,Total,1
2038,SGP,All,Total,1
2039,SGP,All,Total,1
2040,SGP,All,Total,1
2041,SGP,All,Total,1
2042,SGP,All,Total,1
2043,SGP,All,Total,1
2028,SRB,All,Total,1
2029,SRB,All,Total,1
2030,SRB,All,Total,1
2031,SRB,All,Total,1
2032,SRB,All,Total,1
2033,SRB,All,Total,1
2034,SRB,All,Total,1
2035,SRB,All,Total,1
2036,SRB,All,Total,1
2037,SRB,All,Total,1
2038,SRB,All,Total,1
2039,SRB,All,Total,1
2040,SRB,All,Total,1
2041,SRB,All,Total,1
2042,SRB,All,Total,1
2043,SRB,All,Total,1
2025,SVK,All,Total,3
2026,SVK,All,Total,3
2027,SVK,All,Total,3
2028,SVK,All,Total,3
2029,SVK,All,Total,3
2030,SVK,All,Total,4
2031,SVK,All,Total,4
2032,SVK,All,Total,4
2033,SVK,All,Total,4
2034,SVK,All,Total,4
2035,SVK,All,Total,5
2036,SVK,All,Total,5
2037,SVK,All,Total,5
2038,SVK,All,Total,5
2039,SVK,All,Total,5
2040,SVK,All,Total,5
2041,SVK,All,Total,5
2042,SVK,All,Total,5
2043,SVK,All,Total,5
2021,SVN,All,Total,1
2022,SVN,All,Total,1
2023,SVN,All,Total,1
2024,SVN,All,Total,1
2025,SVN,All,Total,1
2026,SVN,All,Total,2
2027,SVN,All,Total,2
2028,SVN,All,Total,2
2029,SVN,All,Total,2
2030,SVN,All,Total,2
2031,SVN,All,Total,2
2032,SVN,All,Total,2
2033,SVN,All,Total,2
2034,SVN,All,Total,2
2035,SVN,All,Total,2
2036,SVN,All,Total,2
2037,SVN,All,Total,2
2038,SVN,All,Total,2
2039,SVN,All,Total,2
2040,SVN,All,Total,2
2041,SVN,All,Total,2
2042,SVN,All,Total,2
2043,SVN,All,Total,2
2019,SWE,All,Total,1
2020,SWE,All,Total,1
2021,SWE,All,Total,1
2022,SWE,All,Total,1
2023,SWE,All,Total,1
2024,SWE,All,Total,3
2025,SWE,All,Total,7
2026,SWE,All,Total,9
2027,SWE,All,Total,12
2028,SWE,All,Total,13
2029,SWE,All,Total,13
2030,SWE,All,Total,15
2031,SWE,All,Total,15
2032,SWE,All,Total,15
2033,SWE,All,Total,15
2034,SWE,All,Total,15
2035,SWE,All,Total,15
2036,SWE,All,Total,15
2037,SWE,All,Total,15
2038,SWE,All,Total,15
2039,SWE,All,Total,15
2040,SWE,All,Total,15
2041,SWE,All,Total,15
2042,SWE,All,Total,15
2043,SWE,All,Total,15
2030,TUN,All,Total,2
2031,TUN,All,Total,2
2032,TUN,All,Total,2
2033,TUN,All,Total,2
2034,TUN,All,Total,2
2035,TUN,All,Total,3
2036,TUN,All,Total,3
2037,TUN,All,Total,3
2038,TUN,All,Total,3
2039,TUN,All,Total,3
2040,TUN,All,Total,3
2041,TUN,All,Total,3
2042,TUN,All,Total,3
2043,TUN,All,Total,3
2026,URY,All,Total,1
2027,URY,All,Total,1
2028,URY,All,Total,1
2029,URY,All,Total,1
2030,URY,All,Total,2
2031,URY,All,Total,2
2032,URY,All,Total,2
2033,URY,All,Total,2
2034,URY,All,Total,2
2035,URY,All,Total,2
2036,URY,All,Total,2
2037,URY,All,Total,2
2038,URY,All,Total,2
2039,URY,All,Total,2
2040,URY,All,Total,2
2041,URY,All,Total,2
2042,URY,All,Total,2
2043,URY,All,Total,2
2007,USA,All,Total,1
2008,USA,All,Total,1
2009,USA,All,Total,1
2010,USA,All,Total,1
2011,USA,All,Total,1
2012,USA,All,Total,1
2013,USA,All,Total,1
2014,USA,All,Total,1
2015,USA,All,Total,1
2016,USA,All,Total,1
2017,USA,All,Total,1
2018,USA,All,Total,1
2019,USA,All,Total,1
2020,USA,All,Total,2
2021,USA,All,Total,3
2022,USA,All,Total,5
2023,USA,All,Total,8
2024,USA,All,Total,13
2025,USA,All,Total,22
2026,USA,All,Total,29
2027,USA,All,Total,34
2028,USA,All,Total,36
2029,USA,All,Total,36
2030,USA,All,Total,37
2031,USA,All,Total,37
2032,USA,All,Total,37
2033,USA,All,Total,37
2034,USA,All,Total,37
2035,USA,All,Total,37
2036,USA,All,Total,37
2037,USA,All,Total,37
2038,USA,All,Total,37
2039,USA,All,Total,37
2040,USA,All,Total,37
2041,USA,All,Total,37
2042,USA,All,Total,37
2043,USA,All,Total,37
2024,UZB,All,Total,1
2025,UZB,All,Total,1
2026,UZB,All,Total,1
2027,UZB,All,Total,1
2028,UZB,All,Total,1
2029,UZB,All,Total,1
2030,UZB,All,Total,1
2031,UZB,All,Total,1
2032,UZB,All,Total,1
2033,UZB,All,Total,1
2034,UZB,All,Total,1
2035,UZB,All,Total,1
2036,UZB,All,Total,1
2037,UZB,All,Total,1
2038,UZB,All,Total,1
2039,UZB,All,Total,1
2040,UZB,All,Total,1
2041,UZB,All,Total,1
2042,UZB,All,Total,1
2043,UZB,All,Total,1
2024,ZAF,All,Total,1
2025,ZAF,All,Total,3
2026,ZAF,All,Total,4
2027,ZAF,All,Total,5
2028,ZAF,All,Total,6
2029,ZAF,All,Total,6
2030,ZAF,All,Total,7
2031,ZAF,All,Total,7
2032,ZAF,All,Total,7
2033,ZAF,All,Total,7
2034,ZAF,All,Total,7
2035,ZAF,All,Total,7
2036,ZAF,All,Total,7
2037,ZAF,All,Total,7
2038,ZAF,All,Total,7
2039,ZAF,All,Total,7
2040,ZAF,All,Total,8
2041,ZAF,All,Total,8
2042,ZAF,All,Total,8
2043,ZAF,All,Total,8
2029,ZWE,All,Total,1
2030,ZWE,All,Total,1
2031,ZWE,All,Total,1
2032,ZWE,All,Total,1
2033,ZWE,All,Total,1
2034,ZWE,All,Total,1
2035,ZWE,All,Total,1
2036,ZWE,All,Total,1
2037,ZWE,All,Total,1
2038,ZWE,All,Total,1
2039,ZWE,All,Total,1
2040,ZWE,All,Total,1
2041,ZWE,All,Total,1
2042,ZWE,All,Total,1
2043,ZWE,All,Total,1
2025,AGO,Technology,Hydropower,1
2021,ARE,Technology,Solar PV,1
2024,ARE,Technology,Solar PV,2
2025,ARE,Technology,Solar PV,3
2026,ARE,Technology,Solar PV,5
2028,ARE,Technology,Solar PV,6
2009,ARG,Technology,Onshore wind,1
2030,ARG,Technology,Unknown,1
2029,AUS,Technology,Hydropower,1
2024,AUS,Technology,Onshore wind,1
2027,AUS,Technology,Onshore wind,2
2029,AUS,Technology,Onshore wind,3
2020,AUS,Technology,Others/Various,2
2021,AUS,Technology,Others/Various,4
2024,AUS,Technology,Others/Various,5
2025,AUS,Technology,Others/Various,11
2026,AUS,Technology,Others/Various,13
2027,AUS,Technology,Others/Various,16
2028,AUS,Technology,Others/Various,23
2029,AUS,Technology,Others/Various,24
2030,AUS,Technology,Others/Various,26
2031,AUS,Technology,Others/Various,27
2032,AUS,Technology,Others/Various,28
2036,AUS,Technology,Others/Various,29
2022,AUS,Technology,Solar PV,1
2023,AUS,Technology,Solar PV,2
2024,AUS,Technology,Solar PV,16
2025,AUS,Technology,Solar PV,18
2027,AUS,Technology,Solar PV,21
2028,AUS,Technology,Solar PV,24
2024,AUS,Technology,Unknown,3
2025,AUS,Technology,Unknown,5
2026,AUS,Technology,Unknown,8
2027,AUS,Technology,Unknown,9
2028,AUS,Technology,Unknown,12
2030,AUS,Technology,Unknown,13
2023,AUT,Technology,Others/Various,3
2025,AUT,Technology,Others/Various,4
2017,AUT,Technology,Solar PV,1
2018,AUT,Technology,Solar PV,2
2022,AUT,Technology,Solar PV,3
2023,AUT,Technology,Solar PV,4
2026,AUT,Technology,Unknown,1
2025,BEL,Technology,Offshore wind,3
2015,BEL,Technology,Onshore wind,1
2027,BEL,Technology,Others/Various,1
2028,BEL,Technology,Others/Various,2
2030,BEL,Technology,Others/Various,3
2026,BEL,Technology,Unknown,2
2025,BRA,Technology,Hydropower,1
2025,BRA,Technology,Offshore wind,1
2027,BRA,Technology,Offshore wind,2
2024,BRA,Technology,Onshore wind,1
2025,BRA,Technology,Onshore wind,2
2027,BRA,Technology,Onshore wind,3
2026,BRA,Technology,Others/Various,1
2027,BRA,Technology,Others/Various,3
2022,BRA,Technology,Solar PV,2
2026,BRA,Technology,Solar PV,3
2028,BRA,Technology,Solar PV,4
2027,BRA,Technology,Unknown,1
2026,BRB,Technology,Solar PV,1
2020,CAN,Technology,Hydropower,1
2024,CAN,Technology,Hydropower,2
2025,CAN,Technology,Hydropower,3
2029,CAN,Technology,Hydropower,4
2026,CAN,Technology,Onshore wind,1
2027,CAN,Technology,Onshore wind,3
2028,CAN,Technology,Onshore wind,4
2030,CAN,Technology,Onshore wind,7
2026,CAN,Technology,Others/Various,1
2028,CAN,Technology,Others/Various,3
2024,CAN,Technology,Unknown,2
2020,CHE,Technology,Hydropower,1
2024,CHE,Technology,Hydropower,2
2025,CHE,Technology,Hydropower,3
2023,CHE,Technology,Solar PV,1
2022,CHE,Technology,Unknown,1
2022,CHL,Technology,Onshore wind,1
2025,CHL,Technology,Onshore wind,2
2026,CHL,Technology,Onshore wind,4
2027,CHL,Technology,Onshore wind,7
2028,CHL,Technology,Onshore wind,11
2030,CHL,Technology,Onshore wind,13
2032,CHL,Technology,Onshore wind,15
2033,CHL,Technology,Onshore wind,16
2017,CHL,Technology,Others/Various,1
2025,CHL,Technology,Others/Various,3
2021,CHL,Technology,Solar PV,1
2022,CHL,Technology,Solar PV,2
2023,CHL,Technology,Solar PV,4
2024,CHL,Technology,Solar PV,6
2025,CHL,Technology,Solar PV,9
2027,CHL,Technology,Solar PV,11
2030,CHL,Technology,Solar PV,12
2024,CHL,Technology,Unknown,1
2025,CHL,Technology,Unknown,2
2027,CHL,Technology,Unknown,3
2029,CHL,Technology,Unknown,4
2031,CHL,Technology,Unknown,5
2033,CHL,Technology,Unknown,6
2027,CHN,Technology,Offshore wind,1
2019,CHN,Technology,Onshore wind,1
2020,CHN,Technology,Onshore wind,3
2021,CHN,Technology,Onshore wind,4
2022,CHN,Technology,Onshore wind,5
2023,CHN,Technology,Onshore wind,8
2024,CHN,Technology,Onshore wind,14
2025,CHN,Technology,Onshore wind,16
2026,CHN,Technology,Onshore wind,21
2027,CHN,Technology,Onshore wind,22
2030,CHN,Technology,Onshore wind,23
2021,CHN,Technology,Others/Various,1
2022,CHN,Technology,Others/Various,3
2023,CHN,Technology,Others/Various,4
2024,CHN,Technology,Others/Various,14
2025,CHN,Technology,Others/Various,18
2026,CHN,Technology,Others/Various,22
2027,CHN,Technology,Others/Various,23
2028,CHN,Technology,Others/Various,24
2029,CHN,Technology,Others/Various,25
2035,CHN,Technology,Others/Various,26
2018,CHN,Technology,Solar PV,1
2020,CHN,Technology,Solar PV,2
2021,CHN,Technology,Solar PV,4
2023,CHN,Technology,Solar PV,8
2024,CHN,Technology,Solar PV,9
2025,CHN,Technology,Solar PV,11
2026,CHN,Technology,Solar PV,13
2019,CHN,Technology,Unknown,1
2023,CHN,Technology,Unknown,2
2024,COL,Technology,Hydropower,2
2027,COL,Technology,Hydropower,3
2030,COL,Technology,Hydropower,4
2027,COL,Technology,Offshore wind,1
2030,COL,Technology,Others/Various,2
2032,COL,Technology,Others/Various,3
2022,COL,Technology,Solar PV,2
2023,COL,Technology,Solar PV,3
2026,COL,Technology,Solar PV,4
2027,COL,Technology,Solar PV,8
2022,COL,Technology,Unknown,1
2027,COL,Technology,Unknown,3
2017,CRI,Technology,Others/Various,1
2025,CRI,Technology,Others/Various,2
2028,CRI,Technology,Others/Various,3
2029,CYP,Technology,Solar PV,1
2024,CZE,Technology,Onshore wind,1
2028,CZE,Technology,Onshore wind,2
2030,CZE,Technology,Onshore wind,3
2026,CZE,Technology,Others/Various,1
2030,CZE,Technology,Others/Various,3
2025,CZE,Technology,Unknown,1
2020,DEU,Technology,Hydropower,2
2025,DEU,Technology,Hydropower,3
2026,DEU,Technology,Hydropower,4
2024,DEU,Technology,Offshore wind,2
2025,DEU,Technology,Offshore wind,4
2026,DEU,Technology,Offshore wind,6
2027,DEU,Technology,Offshore wind,10
2028,DEU,Technology,Offshore wind,11
2030,DEU,Technology,Offshore wind,12
2035,DEU,Technology,Offshore wind,14
2013,DEU,Technology,Onshore wind,1
2014,DEU,Technology,Onshore wind,2
2015,DEU,Technology,Onshore wind,4
2017,DEU,Technology,Onshore wind,5
2018,DEU,Technology,Onshore wind,6
2019,DEU,Technology,Onshore wind,7
2020,DEU,Technology,Onshore wind,9
2021,DEU,Technology,Onshore wind,11
2023,DEU,Technology,Onshore wind,12
2024,DEU,Technology,Onshore wind,15
2025,DEU,Technology,Onshore wind,18
2026,DEU,Technology,Onshore wind,20
2019,DEU,Technology,Others/Various,1
2020,DEU,Technology,Others/Various,2
2021,DEU,Technology,Others/Various,4
2022,DEU,Technology,Others/Various,5
2025,DEU,Technology,Others/Various,10
2026,DEU,Technology,Others/Various,12
2027,DEU,Technology,Others/Various,13
2028,DEU,Technology,Others/Various,15
2030,DEU,Technology,Others/Various,16
2013,DEU,Technology,Solar PV,1
2016,DEU,Technology,Solar PV,2
2023,DEU,Technology,Solar PV,3
2024,DEU,Technology,Solar PV,5
2019,DEU,Technology,Unknown,1
2023,DEU,Technology,Unknown,3
2024,DEU,Technology,Unknown,6
2025,DEU,Technology,Unknown,14
2026,DEU,Technology,Unknown,18
2027,DEU,Technology,Unknown,20
2028,DEU,Technology,Unknown,22
2030,DEU,Technology,Unknown,24
2021,DNK,Technology,Offshore wind,1
2022,DNK,Technology,Offshore wind,2
2024,DNK,Technology,Offshore wind,3
2025,DNK,Technology,Offshore wind,5
2030,DNK,Technology,Offshore wind,6
2020,DNK,Technology,Onshore wind,1
2024,DNK,Technology,Others/Various,3
2025,DNK,Technology,Others/Various,8
2026,DNK,Technology,Others/Various,10
2027,DNK,Technology,Others/Various,13
2028,DNK,Technology,Others/Various,15
2030,DNK,Technology,Others/Various,18
2025,DNK,Technology,Solar PV,1
2026,DNK,Technology,Unknown,1
2028,DOM,Technology,Others/Various,1
2000,EGY,Technology,Hydropower,1
2022,EGY,Technology,Others/Various,1
2026,EGY,Technology,Others/Various,3
2027,EGY,Technology,Others/Various,4
2028,EGY,Technology,Others/Various,5
2029,EGY,Technology,Others/Various,6
2030,EGY,Technology,Others/Various,7
2032,EGY,Technology,Others/Various,8
2025,EGY,Technology,Unknown,2
2029,EGY,Technology,Unknown,4
2026,ESP,Technology,Offshore wind,1
2008,ESP,Technology,Onshore wind,1
2025,ESP,Technology,Onshore wind,2
2026,ESP,Technology,Onshore wind,3
2027,ESP,Technology,Onshore wind,4
2022,ESP,Technology,Others/Various,1
2023,ESP,Technology,Others/Various,2
2024,ESP,Technology,Others/Various,3
2025,ESP,Technology,Others/Various,5
2026,ESP,Technology,Others/Various,9
2027,ESP,Technology,Others/Various,11
2028,ESP,Technology,Others/Various,12
2029,ESP,Technology,Others/Various,13
2030,ESP,Technology,Others/Various,16
2015,ESP,Technology,Solar PV,1
2022,ESP,Technology,Solar PV,4
2023,ESP,Technology,Solar PV,6
2024,ESP,Technology,Solar PV,8
2025,ESP,Technology,Solar PV,12
2026,ESP,Technology,Solar PV,21
2027,ESP,Technology,Solar PV,22
2028,ESP,Technology,Solar PV,24
2030,ESP,Technology,Solar PV,26
2023,ESP,Technology,Unknown,1
2024,ESP,Technology,Unknown,4
2025,ESP,Technology,Unknown,8
2026,ESP,Technology,Unknown,11
2028,ESP,Technology,Unknown,15
2029,ESP,Technology,Unknown,16
2030,ESP,Technology,Unknown,19
2031,ESP,Technology,Unknown,21
2028,EST,Technology,Offshore wind,1
2025,EST,Technology,Solar PV,1
2010,EST,Technology,Unknown,1
2025,EST,Technology,Unknown,2
2030,FIN,Technology,Offshore wind,1
2024,FIN,Technology,Onshore wind,1
2025,FIN,Technology,Onshore wind,2
2028,FIN,Technology,Onshore wind,3
2030,FIN,Technology,Onshore wind,4
