year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2001,WLD,11.1,,,,
2002,WLD,12.3,,,,
2003,WLD,10.9,,,,
2004,WLD,15.1,,,,
2005,WLD,14.6,,,,
2006,WLD,14,,,,
2007,WLD,15.2,,,,
2008,WLD,15.1,,,,
2009,WLD,14.5,,,,
2010,WLD,15.5,,,,
2011,WLD,14.3,,,,
2012,WLD,18.1,,,,
2013,WLD,14.2,,,,
2014,WLD,18.1,,,,
2015,WLD,15.4,,,,
2016,WLD,24.8,,,,
2017,WLD,23.6,,,,
2018,WLD,18.8,,,,
2019,WLD,18.7,,,,
2020,WLD,18.7,,,,
2021,WLD,18,,,,
2022,WLD,17.3,,,,
2027,WLD,,18.0,,,
2001,MAR,0.002,,,,
2002,MAR,0.004,,,,
2003,MAR,0.002,,,,
2004,MAR,0.001,,,,
2005,MAR,0.001,,,,
2006,MAR,0.002,,,,
2007,MAR,0.002,,,,
2008,MAR,0.003,,,,
2009,MAR,0.001,,,,
2010,MAR,0.001,,,,
2011,MAR,0.003,,,,
2012,MAR,0.002,,,,
2013,MAR,0.001,,,,
2014,MAR,0.002,,,,
2015,MAR,0.001,,,,
2016,MAR,0.002,,,,
2017,MAR,0.002,,,,
2018,MAR,0.002,,,,
2019,MAR,0.001,,,,
2020,MAR,0.003,,,,
2021,MAR,0.001,,,,
2001,AFG,0,,,,
2002,AFG,0,,,,
2003,AFG,0,,,,
2004,AFG,0,,,,
2005,AFG,0,,,,
2006,AFG,0,,,,
2007,AFG,0,,,,
2008,AFG,0,,,,
2009,AFG,0,,,,
2010,AFG,0,,,,
2011,AFG,0,,,,
2012,AFG,0,,,,
2013,AFG,0,,,,
2014,AFG,0,,,,
2018,AFG,0,,,,
2019,AFG,0,,,,
2020,AFG,0,,,,
2021,AFG,0,,,,
2001,AGO,0.098,,,,
2002,AGO,0.058,,,,
2003,AGO,0.05,,,,
2004,AGO,0.069,,,,
2005,AGO,0.091,,,,
2006,AGO,0.074,,,,
2007,AGO,0.143,,,,
2008,AGO,0.101,,,,
2009,AGO,0.163,,,,
2010,AGO,0.155,,,,
2011,AGO,0.18,,,,
2012,AGO,0.176,,,,
2013,AGO,0.165,,,,
2014,AGO,0.209,,,,
2015,AGO,0.161,,,,
2016,AGO,0.228,,,,
2017,AGO,0.278,,,,
2018,AGO,0.24,,,,
2019,AGO,0.174,,,,
2020,AGO,0.246,,,,
2021,AGO,0.296,,,,
2001,ALA,0,,,,
2002,ALA,0,,,,
2003,ALA,0,,,,
2004,ALA,0.001,,,,
2005,ALA,0.001,,,,
2006,ALA,0,,,,
2007,ALA,0,,,,
2008,ALA,0.001,,,,
2009,ALA,0.001,,,,
2010,ALA,0.001,,,,
2011,ALA,0,,,,
2012,ALA,0.001,,,,
2013,ALA,0.001,,,,
2014,ALA,0.001,,,,
2015,ALA,0.001,,,,
2016,ALA,0.001,,,,
2017,ALA,0.001,,,,
2018,ALA,0.001,,,,
2019,ALA,0.002,,,,
2020,ALA,0.001,,,,
2021,ALA,0.001,,,,
2001,ALB,0.004,,,,
2002,ALB,0.001,,,,
2003,ALB,0.001,,,,
2004,ALB,0.003,,,,
2005,ALB,0.001,,,,
2006,ALB,0.001,,,,
2007,ALB,0.005,,,,
2008,ALB,0.005,,,,
2009,ALB,0.001,,,,
2010,ALB,0.001,,,,
2011,ALB,0.001,,,,
2012,ALB,0.005,,,,
2013,ALB,0.003,,,,
2014,ALB,0.001,,,,
2015,ALB,0,,,,
2016,ALB,0.001,,,,
2017,ALB,0.002,,,,
2018,ALB,0.002,,,,
2019,ALB,0.001,,,,
2020,ALB,0.001,,,,
2021,ALB,0.002,,,,
2001,AND,0,,,,
2002,AND,0,,,,
2003,AND,0,,,,
2004,AND,0,,,,
2005,AND,0,,,,
2006,AND,0,,,,
2007,AND,0,,,,
2008,AND,0,,,,
2009,AND,0,,,,
2010,AND,0,,,,
2011,AND,0,,,,
2012,AND,0,,,,
2013,AND,0,,,,
2014,AND,0,,,,
2015,AND,0,,,,
2016,AND,0,,,,
2017,AND,0,,,,
2018,AND,0,,,,
2019,AND,0,,,,
2020,AND,0,,,,
2021,AND,0,,,,
2001,ARG,0.141,,,,
2002,ARG,0.101,,,,
2003,ARG,0.244,,,,
2004,ARG,0.427,,,,
2005,ARG,0.362,,,,
2006,ARG,0.309,,,,
2007,ARG,0.418,,,,
2008,ARG,0.58,,,,
2009,ARG,0.303,,,,
2010,ARG,0.408,,,,
2011,ARG,0.492,,,,
2012,ARG,0.469,,,,
2013,ARG,0.371,,,,
2014,ARG,0.232,,,,
2015,ARG,0.177,,,,
2016,ARG,0.227,,,,
2017,ARG,0.231,,,,
2018,ARG,0.171,,,,
2019,ARG,0.141,,,,
2020,ARG,0.195,,,,
2021,ARG,0.198,,,,
2001,ARM,0,,,,
2002,ARM,0,,,,
2003,ARM,0,,,,
2004,ARM,0,,,,
2005,ARM,0,,,,
2006,ARM,0,,,,
2007,ARM,0,,,,
2008,ARM,0,,,,
2009,ARM,0,,,,
2010,ARM,0,,,,
2011,ARM,0,,,,
2012,ARM,0,,,,
2013,ARM,0,,,,
2014,ARM,0,,,,
2015,ARM,0,,,,
2016,ARM,0,,,,
2017,ARM,0,,,,
2018,ARM,0,,,,
2019,ARM,0,,,,
2020,ARM,0,,,,
2021,ARM,0,,,,
2001,ATG,0,,,,
2002,ATG,0,,,,
2003,ATG,0,,,,
2004,ATG,0,,,,
2005,ATG,0,,,,
2006,ATG,0,,,,
2007,ATG,0,,,,
2008,ATG,0,,,,
2009,ATG,0,,,,
2010,ATG,0,,,,
2011,ATG,0,,,,
2012,ATG,0,,,,
2013,ATG,0,,,,
2014,ATG,0,,,,
2015,ATG,0,,,,
2016,ATG,0,,,,
2017,ATG,0,,,,
2018,ATG,0,,,,
2019,ATG,0,,,,
2020,ATG,0,,,,
2021,ATG,0,,,,
2001,AUS,0.086,,,,
2002,AUS,0.098,,,,
2003,AUS,0.171,,,,
2004,AUS,0.106,,,,
2005,AUS,0.119,,,,
2006,AUS,0.129,,,,
2007,AUS,0.24,,,,
2008,AUS,0.122,,,,
2009,AUS,0.173,,,,
2010,AUS,0.099,,,,
2011,AUS,0.101,,,,
2012,AUS,0.104,,,,
2013,AUS,0.208,,,,
2014,AUS,0.234,,,,
2015,AUS,0.198,,,,
2016,AUS,0.337,,,,
2017,AUS,0.221,,,,
2018,AUS,0.18,,,,
2019,AUS,1.433,,,,
2020,AUS,2.079,,,,
2021,AUS,0.239,,,,
2001,AUT,0.007,,,,
2002,AUT,0.011,,,,
2003,AUT,0.014,,,,
2004,AUT,0.015,,,,
2005,AUT,0.022,,,,
2006,AUT,0.013,,,,
2007,AUT,0.032,,,,
2008,AUT,0.027,,,,
2009,AUT,0.016,,,,
2010,AUT,0.017,,,,
2011,AUT,0.018,,,,
2012,AUT,0.011,,,,
2013,AUT,0.008,,,,
2014,AUT,0.01,,,,
2015,AUT,0.008,,,,
2016,AUT,0.017,,,,
2017,AUT,0.018,,,,
2018,AUT,0.026,,,,
2019,AUT,0.033,,,,
2020,AUT,0.026,,,,
2021,AUT,0.017,,,,
2001,AZE,0,,,,
2002,AZE,0.001,,,,
2003,AZE,0.001,,,,
2004,AZE,0,,,,
2005,AZE,0,,,,
2006,AZE,0,,,,
2007,AZE,0,,,,
2008,AZE,0,,,,
2009,AZE,0,,,,
2010,AZE,0,,,,
2011,AZE,0,,,,
2012,AZE,0,,,,
2013,AZE,0,,,,
2014,AZE,0,,,,
2015,AZE,0,,,,
2016,AZE,0,,,,
2017,AZE,0,,,,
2018,AZE,0,,,,
2019,AZE,0,,,,
2020,AZE,0,,,,
2021,AZE,0,,,,
2001,BDI,0.001,,,,
2002,BDI,0.001,,,,
2003,BDI,0.001,,,,
2004,BDI,0.001,,,,
2005,BDI,0.001,,,,
2006,BDI,0,,,,
2007,BDI,0.002,,,,
2008,BDI,0.002,,,,
2009,BDI,0.001,,,,
2010,BDI,0.001,,,,
2011,BDI,0.001,,,,
2012,BDI,0.001,,,,
2013,BDI,0.001,,,,
2014,BDI,0.002,,,,
2015,BDI,0.001,,,,
2016,BDI,0.001,,,,
2017,BDI,0.002,,,,
2018,BDI,0.003,,,,
2019,BDI,0.002,,,,
2020,BDI,0.002,,,,
2021,BDI,0.002,,,,
2001,BEL,0.001,,,,
2002,BEL,0.002,,,,
2003,BEL,0.002,,,,
2004,BEL,0.005,,,,
2005,BEL,0.003,,,,
2006,BEL,0.007,,,,
2007,BEL,0.006,,,,
2008,BEL,0.007,,,,
2009,BEL,0.005,,,,
2010,BEL,0.011,,,,
2011,BEL,0.005,,,,
2012,BEL,0.006,,,,
2013,BEL,0.003,,,,
2014,BEL,0.004,,,,
2015,BEL,0.003,,,,
2016,BEL,0.004,,,,
2017,BEL,0.004,,,,
2018,BEL,0.005,,,,
