year,geo,disagg,value
2020,WLD,Total,172
2021,WLD,Total,172
2022,WLD,Total,167
2023,WLD,Total,168
2024,WLD,Total,164
2024,AFG,Annual reports,1
2024,BGD,Compliance and enforcement - Article XIII,1
2024,BLZ,Significant trade,1
2024,BEN,Significant trade,4
2024,CMR,Compliance and enforcement - Article XIII,1
2024,CAF,Compliance and enforcement - Article XIII,1
2024,TCD,Compliance and enforcement - Article XIII,1
2024,CIV,Significant trade,1
2024,COD,Compliance and enforcement - Article XIII,2
2024,COD,Significant trade,1
2024,DJI,National legislation,1
2024,DJI,Annual reports,1
2024,DMA,National legislation,1
2024,ECU,Compliance and enforcement - Article XIII,1
2024,GNQ,Significant trade,1
2024,GMB,Compliance and enforcement - Article XIII,1
2024,GHA,Significant trade,3
2024,GRD,Annual reports,1
2024,GRD,Significant trade,1
2024,GIN,Significant trade,1
2024,GIN,Compliance and enforcement - Article XIII,1
2024,GNB,Compliance and enforcement - Article XIII,1
2024,HTI,Significant trade,1
2024,LAO,Significant trade,1
2024,LAO,Compliance and enforcement - Article XIII,1
2024,LBR,National legislation,1
2024,LBY,National legislation,1
2024,MDG,Species action plan,2
2024,MDG,Significant trade,3
2024,MLI,Compliance and enforcement - Article XIII,1
2024,MLI,Significant trade,2
2024,MOZ,Significant trade,2
2024,NER,Significant trade,1
2024,NGA,Compliance and enforcement - Article XIII,1
2024,OMN,National legislation,1
2024,STP,Annual reports,1
2024,STP,National legislation,1
2024,SEN,Significant trade,1
2024,SLB,Significant trade,4
2024,SOM,Annual reports,1
2024,SOM,National legislation,1
2024,TGO,Compliance and enforcement - Article XIII,1
2024,TGO,Significant trade,2
2024,TZA,Significant trade,1
2023,AFG,Annual reports,1
2023,BLZ,Significant trade,1
2023,BEN,Significant trade,4
2023,CMR,Significant trade,2
2023,CMR,Compliance and enforcement - Article XIII,1
2023,CAF,Compliance and enforcement - Article XIII,1
2023,TCD,Compliance and enforcement - Article XIII,1
2023,CIV,Significant trade,1
2023,COD,Compliance and enforcement - Article XIII,2
2023,COD,Significant trade,1
2023,DJI,National legislation,1
2023,DJI,Annual reports,1
2023,GNQ,Significant trade,2
2023,GMB,Compliance and enforcement - Article XIII,1
2023,GHA,Significant trade,3
2023,GRD,Annual reports,1
2023,GRD,Significant trade,1
2023,GIN,Significant trade,1
2023,GIN,Compliance and enforcement - Article XIII,1
2023,GNB,Compliance and enforcement - Article XIII,1
2023,HTI,Significant trade,1
2023,LAO,Significant trade,1
2023,LAO,Compliance and enforcement - Article XIII,2
2023,LBR,National legislation,1
2023,LBY,Annual reports,1
2023,MDG,Species action plan,1
2023,MDG,Significant trade,3
2023,MLI,Compliance and enforcement - Article XIII,1
2023,MLI,Significant trade,1
2023,MOZ,Significant trade,2
2023,NER,Significant trade,1
2023,NGA,Compliance and enforcement - Article XIII,1
2023,STP,Annual reports,1
2023,STP,National legislation,1
2023,SEN,Significant trade,1
2023,SLB,Significant trade,4
2023,SOM,National legislation,1
2023,TGO,Compliance and enforcement - Article XIII,1
2023,TGO,Significant trade,2
2023,TZA,Significant trade,1
2022,AFG,Annual reports,1
2022,BLZ,Significant trade,1
2022,BEN,Significant trade,4
2022,CMR,Significant trade,2
2022,CMR,Compliance and enforcement - Article XIII,1
2022,CAF,Compliance and enforcement - Article XIII,1
2022,TCD,Compliance and enforcement - Article XIII,1
2022,CIV,Significant trade,1
2022,COD,Compliance and enforcement - Article XIII,2
2022,COD,Significant trade,1
2022,DJI,National legislation,1
2022,DJI,Annual reports,1
2022,GNQ,Significant trade,2
2022,FJI,Significant trade,2
2022,GMB,Compliance and enforcement - Article XIII,1
2022,GHA,Significant trade,3
2022,GRD,Annual reports,1
2022,GRD,Significant trade,1
2022,GIN,Significant trade,1
2022,GIN,Compliance and enforcement - Article XIII,1
2022,GNB,Compliance and enforcement - Article XIII,1
2022,HTI,Significant trade,1
2022,LAO,Significant trade,1
2022,LAO,Compliance and enforcement - Article XIII,2
2022,LBR,National legislation,1
2022,LBY,Annual reports,1
2022,MDG,Species action plan,1
2022,MDG,Significant trade,3
2022,MLI,Compliance and enforcement - Article XIII,1
2022,MLI,Significant trade,1
2022,MOZ,Significant trade,2
2022,NER,Significant trade,1
2022,NGA,Compliance and enforcement - Article XIII,1
2022,STP,Annual reports,1
2022,STP,National legislation,1
2022,SEN,Significant trade,1
2022,SLB,Significant trade,4
2022,SOM,National legislation,1
2022,TGO,Compliance and enforcement - Article XIII,1
2022,TGO,Significant trade,2
2022,TZA,Significant trade,3
2021,AFG,Annual reports,1
2021,BLZ,Significant trade,1
2021,BEN,Significant trade,4
2021,CMR,Significant trade,2
2021,CIV,Significant trade,1
2021,COD,Compliance and enforcement - Article XIII,2
2021,COD,Significant trade,1
2021,DJI,National legislation,1
2021,DJI,Annual reports,1
2021,GNQ,Significant trade,2
2021,FJI,Significant trade,2
2021,GHA,Significant trade,3
2021,GRD,Annual reports,1
2021,GRD,Significant trade,1
2021,GIN,Significant trade,1
