year,geo,disagg,value
2022,MAC,Total,65.3
2022,MAC,"Household, Sewers",65.3
2020,MAR,Total,36.1
2020,MAR,"Household, Sewers",47.3
2020,MAR,"Household, Septic tanks",46.5
2022,MAR,Total,44.6
2022,MAR,"Household, Sewers",48.6
2022,MAR,"Household, Septic tanks",46.7
2020,MCO,Total,96.8
2020,MCO,"Household, Sewers",96.8
2022,MCO,Total,96.8
2022,MCO,"Household, Sewers",96.8
2020,MDA,Total,38.5
2020,MDA,"Household, Sewers",77
2020,MDA,"Household, Septic tanks",44.2
2022,MDA,Total,46.2
2022,MDA,"Household, Sewers",92.6
2022,MDA,"Household, Septic tanks",48.9
2020,MDG,Total,9.3
2020,MDG,"Household, Sewers",50
2020,MDG,"Household, Septic tanks",44.7
2022,MDG,Total,10.8
2022,MDG,"Household, Sewers",50
2022,MDG,"Household, Septic tanks",44.7
2020,MEX,Total,60.1
2020,MEX,"Household, Sewers",62
2020,MEX,"Household, Septic tanks",41
2022,MEX,Total,64.3
2022,MEX,"Household, Sewers",67.2
2022,MEX,"Household, Septic tanks",50
2020,MKD,Total,9.1
2020,MKD,"Household, Sewers",8.2
2020,MKD,"Household, Septic tanks",22.2
2022,MKD,Total,4.9
2022,MKD,"Household, Sewers",3.1
2022,MKD,"Household, Septic tanks",22.2
2022,MLI,Total,6.1
2022,MLI,"Household, Sewers",50
2022,MLI,"Household, Septic tanks",31.9
2020,MLT,Total,15.4
2020,MLT,"Household, Sewers",15.5
2020,MLT,"Household, Septic tanks",7.7
2022,MLT,Total,1.1
2022,MLT,"Household, Sewers",1.1
2022,MMR,Total,15.1
2022,MMR,"Household, Sewers",50
2022,MMR,"Household, Septic tanks",43.6
2020,MNE,Total,45.1
2020,MNE,"Household, Sewers",56.6
2020,MNE,"Household, Septic tanks",36.5
2022,MNE,Total,55.3
2022,MNE,"Household, Sewers",78.8
2022,MNE,"Household, Septic tanks",36.4
2020,MNG,Total,10.4
2020,MNG,"Household, Sewers",41.3
2020,MNG,"Household, Septic tanks",45.3
2022,MNG,Total,26.1
2022,MNG,"Household, Sewers",93.9
2022,MNG,"Household, Septic tanks",45.4
2020,MUS,Total,13.3
2020,MUS,"Household, Sewers",46.6
2020,MUS,"Household, Septic tanks",36.6
2022,MUS,Total,19.1
2022,MUS,"Household, Sewers",69.8
2022,MUS,"Household, Septic tanks",42.5
2020,MWI,Total,6.5
2020,MWI,"Household, Sewers",50
2020,MWI,"Household, Septic tanks",42.1
2022,MWI,Total,6.3
2022,MWI,"Household, Sewers",50
2022,MWI,"Household, Septic tanks",45.6
2020,MYS,Total,87.8
2020,MYS,"Household, Sewers",95.4
2020,MYS,"Household, Septic tanks",48.8
2022,MYS,Total,89.3
2022,MYS,"Household, Sewers",95.5
2022,MYS,"Household, Septic tanks",49.9
2020,NER,Total,4
2020,NER,"Household, Sewers",50
2020,NER,"Household, Septic tanks",18.2
2022,NER,Total,8.6
2022,NER,"Household, Sewers",50
2022,NER,"Household, Septic tanks",29.2
2020,NGA,Total,48.3
2020,NGA,"Household, Sewers",50
2020,NGA,"Household, Septic tanks",75.1
2022,NGA,Total,41.3
2022,NGA,"Household, Sewers",50
2022,NGA,"Household, Septic tanks",64.4
2020,NIC,"Household, Sewers",87
2020,NIC,"Household, Septic tanks",25
2022,NIC,Total,31.8
2022,NIC,"Household, Sewers",87
2022,NIC,"Household, Septic tanks",46.8
2020,NLD,Total,99.8
2020,NLD,"Household, Sewers",100
2020,NLD,"Household, Septic tanks",50
2022,NLD,Total,99.8
2022,NLD,"Household, Sewers",100
2022,NLD,"Household, Septic tanks",40
2020,NOR,Total,75.7
2020,NOR,"Household, Sewers",74.1
2020,NOR,"Household, Septic tanks",96.7
2022,NOR,Total,75.8
2022,NOR,"Household, Sewers",74.3
2022,NOR,"Household, Septic tanks",96.8
2020,NPL,Total,37.2
2020,NPL,"Household, Sewers",50
2020,NPL,"Household, Septic tanks",46.5
2022,NPL,Total,38.6
2022,NPL,"Household, Sewers",50
2022,NPL,"Household, Septic tanks",46.7
2020,NZL,Total,85.1
2020,NZL,"Household, Sewers",91.6
2020,NZL,"Household, Septic tanks",47.9
2022,NZL,Total,84.5
2022,NZL,"Household, Sewers",91.6
2022,NZL,"Household, Septic tanks",47.9
2022,PAK,Total,38.1
2022,PAK,"Household, Sewers",50
2022,PAK,"Household, Septic tanks",45
2022,PER,Total,48.7
2022,PER,"Household, Sewers",62.4
2022,PER,"Household, Septic tanks",45.1
2020,PHL,Total,42.9
2020,PHL,"Household, Sewers",50
2020,PHL,"Household, Septic tanks",46
2022,PHL,Total,66.6
2022,PHL,"Household, Sewers",50
2022,PHL,"Household, Septic tanks",76.8
2022,PNG,Total,5.1
2022,PNG,"Household, Sewers",13.7
2022,PNG,"Household, Septic tanks",28.4
2020,POL,Total,81.9
2020,POL,"Household, Sewers",99.5
2020,POL,"Household, Septic tanks",50
2022,POL,Total,77.4
2022,POL,"Household, Sewers",98.3
2020,PRI,Total,32.5
2020,PRI,"Household, Sewers",32.5
2022,PRI,Total,32.5
2022,PRI,"Household, Sewers",32.5
2020,PRT,Total,73.6
2020,PRT,"Household, Sewers",91.6
2020,PRT,"Household, Septic tanks",48.1
2022,PRT,Total,87.5
2022,PRT,"Household, Sewers",93
2022,PRT,"Household, Septic tanks",49.6
2022,PRY,Total,25.1
2022,PRY,"Household, Sewers",50
2022,PRY,"Household, Septic tanks",41.8
2020,PSE,Total,48.4
2020,PSE,Total,48.4
2020,PSE,"Household, Sewers",99.3
2020,PSE,"Household, Sewers",99.3
2020,PSE,"Household, Septic tanks",34
2020,PSE,"Household, Septic tanks",34
2020,QAT,Total,99.5
2020,QAT,"Household, Sewers",99.6
2020,QAT,"Household, Septic tanks",50
2022,QAT,Total,99.9
2022,QAT,"Household, Sewers",100
2020,ROU,Total,48.3
2020,ROU,"Household, Sewers",86.8
2020,ROU,"Household, Septic tanks",48.4
2022,ROU,Total,30.1
2022,ROU,"Household, Sewers",52.8
2022,ROU,"Household, Septic tanks",41.2
2020,RUS,Total,12.9
2020,RUS,"Household, Sewers",13.4
2020,RUS,"Household, Septic tanks",28.3
2022,RUS,Total,14.7
2022,RUS,"Household, Sewers",15.3
2022,RUS,"Household, Septic tanks",28.8
2020,SAU,Total,79.6
2020,SAU,"Household, Sewers",99.7
2020,SAU,"Household, Septic tanks",49.9
2022,SAU,Total,85.2
2022,SAU,"Household, Sewers",99.6
2022,SAU,"Household, Septic tanks",50
2020,SEN,Total,14.2
2020,SEN,"Household, Sewers",44.4
2020,SEN,"Household, Septic tanks",19.8
2022,SEN,Total,7.8
2022,SEN,"Household, Sewers",44.4
2022,SEN,"Household, Septic tanks",6.4
2020,SGP,Total,100
2020,SGP,"Household, Sewers",100
2022,SGP,Total,100
2022,SGP,"Household, Sewers",100
2020,SLE,Total,8.4
2020,SLE,"Household, Sewers",50
2020,SLE,"Household, Septic tanks",37.7
2022,SLE,Total,15.3
2022,SLE,"Household, Sewers",50
2022,SLE,"Household, Septic tanks",58
2020,SLV,Total,12.9
2020,SLV,"Household, Sewers",4.5
2020,SLV,"Household, Septic tanks",50
2020,SMR,Total,90.2
2020,SMR,"Household, Sewers",97.4
2020,SMR,"Household, Septic tanks",49.3
2022,SMR,Total,90.2
2022,SMR,"Household, Sewers",97.4
2022,SMR,"Household, Septic tanks",49.3
2020,SRB,Total,27.1
2020,SRB,"Household, Sewers",19.9
2020,SRB,"Household, Septic tanks",39.7
2022,SRB,Total,36.5
2022,SRB,"Household, Sewers",16.8
2022,SRB,"Household, Septic tanks",69
2020,SUR,Total,23.8
2020,SUR,"Household, Sewers",50
2020,SUR,"Household, Septic tanks",24
2022,SUR,Total,23.8
2022,SUR,"Household, Sewers",50
2022,SUR,"Household, Septic tanks",24.1
2020,SVK,Total,79.8
2020,SVK,"Household, Sewers",96.2
2020,SVK,"Household, Septic tanks",49.2
2022,SVK,Total,82
2022,SVK,"Household, Sewers",98.9
2022,SVK,"Household, Septic tanks",49.9
2020,SVN,Total,67.2
2020,SVN,"Household, Sewers",91.4
2020,SVN,"Household, Septic tanks",4.6
2022,SVN,Total,65.2
2022,SVN,"Household, Sewers",74.4
2022,SVN,"Household, Septic tanks",47
2020,SWE,Total,95.2
2020,SWE,"Household, Sewers",100
2020,SWE,"Household, Septic tanks",61.5
2022,SWE,Total,97
2022,SWE,"Household, Sewers",99.2
2022,SWE,"Household, Septic tanks",83.8
2020,SWZ,Total,17.9
2020,SWZ,"Household, Sewers",77
2020,SWZ,"Household, Septic tanks",44.2
2022,SWZ,Total,17.5
2022,SWZ,"Household, Sewers",76.1
2022,SWZ,"Household, Septic tanks",44
2022,TCA,Total,30.6
2022,TCA,"Household, Septic tanks",31.5
2020,TCD,Total,2.3
2020,TCD,"Household, Sewers",50
2020,TCD,"Household, Septic tanks",34.8
2022,TCD,Total,2.3
2022,TCD,"Household, Sewers",50
2022,TCD,"Household, Septic tanks",34.8
2020,TGO,Total,15
2020,TGO,"Household, Sewers",50
2020,TGO,"Household, Septic tanks",24.5
2022,TGO,Total,15
2022,TGO,"Household, Sewers",50
2022,TGO,"Household, Septic tanks",24.4
2020,THA,Total,24.4
2020,THA,"Household, Sewers",50
2020,THA,"Household, Septic tanks",21.1
2022,THA,Total,24.6
2022,THA,"Household, Sewers",50
2022,THA,"Household, Septic tanks",21.2
2020,TON,Total,28.6
2020,TON,"Household, Sewers",50
2020,TON,"Household, Septic tanks",30.6
2022,TON,Total,30.4
2022,TON,"Household, Sewers",50
2022,TON,"Household, Septic tanks",30.7
2020,TUN,Total,59.7
2020,TUN,"Household, Sewers",88.9
2020,TUN,"Household, Septic tanks",37.3
2022,TUN,Total,72.9
2022,TUN,"Household, Sewers",99.2
2022,TUN,"Household, Septic tanks",37.8
2020,TUR,Total,63.3
2020,TUR,"Household, Sewers",66.9
2020,TUR,"Household, Septic tanks",44
2022,TUR,Total,64.7
2022,TUR,"Household, Sewers",68.4
2020,TUV,Total,2
2020,TUV,"Household, Sewers",0
2020,TUV,"Household, Septic tanks",25
2022,TUV,Total,42.6
2022,TUV,"Household, Sewers",0
2022,TUV,"Household, Septic tanks",43.3
2022,TZA,Total,7.7
2022,TZA,"Household, Sewers",9.4
2022,TZA,"Household, Septic tanks",39.2
2022,UGA,Total,3.7
2022,UGA,"Household, Sewers",41.8
2022,UGA,"Household, Septic tanks",40.8
2020,UKR,Total,34.3
2020,UKR,"Household, Sewers",61.7
2020,UKR,"Household, Septic tanks",40.4
2022,UKR,Total,50.2
2022,UKR,"Household, Sewers",90
2022,UKR,"Household, Septic tanks",47.5
2020,USA,Total,91.1
2020,USA,"Household, Sewers",98.6
2020,USA,"Household, Septic tanks",49.6
2022,USA,Total,97.9
2022,USA,"Household, Sewers",98.2
2022,USA,"Household, Septic tanks",97.4
2020,UZB,Total,32.3
2020,UZB,"Household, Sewers",79.1
2020,UZB,"Household, Septic tanks",44.8
2022,VNM,Total,39.9
2022,VNM,"Household, Sewers",50
2022,VNM,"Household, Septic tanks",44.9
2020,WSM,Total,46.7
2020,WSM,"Household, Sewers",0
2020,WSM,"Household, Septic tanks",48.4
2022,WSM,Total,42.9
2022,WSM,"Household, Sewers",0
2022,WSM,"Household, Septic tanks",48.3
2020,YEM,Total,34.4
2020,YEM,"Household, Sewers",40.3
2020,YEM,"Household, Septic tanks",38.1
2022,YEM,Total,28.1
2022,YEM,"Household, Sewers",31.8
2022,YEM,"Household, Septic tanks",33
2020,ZAF,Total,61.3
2020,ZAF,"Household, Sewers",78.5
2020,ZAF,"Household, Septic tanks",91.8
2022,ZAF,Total,41.3
2022,ZAF,"Household, Sewers",52
2022,ZAF,"Household, Septic tanks",72.3
2020,ZWE,Total,23
2020,ZWE,"Household, Sewers",77.1
2020,ZWE,"Household, Septic tanks",49.2
2022,ZWE,Total,54.8
2022,ZWE,"Household, Sewers",79.5
2022,ZWE,"Household, Septic tanks",49.2
