year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2018,WLD,Vanadium (V),44,,,,
2018,WLD,Tungsten (W),42,,,,
2018,WLD,Cobalt (Co),35,,,,
2018,WLD,Antimony (Sb),28,,,,
2018,WLD,Phosphate rock (P),17,,,,
2018,WLD,Magnesium (Mg),13,,,,
2018,WLD,Platinum Group Metals,11,,,,
2018,WLD,Light Rare Earth Elements,7,,,,
2018,WLD,Heavy Rare Earth Elements,6,,,,
2018,WLD,Natural graphite (C),3,,,,
2018,WLD,Germanium (Ge),2,,,,
2018,WLD,Baryte (Ba),1,,,,
2018,WLD,Bismuth (Bi),1,,,,
2018,WLD,Fluorspar (F),1,,,,
2018,WLD,Hafnium (Hf),1,,,,
2018,WLD,Natural rubber,1,,,,
2018,WLD,Tantalum (Ta),1,,,,
2018,WLD,Beryllium (Be),0,,,,
2018,WLD,Borate (B),0,,,,
2018,WLD,Gallium (Ga),0,,,,
2018,WLD,Indium (In),0,,,,
2018,WLD,Niobium (Nb),0,,,,
2018,WLD,Phosphorus (P),0,,,,
2018,WLD,Scandium (Sc),0,,,,
2018,WLD,Silicon metal (Si-metal),0,,,,
