year,geo,disagg,value
2023,154,Total,39
2024,154,Total,38
2025,154,Total,38
2007,155,Total,7
2008,155,Total,7
2009,155,Total,8
2010,155,Total,8
2011,155,Total,8
2012,155,Total,9
2013,155,Total,11
2014,155,Total,14
2015,155,Total,20
2016,155,Total,17
2017,155,Total,22
2018,155,Total,71
2019,155,Total,71
2020,155,Total,75
2021,155,Total,77
2022,155,Total,77
2023,155,Total,97
2024,155,Total,109
2025,155,Total,109
2020,005,Local breeds,2
2021,005,Local breeds,2
2022,005,Local breeds,2
2023,005,Local breeds,3
2024,005,Local breeds,4
2025,005,Local breeds,4
2020,011,Local breeds,0
2021,011,Local breeds,0
2022,011,Local breeds,0
2023,011,Local breeds,0
2024,011,Local breeds,0
2025,011,Local breeds,0
2020,013,Local breeds,0
2021,013,Local breeds,0
2022,013,Local breeds,0
2023,013,Local breeds,0
2024,013,Local breeds,0
2025,013,Local breeds,0
2020,014,Local breeds,6
2021,014,Local breeds,6
2022,014,Local breeds,6
2023,014,Local breeds,6
2024,014,Local breeds,6
2025,014,Local breeds,6
2020,015,Local breeds,2
2021,015,Local breeds,2
2022,015,Local breeds,3
2023,015,Local breeds,3
2024,015,Local breeds,3
2025,015,Local breeds,3
2020,018,Local breeds,7
2021,018,Local breeds,7
2022,018,Local breeds,7
2023,018,Local breeds,7
2024,018,Local breeds,10
2025,018,Local breeds,5
2019,021,Local breeds,3
2020,021,Local breeds,10
2021,021,Local breeds,10
2022,021,Local breeds,14
2023,021,Local breeds,14
2024,021,Local breeds,16
2025,021,Local breeds,16
2020,030,Local breeds,111
2021,030,Local breeds,111
2022,030,Local breeds,111
2023,030,Local breeds,113
2024,030,Local breeds,121
2025,030,Local breeds,122
2025,034,Local breeds,75
2020,035,Local breeds,19
2021,035,Local breeds,19
2022,035,Local breeds,18
2023,035,Local breeds,18
2024,035,Local breeds,18
2025,035,Local breeds,18
2010,039,Local breeds,0
2011,039,Local breeds,0
2012,039,Local breeds,0
2013,039,Local breeds,1
2014,039,Local breeds,22
2015,039,Local breeds,31
2016,039,Local breeds,32
2017,039,Local breeds,25
2018,039,Local breeds,35
2019,039,Local breeds,34
2020,039,Local breeds,51
2021,039,Local breeds,100
2022,039,Local breeds,107
2023,039,Local breeds,111
2024,039,Local breeds,118
2025,039,Local breeds,118
2020,145,Local breeds,2
2021,145,Local breeds,2
2022,145,Local breeds,2
2023,145,Local breeds,2
2024,145,Local breeds,7
2025,145,Local breeds,15
2020,151,Local breeds,12
2021,151,Local breeds,10
2022,151,Local breeds,10
2023,151,Local breeds,10
2024,151,Local breeds,10
2025,151,Local breeds,10
2009,154,Local breeds,0
2010,154,Local breeds,0
2011,154,Local breeds,0
2012,154,Local breeds,1
2013,154,Local breeds,1
2014,154,Local breeds,1
2015,154,Local breeds,1
2016,154,Local breeds,4
2017,154,Local breeds,4
2018,154,Local breeds,4
2019,154,Local breeds,4
2020,154,Local breeds,27
2021,154,Local breeds,27
2022,154,Local breeds,27
2023,154,Local breeds,27
2024,154,Local breeds,27
2025,154,Local breeds,27
2007,155,Local breeds,7
2008,155,Local breeds,7
2009,155,Local breeds,8
2010,155,Local breeds,8
2011,155,Local breeds,8
2012,155,Local breeds,9
2013,155,Local breeds,11
2014,155,Local breeds,14
2015,155,Local breeds,20
2016,155,Local breeds,17
2017,155,Local breeds,22
2018,155,Local breeds,34
2019,155,Local breeds,34
2020,155,Local breeds,37
2021,155,Local breeds,39
2022,155,Local breeds,38
2023,155,Local breeds,45
2024,155,Local breeds,56
2025,155,Local breeds,56
2020,005,Transboundary breeds,0
2021,005,Transboundary breeds,0
2022,005,Transboundary breeds,0
2023,005,Transboundary breeds,3
2024,005,Transboundary breeds,3
2025,005,Transboundary breeds,3
2020,011,Transboundary breeds,0
2021,011,Transboundary breeds,0
2022,011,Transboundary breeds,0
2023,011,Transboundary breeds,0
2024,011,Transboundary breeds,0
2025,011,Transboundary breeds,0
2020,013,Transboundary breeds,4
2021,013,Transboundary breeds,3
2022,013,Transboundary breeds,3
2023,013,Transboundary breeds,3
2024,013,Transboundary breeds,3
2025,013,Transboundary breeds,3
2020,014,Transboundary breeds,7
2021,014,Transboundary breeds,7
2022,014,Transboundary breeds,7
2023,014,Transboundary breeds,7
2024,014,Transboundary breeds,7
2025,014,Transboundary breeds,7
2020,015,Transboundary breeds,3
2021,015,Transboundary breeds,3
2022,015,Transboundary breeds,3
2023,015,Transboundary breeds,3
2024,015,Transboundary breeds,3
2025,015,Transboundary breeds,3
2020,018,Transboundary breeds,31
2021,018,Transboundary breeds,31
2022,018,Transboundary breeds,31
2023,018,Transboundary breeds,31
2024,018,Transboundary breeds,29
2025,018,Transboundary breeds,17
2018,021,Transboundary breeds,1
2019,021,Transboundary breeds,39
2020,021,Transboundary breeds,39
2021,021,Transboundary breeds,40
2022,021,Transboundary breeds,62
2023,021,Transboundary breeds,62
2024,021,Transboundary breeds,83
2025,021,Transboundary breeds,83
2020,030,Transboundary breeds,25
2021,030,Transboundary breeds,25
2022,030,Transboundary breeds,25
2023,030,Transboundary breeds,25
2024,030,Transboundary breeds,25
2025,030,Transboundary breeds,25
2025,034,Transboundary breeds,26
2020,035,Transboundary breeds,7
2021,035,Transboundary breeds,6
2022,035,Transboundary breeds,7
2023,035,Transboundary breeds,7
2024,035,Transboundary breeds,7
2025,035,Transboundary breeds,7
2020,039,Transboundary breeds,18
2021,039,Transboundary breeds,19
2022,039,Transboundary breeds,19
2023,039,Transboundary breeds,19
2024,039,Transboundary breeds,20
2025,039,Transboundary breeds,19
2024,145,Transboundary breeds,1
2025,145,Transboundary breeds,1
2020,151,Transboundary breeds,6
2021,151,Transboundary breeds,5
2022,151,Transboundary breeds,5
2023,151,Transboundary breeds,5
2024,151,Transboundary breeds,9
2025,151,Transboundary breeds,9
2020,154,Transboundary breeds,10
2021,154,Transboundary breeds,10
2022,154,Transboundary breeds,12
2023,154,Transboundary breeds,12
2024,154,Transboundary breeds,11
2025,154,Transboundary breeds,11
2018,155,Transboundary breeds,37
2019,155,Transboundary breeds,37
2020,155,Transboundary breeds,38
2021,155,Transboundary breeds,38
2022,155,Transboundary breeds,39
2023,155,Transboundary breeds,52
2024,155,Transboundary breeds,53
2025,155,Transboundary breeds,53
2025,ARE,Total,8
2018,ARG,Total,0
2019,ARG,Total,0
2020,ARG,Total,0
2021,ARG,Total,0
2022,ARG,Total,0
2023,ARG,Total,0
2024,ARG,Total,0
2025,ARG,Total,0
2000,AUT,Total,3
2001,AUT,Total,6
2002,AUT,Total,7
2003,AUT,Total,7
2004,AUT,Total,7
2005,AUT,Total,8
2006,AUT,Total,8
2007,AUT,Total,9
2008,AUT,Total,9
2009,AUT,Total,9
2010,AUT,Total,9
2011,AUT,Total,10
2012,AUT,Total,11
2013,AUT,Total,12
2014,AUT,Total,12
2015,AUT,Total,12
2016,AUT,Total,12
2017,AUT,Total,12
2018,AUT,Total,12
2019,AUT,Total,12
2020,AUT,Total,16
2021,AUT,Total,15
2022,AUT,Total,14
2023,AUT,Total,14
2024,AUT,Total,13
2025,AUT,Total,13
2020,AZE,Total,0
2021,AZE,Total,0
2022,AZE,Total,0
2023,AZE,Total,0
2024,AZE,Total,0
2025,AZE,Total,0
2020,BDI,Total,0
2021,BDI,Total,0
2022,BDI,Total,0
2023,BDI,Total,0
2024,BDI,Total,0
2025,BDI,Total,0
2007,BEL,Total,0
2008,BEL,Total,0
2009,BEL,Total,0
2010,BEL,Total,0
2011,BEL,Total,0
2012,BEL,Total,0
2013,BEL,Total,0
2014,BEL,Total,3
2015,BEL,Total,3
2016,BEL,Total,3
2017,BEL,Total,3
2018,BEL,Total,3
2019,BEL,Total,3
2020,BEL,Total,3
2021,BEL,Total,3
2022,BEL,Total,3
2023,BEL,Total,3
2024,BEL,Total,3
2025,BEL,Total,3
2018,BEN,Total,0
2019,BEN,Total,0
2020,BEN,Total,0
2021,BEN,Total,0
2022,BEN,Total,0
2023,BEN,Total,0
2024,BEN,Total,0
2025,BEN,Total,0
2017,BFA,Total,0
2018,BFA,Total,0
2019,BFA,Total,0
2020,BFA,Total,0
2021,BFA,Total,0
2022,BFA,Total,0
2023,BFA,Total,0
2024,BFA,Total,0
2025,BFA,Total,0
2017,BGR,Total,3
2018,BGR,Total,3
2019,BGR,Total,3
2020,BGR,Total,3
2021,BGR,Total,3
2022,BGR,Total,3
2023,BGR,Total,3
2024,BGR,Total,3
2025,BGR,Total,3
2017,BRA,Total,0
2018,BRA,Total,0
2019,BRA,Total,1
2020,BRA,Total,1
2021,BRA,Total,1
2022,BRA,Total,1
2023,BRA,Total,5
2024,BRA,Total,5
2025,BRA,Total,5
2020,BRB,Total,0
2021,BRB,Total,0
2022,BRB,Total,0
2023,BRB,Total,0
2024,BRB,Total,0
2025,BRB,Total,0
2010,BTN,Total,0
2011,BTN,Total,0
2012,BTN,Total,0
2013,BTN,Total,0
2014,BTN,Total,0
2015,BTN,Total,0
2016,BTN,Total,0
2017,BTN,Total,0
2018,BTN,Total,0
2019,BTN,Total,2
2020,BTN,Total,5
2021,BTN,Total,5
2022,BTN,Total,5
2023,BTN,Total,5
2024,BTN,Total,5
2025,BTN,Total,5
2020,BWA,Total,12
2021,BWA,Total,12
2022,BWA,Total,12
2023,BWA,Total,12
2024,BWA,Total,12
2025,BWA,Total,12
2021,CAN,Total,8
2022,CAN,Total,9
2023,CAN,Total,9
2024,CAN,Total,9
2025,CAN,Total,9
2003,CHE,Total,0
2004,CHE,Total,0
2005,CHE,Total,0
2006,CHE,Total,0
2007,CHE,Total,0
2008,CHE,Total,0
2009,CHE,Total,0
2010,CHE,Total,0
2011,CHE,Total,0
2012,CHE,Total,0
2013,CHE,Total,0
2014,CHE,Total,0
2015,CHE,Total,4
2016,CHE,Total,4
2017,CHE,Total,4
2018,CHE,Total,4
2019,CHE,Total,4
2020,CHE,Total,6
2021,CHE,Total,6
2022,CHE,Total,6
2023,CHE,Total,11
2024,CHE,Total,10
2025,CHE,Total,10
2020,CHL,Total,0
2021,CHL,Total,0
2022,CHL,Total,0
2023,CHL,Total,0
2024,CHL,Total,0
2025,CHL,Total,0
2003,CHN,Total,0
2004,CHN,Total,0
2005,CHN,Total,0
2006,CHN,Total,61
2007,CHN,Total,61
2008,CHN,Total,65
2009,CHN,Total,65
2010,CHN,Total,65
2011,CHN,Total,65
2012,CHN,Total,66
2013,CHN,Total,66
2014,CHN,Total,67
2015,CHN,Total,67
2016,CHN,Total,67
2017,CHN,Total,67
2018,CHN,Total,67
2019,CHN,Total,67
2020,CHN,Total,88
2021,CHN,Total,88
2022,CHN,Total,88
2023,CHN,Total,90
2024,CHN,Total,98
2025,CHN,Total,99
2017,CIV,Total,0
2018,CIV,Total,0
2019,CIV,Total,0
2020,CIV,Total,0
2021,CIV,Total,0
2022,CIV,Total,0
2023,CIV,Total,0
2024,CIV,Total,0
2025,CIV,Total,0
2020,COD,Total,0
2021,COD,Total,0
2022,COD,Total,0
2023,COD,Total,0
2024,COD,Total,0
2025,COD,Total,0
2020,COG,Total,0
2021,COG,Total,0
2022,COG,Total,0
2023,COG,Total,0
2024,COG,Total,0
2025,COG,Total,0
2020,COK,Total,0
2021,COK,Total,0
2022,COK,Total,0
2023,COK,Total,0
2024,COK,Total,0
2025,COK,Total,0
2020,COM,Total,0
2021,COM,Total,0
2022,COM,Total,0
2023,COM,Total,0
2024,COM,Total,0
2025,COM,Total,0
2020,CPV,Total,0
2021,CPV,Total,0
2022,CPV,Total,0
2023,CPV,Total,0
2024,CPV,Total,0
2025,CPV,Total,0
2020,CRI,Total,0
2021,CRI,Total,0
2022,CRI,Total,0
2023,CRI,Total,0
2024,CRI,Total,0
2025,CRI,Total,0
2024,CUB,Total,0
2025,CUB,Total,0
2000,CZE,Total,0
2001,CZE,Total,0
2002,CZE,Total,0
2003,CZE,Total,0
2004,CZE,Total,0
2005,CZE,Total,0
2006,CZE,Total,0
2007,CZE,Total,0
2008,CZE,Total,0
2009,CZE,Total,0
2010,CZE,Total,0
2011,CZE,Total,1
2012,CZE,Total,1
2013,CZE,Total,1
2014,CZE,Total,1
2015,CZE,Total,1
2016,CZE,Total,1
2017,CZE,Total,1
2018,CZE,Total,1
2019,CZE,Total,4
2020,CZE,Total,4
2021,CZE,Total,4
2022,CZE,Total,4
2023,CZE,Total,4
2024,CZE,Total,2
2025,CZE,Total,2
2020,DEU,Total,0
2021,DEU,Total,0
2022,DEU,Total,0
2023,DEU,Total,0
2024,DEU,Total,0
2025,DEU,Total,0
2020,DJI,Total,0
2021,DJI,Total,0
2022,DJI,Total,0
2023,DJI,Total,0
2024,DJI,Total,0
2025,DJI,Total,0
2006,DNK,Total,0
2007,DNK,Total,0
2008,DNK,Total,0
2009,DNK,Total,0
2010,DNK,Total,0
2011,DNK,Total,0
2012,DNK,Total,0
2013,DNK,Total,0
2014,DNK,Total,0
2015,DNK,Total,0
2016,DNK,Total,0
2017,DNK,Total,0
2018,DNK,Total,0
2019,DNK,Total,0
2020,DNK,Total,0
2021,DNK,Total,0
2022,DNK,Total,0
2023,DNK,Total,0
2024,DNK,Total,0
2025,DNK,Total,0
2022,DOM,Total,0
2023,DOM,Total,0
2024,DOM,Total,0
2025,DOM,Total,0
2021,DZA,Total,0
2022,DZA,Total,0
2023,DZA,Total,0
2024,DZA,Total,0
2025,DZA,Total,0
2025,ECU,Total,0
2009,ESP,Total,0
2010,ESP,Total,0
2011,ESP,Total,0
2012,ESP,Total,0
2013,ESP,Total,2
2014,ESP,Total,30
2015,ESP,Total,35
2016,ESP,Total,37
2017,ESP,Total,29
2018,ESP,Total,40
2019,ESP,Total,39
2020,ESP,Total,50
2021,ESP,Total,55
2022,ESP,Total,58
2023,ESP,Total,59
2024,ESP,Total,65
2025,ESP,Total,65
2020,ETH,Total,5
2021,ETH,Total,5
2022,ETH,Total,5
2023,ETH,Total,5
2024,ETH,Total,5
2025,ETH,Total,5
2009,FIN,Total,0
2010,FIN,Total,0
2011,FIN,Total,0
2012,FIN,Total,0
2013,FIN,Total,0
2014,FIN,Total,0
2015,FIN,Total,0
2016,FIN,Total,0
2017,FIN,Total,0
2018,FIN,Total,0
2019,FIN,Total,0
2020,FIN,Total,3
2021,FIN,Total,3
2022,FIN,Total,3
2023,FIN,Total,2
2024,FIN,Total,1
2025,FIN,Total,1
2018,FRA,Total,24
2019,FRA,Total,25
2020,FRA,Total,25
2021,FRA,Total,25
2022,FRA,Total,25
2023,FRA,Total,41
2024,FRA,Total,54
2025,FRA,Total,54
2020,GAB,Total,0
2021,GAB,Total,0
2022,GAB,Total,0
2023,GAB,Total,0
2024,GAB,Total,0
2025,GAB,Total,0
2008,GBR,Total,0
2009,GBR,Total,0
2010,GBR,Total,0
2011,GBR,Total,0
2012,GBR,Total,0
2013,GBR,Total,0
2014,GBR,Total,0
2015,GBR,Total,0
2016,GBR,Total,0
2017,GBR,Total,0
2018,GBR,Total,0
2019,GBR,Total,0
2020,GBR,Total,0
2021,GBR,Total,0
2022,GBR,Total,0
2023,GBR,Total,0
2024,GBR,Total,0
2025,GBR,Total,0
2020,GEO,Total,0
2021,GEO,Total,0
2022,GEO,Total,0
2023,GEO,Total,0
2024,GEO,Total,0
2025,GEO,Total,0
2020,GHA,Total,0
2021,GHA,Total,0
2022,GHA,Total,0
2023,GHA,Total,0
2024,GHA,Total,0
2025,GHA,Total,0
2020,GIN,Total,0
2021,GIN,Total,0
2022,GIN,Total,0
2023,GIN,Total,0
2024,GIN,Total,0
2025,GIN,Total,0
2020,GMB,Total,0
2021,GMB,Total,0
2022,GMB,Total,0
2023,GMB,Total,0
2024,GMB,Total,0
2025,GMB,Total,0
2020,GNB,Total,0
2021,GNB,Total,0
2022,GNB,Total,0
2023,GNB,Total,0
2024,GNB,Total,0
2025,GNB,Total,0
2009,GRC,Total,0
2010,GRC,Total,0
2011,GRC,Total,0
2012,GRC,Total,0
2013,GRC,Total,0
2014,GRC,Total,0
2015,GRC,Total,0
2016,GRC,Total,0
2017,GRC,Total,0
2018,GRC,Total,0
2019,GRC,Total,0
2020,GRC,Total,0
2021,GRC,Total,0
2022,GRC,Total,0
2023,GRC,Total,0
2024,GRC,Total,0
2025,GRC,Total,0
2022,GUM,Total,1
2023,GUM,Total,1
2024,GUM,Total,1
2025,GUM,Total,1
2006,HRV,Total,0
2007,HRV,Total,0
2008,HRV,Total,0
2009,HRV,Total,0
2010,HRV,Total,0
2011,HRV,Total,0
2012,HRV,Total,0
2013,HRV,Total,0
2014,HRV,Total,0
2015,HRV,Total,0
2016,HRV,Total,0
2017,HRV,Total,0
2018,HRV,Total,0
2019,HRV,Total,0
2020,HRV,Total,2
2021,HRV,Total,2
2022,HRV,Total,2
2023,HRV,Total,2
2024,HRV,Total,2
2025,HRV,Total,2
2020,HUN,Total,0
2021,HUN,Total,0
2022,HUN,Total,0
2023,HUN,Total,0
2024,HUN,Total,0
2025,HUN,Total,0
2019,IDN,Total,15
2020,IDN,Total,15
2021,IDN,Total,15
2022,IDN,Total,15
2023,IDN,Total,15
2024,IDN,Total,15
2025,IDN,Total,15
2020,IND,Total,9
2021,IND,Total,41
2022,IND,Total,56
2023,IND,Total,57
2024,IND,Total,57
2025,IND,Total,57
2020,IRL,Total,0
2021,IRL,Total,0
2022,IRL,Total,0
2023,IRL,Total,0
2024,IRL,Total,0
2025,IRL,Total,0
2023,IRN,Total,38
2024,IRN,Total,38
2025,IRN,Total,38
2020,IRQ,Total,0
2021,IRQ,Total,0
2022,IRQ,Total,0
2023,IRQ,Total,0
2024,IRQ,Total,0
2025,IRQ,Total,0
2020,ISL,Total,4
2021,ISL,Total,4
2022,ISL,Total,4
2023,ISL,Total,4
2024,ISL,Total,4
2025,ISL,Total,4
2001,ITA,Total,0
2002,ITA,Total,0
2003,ITA,Total,0
2004,ITA,Total,0
2005,ITA,Total,0
2006,ITA,Total,0
2007,ITA,Total,0
2008,ITA,Total,0
2009,ITA,Total,0
2010,ITA,Total,0
2011,ITA,Total,0
2012,ITA,Total,0
2013,ITA,Total,0
2014,ITA,Total,1
2015,ITA,Total,6
2016,ITA,Total,6
2017,ITA,Total,6
2018,ITA,Total,6
2019,ITA,Total,6
2020,ITA,Total,18
2021,ITA,Total,28
2022,ITA,Total,27
2023,ITA,Total,31
2024,ITA,Total,31
2025,ITA,Total,31
2023,JOR,Total,0
2024,JOR,Total,0
2025,JOR,Total,0
2020,JPN,Total,2
2021,JPN,Total,2
2022,JPN,Total,2
2023,JPN,Total,2
2024,JPN,Total,2
2025,JPN,Total,2
2022,KAZ,Total,14
2023,KAZ,Total,14
2024,KAZ,Total,14
2025,KAZ,Total,14
2020,KEN,Total,0
2021,KEN,Total,0
2022,KEN,Total,0
2023,KEN,Total,0
2024,KEN,Total,0
2025,KEN,Total,0
2020,KGZ,Total,0
2021,KGZ,Total,0
2022,KGZ,Total,0
2023,KGZ,Total,0
2024,KGZ,Total,0
2025,KGZ,Total,0
2014,KOR,Total,1
2015,KOR,Total,1
2016,KOR,Total,1
2017,KOR,Total,1
2018,KOR,Total,1
2019,KOR,Total,1
2020,KOR,Total,46
2021,KOR,Total,46
2022,KOR,Total,46
2023,KOR,Total,46
2024,KOR,Total,46
2025,KOR,Total,46
2020,LBN,Total,0
2021,LBN,Total,0
2022,LBN,Total,0
2023,LBN,Total,0
2024,LBN,Total,0
2025,LBN,Total,0
2022,LBY,Total,0
2023,LBY,Total,0
2024,LBY,Total,0
2025,LBY,Total,0
2020,LCA,Total,0
2021,LCA,Total,0
2022,LCA,Total,0
2023,LCA,Total,0
2024,LCA,Total,0
2025,LCA,Total,0
2025,LKA,Total,3
2020,LTU,Total,1
2021,LTU,Total,1
2022,LTU,Total,1
2023,LTU,Total,1
2024,LTU,Total,1
2025,LTU,Total,1
2020,LUX,Total,0
2021,LUX,Total,0
2022,LUX,Total,0
2023,LUX,Total,0
2024,LUX,Total,0
2025,LUX,Total,0
2019,MAR,Total,6
2020,MAR,Total,5
2021,MAR,Total,5
2022,MAR,Total,6
2023,MAR,Total,6
2024,MAR,Total,6
2025,MAR,Total,6
2024,MDA,Total,7
2025,MDA,Total,7
2020,MDG,Total,0
2021,MDG,Total,0
2022,MDG,Total,0
2023,MDG,Total,0
2024,MDG,Total,0
2025,MDG,Total,0
2020,MEX,Total,3
2021,MEX,Total,3
2022,MEX,Total,3
2023,MEX,Total,3
2024,MEX,Total,3
2025,MEX,Total,3
2020,MLI,Total,0
2021,MLI,Total,0
2022,MLI,Total,0
2023,MLI,Total,0
2024,MLI,Total,0
2025,MLI,Total,0
2023,MLT,Total,0
2024,MLT,Total,0
2025,MLT,Total,0
2020,MMR,Total,0
2021,MMR,Total,0
2022,MMR,Total,0
2023,MMR,Total,0
2024,MMR,Total,0
2025,MMR,Total,0
2010,MNE,Total,0
2011,MNE,Total,0
2012,MNE,Total,0
2013,MNE,Total,0
2014,MNE,Total,0
2015,MNE,Total,0
2016,MNE,Total,0
2017,MNE,Total,0
2018,MNE,Total,0
2019,MNE,Total,0
2020,MNE,Total,0
2021,MNE,Total,0
2022,MNE,Total,0
2023,MNE,Total,0
2024,MNE,Total,0
2025,MNE,Total,0
2020,MNG,Total,3
2021,MNG,Total,3
2022,MNG,Total,3
2023,MNG,Total,3
2024,MNG,Total,3
2025,MNG,Total,3
2022,MNP,Total,10
2023,MNP,Total,10
2024,MNP,Total,10
2025,MNP,Total,10
2020,MOZ,Total,4
2021,MOZ,Total,4
2022,MOZ,Total,4
2023,MOZ,Total,4
2024,MOZ,Total,4
2025,MOZ,Total,4
2020,MUS,Total,0
2021,MUS,Total,0
2022,MUS,Total,0
2023,MUS,Total,0
2024,MUS,Total,0
2025,MUS,Total,0
2020,MWI,Total,0
2021,MWI,Total,0
2022,MWI,Total,0
2023,MWI,Total,0
2024,MWI,Total,0
2025,MWI,Total,0
2000,MYS,Total,0
2001,MYS,Total,0
2002,MYS,Total,0
2003,MYS,Total,0
2004,MYS,Total,0
2005,MYS,Total,0
2006,MYS,Total,0
2007,MYS,Total,0
2008,MYS,Total,0
2009,MYS,Total,0
2010,MYS,Total,0
2011,MYS,Total,0
2012,MYS,Total,0
2013,MYS,Total,0
2014,MYS,Total,0
2015,MYS,Total,0
2016,MYS,Total,0
2017,MYS,Total,0
2018,MYS,Total,0
2019,MYS,Total,0
2020,MYS,Total,0
2021,MYS,Total,0
2022,MYS,Total,0
2023,MYS,Total,0
2024,MYS,Total,0
2025,MYS,Total,0
2020,NAM,Total,0
2021,NAM,Total,0
2022,NAM,Total,0
2023,NAM,Total,0
2024,NAM,Total,0
2025,NAM,Total,0
2025,NGA,Total,0
2017,NIC,Total,0
2018,NIC,Total,0
2019,NIC,Total,0
2020,NIC,Total,0
2021,NIC,Total,0
2022,NIC,Total,0
2023,NIC,Total,0
2000,NLD,Total,7
2001,NLD,Total,7
2002,NLD,Total,13
2003,NLD,Total,14
2004,NLD,Total,15
2005,NLD,Total,15
2006,NLD,Total,15
2007,NLD,Total,16
2008,NLD,Total,16
2009,NLD,Total,20
2010,NLD,Total,20
2011,NLD,Total,21
2012,NLD,Total,23
2013,NLD,Total,25
2014,NLD,Total,25
2015,NLD,Total,28
2016,NLD,Total,24
2017,NLD,Total,31
2018,NLD,Total,31
2019,NLD,Total,31
2020,NLD,Total,29
2021,NLD,Total,31
2022,NLD,Total,32
2023,NLD,Total,32
2024,NLD,Total,33
2025,NLD,Total,33
2005,NOR,Total,0
2006,NOR,Total,0
2007,NOR,Total,0
2008,NOR,Total,0
2009,NOR,Total,0
2010,NOR,Total,0
2011,NOR,Total,0
2012,NOR,Total,1
2013,NOR,Total,1
2014,NOR,Total,1
2015,NOR,Total,1
2016,NOR,Total,1
2017,NOR,Total,1
2018,NOR,Total,2
2019,NOR,Total,2
2020,NOR,Total,27
2021,NOR,Total,27
2022,NOR,Total,29
2023,NOR,Total,29
2024,NOR,Total,29
2025,NOR,Total,29
2015,OMN,Total,1
2016,OMN,Total,1
2017,OMN,Total,1
2018,OMN,Total,1
2019,OMN,Total,2
2020,OMN,Total,2
2021,OMN,Total,2
2022,OMN,Total,2
2023,OMN,Total,2
2024,OMN,Total,2
2025,OMN,Total,2
2020,PAN,Total,1
2021,PAN,Total,0
2022,PAN,Total,0
2023,PAN,Total,0
2024,PAN,Total,0
2025,PAN,Total,0
2021,PER,Total,0
2022,PER,Total,0
2023,PER,Total,0
2024,PER,Total,0
2025,PER,Total,0
2012,PHL,Total,0
2013,PHL,Total,0
2014,PHL,Total,1
2015,PHL,Total,1
2016,PHL,Total,1
2017,PHL,Total,1
2018,PHL,Total,1
2019,PHL,Total,1
2020,PHL,Total,1
2021,PHL,Total,1
2022,PHL,Total,1
2023,PHL,Total,1
2024,PHL,Total,1
2025,PHL,Total,1
2020,PLW,Total,0
2021,PLW,Total,0
2022,PLW,Total,0
2023,PLW,Total,0
2024,PLW,Total,0
2025,PLW,Total,0
2009,POL,Total,0
2010,POL,Total,0
2011,POL,Total,0
2012,POL,Total,0
2013,POL,Total,0
2014,POL,Total,0
2015,POL,Total,0
2016,POL,Total,0
2017,POL,Total,1
2018,POL,Total,1
2019,POL,Total,2
2020,POL,Total,3
2021,POL,Total,0
2022,POL,Total,0
2023,POL,Total,0
2024,POL,Total,0
