year,geo,value
2002,AUS,44
2003,AUS,42
2004,AUS,46
2005,AUS,51
2006,AUS,13
2007,AUS,21
2008,AUS,23
2009,AUS,56
2010,AUS,177
2011,AUS,197
2012,AUS,147
2013,AUS,163
2014,AUS,125
2015,AUS,119
2016,AUS,70
2017,AUS,78
2018,AUS,94
2019,AUS,85
2020,AUS,70
2021,AUS,78
2022,AUS,83
2002,AUT,11
2003,AUT,15
2004,AUT,31
2005,AUT,19
2006,AUT,17
2007,AUT,21
2008,AUT,23
2009,AUT,21
2010,AUT,21
2011,AUT,21
2012,AUT,27
2013,AUT,19
2014,AUT,23
2015,AUT,20
2016,AUT,19
2017,AUT,16
2018,AUT,21
2019,AUT,18
2020,AUT,44
2021,AUT,25
2022,AUT,13
2002,BEL,18
2003,BEL,36
2004,BEL,26
2005,BEL,40
2006,BEL,57
2007,BEL,57
2008,BEL,53
2009,BEL,53
2010,BEL,92
2011,BEL,72
2012,BEL,57
2013,BEL,39
2014,BEL,56
2015,BEL,45
2016,BEL,61
2017,BEL,48
2018,BEL,60
2019,BEL,42
2020,BEL,28
2021,BEL,38
2022,BEL,41
2002,CAN,37
2003,CAN,49
2004,CAN,62
2005,CAN,88
2006,CAN,70
2007,CAN,47
2008,CAN,50
2009,CAN,82
2010,CAN,93
2011,CAN,80
2012,CAN,101
2013,CAN,71
2014,CAN,78
2015,CAN,86
2016,CAN,51
2017,CAN,58
2018,CAN,103
2019,CAN,51
2020,CAN,49
2021,CAN,72
2022,CAN,42
2002,CHE,43
2003,CHE,59
2004,CHE,48
2005,CHE,52
2006,CHE,44
2007,CHE,46
2008,CHE,59
2009,CHE,55
2010,CHE,58
2011,CHE,144
2012,CHE,151
2013,CHE,159
2014,CHE,213
2015,CHE,226
2016,CHE,167
2017,CHE,147
2018,CHE,123
2019,CHE,144
2020,CHE,124
2021,CHE,119
2022,CHE,106
2000,CHL,0.45
2001,CHL,6.2
2002,CHL,0.09
2003,CHL,1.7
2004,CHL,5.2
2005,CHL,21
2006,CHL,17
2007,CHL,24
2008,CHL,32
2009,CHL,16
2010,CHL,11
2011,CHL,69
2012,CHL,36
2013,CHL,8.7
2014,CHL,1.1
2015,CHL,17
2016,CHL,4.4
2017,CHL,5.4
2000,COL,0.25
2001,COL,0.61
2002,COL,1.8
2003,COL,2.1
2004,COL,1
2005,COL,0.81
2006,COL,2.4
2007,COL,3.0
2008,COL,3.9
2009,COL,60
2010,COL,2.1
2011,COL,3.1
2012,COL,104
2013,COL,28
2014,COL,14
2015,COL,4.5
2016,COL,3.6
2017,COL,14
2018,COL,17
2019,COL,16
2020,COL,26
2021,COL,21
2000,CRI,1.1
2001,CRI,141
2002,CRI,0.49
2003,CRI,0.21
2004,CRI,0.66
2005,CRI,2.1
2006,CRI,11
2007,CRI,24
2008,CRI,21
2009,CRI,59
2010,CRI,49
2011,CRI,13
2012,CRI,8.4
2013,CRI,14
2014,CRI,23
2015,CRI,44
2016,CRI,15
2017,CRI,30
2018,CRI,11
2019,CRI,13
2020,CRI,2.4
2021,CRI,0.28
2011,CZE,8.5
2012,CZE,8.1
2013,CZE,5.7
2014,CZE,4.8
2015,CZE,5.0
2016,CZE,4.6
2017,CZE,3.7
2018,CZE,4.6
2019,CZE,4.5
2020,CZE,6.6
2021,CZE,6.3
2022,CZE,5.5
2002,DEU,515
2003,DEU,536
2004,DEU,471
2005,DEU,555
2006,DEU,503
2007,DEU,563
2008,DEU,709
2009,DEU,690
2010,DEU,713
2011,DEU,855
2012,DEU,731
2013,DEU,781
2014,DEU,1018
2015,DEU,1068
2016,DEU,1057
2017,DEU,1045
2018,DEU,1097
2019,DEU,1023
2020,DEU,1107
2021,DEU,880
2022,DEU,932
2003,DNK,63
2004,DNK,67
2005,DNK,66
2006,DNK,109
2007,DNK,102
2008,DNK,93
2009,DNK,92
2010,DNK,135
2011,DNK,94
2012,DNK,63
2013,DNK,79
2014,DNK,114
2015,DNK,81
2016,DNK,78
2017,DNK,43
2018,DNK,39
2019,DNK,42
2020,DNK,29
2021,DNK,83
2022,DNK,38
2002,ESP,28
2003,ESP,80
2004,ESP,114
2005,ESP,70
2006,ESP,74
2007,ESP,108
2008,ESP,487
2009,ESP,458
2010,ESP,309
2011,ESP,130
2012,ESP,29
2013,ESP,83
2014,ESP,43
2015,ESP,29
2016,ESP,32
2017,ESP,24
2018,ESP,58
2019,ESP,26
2020,ESP,31
2021,ESP,30
2022,ESP,41
2013,EST,0.05
2014,EST,0.04
2015,EST,0
2017,EST,0.02
2020,EST,0.07
2021,EST,0.10
2022,EST,0.04
2002,FIN,23
2003,FIN,17
2005,FIN,1.2
2006,FIN,18
2007,FIN,26
2008,FIN,26
2009,FIN,39
2010,FIN,41
2011,FIN,42
2012,FIN,58
2013,FIN,61
2014,FIN,48
