year,geo,value
2010,WLD,1220
2011,WLD,946.462
2012,WLD,743.649
2013,WLD,684.239
2014,WLD,606.392
2015,WLD,393.335
2016,WLD,302.171
2017,WLD,226.373
2018,WLD,185.4
2019,WLD,160.817
2020,WLD,140.33
2021,WLD,132
