year,geo,disagg,value
2015,ZMB,Services,44
2016,ZMB,Services,44
2017,ZMB,Services,43
2018,ZMB,Services,44
2019,ZMB,Services,44
2020,ZMB,Services,45
2021,ZMB,Services,43
2022,ZMB,Services,51
2000,ZMB,Industrial,12
2001,ZMB,Industrial,13
2002,ZMB,Industrial,14
2003,ZMB,Industrial,16
2004,ZMB,Industrial,18
2005,ZMB,Industrial,20
2006,ZMB,Industrial,25
2007,ZMB,Industrial,29
2008,ZMB,Industrial,30
2009,ZMB,Industrial,32
2010,ZMB,Industrial,38
2011,ZMB,Industrial,40
2012,ZMB,Industrial,44
2013,ZMB,Industrial,48
2014,ZMB,Industrial,48
2015,ZMB,Industrial,50
2016,ZMB,Industrial,53
2017,ZMB,Industrial,56
2018,ZMB,Industrial,56
2019,ZMB,Industrial,58
2020,ZMB,Industrial,67
2021,ZMB,Industrial,75
2022,ZMB,Industrial,66
2000,ZMB,Agriculture,0.06
2001,ZMB,Agriculture,0.063
2002,ZMB,Agriculture,0.068
2003,ZMB,Agriculture,0.074
2004,ZMB,Agriculture,0.079
2005,ZMB,Agriculture,0.08
2006,ZMB,Agriculture,0.078
2007,ZMB,Agriculture,0.077
2008,ZMB,Agriculture,0.079
2009,ZMB,Agriculture,0.087
2010,ZMB,Agriculture,0.078
2011,ZMB,Agriculture,0.081
2012,ZMB,Agriculture,0.09
2013,ZMB,Agriculture,0.086
2014,ZMB,Agriculture,0.071
2015,ZMB,Agriculture,0.054
2016,ZMB,Agriculture,0.07
2017,ZMB,Agriculture,0.082
2018,ZMB,Agriculture,0.04
2019,ZMB,Agriculture,0.034
2020,ZMB,Agriculture,0.035
2021,ZMB,Agriculture,0.042
2022,ZMB,Agriculture,0.041
2000,ZAF,Total,16
2001,ZAF,Total,16
2002,ZAF,Total,16
2003,ZAF,Total,16
2004,ZAF,Total,17
2005,ZAF,Total,17
2006,ZAF,Total,18
2007,ZAF,Total,19
2008,ZAF,Total,19
2009,ZAF,Total,19
2010,ZAF,Total,19
2011,ZAF,Total,19
2012,ZAF,Total,19
2013,ZAF,Total,19
2014,ZAF,Total,18
2015,ZAF,Total,16
2016,ZAF,Total,16
2017,ZAF,Total,16
2018,ZAF,Total,16
2019,ZAF,Total,17
2020,ZAF,Total,16
2021,ZAF,Total,16
2022,ZAF,Total,16
2000,ZAF,Services,36
2001,ZAF,Services,36
2002,ZAF,Services,37
2003,ZAF,Services,39
2004,ZAF,Services,41
2005,ZAF,Services,43
2006,ZAF,Services,45
2007,ZAF,Services,47
2008,ZAF,Services,47
2009,ZAF,Services,48
2010,ZAF,Services,50
2011,ZAF,Services,52
2012,ZAF,Services,53
2013,ZAF,Services,54
2014,ZAF,Services,57
2015,ZAF,Services,62
2016,ZAF,Services,61
2017,ZAF,Services,61
2018,ZAF,Services,80
2019,ZAF,Services,76
2020,ZAF,Services,73
2021,ZAF,Services,68
2022,ZAF,Services,68
2000,ZAF,Industrial,56
2001,ZAF,Industrial,56
2002,ZAF,Industrial,56
2003,ZAF,Industrial,52
2004,ZAF,Industrial,52
2005,ZAF,Industrial,52
2006,ZAF,Industrial,51
2007,ZAF,Industrial,53
2008,ZAF,Industrial,56
2009,ZAF,Industrial,50
2010,ZAF,Industrial,49
2011,ZAF,Industrial,47
2012,ZAF,Industrial,46
2013,ZAF,Industrial,46
2014,ZAF,Industrial,29
2015,ZAF,Industrial,20
2016,ZAF,Industrial,19
2017,ZAF,Industrial,18
2018,ZAF,Industrial,18
2019,ZAF,Industrial,18
2020,ZAF,Industrial,17
2021,ZAF,Industrial,19
2022,ZAF,Industrial,17
2000,ZAF,Agriculture,0.16
2001,ZAF,Agriculture,0.18
2002,ZAF,Agriculture,0.19
2003,ZAF,Agriculture,0.18
2004,ZAF,Agriculture,0.17
2005,ZAF,Agriculture,0.15
2006,ZAF,Agriculture,0.15
2007,ZAF,Agriculture,0.18
2008,ZAF,Agriculture,0.21
2009,ZAF,Agriculture,0.19
2010,ZAF,Agriculture,0.17
2011,ZAF,Agriculture,0.17
2012,ZAF,Agriculture,0.16
2013,ZAF,Agriculture,0.16
2014,ZAF,Agriculture,0.16
2015,ZAF,Agriculture,0.15
2016,ZAF,Agriculture,0.15
2017,ZAF,Agriculture,0.15
2018,ZAF,Agriculture,0.13
2019,ZAF,Agriculture,0.11
2020,ZAF,Agriculture,0.13
2021,ZAF,Agriculture,0.14
2022,ZAF,Agriculture,0.16
2004,YEM,Total,10
2005,YEM,Total,11
2006,YEM,Total,12
2007,YEM,Total,12
2008,YEM,Total,12
2009,YEM,Total,12
2010,YEM,Total,13
2011,YEM,Total,11
2012,YEM,Total,11
2013,YEM,Total,11
2014,YEM,Total,10
2015,YEM,Total,6.3
2016,YEM,Total,5.3
2017,YEM,Total,4.8
2018,YEM,Total,4.7
2019,YEM,Total,4.8
2020,YEM,Total,4.8
2021,YEM,Total,4.8
2022,YEM,Total,4.9
2000,YEM,Services,54
2001,YEM,Services,62
2002,YEM,Services,67
2003,YEM,Services,71
2004,YEM,Services,72
2005,YEM,Services,73
2006,YEM,Services,80
2007,YEM,Services,84
2008,YEM,Services,83
2009,YEM,Services,94
2010,YEM,Services,92
2011,YEM,Services,74
2012,YEM,Services,77
2013,YEM,Services,80
2014,YEM,Services,73
2015,YEM,Services,58
2016,YEM,Services,48
2017,YEM,Services,43
2018,YEM,Services,43
2019,YEM,Services,43
2020,YEM,Services,43
2021,YEM,Services,43
2022,YEM,Services,43
2000,YEM,Industrial,193
2001,YEM,Industrial,184
2002,YEM,Industrial,193
2003,YEM,Industrial,210
2004,YEM,Industrial,234
2005,YEM,Industrial,272
2006,YEM,Industrial,276
2007,YEM,Industrial,275
2008,YEM,Industrial,303
2009,YEM,Industrial,247
2010,YEM,Industrial,285
2011,YEM,Industrial,250
2012,YEM,Industrial,221
2013,YEM,Industrial,236
2014,YEM,Industrial,207
2015,YEM,Industrial,72
2016,YEM,Industrial,63
2017,YEM,Industrial,55
2018,YEM,Industrial,55
2019,YEM,Industrial,58
2020,YEM,Industrial,58
2021,YEM,Industrial,57
2022,YEM,Industrial,58
2004,YEM,Agriculture,0.71
2005,YEM,Agriculture,0.67
2006,YEM,Agriculture,0.68
2007,YEM,Agriculture,0.75
2008,YEM,Agriculture,0.79
2009,YEM,Agriculture,1
2010,YEM,Agriculture,1
2011,YEM,Agriculture,0.99
2012,YEM,Agriculture,1
2013,YEM,Agriculture,1.1
2014,YEM,Agriculture,0.9
2015,YEM,Agriculture,0.75
2016,YEM,Agriculture,0.65
2017,YEM,Agriculture,0.6
2018,YEM,Agriculture,0.6
2019,YEM,Agriculture,0.62
2020,YEM,Agriculture,0.62
2021,YEM,Agriculture,0.62
2022,YEM,Agriculture,0.63
2000,VNM,Total,1.1
2001,VNM,Total,1.1
2002,VNM,Total,1.2
2003,VNM,Total,1.2
2004,VNM,Total,1.2
2005,VNM,Total,1.2
2006,VNM,Total,1.4
2007,VNM,Total,1.5
2008,VNM,Total,1.7
2009,VNM,Total,1.9
2010,VNM,Total,1.9
2011,VNM,Total,2
2012,VNM,Total,2.1
2013,VNM,Total,2.2
2014,VNM,Total,2.4
2015,VNM,Total,2.5
2016,VNM,Total,2.7
2017,VNM,Total,2.9
2018,VNM,Total,3.1
2019,VNM,Total,3.3
2020,VNM,Total,3.4
2021,VNM,Total,3.5
2022,VNM,Total,3.8
2000,VNM,Services,35
2001,VNM,Services,37
2002,VNM,Services,39
2003,VNM,Services,40
2004,VNM,Services,38
2005,VNM,Services,39
2006,VNM,Services,45
2007,VNM,Services,50
2008,VNM,Services,56
2009,VNM,Services,63
2010,VNM,Services,64
2011,VNM,Services,65
2012,VNM,Services,69
2013,VNM,Services,76
2014,VNM,Services,82
2015,VNM,Services,91
2016,VNM,Services,99
2017,VNM,Services,105
2018,VNM,Services,112
2019,VNM,Services,122
2020,VNM,Services,124
2021,VNM,Services,126
2022,VNM,Services,136
2000,VNM,Industrial,7.4
2001,VNM,Industrial,8.3
2002,VNM,Industrial,9.1
2003,VNM,Industrial,10
2004,VNM,Industrial,10
2005,VNM,Industrial,11
2006,VNM,Industrial,13
2007,VNM,Industrial,15
2008,VNM,Industrial,16
2009,VNM,Industrial,18
2010,VNM,Industrial,17
2011,VNM,Industrial,20
2012,VNM,Industrial,21
2013,VNM,Industrial,22
2014,VNM,Industrial,23
2015,VNM,Industrial,24
2016,VNM,Industrial,25
2017,VNM,Industrial,28
2018,VNM,Industrial,31
2019,VNM,Industrial,33
2020,VNM,Industrial,34
2021,VNM,Industrial,36
2022,VNM,Industrial,39
2000,VNM,Agriculture,0.24
2001,VNM,Agriculture,0.24
2002,VNM,Agriculture,0.24
2003,VNM,Agriculture,0.25
2004,VNM,Agriculture,0.23
2005,VNM,Agriculture,0.24
2006,VNM,Agriculture,0.24
2007,VNM,Agriculture,0.25
2008,VNM,Agriculture,0.29
2009,VNM,Agriculture,0.28
2010,VNM,Agriculture,0.28
2011,VNM,Agriculture,0.31
2012,VNM,Agriculture,0.32
2013,VNM,Agriculture,0.3
2014,VNM,Agriculture,0.3
2015,VNM,Agriculture,0.3
2016,VNM,Agriculture,0.29
2017,VNM,Agriculture,0.28
2018,VNM,Agriculture,0.27
2019,VNM,Agriculture,0.26
2020,VNM,Agriculture,0.28
2021,VNM,Agriculture,0.29
2022,VNM,Agriculture,0.29
2000,VEN,Total,26
2001,VEN,Total,22
2002,VEN,Total,17
2003,VEN,Total,14
2004,VEN,Total,14
2005,VEN,Total,14
2006,VEN,Total,14
2007,VEN,Total,14
2008,VEN,Total,15
2009,VEN,Total,14
2010,VEN,Total,14
2011,VEN,Total,14
2012,VEN,Total,15
2013,VEN,Total,16
2014,VEN,Total,15
2015,VEN,Total,14
2016,VEN,Total,11
2017,VEN,Total,9.3
2018,VEN,Total,8.1
2019,VEN,Total,5.8
2020,VEN,Total,4
2021,VEN,Total,4
2022,VEN,Total,4.3
2000,VEN,Services,27
2001,VEN,Services,29
2002,VEN,Services,24
2003,VEN,Services,21
2004,VEN,Services,21
2005,VEN,Services,21
2006,VEN,Services,24
2007,VEN,Services,29
2008,VEN,Services,29
2009,VEN,Services,33
2010,VEN,Services,28
2011,VEN,Services,29
2012,VEN,Services,33
2013,VEN,Services,34
2014,VEN,Services,37
2015,VEN,Services,29
2016,VEN,Services,28
2017,VEN,Services,23
2018,VEN,Services,16
2019,VEN,Services,9.2
2020,VEN,Services,8.5
2021,VEN,Services,8.5
2022,VEN,Services,8.9
2000,VEN,Industrial,163
2001,VEN,Industrial,150
2002,VEN,Industrial,144
2003,VEN,Industrial,136
2004,VEN,Industrial,166
2005,VEN,Industrial,186
2006,VEN,Industrial,200
2007,VEN,Industrial,207
2008,VEN,Industrial,226
2009,VEN,Industrial,177
2010,VEN,Industrial,207
2011,VEN,Industrial,217
2012,VEN,Industrial,213
2013,VEN,Industrial,215
2014,VEN,Industrial,172
2015,VEN,Industrial,199
2016,VEN,Industrial,131
2017,VEN,Industrial,110
2018,VEN,Industrial,124
2019,VEN,Industrial,104
2020,VEN,Industrial,57
2021,VEN,Industrial,57
2022,VEN,Industrial,64
2000,VEN,Agriculture,0.47
2001,VEN,Agriculture,0.41
2002,VEN,Agriculture,0.29
2003,VEN,Agriculture,0.26
2004,VEN,Agriculture,0.25
2005,VEN,Agriculture,0.25
2006,VEN,Agriculture,0.26
2007,VEN,Agriculture,0.28
2008,VEN,Agriculture,0.34
2009,VEN,Agriculture,0.45
2010,VEN,Agriculture,0.42
2011,VEN,Agriculture,0.41
2012,VEN,Agriculture,0.43
2013,VEN,Agriculture,0.43
2014,VEN,Agriculture,0.42
2015,VEN,Agriculture,0.34
2016,VEN,Agriculture,0.46
2017,VEN,Agriculture,0.48
2018,VEN,Agriculture,0.095
2019,VEN,Agriculture,0.087
2020,VEN,Agriculture,0.11
2021,VEN,Agriculture,0.12
2022,VEN,Agriculture,0.12
2013,VCT,Services,61
2014,VCT,Services,62
2015,VCT,Services,63
2016,VCT,Services,64
2017,VCT,Services,65
2018,VCT,Services,67
2019,VCT,Services,69
2020,VCT,Services,65
2021,VCT,Services,66
2022,VCT,Services,71
2013,VCT,Industrial,43229
2014,VCT,Industrial,42005
2015,VCT,Industrial,44864
2016,VCT,Industrial,46172
2017,VCT,Industrial,47891
2018,VCT,Industrial,48611
2019,VCT,Industrial,44081
2020,VCT,Industrial,39400
2021,VCT,Industrial,42122
2022,VCT,Industrial,48183
2000,UZB,Total,0.43
2001,UZB,Total,0.45
2002,UZB,Total,0.47
2003,UZB,Total,0.49
2004,UZB,Total,0.53
2005,UZB,Total,0.59
2006,UZB,Total,0.65
2007,UZB,Total,0.72
2008,UZB,Total,0.78
2009,UZB,Total,0.87
2010,UZB,Total,0.98
2011,UZB,Total,1.1
2012,UZB,Total,1.2
2013,UZB,Total,1.3
2014,UZB,Total,1.4
2015,UZB,Total,1.4
2016,UZB,Total,1.5
2017,UZB,Total,1.4
2018,UZB,Total,1.6
2019,UZB,Total,1.8
2020,UZB,Total,2
2021,UZB,Total,2.5
2022,UZB,Total,2.6
2000,UZB,Services,2.8
2001,UZB,Services,3
2002,UZB,Services,2.9
2003,UZB,Services,2.9
2004,UZB,Services,3
2005,UZB,Services,3.1
2006,UZB,Services,3.6
2007,UZB,Services,4.5
2008,UZB,Services,5.6
2009,UZB,Services,6.6
2010,UZB,Services,8.3
2011,UZB,Services,9.4
2012,UZB,Services,11
2013,UZB,Services,13
2014,UZB,Services,14
2015,UZB,Services,15
2016,UZB,Services,16
2017,UZB,Services,16
2018,UZB,Services,16
2019,UZB,Services,17
2020,UZB,Services,18
2021,UZB,Services,21
2022,UZB,Services,22
2000,UZB,Industrial,1.8
2001,UZB,Industrial,1.8
2002,UZB,Industrial,2
2003,UZB,Industrial,2.4
2004,UZB,Industrial,3.1
2005,UZB,Industrial,4.4
2006,UZB,Industrial,4.7
2007,UZB,Industrial,5
2008,UZB,Industrial,5.7
2009,UZB,Industrial,6.3
2010,UZB,Industrial,6.5
2011,UZB,Industrial,6.3
2012,UZB,Industrial,6.9
2013,UZB,Industrial,7.6
2014,UZB,Industrial,8.1
2015,UZB,Industrial,9.2
2016,UZB,Industrial,9.1
2017,UZB,Industrial,9.8
2018,UZB,Industrial,13
2019,UZB,Industrial,17
2020,UZB,Industrial,18
2021,UZB,Industrial,19
2022,UZB,Industrial,30
2000,UZB,Agriculture,0.22
2001,UZB,Agriculture,0.24
2002,UZB,Agriculture,0.25
2003,UZB,Agriculture,0.25
2004,UZB,Agriculture,0.25
2005,UZB,Agriculture,0.27
2006,UZB,Agriculture,0.29
2007,UZB,Agriculture,0.29
2008,UZB,Agriculture,0.28
2009,UZB,Agriculture,0.29
2010,UZB,Agriculture,0.31
2011,UZB,Agriculture,0.37
2012,UZB,Agriculture,0.39
2013,UZB,Agriculture,0.41
2014,UZB,Agriculture,0.46
2015,UZB,Agriculture,0.47
2016,UZB,Agriculture,0.51
2017,UZB,Agriculture,0.49
2018,UZB,Agriculture,0.5
2019,UZB,Agriculture,0.51
2020,UZB,Agriculture,0.56
2021,UZB,Agriculture,0.71
2022,UZB,Agriculture,0.7
2000,USA,Total,24
2001,USA,Total,25
2002,USA,Total,25
2003,USA,Total,26
2004,USA,Total,27
2005,USA,Total,27
2006,USA,Total,29
2007,USA,Total,31
2008,USA,Total,31
2009,USA,Total,32
2010,USA,Total,33
2011,USA,Total,35
2012,USA,Total,36
2013,USA,Total,37
2014,USA,Total,39
2015,USA,Total,41
2016,USA,Total,42
2017,USA,Total,43
2018,USA,Total,44
2019,USA,Total,45
2020,USA,Total,44
2021,USA,Total,47
2022,USA,Total,47
2000,USA,Services,168
2001,USA,Services,171
2002,USA,Services,175
2003,USA,Services,178
2004,USA,Services,183
2005,USA,Services,188
2006,USA,Services,195
2007,USA,Services,202
2008,USA,Services,206
2009,USA,Services,207
2010,USA,Services,215
2011,USA,Services,220
2012,USA,Services,227
2013,USA,Services,235
2014,USA,Services,244
2015,USA,Services,257
2016,USA,Services,265
2017,USA,Services,270
2018,USA,Services,277
2019,USA,Services,285
2020,USA,Services,283
2021,USA,Services,298
2022,USA,Services,301
2000,USA,Industrial,9.5
2001,USA,Industrial,9.1
2002,USA,Industrial,8.9
2003,USA,Industrial,9.1
2004,USA,Industrial,9.6
2005,USA,Industrial,10
2006,USA,Industrial,11
2007,USA,Industrial,11
2008,USA,Industrial,12
2009,USA,Industrial,11
2010,USA,Industrial,11
2011,USA,Industrial,12
2012,USA,Industrial,13
2013,USA,Industrial,14
2014,USA,Industrial,14
2015,USA,Industrial,15
2016,USA,Industrial,15
2017,USA,Industrial,15
2018,USA,Industrial,16
2019,USA,Industrial,16
2020,USA,Industrial,15
2021,USA,Industrial,16
2022,USA,Industrial,17
2000,USA,Agriculture,0.13
2001,USA,Agriculture,0.12
2002,USA,Agriculture,0.12
2003,USA,Agriculture,0.14
2004,USA,Agriculture,0.18
2005,USA,Agriculture,0.16
2006,USA,Agriculture,0.15
2007,USA,Agriculture,0.18
2008,USA,Agriculture,0.18
2009,USA,Agriculture,0.16
2010,USA,Agriculture,0.19
2011,USA,Agriculture,0.23
2012,USA,Agriculture,0.22
2013,USA,Agriculture,0.26
2014,USA,Agriculture,0.24
2015,USA,Agriculture,0.21
2016,USA,Agriculture,0.19
2017,USA,Agriculture,0.21
2018,USA,Agriculture,0.2
2019,USA,Agriculture,0.18
2020,USA,Agriculture,0.16
2021,USA,Agriculture,0.22
2022,USA,Agriculture,0.25
2000,URY,Total,8.1
2001,URY,Total,7.8
2002,URY,Total,7
2003,URY,Total,6.7
2004,URY,Total,6.7
2005,URY,Total,7.2
2006,URY,Total,7.4
2007,URY,Total,7.9
2008,URY,Total,8.3
2009,URY,Total,8.8
2010,URY,Total,9.5
2011,URY,Total,9.8
2012,URY,Total,10
2013,URY,Total,11
2014,URY,Total,11
2015,URY,Total,11
2016,URY,Total,12
2017,URY,Total,12
2018,URY,Total,12
2019,URY,Total,12
2020,URY,Total,11
2021,URY,Total,11
2022,URY,Total,11
2000,URY,Services,56
2001,URY,Services,54
2002,URY,Services,49
2003,URY,Services,46
2004,URY,Services,45
2005,URY,Services,49
2006,URY,Services,50
2007,URY,Services,54
2008,URY,Services,57
2009,URY,Services,60
2010,URY,Services,67
2011,URY,Services,70
2012,URY,Services,75
2013,URY,Services,81
2014,URY,Services,86
2015,URY,Services,88
2016,URY,Services,94
2017,URY,Services,98
2018,URY,Services,97
2019,URY,Services,98
2020,URY,Services,91
2021,URY,Services,93
2022,URY,Services,97
2000,URY,Industrial,80
2001,URY,Industrial,58
2002,URY,Industrial,43
2003,URY,Industrial,38
2004,URY,Industrial,35
2005,URY,Industrial,35
2006,URY,Industrial,33
2007,URY,Industrial,31
2008,URY,Industrial,33
2009,URY,Industrial,32
2010,URY,Industrial,31
2011,URY,Industrial,28
2012,URY,Industrial,27
2013,URY,Industrial,25
2014,URY,Industrial,24
2015,URY,Industrial,23
2016,URY,Industrial,21
2017,URY,Industrial,19
2018,URY,Industrial,18
2019,URY,Industrial,17
2020,URY,Industrial,15
2021,URY,Industrial,17
2022,URY,Industrial,16
2000,URY,Agriculture,0.14
2001,URY,Agriculture,0.12
2002,URY,Agriculture,0.15
2003,URY,Agriculture,0.18
2004,URY,Agriculture,0.21
2005,URY,Agriculture,0.17
2006,URY,Agriculture,0.17
2007,URY,Agriculture,0.16
2008,URY,Agriculture,0.18
2009,URY,Agriculture,0.15
2010,URY,Agriculture,0.16
2011,URY,Agriculture,0.22
2012,URY,Agriculture,0.22
2013,URY,Agriculture,0.22
2014,URY,Agriculture,0.2
2015,URY,Agriculture,0.19
2016,URY,Agriculture,0.19
2017,URY,Agriculture,0.16
2018,URY,Agriculture,0.17
2019,URY,Agriculture,0.19
2020,URY,Agriculture,0.18
2021,URY,Agriculture,0.23
2022,URY,Agriculture,0.22
2000,UKR,Total,2.7
2001,UKR,Total,3.2
2002,UKR,Total,3.6
2003,UKR,Total,4.3
2004,UKR,Total,5
2005,UKR,Total,5.3
2006,UKR,Total,5.8
2007,UKR,Total,6.5
2008,UKR,Total,6.5
2009,UKR,Total,5.5
2010,UKR,Total,5.6
2011,UKR,Total,6
2012,UKR,Total,6.5
2013,UKR,Total,6.9
2014,UKR,Total,6.8
2015,UKR,Total,6.9
2016,UKR,Total,6.9
2017,UKR,Total,6.3
2018,UKR,Total,6.6
2019,UKR,Total,7.1
2020,UKR,Total,7.7
2021,UKR,Total,9.1
2022,UKR,Total,12
2000,UKR,Services,9.7
2001,UKR,Services,12
2002,UKR,Services,13
2003,UKR,Services,14
2004,UKR,Services,16
2005,UKR,Services,16
2006,UKR,Services,18
2007,UKR,Services,20
2008,UKR,Services,21
2009,UKR,Services,19
2010,UKR,Services,18
2011,UKR,Services,20
2012,UKR,Services,21
2013,UKR,Services,23
2014,UKR,Services,22
2015,UKR,Services,20
2016,UKR,Services,21
2017,UKR,Services,21
2018,UKR,Services,22
2019,UKR,Services,25
2020,UKR,Services,21
2021,UKR,Services,24
2022,UKR,Services,28
2000,UKR,Industrial,1.8
2001,UKR,Industrial,2
2002,UKR,Industrial,2.3
2003,UKR,Industrial,2.7
2004,UKR,Industrial,3.2
2005,UKR,Industrial,3.7
2006,UKR,Industrial,4
2007,UKR,Industrial,4.4
2008,UKR,Industrial,4.1
2009,UKR,Industrial,3
2010,UKR,Industrial,3.2
2011,UKR,Industrial,3.5
