year,geo,value
2012,WLD,11
2012,AFG,2
2012,ARG,9
2012,AUT,19
2012,BGD,5
2012,BGR,7
2012,BHS,17
2012,BLZ,18
2012,BRA,22
2012,BRB,15
2012,BTN,27
2012,CHL,3
2012,CHN,23
2012,CMR,0
2012,COD,0
2012,COL,3
2012,CRI,20
2012,DNK,462
2012,DOM,20
2012,DZA,7
2012,EGY,10
2012,EST,56
2012,ETH,16
2012,GBR,0
2012,GHA,3
2012,GRC,0
2012,GUY,16
2012,HND,0
2012,IDN,13
2012,IND,4
2012,IRN,17
2012,ISR,34
2012,JAM,11
2012,JOR,16
2012,JPN,30
2012,KAZ,0
2012,KEN,8
2012,KHM,3
2012,KOR,10
2012,LAO,4
2012,LBN,11
2012,LBR,2
2012,LCA,60
2012,LKA,1
2012,LTU,27
2012,LVA,39
2012,MEX,9
2012,MMR,4
2012,MNG,28
2012,MOZ,1
2012,MWI,6
2012,MYS,8
2012,NGA,0
2012,NOR,43
2012,NPL,6
2012,PAK,7
2012,PHL,20
2012,POL,6
2012,PRY,10
2012,ROU,1
2012,RWA,5
2012,SDN,1
2012,SLE,5
2012,SYR,152
2012,THA,7
2012,TJK,3
2012,TLS,17
2012,TTO,21
2012,TUN,6
2012,TUR,9
2012,URY,4
2012,USA,4
2012,VCT,45
2012,VEN,0
2012,VNM,5
2012,YEM,10
2012,ZAF,3
2012,ZMB,3
2012,ZWE,13
