year,geo,disagg,value
2015,WLD,Total,1500
2016,WLD,Total,900
2017,WLD,Total,690
2018,WLD,Total,610
2019,WLD,Total,540
2020,WLD,Total,550
2021,WLD,Total,490
2022,WLD,Total,1300
2023,WLD,Total,1300
2024,WLD,Total,1400
2015,ALB,Coal,0
2016,ALB,Coal,0
2017,ALB,Coal,0
2018,ALB,Coal,0
2019,ALB,Coal,0
2020,ALB,Coal,0
2021,ALB,Coal,0
2022,ALB,Coal,0
2023,ALB,Coal,0
2024,ALB,Coal,0
2015,ARE,Coal,2.7
2016,ARE,Coal,3.9
2017,ARE,Coal,5.4
2018,ARE,Coal,5.4
2019,ARE,Coal,2.4
2020,ARE,Coal,1.8
2021,ARE,Coal,1.2
2022,ARE,Coal,0
2023,ARE,Coal,0
2024,ARE,Coal,0
2015,ARG,Coal,0.24
2016,ARG,Coal,0.24
2017,ARG,Coal,0.24
2018,ARG,Coal,0.24
2019,ARG,Coal,0.24
2020,ARG,Coal,0.24
2021,ARG,Coal,0.24
2022,ARG,Coal,0.12
2023,ARG,Coal,0.12
2024,ARG,Coal,0.12
2015,AUS,Coal,3.6
2016,AUS,Coal,1.4
2017,AUS,Coal,0
2018,AUS,Coal,0
2019,AUS,Coal,4.9
2020,AUS,Coal,2.9
2021,AUS,Coal,0.95
2022,AUS,Coal,0.95
2023,AUS,Coal,0.95
2024,AUS,Coal,0.95
2015,AUT,Coal,0
2016,AUT,Coal,0
2017,AUT,Coal,0
2018,AUT,Coal,0
2019,AUT,Coal,0
2020,AUT,Coal,0
2021,AUT,Coal,0
2022,AUT,Coal,0
2023,AUT,Coal,0
2024,AUT,Coal,0
2015,BEL,Coal,0
2016,BEL,Coal,0
2017,BEL,Coal,0
2018,BEL,Coal,0
2019,BEL,Coal,0
2020,BEL,Coal,0
2021,BEL,Coal,0
2022,BEL,Coal,0
2023,BEL,Coal,0
2024,BEL,Coal,0
2015,BGD,Coal,20
2016,BGD,Coal,23
2017,BGD,Coal,26
2018,BGD,Coal,32
2019,BGD,Coal,30
2020,BGD,Coal,27
2021,BGD,Coal,19
2022,BGD,Coal,13
2023,BGD,Coal,11
2024,BGD,Coal,8.9
2015,BGR,Coal,0
2016,BGR,Coal,0.053
2017,BGR,Coal,0
2018,BGR,Coal,0
2019,BGR,Coal,0
2020,BGR,Coal,0
2021,BGR,Coal,0
2022,BGR,Coal,0
2023,BGR,Coal,0
2024,BGR,Coal,0
2015,BIH,Coal,4.1
2016,BIH,Coal,3.8
2017,BIH,Coal,4.2
2018,BIH,Coal,4.2
2019,BIH,Coal,3.6
2020,BIH,Coal,3.6
2021,BIH,Coal,3.6
2022,BIH,Coal,2.2
2023,BIH,Coal,1.4
2024,BIH,Coal,1.1
2015,BLR,Coal,0
2016,BLR,Coal,0
2017,BLR,Coal,0
2018,BLR,Coal,0
2019,BLR,Coal,0
2020,BLR,Coal,0
2021,BLR,Coal,0
2022,BLR,Coal,0
2023,BLR,Coal,0
2024,BLR,Coal,0
2015,BRA,Coal,3.9
2016,BRA,Coal,1.6
2017,BRA,Coal,3
2018,BRA,Coal,3
2019,BRA,Coal,0.6
2020,BRA,Coal,1.3
2021,BRA,Coal,1.7
2022,BRA,Coal,1.7
2023,BRA,Coal,1.3
2024,BRA,Coal,0.6
2015,BRN,Coal,0
2016,BRN,Coal,0
2017,BRN,Coal,0
2018,BRN,Coal,0.22
2019,BRN,Coal,0
2020,BRN,Coal,0
2021,BRN,Coal,0
2022,BRN,Coal,0
2023,BRN,Coal,0
2024,BRN,Coal,0
2015,BWA,Coal,2.9
2016,BWA,Coal,3.8
2017,BWA,Coal,2.3
2018,BWA,Coal,2
2019,BWA,Coal,1.1
2020,BWA,Coal,1.7
2021,BWA,Coal,1.5
2022,BWA,Coal,1.1
2023,BWA,Coal,0.6
2024,BWA,Coal,0.6
2015,CAN,Coal,1
2016,CAN,Coal,0
2017,CAN,Coal,0
2018,CAN,Coal,0
2019,CAN,Coal,0
2020,CAN,Coal,0
2021,CAN,Coal,0
2022,CAN,Coal,0
2023,CAN,Coal,0
2024,CAN,Coal,0
2015,CHL,Coal,1.8
2016,CHL,Coal,2.6
2017,CHL,Coal,0.38
2018,CHL,Coal,0.38
2019,CHL,Coal,0
2020,CHL,Coal,0
2021,CHL,Coal,0
2022,CHL,Coal,0
2023,CHL,Coal,0
2024,CHL,Coal,0
2015,CHN,Coal,730
2016,CHN,Coal,340
2017,CHN,Coal,230
2018,CHN,Coal,210
2019,CHN,Coal,210
2020,CHN,Coal,260
2021,CHN,Coal,260
2022,CHN,Coal,370
2023,CHN,Coal,420
2024,CHN,Coal,440
2015,CIV,Coal,0
2016,CIV,Coal,0
2017,CIV,Coal,0.7
2018,CIV,Coal,0.7
2019,CIV,Coal,0.7
2020,CIV,Coal,0.7
2021,CIV,Coal,0
2022,CIV,Coal,0
2023,CIV,Coal,0
2024,CIV,Coal,0
2015,COD,Coal,0.5
2016,COD,Coal,0
2017,COD,Coal,0
2018,COD,Coal,0.5
2019,COD,Coal,0
2020,COD,Coal,0
2021,COD,Coal,0
2022,COD,Coal,0
2023,COD,Coal,0
2024,COD,Coal,0
2015,COL,Coal,1
2016,COL,Coal,0.87
2017,COL,Coal,1.2
2018,COL,Coal,2
2019,COL,Coal,1.6
2020,COL,Coal,1.6
2021,COL,Coal,1.1
2022,COL,Coal,1.1
2023,COL,Coal,0
2024,COL,Coal,0
2015,CZE,Coal,1.4
2016,CZE,Coal,0.66
2017,CZE,Coal,0.66
2018,CZE,Coal,0.84
2019,CZE,Coal,0.84
2020,CZE,Coal,0.07
2021,CZE,Coal,0
2022,CZE,Coal,0
2023,CZE,Coal,0
2024,CZE,Coal,0
2015,DEU,Coal,6.1
2016,DEU,Coal,4.1
2017,DEU,Coal,3.1
2018,DEU,Coal,3.1
2019,DEU,Coal,2
2020,DEU,Coal,0
2021,DEU,Coal,0
2022,DEU,Coal,0
2023,DEU,Coal,0
2024,DEU,Coal,0
2015,DJI,Coal,0
2016,DJI,Coal,0
2017,DJI,Coal,0
2018,DJI,Coal,0
2019,DJI,Coal,0.15
2020,DJI,Coal,0.15
2021,DJI,Coal,0
2022,DJI,Coal,0
2023,DJI,Coal,0
2024,DJI,Coal,0
2015,DNK,Coal,0
2016,DNK,Coal,0
2017,DNK,Coal,0
2018,DNK,Coal,0
2019,DNK,Coal,0
2020,DNK,Coal,0
2021,DNK,Coal,0
2022,DNK,Coal,0
2023,DNK,Coal,0
2024,DNK,Coal,0
2015,DOM,Coal,1.3
2016,DOM,Coal,1.1
2017,DOM,Coal,0.75
2018,DOM,Coal,0.75
2019,DOM,Coal,0.38
2020,DOM,Coal,0
2021,DOM,Coal,0
2022,DOM,Coal,0
2023,DOM,Coal,0
2024,DOM,Coal,0
2015,EGY,Coal,11
2016,EGY,Coal,15
2017,EGY,Coal,15
2018,EGY,Coal,13
2019,EGY,Coal,6.6
2020,EGY,Coal,0
2021,EGY,Coal,0
2022,EGY,Coal,0
2023,EGY,Coal,0
2024,EGY,Coal,0
2015,ESP,Coal,0
2016,ESP,Coal,0
2017,ESP,Coal,0
2018,ESP,Coal,0
2019,ESP,Coal,0
2020,ESP,Coal,0
2021,ESP,Coal,0
2022,ESP,Coal,0
2023,ESP,Coal,0
2024,ESP,Coal,0
2015,ETH,Coal,0.09
2016,ETH,Coal,0.09
2017,ETH,Coal,0.09
2018,ETH,Coal,0.09
2019,ETH,Coal,0.09
2020,ETH,Coal,0.09
2021,ETH,Coal,0.09
2022,ETH,Coal,0
2023,ETH,Coal,0
2024,ETH,Coal,0
2015,EUU,Coal,21
2016,EUU,Coal,16
2017,EUU,Coal,15
2018,EUU,Coal,16
2019,EUU,Coal,7.6
2020,EUU,Coal,1.8
2021,EUU,Coal,1.3
2022,EUU,Coal,0.76
2023,EUU,Coal,0.1
2024,EUU,Coal,0.1
2015,FIN,Coal,0
2016,FIN,Coal,0
2017,FIN,Coal,0
2018,FIN,Coal,0
2019,FIN,Coal,0
2020,FIN,Coal,0
2021,FIN,Coal,0
2022,FIN,Coal,0
2023,FIN,Coal,0
2024,FIN,Coal,0
2015,FRA,Coal,0
2016,FRA,Coal,0
2017,FRA,Coal,0
2018,FRA,Coal,0
2019,FRA,Coal,0
2020,FRA,Coal,0
2021,FRA,Coal,0
2022,FRA,Coal,0
2023,FRA,Coal,0
2024,FRA,Coal,0
2015,GBR,Coal,1.5
2016,GBR,Coal,0.57
2017,GBR,Coal,0
2018,GBR,Coal,0
2019,GBR,Coal,0
2020,GBR,Coal,0
2021,GBR,Coal,0
2022,GBR,Coal,0
2023,GBR,Coal,0
2024,GBR,Coal,0
2015,GEO,Coal,0.3
2016,GEO,Coal,0.3
2017,GEO,Coal,0.3
2018,GEO,Coal,0.3
2019,GEO,Coal,0
2020,GEO,Coal,0
2021,GEO,Coal,0
2022,GEO,Coal,0
2023,GEO,Coal,0
2024,GEO,Coal,0
2015,GHA,Coal,2.1
2016,GHA,Coal,0
2017,GHA,Coal,0.7
2018,GHA,Coal,0.7
2019,GHA,Coal,0
2020,GHA,Coal,0
2021,GHA,Coal,0
2022,GHA,Coal,0
2023,GHA,Coal,0
2024,GHA,Coal,0
2015,GIN,Coal,0
2016,GIN,Coal,0
2017,GIN,Coal,0
2018,GIN,Coal,0.08
2019,GIN,Coal,0
2020,GIN,Coal,0
2021,GIN,Coal,0
2022,GIN,Coal,0
2023,GIN,Coal,0
2024,GIN,Coal,0
2015,GLP,Coal,0
2016,GLP,Coal,0
2017,GLP,Coal,0
2018,GLP,Coal,0
2019,GLP,Coal,0
2020,GLP,Coal,0
2021,GLP,Coal,0
2022,GLP,Coal,0
2023,GLP,Coal,0
2024,GLP,Coal,0
2015,GRC,Coal,1.1
2016,GRC,Coal,1.1
2017,GRC,Coal,1.1
2018,GRC,Coal,1.1
2019,GRC,Coal,0.66
2020,GRC,Coal,0.66
2021,GRC,Coal,0.66
2022,GRC,Coal,0.66
2023,GRC,Coal,0
2024,GRC,Coal,0
2015,GTM,Coal,0.3
2016,GTM,Coal,0
2017,GTM,Coal,0
2018,GTM,Coal,0
2019,GTM,Coal,0
2020,GTM,Coal,0
2021,GTM,Coal,0
2022,GTM,Coal,0
2023,GTM,Coal,0
2024,GTM,Coal,0
2015,HKG,Coal,0
2016,HKG,Coal,0
2017,HKG,Coal,0
2018,HKG,Coal,0
2019,HKG,Coal,0
2020,HKG,Coal,0
2021,HKG,Coal,0
2022,HKG,Coal,0
2023,HKG,Coal,0
2024,HKG,Coal,0
2015,HND,Coal,0
2016,HND,Coal,0
2017,HND,Coal,0
2018,HND,Coal,0
2019,HND,Coal,0
2020,HND,Coal,0
2021,HND,Coal,0
2022,HND,Coal,0.1
2023,HND,Coal,0.1
2024,HND,Coal,0.1
2015,HRV,Coal,0.5
2016,HRV,Coal,0
2017,HRV,Coal,0
2018,HRV,Coal,0
2019,HRV,Coal,0
2020,HRV,Coal,0
2021,HRV,Coal,0
2022,HRV,Coal,0
2023,HRV,Coal,0
2024,HRV,Coal,0
2015,HUN,Coal,0
2016,HUN,Coal,0.5
2017,HUN,Coal,0.5
2018,HUN,Coal,0.5
2019,HUN,Coal,0.5
2020,HUN,Coal,0
2021,HUN,Coal,0
2022,HUN,Coal,0
2023,HUN,Coal,0
2024,HUN,Coal,0
2015,IDN,Coal,54
2016,IDN,Coal,49
2017,IDN,Coal,39
2018,IDN,Coal,37
2019,IDN,Coal,36
2020,IDN,Coal,34
2021,IDN,Coal,28
2022,IDN,Coal,21
2023,IDN,Coal,15
2024,IDN,Coal,14
2015,IND,Coal,310
2016,IND,Coal,180
2017,IND,Coal,140
2018,IND,Coal,100
2019,IND,Coal,77
2020,IND,Coal,79
2021,IND,Coal,61
2022,IND,Coal,71
2023,IND,Coal,77
2024,IND,Coal,110
2015,IRL,Coal,0
2016,IRL,Coal,0
2017,IRL,Coal,0
2018,IRL,Coal,0
2019,IRL,Coal,0
2020,IRL,Coal,0
2021,IRL,Coal,0
2022,IRL,Coal,0
2023,IRL,Coal,0
2024,IRL,Coal,0
2015,IRN,Coal,0.65
2016,IRN,Coal,0.65
2017,IRN,Coal,0.65
2018,IRN,Coal,0
2019,IRN,Coal,0
2020,IRN,Coal,0
2021,IRN,Coal,0.65
2022,IRN,Coal,0.65
2023,IRN,Coal,0.65
2024,IRN,Coal,0.65
2015,ISR,Coal,1.3
2016,ISR,Coal,0
2017,ISR,Coal,0
2018,ISR,Coal,0
2019,ISR,Coal,0
2020,ISR,Coal,0
2021,ISR,Coal,0
2022,ISR,Coal,0
2023,ISR,Coal,0
2024,ISR,Coal,0
2015,ITA,Coal,0.35
2016,ITA,Coal,0
2017,ITA,Coal,0
2018,ITA,Coal,0
2019,ITA,Coal,0
2020,ITA,Coal,0
2021,ITA,Coal,0
2022,ITA,Coal,0
2023,ITA,Coal,0
2024,ITA,Coal,0
2015,JAM,Coal,0.09
2016,JAM,Coal,1
2017,JAM,Coal,0
2018,JAM,Coal,0
2019,JAM,Coal,0
2020,JAM,Coal,0
2021,JAM,Coal,0
2022,JAM,Coal,0
2023,JAM,Coal,0
2024,JAM,Coal,0
2015,JPN,Coal,23
2016,JPN,Coal,22
2017,JPN,Coal,17
2018,JPN,Coal,15
2019,JPN,Coal,12
2020,JPN,Coal,9.8
2021,JPN,Coal,6
2022,JPN,Coal,3
2023,JPN,Coal,0.5
2024,JPN,Coal,0.5
2015,KAZ,Coal,2.9
2016,KAZ,Coal,1.5
2017,KAZ,Coal,0.78
2018,KAZ,Coal,1
2019,KAZ,Coal,0.37
2020,KAZ,Coal,1.1
2021,KAZ,Coal,1.2
2022,KAZ,Coal,1.4
2023,KAZ,Coal,5.9
2024,KAZ,Coal,5.1
2015,KEN,Coal,1.2
2016,KEN,Coal,1.2
2017,KEN,Coal,1.1
2018,KEN,Coal,2.1
2019,KEN,Coal,2.1
2020,KEN,Coal,1.1
2021,KEN,Coal,1.1
2022,KEN,Coal,0.064
2023,KEN,Coal,0.064
2024,KEN,Coal,0
2015,KGZ,Coal,0.9
2016,KGZ,Coal,0.3
2017,KGZ,Coal,0
2018,KGZ,Coal,0
2019,KGZ,Coal,0
2020,KGZ,Coal,0
2021,KGZ,Coal,0
2022,KGZ,Coal,0.6
2023,KGZ,Coal,1.9
2024,KGZ,Coal,1.9
2015,KHM,Coal,2.4
2016,KHM,Coal,4.3
2017,KHM,Coal,4.3
2018,KHM,Coal,4
2019,KHM,Coal,1.9
2020,KHM,Coal,1.8
2021,KHM,Coal,1.7
2022,KHM,Coal,0.97
2023,KHM,Coal,0.27
2024,KHM,Coal,0.27
2015,KOR,Coal,22
2016,KOR,Coal,15
2017,KOR,Coal,7.5
2018,KOR,Coal,7.5
2019,KOR,Coal,7.3
2020,KOR,Coal,7.3
2021,KOR,Coal,4.2
2022,KOR,Coal,3.1
2023,KOR,Coal,2.1
2024,KOR,Coal,1.1
2015,KOS,Coal,0.5
2016,KOS,Coal,0.5
2017,KOS,Coal,0.5
2018,KOS,Coal,0.5
2019,KOS,Coal,0.5
2020,KOS,Coal,0
2021,KOS,Coal,0
2022,KOS,Coal,0
2023,KOS,Coal,0
2024,KOS,Coal,0
2015,LAO,Coal,3.6
2016,LAO,Coal,2.3
2017,LAO,Coal,2.3
2018,LAO,Coal,2.3
2019,LAO,Coal,4.7
2020,LAO,Coal,6.4
2021,LAO,Coal,6.4
2022,LAO,Coal,7
2023,LAO,Coal,7
2024,LAO,Coal,4.1
2015,LKA,Coal,2.3
2016,LKA,Coal,1.2
2017,LKA,Coal,0
2018,LKA,Coal,0
2019,LKA,Coal,2.4
2020,LKA,Coal,2.1
2021,LKA,Coal,0
2022,LKA,Coal,0
2023,LKA,Coal,0
2024,LKA,Coal,0
2015,LVA,Coal,0
2016,LVA,Coal,0
2017,LVA,Coal,0
2018,LVA,Coal,0
2019,LVA,Coal,0
2020,LVA,Coal,0
2021,LVA,Coal,0
2022,LVA,Coal,0
2023,LVA,Coal,0
2024,LVA,Coal,0
2015,MAR,Coal,2.1
2016,MAR,Coal,2.1
2017,MAR,Coal,1.7
2018,MAR,Coal,0.35
2019,MAR,Coal,0.35
2020,MAR,Coal,0.35
2021,MAR,Coal,0
2022,MAR,Coal,0
2023,MAR,Coal,0
2024,MAR,Coal,0
2015,MDA,Coal,0
2016,MDA,Coal,0
2017,MDA,Coal,0
2018,MDA,Coal,0
2019,MDA,Coal,0
2020,MDA,Coal,0
2021,MDA,Coal,0
2022,MDA,Coal,0
2023,MDA,Coal,0
2024,MDA,Coal,0
2015,MDG,Coal,0
2016,MDG,Coal,0
2017,MDG,Coal,0.03
2018,MDG,Coal,0.03
2019,MDG,Coal,0.03
2020,MDG,Coal,0.03
2021,MDG,Coal,0.03
2022,MDG,Coal,0.03
2023,MDG,Coal,0.03
2024,MDG,Coal,0.03
2015,MEX,Coal,0
2016,MEX,Coal,0
2017,MEX,Coal,0
2018,MEX,Coal,1.4
2019,MEX,Coal,1.4
2020,MEX,Coal,1.4
2021,MEX,Coal,0
2022,MEX,Coal,0
2023,MEX,Coal,0
2024,MEX,Coal,0
2015,MKD,Coal,0.43
2016,MKD,Coal,0.43
2017,MKD,Coal,0.43
2018,MKD,Coal,0.43
2019,MKD,Coal,0
2020,MKD,Coal,0
2021,MKD,Coal,0
2022,MKD,Coal,0
2023,MKD,Coal,0
2024,MKD,Coal,0
2015,MMR,Coal,14
2016,MMR,Coal,5.2
