year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2014,ALB,112,,,,
2015,ALB,90,,,,
2016,ALB,85,,,,
2017,ALB,87,,,,
2018,ALB,77,,,,
2019,ALB,67,,,,
2020,ALB,62,,,,
2012,AND,32,,,,
2013,AND,29,,,,
2014,AND,28,,,,
2015,AND,27,,,,
2016,AND,27,,,,
2017,AND,29,,,,
2018,AND,27,,,,
2019,AND,31,,,,
2020,AND,23,,,,
2011,ARE,63,,,,
2012,ARE,83,,,,
2013,ARE,74,,,,
2014,ARE,84,,,,
2015,ARE,78,,,,
2017,ARE,220,,,,
2018,ARE,197,,,,
2019,ARE,175,,,,
2020,ARE,204,,,,
2021,ARE,165,,,,
2016,ARG,15,,,,
2017,ARG,20,,,,
2018,ARG,17,,,,
2019,ARG,18,,,,
2020,ARG,82,,,,
2021,ARG,85,,,,
2012,AUS,7,,,,
2013,AUS,99,,,,
2014,AUS,103,,,,
2015,AUS,155,,,,
2016,AUS,129,,,,
2017,AUS,24,,,,
2018,AUS,21,,,,
2019,AUS,197,,,,
2010,AUT,2470,,,,
2013,AUT,3017,,,,
2014,AUT,2145,,,,
2015,AUT,2252,,,,
2016,AUT,2105,,,,
2017,AUT,2131,,,,
2018,AUT,1970,,,,
2019,AUT,1822,,,,
2020,AUT,1557,,,,
2021,AUT,1600,,,,
2010,BEL,1272,,,,
2013,BEL,1907,,,,
2014,BEL,1086,,,,
2015,BEL,1078,,,,
2016,BEL,1095,,,,
2017,BEL,1008,,,,
2018,BEL,937,,,,
2019,BEL,934,,,,
2020,BEL,739,,,,
2019,BEN,99,,,,
2020,BEN,130,,,,
2013,BGD,229,,,,
2014,BGD,262,,,,
2015,BGD,281,,,,
2017,BGD,230,,,,
2018,BGD,225,,,,
2010,BGR,366,,,,
2013,BGR,336,,,,
2014,BGR,307,,,,
2015,BGR,326,,,,
2016,BGR,323,,,,
2017,BGR,307,,,,
2018,BGR,314,,,,
2019,BGR,318,,,,
2020,BGR,293,,,,
2021,BGR,277,,,,
2022,BGR,265,,,,
2019,BHR,103,,,,
2010,BIH,52,,,,
2015,BIH,17,,,,
2016,BIH,141,,,,
2017,BIH,197,,,,
2018,BIH,205,,,,
2019,BIH,3859,,,,
2020,BIH,267,,,,
2021,BIH,294,,,,
