year,geo,disagg,value
2023,WLD,ASC,2949
2026,WLD,ASC,3238
2009,WLD,MSC,873
2010,WLD,MSC,1322
2011,WLD,MSC,1839
2012,WLD,MSC,2203
2013,WLD,MSC,2540
2014,WLD,MSC,2771
2015,WLD,MSC,3084
2016,WLD,MSC,3535
2017,WLD,MSC,3942
2018,WLD,MSC,4471
2019,WLD,MSC,4938
2020,WLD,MSC,5429
2021,WLD,MSC,5677
2022,WLD,MSC,5749
2023,WLD,MSC,5683
2024,WLD,MSC,5838
2025,WLD,MSC,6206
2023,ALB,ASC,2
2023,ARE,ASC,8
2023,AUS,ASC,26
2023,AUT,ASC,31
2023,BEL,ASC,61
2023,BGD,ASC,3
2023,BGR,ASC,1
2023,BHS,ASC,1
2023,BRA,ASC,6
2023,CAN,ASC,59
2023,CHE,ASC,58
2023,CHL,ASC,73
2023,CHN,ASC,194
2023,COL,ASC,4
2023,CRI,ASC,1
2023,CZE,ASC,16
2023,DEU,ASC,207
2023,DNK,ASC,103
2023,DOM,ASC,1
2023,ECU,ASC,29
2023,ESP,ASC,109
2023,EST,ASC,8
2023,FIN,ASC,33
2023,FRA,ASC,241
2023,FRO,ASC,3
2023,GBR,ASC,107
2023,GRC,ASC,21
2023,GTM,ASC,2
2023,HKG,ASC,13
2023,HND,ASC,12
2023,HRV,ASC,7
2023,HUN,ASC,4
2023,IDN,ASC,13
2023,IND,ASC,60
2023,IRL,ASC,9
2023,ISL,ASC,34
2023,ITA,ASC,96
2023,JPN,ASC,189
2023,KOR,ASC,54
2023,KWT,ASC,1
2023,LIE,ASC,2
2023,LTU,ASC,16
2023,LUX,ASC,2
2023,LVA,ASC,12
2023,MAR,ASC,1
2023,MCO,ASC,1
2023,MDG,ASC,2
2023,MEX,ASC,6
2023,MYS,ASC,7
2023,NCL,ASC,1
2023,NGA,ASC,1
2023,NIC,ASC,4
2023,NLD,ASC,198
2023,NOR,ASC,134
2023,NZL,ASC,1
2023,PAN,ASC,5
2023,PER,ASC,15
2023,PHL,ASC,2
2023,POL,ASC,89
2023,PRK,ASC,1
2023,PRT,ASC,20
2023,ROU,ASC,3
2023,RUS,ASC,3
2023,SAU,ASC,2
2023,SGP,ASC,40
2023,SRB,ASC,1
2023,SVK,ASC,3
2023,SVN,ASC,1
2023,SWE,ASC,108
2023,THA,ASC,21
2023,TUR,ASC,36
2023,TWN,ASC,14
2023,UGA,ASC,1
2023,UKR,ASC,3
2023,USA,ASC,146
2023,VEN,ASC,7
2023,VNM,ASC,135
2023,ZAF,ASC,5
2026,ALB,ASC,2
2026,ARE,ASC,9
2026,ARG,ASC,1
2026,AUS,ASC,30
2026,AUT,ASC,31
2026,BEL,ASC,58
2026,BGD,ASC,2
2026,BGR,ASC,1
2026,BHS,ASC,1
2026,BIH,ASC,1
2026,BRA,ASC,7
2026,CAN,ASC,47
2026,CHE,ASC,60
2026,CHL,ASC,74
2026,CHN,ASC,178
2026,COL,ASC,8
2026,CZE,ASC,15
2026,DEU,ASC,193
2026,DNK,ASC,92
2026,DOM,ASC,1
2026,ECU,ASC,33
2026,ESP,ASC,131
2026,EST,ASC,10
2026,FIN,ASC,37
2026,FRA,ASC,245
2026,FRO,ASC,2
2026,GBR,ASC,110
2026,GRC,ASC,22
2026,GTM,ASC,3
2026,HKG,ASC,18
2026,HND,ASC,9
2026,HRV,ASC,7
2026,HUN,ASC,4
2026,IDN,ASC,22
2026,IND,ASC,100
2026,IRL,ASC,12
2026,ISL,ASC,38
2026,ITA,ASC,105
2026,JPN,ASC,223
2026,KOR,ASC,92
2026,KWT,ASC,2
2026,LIE,ASC,2
2026,LKA,ASC,2
2026,LTU,ASC,17
2026,LUX,ASC,1
2026,LVA,ASC,12
2026,MAC,ASC,2
2026,MAR,ASC,2
2026,MCO,ASC,1
2026,MDG,ASC,1
2026,MEX,ASC,5
2026,MMR,ASC,1
2026,MYS,ASC,4
2026,NCL,ASC,1
2026,NGA,ASC,1
2026,NIC,ASC,1
2026,NLD,ASC,204
2026,NOR,ASC,153
2026,NZL,ASC,2
2026,PAN,ASC,3
2026,PER,ASC,11
2026,PHL,ASC,3
2026,POL,ASC,104
2026,PRT,ASC,23
2026,ROU,ASC,5
2026,RUS,ASC,2
2026,SAU,ASC,2
2026,SGP,ASC,54
2026,SRB,ASC,3
2026,SVK,ASC,3
2026,SVN,ASC,3
2026,SWE,ASC,103
2026,THA,ASC,35
2026,TUR,ASC,38
2026,TWN,ASC,36
2026,UKR,ASC,4
2026,URY,ASC,1
2026,USA,ASC,181
2026,VEN,ASC,10
2026,VNM,ASC,164
2026,ZAF,ASC,2
