year,geo,value
2012,WLD,41
2013,WLD,41
2014,WLD,39
2015,WLD,41
2016,WLD,46
2017,WLD,44
2018,WLD,44
2019,WLD,44
2020,WLD,45
2021,WLD,44
2022,WLD,43
2023,WLD,43
2024,WLD,42
2025,WLD,43
2012,ALB,0.22
2012,ARG,0.62
2012,AUS,0.92
2012,AUT,0.90
2012,BGD,0.26
2012,BLR,0.54
2012,BEL,0.81
2012,BOL,0.25
2012,BIH,0.50
2012,BWA,0.83
2012,BRA,0.66
2012,BGR,0.49
2012,BFA,0.56
2012,KHM,0.18
2012,CMR,0.26
2012,CAN,0.84
2012,CHL,0.69
2012,CHN,0.37
2012,COL,0.49
2012,CIV,0.42
2012,HRV,0.56
2012,CZE,0.71
2012,DNK,0.94
2012,DOM,0.44
2012,ECU,0.34
2012,EGY,0.60
2012,SLV,0.46
2012,EST,0.87
2012,ETH,0.35
2012,FIN,0.92
2012,FRA,0.79
2012,GEO,0.61
2012,DEU,0.85
2012,GHA,0.63
2012,GRC,0.69
2012,GTM,0.30
2012,HKG,0.88
2012,HUN,0.87
2012,IND,0.47
2012,IDN,0.33
2012,IRN,0.57
2012,ITA,0.73
2012,JAM,0.68
2012,JPN,0.85
2012,JOR,0.73
2012,KAZ,0.34
2012,KEN,0.36
2012,KOR,0.78
2012,KGZ,0.19
2012,LBN,0.44
2012,LBR,0.41
2012,MDG,0.41
2012,MWI,0.61
2012,MYS,0.71
2012,MEX,0.37
2012,MDA,0.20
2012,MNG,0.47
2012,MAR,0.39
2012,NPL,0.27
2012,NLD,0.92
2012,NZL,0.97
2012,NIC,0.24
2012,NGA,0.51
2012,MKD,0.36
2012,NOR,0.93
2012,PAK,0.38
2012,PAN,0.40
2012,PER,0.36
2012,PHL,0.44
2012,POL,0.77
2012,PRT,0.73
2012,ROU,0.57
2012,RUS,0.43
2012,SEN,0.45
2012,SRB,0.39
2012,SLE,0.35
2012,SGP,0.88
2012,SVN,0.64
2012,ZAF,0.64
2012,ESP,0.77
2012,LKA,0.56
2012,SWE,0.92
2012,TZA,0.34
2012,THA,0.58
2012,TUN,0.48
2012,TUR,0.60
2012,UGA,0.42
2012,UKR,0.35
2012,ARE,0.74
2012,GBR,0.84
2012,USA,0.86
2012,URY,0.78
2012,UZB,0.28
2012,VEN,0.31
2012,VNM,0.24
2012,ZMB,0.42
2012,ZWE,0.42
2013,ALB,0.22
2013,ARG,0.62
2013,AUS,0.92
2013,AUT,0.90
2013,BGD,0.26
2013,BLR,0.54
2013,BEL,0.81
2013,BOL,0.25
2013,BIH,0.50
2013,BWA,0.83
2013,BRA,0.66
2013,BGR,0.49
2013,BFA,0.56
2013,KHM,0.18
2013,CMR,0.26
2013,CAN,0.84
2013,CHL,0.69
2013,CHN,0.37
2013,COL,0.49
2013,CIV,0.42
2013,HRV,0.56
2013,CZE,0.71
2013,DNK,0.94
2013,DOM,0.44
2013,ECU,0.34
2013,EGY,0.60
2013,SLV,0.46
2013,EST,0.87
2013,ETH,0.35
2013,FIN,0.92
2013,FRA,0.79
2013,GEO,0.61
2013,DEU,0.85
2013,GHA,0.63
2013,GRC,0.69
2013,GTM,0.30
2013,HKG,0.88
2013,HUN,0.87
2013,IND,0.47
2013,IDN,0.33
2013,IRN,0.57
2013,ITA,0.73
2013,JAM,0.68
2013,JPN,0.85
2013,JOR,0.73
2013,KAZ,0.34
2013,KEN,0.36
2013,KOR,0.78
2013,KGZ,0.19
2013,LBN,0.44
2013,LBR,0.41
2013,MDG,0.41
2013,MWI,0.61
2013,MYS,0.71
2013,MEX,0.37
2013,MDA,0.20
2013,MNG,0.47
2013,MAR,0.39
2013,NPL,0.27
2013,NLD,0.92
2013,NZL,0.97
2013,NIC,0.24
2013,NGA,0.51
2013,MKD,0.36
2013,NOR,0.93
2013,PAK,0.38
2013,PAN,0.40
2013,PER,0.36
2013,PHL,0.44
2013,POL,0.77
2013,PRT,0.73
2013,ROU,0.57
2013,RUS,0.43
2013,SEN,0.45
2013,SRB,0.39
2013,SLE,0.35
2013,SGP,0.88
2013,SVN,0.64
2013,ZAF,0.64
2013,ESP,0.77
2013,LKA,0.56
2013,SWE,0.92
2013,TZA,0.34
2013,THA,0.58
2013,TUN,0.48
2013,TUR,0.60
2013,UGA,0.42
2013,UKR,0.35
2013,ARE,0.74
2013,GBR,0.84
2013,USA,0.86
2013,URY,0.78
2013,UZB,0.28
2013,VEN,0.31
2013,VNM,0.24
2013,ZMB,0.42
2013,ZWE,0.42
2014,AFG,0.12
2014,ALB,0.37
2014,ARG,0.59
2014,AUS,0.93
2014,AUT,0.86
2014,BGD,0.30
2014,BLR,0.59
2014,BEL,0.82
2014,BOL,0.27
2014,BIH,0.54
2014,BWA,0.79
2014,BRA,0.67
2014,BGR,0.49
2014,BFA,0.55
2014,KHM,0.24
2014,CMR,0.31
2014,CAN,0.86
2014,CHL,0.68
2014,CHN,0.33
2014,COL,0.53
2014,CIV,0.40
2014,HRV,0.54
2014,CZE,0.68
2014,DNK,0.94
2014,DOM,0.45
2014,ECU,0.37
2014,EGY,0.56
2014,SLV,0.50
2014,EST,0.89
2014,ETH,0.37
2014,FIN,0.87
2014,FRA,0.77
2014,GEO,0.58
2014,DEU,0.89
2014,GHA,0.56
2014,GRC,0.66
2014,GTM,0.45
2014,HKG,0.84
2014,HUN,0.82
2014,IND,0.48
2014,IDN,0.36
2014,IRN,0.54
2014,ITA,0.72
2014,JAM,0.67
2014,JPN,0.90
2014,JOR,0.79
2014,KAZ,0.42
2014,KEN,0.40
2014,KOR,0.83
2014,KGZ,0.28
2014,LBN,0.45
2014,LBR,0.40
2014,MDG,0.31
2014,MWI,0.54
2014,MYS,0.73
2014,MEX,0.39
2014,MDA,0.28
2014,MNG,0.50
2014,MAR,0.47
2014,MMR,0.24
2014,NPL,0.39
2014,NLD,0.94
2014,NZL,0.96
2014,NIC,0.32
2014,NGA,0.49
2014,MKD,0.44
2014,NOR,0.88
2014,PAK,0.41
2014,PAN,0.44
2014,PER,0.35
2014,PHL,0.48
2014,POL,0.79
2014,PRT,0.71
2014,ROU,0.62
2014,RUS,0.46
2014,SEN,0.47
2014,SRB,0.40
2014,SLE,0.30
2014,SGP,0.82
2014,SVN,0.64
2014,ZAF,0.61
2014,ESP,0.71
2014,LKA,0.59
2014,SWE,0.92
2014,TZA,0.36
2014,THA,0.62
2014,TUN,0.49
2014,TUR,0.60
2014,UGA,0.37
2014,UKR,0.40
2014,ARE,0.77
2014,GBR,0.87
2014,USA,0.82
2014,URY,0.79
2014,UZB,0.40
2014,VEN,0.31
2014,VNM,0.34
2014,ZMB,0.45
2014,ZWE,0.43
2015,AFG,0.10
2015,ALB,0.35
2015,ARG,0.59
2015,AUS,0.92
2015,AUT,0.88
2015,BGD,0.28
2015,BLR,0.62
2015,BEL,0.86
2015,BLZ,0.57
2015,BOL,0.22
2015,BIH,0.59
2015,BWA,0.83
2015,BRA,0.61
2015,BGR,0.47
2015,BFA,0.45
2015,KHM,0.15
2015,CMR,0.27
2015,CAN,0.90
2015,CHL,0.65
2015,CHN,0.38
2015,COL,0.52
2015,CRI,0.74
2015,CIV,0.46
2015,HRV,0.55
2015,CZE,0.73
2015,DNK,0.96
2015,DOM,0.40
2015,ECU,0.40
2015,EGY,0.63
2015,SLV,0.42
2015,EST,0.88
2015,ETH,0.25
2015,FIN,0.92
2015,FRA,0.81
2015,GEO,0.65
2015,DEU,0.89
2015,GHA,0.55
2015,GRC,0.72
2015,GTM,0.44
2015,HND,0.42
2015,HKG,0.85
2015,HUN,0.65
2015,IND,0.47
2015,IDN,0.33
2015,IRN,0.47
2015,ITA,0.68
2015,JAM,0.68
2015,JPN,0.96
2015,JOR,0.77
2015,KAZ,0.41
2015,KEN,0.40
2015,KOR,0.89
2015,KGZ,0.33
2015,LBN,0.37
2015,LBR,0.30
2015,MDG,0.26
2015,MWI,0.53
2015,MYS,0.66
2015,MEX,0.37
2015,MDA,0.18
2015,MNG,0.51
2015,MAR,0.48
2015,MMR,0.27
2015,NPL,0.40
2015,NLD,0.95
2015,NZL,0.93
2015,NIC,0.34
2015,NGA,0.47
2015,MKD,0.40
2015,NOR,0.93
2015,PAK,0.39
2015,PAN,0.52
2015,PER,0.35
2015,PHL,0.48
2015,POL,0.79
2015,PRT,0.77
2015,ROU,0.63
2015,RUS,0.48
2015,SEN,0.53
2015,SRB,0.41
2015,SLE,0.27
2015,SGP,0.89
2015,SVN,0.70
2015,ZAF,0.63
2015,ESP,0.71
2015,LKA,0.57
2015,SWE,0.93
2015,TZA,0.36
2015,THA,0.66
2015,TUN,0.46
2015,TUR,0.55
2015,UGA,0.37
2015,UKR,0.35
2015,ARE,0.81
2015,GBR,0.89
2015,USA,0.85
2015,URY,0.81
2015,UZB,0.38
2015,VEN,0.26
2015,VNM,0.31
2015,ZMB,0.45
2015,ZWE,0.44
2016,AFG,0.06
2016,ALB,0.21
2016,ATG,0.88
2016,ARG,0.58
2016,AUS,0.89
2016,AUT,0.89
2016,BGD,0.33
2016,BRB,0.88
2016,BLR,0.61
2016,BEL,0.85
2016,BLZ,0.57
2016,BOL,0.21
2016,BIH,0.56
2016,BWA,0.74
2016,BRA,0.62
2016,BGR,0.48
2016,BFA,0.40
2016,KHM,0.10
2016,CMR,0.23
2016,CAN,0.88
2016,CHL,0.67
2016,CHN,0.45
2016,COL,0.48
2016,CRI,0.75
2016,CIV,0.36
2016,HRV,0.56
2016,CZE,0.76
2016,DNK,0.96
2016,DMA,0.76
2016,DOM,0.42
2016,ECU,0.42
2016,EGY,0.59
2016,SLV,0.43
2016,EST,0.89
2016,ETH,0.26
2016,FIN,0.94
2016,FRA,0.77
2016,GEO,0.64
2016,DEU,0.91
2016,GHA,0.56
2016,GRC,0.74
2016,GRD,0.88
2016,GTM,0.44
2016,GUY,0.60
2016,HND,0.39
