year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2022,AFG,Total,14,,,,
2022,ALB,Total,52,,,,
2022,ARM,Total,46,,,,
2022,AZE,Total,36,,,,
2021,BGD,Total,22,,,,
2021,BEN,Total,21,,,,
2021,BOL,Total,48,,,,
2021,BFA,Total,16,,,,
2021,KHM,Total,21,,,,
2021,CMR,Total,26,,,,
2022,TCD,Total,26,,,,
2021,CHL,Total,39,,,,
2021,CHN,Total,55,,,,
2021,COL,Total,31,,,,
2021,ECU,Total,44,,,,
2021,EGY,Total,37,,,,
2021,GAB,Total,24,,,,
2021,GHA,Total,20,,,,
2021,GRC,Total,29,,,,
2022,HND,Total,41,,,,
2021,IND,Total,28,,,,
2021,IDN,Total,60,,,,
2021,ISR,Total,45,,,,
2021,JOR,Total,28,,,,
2021,KAZ,Total,25,,,,
2021,KEN,Total,38,,,,
2022,KGZ,Total,41,,,,
2021,LAO,Total,27,,,,
2021,LBN,Total,26,,,,
2022,MWI,Total,27,,,,
2022,MLI,Total,32,,,,
2021,MEX,Total,55,,,,
2021,MAR,Total,41,,,,
2021,MOZ,Total,31,,,,
2021,NPL,Total,39,,,,
2021,NIC,Total,54,,,,
2022,NER,Total,15,,,,
2021,NGA,Total,23,,,,
2021,PAK,Total,23,,,,
2022,PSE,Total,43,,,,
2021,PHL,Total,36,,,,
2021,RUS,Total,24,,,,
2021,SEN,Total,28,,,,
2021,SLE,Total,19,,,,
2022,SLE,Total,32,,,,
2021,ZAF,Total,23,,,,
2021,LKA,Total,58,,,,
2021,TJK,Total,64,,,,
2021,TZA,Total,19,,,,
2022,TUN,Total,46,,,,
2021,TUR,Total,51,,,,
2021,UGA,Total,32,,,,
2021,USA,Total,45,,,,
2022,USA,Total,43,,,,
2022,UZB,Total,49,,,,
2021,VNM,Total,42,,,,
2022,YEM,Total,23,,,,
2022,ZWE,Total,24,,,,
2022,AFG,Female,9,,,,
2022,ALB,Female,54,,,,
2022,ARM,Female,46,,,,
2022,AZE,Female,35,,,,
2021,BGD,Female,21,,,,
2021,BEN,Female,19,,,,
2021,BOL,Female,45,,,,
2021,BFA,Female,16,,,,
2021,KHM,Female,25,,,,
2021,CMR,Female,25,,,,
2022,TCD,Female,26,,,,
2021,CHL,Female,41,,,,
2021,CHN,Female,58,,,,
2021,COL,Female,31,,,,
2021,ECU,Female,42,,,,
2021,EGY,Female,35,,,,
2021,GAB,Female,18,,,,
2021,GHA,Female,20,,,,
2021,GRC,Female,31,,,,
2022,HND,Female,39,,,,
2021,IND,Female,27,,,,
2021,IDN,Female,64,,,,
2021,ISR,Female,39,,,,
2021,JOR,Female,28,,,,
2021,KAZ,Female,24,,,,
2021,KEN,Female,37,,,,
2022,KGZ,Female,45,,,,
2021,LAO,Female,28,,,,
2021,LBN,Female,26,,,,
2022,MWI,Female,25,,,,
2022,MLI,Female,30,,,,
2021,MEX,Female,54,,,,
2021,MAR,Female,40,,,,
2021,MOZ,Female,28,,,,
2021,NPL,Female,40,,,,
2021,NIC,Female,49,,,,
2022,NER,Female,13,,,,
2021,NGA,Female,25,,,,
2021,PAK,Female,24,,,,
2022,PSE,Female,42,,,,
2021,PHL,Female,37,,,,
2021,RUS,Female,24,,,,
2021,SEN,Female,31,,,,
2021,SLE,Female,18,,,,
2022,SLE,Female,32,,,,
2021,ZAF,Female,21,,,,
2021,LKA,Female,57,,,,
2021,TJK,Female,63,,,,
2021,TZA,Female,18,,,,
2022,TUN,Female,48,,,,
2021,TUR,Female,47,,,,
2021,UGA,Female,33,,,,
2021,USA,Female,45,,,,
2022,USA,Female,43,,,,
2022,UZB,Female,47,,,,
2021,VNM,Female,44,,,,
2022,YEM,Female,15,,,,
2022,ZWE,Female,24,,,,
2022,AFG,Male,20,,,,
2022,ALB,Male,51,,,,
2022,ARM,Male,45,,,,
2022,AZE,Male,37,,,,
2021,BGD,Male,23,,,,
2021,BEN,Male,23,,,,
2021,BOL,Male,51,,,,
2021,BFA,Male,16,,,,
2021,KHM,Male,16,,,,
2021,CMR,Male,26,,,,
2022,TCD,Male,26,,,,
2021,CHL,Male,37,,,,
2021,CHN,Male,51,,,,
2021,COL,Male,32,,,,
2021,ECU,Male,46,,,,
2021,EGY,Male,40,,,,
2021,GAB,Male,29,,,,
2021,GHA,Male,21,,,,
2021,GRC,Male,28,,,,
2022,HND,Male,44,,,,
2021,IND,Male,29,,,,
2021,IDN,Male,57,,,,
2021,ISR,Male,51,,,,
2021,JOR,Male,28,,,,
2021,KAZ,Male,26,,,,
2021,KEN,Male,40,,,,
2022,KGZ,Male,36,,,,
2021,LAO,Male,25,,,,
2021,LBN,Male,26,,,,
2022,MWI,Male,29,,,,
2022,MLI,Male,34,,,,
2021,MEX,Male,55,,,,
2021,MAR,Male,41,,,,
2021,MOZ,Male,34,,,,
2021,NPL,Male,37,,,,
2021,NIC,Male,60,,,,
2022,NER,Male,17,,,,
2021,NGA,Male,22,,,,
2021,PAK,Male,23,,,,
2022,PSE,Male,44,,,,
2021,PHL,Male,35,,,,
2021,RUS,Male,23,,,,
2021,SEN,Male,25,,,,
2021,SLE,Male,20,,,,
2022,SLE,Male,32,,,,
2021,ZAF,Male,25,,,,
2021,LKA,Male,60,,,,
2021,TJK,Male,64,,,,
2021,TZA,Male,21,,,,
2022,TUN,Male,45,,,,
2021,TUR,Male,56,,,,
2021,UGA,Male,32,,,,
2021,USA,Male,46,,,,
2022,USA,Male,43,,,,
2022,UZB,Male,51,,,,
2021,VNM,Male,40,,,,
2022,YEM,Male,32,,,,
2022,ZWE,Male,24,,,,
