year,geo,value
2000,WLD,3.7
2001,WLD,4
2002,WLD,4.3
2003,WLD,4.6
2004,WLD,4.9
2005,WLD,5.2
2006,WLD,5.4
2007,WLD,5.7
2008,WLD,6
2009,WLD,6.3
2010,WLD,6.6
2011,WLD,6.9
2012,WLD,7.2
2013,WLD,7.5
2014,WLD,7.8
2015,WLD,8.2
2016,WLD,8.5
2017,WLD,8.7
2018,WLD,9
2019,WLD,9.3
2000,USA,2.3
2001,USA,2.5
2002,USA,2.6
2003,USA,2.7
2004,USA,2.8
2005,USA,2.9
2006,USA,3
2007,USA,3.1
2008,USA,3.2
2009,USA,3.3
2010,USA,3.5
2011,USA,3.6
2012,USA,3.7
2013,USA,3.8
2014,USA,3.9
2015,USA,4
2016,USA,4.1
2017,USA,4.2
2018,USA,4.4
2019,USA,4.5
2000,IND,5.1
2001,IND,5.5
2002,IND,6
2003,IND,6.4
2004,IND,6.9
2005,IND,7.3
2006,IND,7.7
2007,IND,8.2
2008,IND,8.6
2009,IND,9
2010,IND,9.5
2011,IND,10
2012,IND,10.4
2013,IND,10.9
2014,IND,11.3
2015,IND,11.8
2016,IND,12.2
2017,IND,12.6
2018,IND,13
2019,IND,13.3
2000,CHN,4.8
2001,CHN,5.2
2002,CHN,5.6
2003,CHN,6.1
2004,CHN,6.5
2005,CHN,6.9
2006,CHN,7.4
2007,CHN,7.8
2008,CHN,8.2
2009,CHN,8.6
2010,CHN,9.1
2011,CHN,9.5
2012,CHN,9.9
2013,CHN,10.4
2014,CHN,10.7
2015,CHN,11.2
2016,CHN,11.6
2017,CHN,12
2018,CHN,12.5
2019,CHN,12.8
2000,CAN,3.1
2001,CAN,3.2
2002,CAN,3.4
2003,CAN,3.6
2004,CAN,3.8
2005,CAN,4
2006,CAN,4.1
2007,CAN,4.3
2008,CAN,4.5
2009,CAN,4.6
2010,CAN,4.8
2011,CAN,5
2012,CAN,5.2
2013,CAN,5.4
2014,CAN,5.5
2015,CAN,5.7
2016,CAN,5.9
2017,CAN,6.1
2018,CAN,6.3
2019,CAN,6.5
