year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2015,WLD,0.17,,,,
2016,WLD,0.17,,,,
2017,WLD,0.17,,,,
2018,WLD,0.21,,,,
2019,WLD,0.24,,,,
2020,WLD,0.3,,,,
2021,WLD,0.6,,,,
2022,WLD,0.7,,,,
2023,WLD,1.4,,,,
2024,WLD,2,,,2.0,
2025,WLD,,3.0,,40.0,
2026,WLD,,4.6,,100.0,
2027,WLD,,7.0,,180.0,
2028,WLD,,,,285.7,
2029,WLD,,,,401.8,
2030,WLD,,,,560.0,
2031,WLD,,,,680.0,
2032,WLD,,,,820.0,
2033,WLD,,,,947.1,
2034,WLD,,,,1131.9,
2035,WLD,,,,1340.0,
2036,WLD,,,,1650.0,
2037,WLD,,,,1959.8,
2038,WLD,,,,2248.5,
2039,WLD,,,,2500.3,
2040,WLD,,,,2707.8,
2041,WLD,,,,2870.6,
2042,WLD,,,,2993.8,
2043,WLD,,,,3084.3,
2044,WLD,,,,3149.4,
2045,WLD,,,,3195.5,
2046,WLD,,,,3227.8,
2047,WLD,,,,3260.4,
2048,WLD,,,,3273.9,
2049,WLD,,,,3290.0,
2050,WLD,,,,3300.0,
