year,geo,value
2019,WLD,4
2020,WLD,14
2021,WLD,22
2022,WLD,41
2023,WLD,89
2024,WLD,252
2025,WLD,135
2019,ARE,1
2023,AUT,3
2024,AUT,3
2025,AUT,1
2023,BEL,2
2024,BEL,5
2025,BEL,1
2023,BRA,1
2024,BRA,1
2025,BRA,1
2023,CAN,1
2024,CAN,2
2025,CAN,1
2022,CHE,2
2024,CHE,6
2025,CHE,4
2021,CHN,1
2022,CHN,1
2023,CHN,3
2024,CHN,32
2025,CHN,18
2021,COL,1
2020,DEU,1
2021,DEU,2
2022,DEU,6
2023,DEU,11
2024,DEU,22
2025,DEU,18
2020,DNK,2
2021,DNK,1
2022,DNK,3
2023,DNK,2
2024,DNK,5
2025,DNK,3
2021,ESP,1
2023,ESP,3
2024,ESP,4
2025,ESP,4
2020,FIN,3
2021,FIN,1
2022,FIN,1
2023,FIN,2
2024,FIN,5
2025,FIN,1
2021,FRA,2
2022,FRA,6
2023,FRA,5
2024,FRA,11
2025,FRA,10
2019,GBR,1
2020,GBR,1
2021,GBR,4
2022,GBR,5
2023,GBR,13
2024,GBR,40
2025,GBR,9
2022,GRC,1
2023,GRC,1
2024,GTM,1
2023,HKG,1
2024,HKG,1
2025,HKG,3
2025,HRV,1
2020,IND,3
2023,IND,1
2024,IND,1
2025,IND,2
2021,IRL,1
2022,IRL,1
2023,IRL,3
2024,IRL,3
2025,IRL,3
2022,ITA,2
2024,ITA,4
2025,ITA,5
2020,JPN,2
2021,JPN,2
2022,JPN,7
2023,JPN,17
2024,JPN,46
2025,JPN,20
2023,KOR,2
2024,KOR,3
2025,LBN,1
2024,LIE,1
2023,MEX,1
2024,MEX,4
2025,MEX,1
2025,MYS,1
2022,NLD,1
2023,NLD,1
2024,NLD,6
2025,NLD,3
2024,NOR,4
2025,NOR,3
2024,NZL,1
2023,PRT,1
2024,PRT,2
2025,PRT,1
2024,SGP,1
2020,SWE,1
2021,SWE,4
2022,SWE,1
2023,SWE,5
2024,SWE,17
2025,SWE,8
2020,THA,1
2024,TUN,1
2023,TUR,1
2024,TUR,3
2025,TUR,2
2023,TWN,1
2024,TWN,4
2025,TWN,2
2025,UKR,1
2019,USA,2
2021,USA,2
2022,USA,4
2023,USA,8
2024,USA,13
2025,USA,7
