year,geo,value
1961,WLD,0.4
1962,WLD,0.4
1963,WLD,0.4
1964,WLD,0.4
1965,WLD,0.4
1966,WLD,0.4
1967,WLD,0.4
1968,WLD,0.4
1969,WLD,0.4
1971,WLD,0.4
1972,WLD,0.4
1973,WLD,0.4
1974,WLD,0.4
1975,WLD,1.2
1976,WLD,1.2
1977,WLD,1.2
1978,WLD,1.2
1979,WLD,1.2
1980,WLD,1.2
1981,WLD,1.2
1982,WLD,1.2
1983,WLD,1.2
1984,WLD,1.2
1985,WLD,1.6
1986,WLD,1.6
1987,WLD,1.6
1988,WLD,1.6
1989,WLD,1.6
1990,WLD,1.6
1991,WLD,2
1992,WLD,2.8
1993,WLD,3.2
1994,WLD,3.6
1995,WLD,4.4
1996,WLD,4.4
1997,WLD,4.4
1998,WLD,4.4
1999,WLD,4.4
2001,WLD,5.6
2002,WLD,5.6
2004,WLD,6.7
2005,WLD,7.9
2006,WLD,8.7
2007,WLD,9.5
2009,WLD,11.5
2010,WLD,12.3
2011,WLD,13.1
2012,WLD,13.9
2013,WLD,14.7
2014,WLD,15.9
2015,WLD,17.9
2016,WLD,18.7
2017,WLD,20.6
2018,WLD,22.6
2019,WLD,23.4
2020,WLD,24.2
2021,WLD,25.8
2023,WLD,28.2
2024,WLD,29
2025,WLD,29.4
1961,DNK,1
1962,DNK,1
1963,DNK,1
1964,DNK,1
1965,DNK,1
1966,DNK,1
1967,DNK,1
1968,DNK,1
1969,DNK,1
1970,DNK,1
1971,DNK,1
1972,DNK,1
1973,DNK,1
1974,DNK,1
1975,AUT,1
1975,DNK,1
1975,USA,1
1976,AUT,1
1976,DNK,1
1976,USA,1
1977,AUT,1
1977,DNK,1
1977,USA,1
1978,AUT,1
1978,DNK,1
1978,USA,1
1979,AUT,1
1979,DNK,1
1979,USA,1
1980,AUT,1
1980,DNK,1
1980,USA,1
1981,AUT,1
1981,DNK,1
1981,USA,1
1982,AUT,1
1982,DNK,1
1982,USA,1
1983,AUT,1
1983,DNK,1
1983,USA,1
1984,AUT,1
1984,DNK,1
1984,USA,1
1985,AUT,1
1985,DNK,1
1985,NOR,1
1985,USA,1
1986,AUT,1
1986,DNK,1
1986,NOR,1
1986,USA,1
1987,AUT,1
1987,DNK,1
1987,NOR,1
1987,USA,1
1988,AUT,1
1988,DNK,1
1988,NOR,1
1988,USA,1
1989,AUT,1
1989,DNK,1
1989,NOR,1
1989,USA,1
1990,AUT,1
1990,DNK,1
1990,NOR,1
1990,USA,1
1991,AUT,1
1991,DNK,1
1991,NOR,1
1991,PRT,1
1991,USA,1
1992,AUT,1
1992,DNK,1
1992,NOR,1
1992,NZL,1
1992,PRT,1
1992,THA,1
1992,USA,1
1993,AUT,1
1993,BGD,1
1993,DNK,1
1993,NOR,1
1993,NZL,1
1993,PRT,1
1993,THA,1
1993,USA,1
1994,AUT,1
1994,BGD,1
1994,DNK,1
1994,LTU,1
1994,NOR,1
1994,NZL,1
1994,PRT,1
1994,THA,1
1994,USA,1
1995,AUT,1
1995,BGD,1
1995,DNK,1
1995,LTU,1
1995,NLD,1
1995,NOR,1
1995,NZL,1
1995,PRT,1
1995,RUS,1
1995,THA,1
1995,USA,1
1996,AUT,1
1996,BGD,1
1996,DNK,1
1996,LTU,1
1996,NLD,1
1996,NOR,1
1996,NZL,1
1996,PRT,1
1996,RUS,1
1996,THA,1
1996,USA,1
1997,AUT,1
1997,BGD,1
1997,DNK,1
1997,LTU,1
1997,NLD,1
1997,NOR,1
1997,NZL,1
1997,PRT,1
1997,RUS,1
1997,THA,1
1997,USA,1
1998,AUT,1
1998,BGD,1
1998,DNK,1
1998,LTU,1
1998,NLD,1
1998,NOR,1
1998,NZL,1
1998,PRT,1
1998,RUS,1
1998,THA,1
1998,USA,1
1999,AUT,1
1999,BGD,1
1999,DNK,1
1999,LTU,1
1999,NLD,1
1999,NOR,1
1999,NZL,1
1999,PRT,1
1999,RUS,1
1999,THA,1
1999,USA,1
2000,AUT,1
2000,BGD,1
2000,CZE,1
2000,DNK,1
2000,DZA,1
2000,LTU,1
2000,NLD,1
2000,NOR,1
2000,NZL,1
2000,PRT,1
2000,RUS,1
2000,THA,1
2000,USA,1
2001,AUT,1
2001,BGD,1
2001,CZE,1
2001,DNK,1
2001,DZA,1
2001,LTU,1
2001,MEX,1
2001,NLD,1
2001,NOR,1
2001,NZL,1
2001,PRT,1
2001,RUS,1
2001,THA,1
2001,USA,1
2002,AUT,1
2002,BGD,1
2002,CZE,1
2002,DNK,1
2002,DZA,1
2002,LTU,1
2002,MEX,1
2002,NLD,1
2002,NOR,1
2002,NZL,1
2002,PRT,1
2002,RUS,1
2002,THA,1
2002,USA,1
2003,AUT,1
2003,BGD,1
2003,CZE,1
2003,DNK,1
2003,DZA,1
2003,KOR,1
2003,LTU,1
2003,LVA,1
2003,MEX,1
2003,NLD,1
2003,NOR,1
2003,NZL,1
2003,PRT,1
2003,RUS,1
2003,THA,1
2003,USA,1
2004,AUT,1
2004,BGD,1
2004,CZE,1
2004,DEU,1
2004,DNK,1
2004,DZA,1
2004,KOR,1
2004,LTU,1
2004,LVA,1
2004,MEX,1
2004,NLD,1
2004,NOR,1
2004,NZL,1
2004,PRT,1
2004,RUS,1
2004,THA,1
2004,USA,1
2005,AUT,1
2005,BGD,1
2005,CHN,1
2005,CZE,1
2005,DEU,1
2005,DNK,1
2005,DZA,1
2005,KOR,1
2005,LTU,1
2005,LVA,1
2005,MEX,1
2005,NLD,1
2005,NOR,1
2005,NZL,1
2005,PRT,1
2005,ROU,1
2005,RUS,1
2005,SVK,1
2005,THA,1
2005,USA,1
2006,AUT,1
2006,BGD,1
2006,CHN,1
2006,CYP,1
2006,CZE,1
2006,DEU,1
2006,DNK,1
2006,DZA,1
2006,EGY,1
2006,KOR,1
2006,LTU,1
2006,LVA,1
2006,MEX,1
2006,NLD,1
2006,NOR,1
2006,NZL,1
2006,PRT,1
2006,ROU,1
2006,RUS,1
2006,SVK,1
2006,THA,1
2006,USA,1
2007,ARG,1
2007,AUT,1
2007,BGD,1
2007,CHN,1
2007,CYP,1
2007,CZE,1
2007,DEU,1
2007,DNK,1
2007,DZA,1
2007,EGY,1
2007,KOR,1
2007,LTU,1
2007,LVA,1
2007,MEX,1
2007,NLD,1
2007,NOR,1
2007,NZL,1
2007,PRT,1
2007,ROU,1
2007,RUS,1
2007,SVK,1
2007,SWE,1
2007,THA,1
2007,USA,1
2008,ARG,1
2008,AUT,1
2008,BGD,1
2008,CHN,1
2008,CYP,1
2008,CZE,1
2008,DEU,1
2008,DNK,1
2008,DZA,1
2008,EGY,1
2008,IRL,1
2008,KOR,1
2008,LTU,1
2008,LVA,1
2008,MEX,1
2008,NLD,1
2008,NOR,1
2008,NZL,1
2008,PRT,1
2008,ROU,1
2008,RUS,1
2008,SVK,1
2008,SWE,1
2008,THA,1
2008,TUN,1
2008,TUR,1
2008,USA,1
2009,ARG,1
2009,AUT,1
2009,BEL,1
2009,BGD,1
2009,BLR,1
2009,CHN,1
2009,CYP,1
2009,CZE,1
2009,DEU,1
2009,DNK,1
2009,DZA,1
2009,EGY,1
2009,IRL,1
2009,KOR,1
2009,LTU,1
2009,LVA,1
2009,MEX,1
2009,NLD,1
2009,NOR,1
2009,NZL,1
2009,PRT,1
2009,ROU,1
2009,RUS,1
2009,SVK,1
2009,SWE,1
2009,THA,1
2009,TUN,1
2009,TUR,1
2009,USA,1
2010,ARE,1
2010,ARG,1
2010,AUT,1
2010,BEL,1
2010,BGD,1
2010,BLR,1
2010,CHN,1
2010,CYP,1
2010,CZE,1
2010,DEU,1
2010,DNK,1
2010,DZA,1
2010,EGY,1
2010,ESP,1
2010,IRL,1
2010,KOR,1
2010,LTU,1
2010,LVA,1
2010,MEX,1
2010,NLD,1
2010,NOR,1
2010,NZL,1
2010,PRT,1
2010,ROU,1
2010,RUS,1
2010,SVK,1
2010,SWE,1
2010,THA,1
2010,TUN,1
2010,TUR,1
2010,USA,1
2011,ARE,1
2011,ARG,1
2011,AUS,1
2011,AUT,1
2011,BEL,1
2011,BGD,1
2011,BLR,1
2011,CHN,1
2011,CYP,1
2011,CZE,1
2011,DEU,1
2011,DNK,1
2011,DZA,1
2011,EGY,1
2011,ESP,1
2011,IRL,1
2011,KOR,1
2011,LTU,1
2011,LVA,1
2011,MEX,1
2011,NLD,1
2011,NOR,1
2011,NZL,1
2011,PRT,1
2011,ROU,1
2011,RUS,1
2011,SVK,1
2011,SWE,1
2011,THA,1
2011,TUN,1
2011,TUR,1
2011,USA,1
2011,ZAF,1
2012,ARE,1
2012,ARG,1
2012,AUS,1
2012,AUT,1
2012,BEL,1
2012,BGD,1
2012,BLR,1
2012,CHN,1
2012,CYP,1
2012,CZE,1
2012,DEU,1
2012,DNK,1
2012,DZA,1
2012,EGY,1
2012,ESP,1
2012,IRL,1
2012,KAZ,1
2012,KOR,1
2012,LTU,1
2012,LVA,1
2012,MEX,1
2012,NLD,1
2012,NOR,1
2012,NZL,1
2012,PRT,1
2012,ROU,1
2012,RUS,1
2012,SGP,1
2012,SVK,1
2012,SWE,1
2012,THA,1
2012,TUN,1
2012,TUR,1
2012,USA,1
2012,ZAF,1
2013,ARE,1
2013,ARG,1
2013,AUS,1
2013,AUT,1
2013,BEL,1
2013,BGD,1
2013,BLR,1
2013,CHN,1
2013,CYP,1
2013,CZE,1
2013,DEU,1
2013,DNK,1
2013,DZA,1
2013,EGY,1
2013,ESP,1
2013,HRV,1
2013,IRL,1
2013,ITA,1
2013,KAZ,1
2013,KOR,1
2013,LTU,1
2013,LVA,1
2013,MEX,1
2013,NLD,1
2013,NOR,1
2013,NZL,1
2013,PRT,1
2013,ROU,1
2013,RUS,1
2013,SGP,1
2013,SVK,1
2013,SWE,1
2013,THA,1
2013,TUN,1
2013,TUR,1
2013,USA,1
2013,ZAF,1
2014,ARE,1
2014,ARG,1
2014,AUS,1
2014,AUT,1
2014,BEL,1
2014,BGD,1
2014,BLR,1
2014,CHN,1
2014,CYP,1
2014,CZE,1
2014,DEU,1
2014,DNK,1
2014,DZA,1
2014,EGY,1
2014,ESP,1
2014,HRV,1
2014,IRL,1
2014,ITA,1
2014,KAZ,1
2014,KOR,1
2014,LTU,1
2014,LVA,1
2014,MAR,1
2014,MEX,1
2014,NLD,1
2014,NOR,1
2014,NZL,1
2014,POL,1
2014,PRT,1
2014,ROU,1
2014,RUS,1
2014,SGP,1
2014,SRB,1
2014,SVK,1
2014,SWE,1
2014,THA,1
2014,TUN,1
2014,TUR,1
2014,USA,1
2014,ZAF,1
2015,ARE,1
2015,ARG,1
2015,AUS,1
2015,AUT,1
2015,BEL,1
2015,BGD,1
2015,BLR,1
2015,CAN,1
2015,CHE,1
2015,CHN,1
2015,COL,1
2015,CYP,1
