year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,43,,,,
1991,WLD,38.7,,,,
1992,WLD,40.2,,,,
1993,WLD,38.3,,,,
1994,WLD,37.7,,,,
1995,WLD,35.4,,,,
1996,WLD,35.4,,,,
1997,WLD,35.4,,,,
1998,WLD,34.1,,,,
1999,WLD,33.9,,,,
2000,WLD,33.9,,,,
2001,WLD,33.3,,,,
2002,WLD,33.9,,,,
2003,WLD,33.9,,,,
2004,WLD,33.9,,,,
2005,WLD,33.9,,,,
2006,WLD,33.9,,,,
2007,WLD,33.7,,,,
2008,WLD,33.1,,,,
2009,WLD,32.6,,,,
2010,WLD,33.7,,,,
2011,WLD,33,,,,
2012,WLD,33.5,,,,
2013,WLD,33.5,,,,
2014,WLD,34.1,,,,
2015,WLD,34.1,,,,
2016,WLD,34.6,,,,
2017,WLD,35.2,,,,
2018,WLD,35.2,,,,
2019,WLD,35.8,,,,
2020,WLD,36.9,,,,
2021,WLD,37.4,,,,
2022,WLD,37.4,,,,
2027,WLD,,40.5,,,
