year,geo,value
1990,WLD,39.626168858182396
1991,WLD,39.592825551348135
1992,WLD,38.576733257886566
1993,WLD,38.54261034727667
1994,WLD,40.4573907745757
1995,WLD,40.30863532061289
1996,WLD,40.399899666271516
1997,WLD,40.64571747579818
1998,WLD,40.726266595309355
1999,WLD,40.32717524224226
2000,WLD,44.83266573869729
2001,WLD,37.043963668730086
2002,WLD,36.42044742793993
2003,WLD,36.422596013068194
2004,WLD,36.42490153543137
2005,WLD,38.56976502946555
2006,WLD,38.549956878022975
2007,WLD,38.41535462986485
2008,WLD,41.421613347891764
2009,WLD,41.375440808265665
2010,WLD,41.3075117320711
2011,WLD,41.0100126939675
2012,WLD,40.927493872569066
2013,WLD,40.818935955119414
2014,WLD,40.70501253846627
2015,WLD,40.36427691923078
2016,WLD,40.30086324447329
2017,WLD,37.440568320364385
2018,WLD,37.76018569658387
2019,WLD,20.751910131068378
2020,WLD,19.76881613689905
2021,WLD,15.94880364888342
