year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,WLD,2.29,,,,
2021,WLD,2.24,,,,
2023,WLD,2.28,,,,
2019,CHN,3.93,,,,
2021,CHN,3.86,,,,
2023,CHN,3.69,,,,
2019,RUS,3.16,,,,
2021,RUS,3.04,,,,
2023,RUS,3.2,,,,
2019,YEM,2.96,,,,
2021,YEM,2.89,,,,
2023,YEM,2.99,,,,
2019,IND,2.68,,,,
2021,IND,2.36,,,,
2023,IND,2.97,,,,
2019,IRN,2.49,,,,
2021,IRN,2.68,,,,
2023,IRN,2.93,,,,
2019,IDN,2.7,,,,
2021,IDN,2.55,,,,
2023,IDN,2.89,,,,
2019,TWN,3.34,,,,
2021,TWN,2.88,,,,
2023,TWN,2.88,,,,
2019,COM,2.61,,,,
2021,COM,2.45,,,,
2023,COM,2.81,,,,
2019,KOR,2.49,,,,
2021,KOR,2.91,,,,
2023,KOR,2.76,,,,
2019,UKR,2.53,,,,
2021,UKR,2.75,,,,
2023,UKR,2.72,,,,
2019,MEX,2.71,,,,
2021,MEX,2.61,,,,
2023,MEX,2.7,,,,
2019,PRK,2.58,,,,
2021,PRK,2.58,,,,
2023,PRK,2.68,,,,
2019,SOM,2.75,,,,
2021,SOM,2.9,,,,
2023,SOM,2.68,,,,
2019,EGY,2.58,,,,
2021,EGY,2.7,,,,
2023,EGY,2.68,,,,
2019,VEN,2.36,,,,
2021,VEN,2.63,,,,
2023,VEN,2.66,,,,
2019,COG,2.51,,,,
2021,COG,2.56,,,,
2023,COG,2.64,,,,
2019,VNM,3.16,,,,
2021,VNM,2.33,,,,
2023,VNM,2.57,,,,
2019,GUY,2.29,,,,
2021,GUY,2.45,,,,
2023,GUY,2.56,,,,
2019,DZA,2.33,,,,
2021,DZA,2.45,,,,
2023,DZA,2.56,,,,
2019,LBY,2.73,,,,
2021,LBY,2.69,,,,
2023,LBY,2.56,,,,
2019,ESP,2.56,,,,
2021,ESP,2.53,,,,
2023,ESP,2.56,,,,
2019,JAM,2.57,,,,
2021,JAM,2.4,,,,
2023,JAM,2.55,,,,
2019,PER,2.21,,,,
2021,PER,2.19,,,,
2023,PER,2.53,,,,
2019,GNQ,2.25,,,,
2021,GNQ,2.56,,,,
2023,GNQ,2.52,,,,
2019,MDG,2.27,,,,
2021,MDG,2.33,,,,
2023,MDG,2.52,,,,
2019,ERI,2.31,,,,
2021,ERI,2.75,,,,
2023,ERI,2.51,,,,
2019,SEN,2.24,,,,
2021,SEN,2.31,,,,
2023,SEN,2.51,,,,
2019,GEO,2.27,,,,
2021,GEO,2.39,,,,
2023,GEO,2.51,,,,
2019,ZAF,2.43,,,,
2021,ZAF,2.64,,,,
2023,ZAF,2.5,,,,
2019,LBN,2.37,,,,
2021,LBN,2.29,,,,
2023,LBN,2.47,,,,
2019,ARE,2.16,,,,
2021,ARE,2.41,,,,
2023,ARE,2.46,,,,
2019,STP,2.51,,,,
2021,STP,2.4,,,,
2023,STP,2.46,,,,
2019,ECU,2.39,,,,
2021,ECU,2.38,,,,
2023,ECU,2.45,,,,
2019,PAK,2.26,,,,
2021,PAK,2.23,,,,
2023,PAK,2.45,,,,
2019,COL,2.31,,,,
2021,COL,2.25,,,,
2023,COL,2.45,,,,
2019,MRT,2.07,,,,
2021,MRT,2.4,,,,
2023,MRT,2.44,,,,
2019,TUN,2.13,,,,
2021,TUN,2.26,,,,
2023,TUN,2.43,,,,
2019,LBR,2.76,,,,
2021,LBR,2.59,,,,
2023,LBR,2.42,,,,
2019,NGA,2.39,,,,
2021,NGA,2.44,,,,
2023,NGA,2.4,,,,
2019,GNB,2.33,,,,
2021,GNB,2.45,,,,
2023,GNB,2.38,,,,
2019,ISR,2.25,,,,
2021,ISR,2.41,,,,
2023,ISR,2.38,,,,
2019,VUT,2.55,,,,
2021,VUT,2.55,,,,
2023,VUT,2.38,,,,
2019,GRD,2.53,,,,
2021,GRD,2.4,,,,
2023,GRD,2.37,,,,
2019,HND,2.27,,,,
2021,HND,2.42,,,,
2023,HND,2.37,,,,
2019,SLE,3.01,,,,
2021,SLE,2.53,,,,
2023,SLE,2.37,,,,
2019,CIV,2.24,,,,
2021,CIV,2.33,,,,
2023,CIV,2.36,,,,
2019,SLV,2.07,,,,
2021,SLV,2.24,,,,
2023,SLV,2.36,,,,
2019,FRA,2.28,,,,
2021,FRA,2.17,,,,
2023,FRA,2.36,,,,
2019,JPN,2.63,,,,
2021,JPN,2.67,,,,
2023,JPN,2.36,,,,
2019,PNG,2.23,,,,
2021,PNG,2.14,,,,
2023,PNG,2.36,,,,
2019,KHM,3.23,,,,
2021,KHM,2.54,,,,
2023,KHM,2.36,,,,
2019,KWT,2.14,,,,
2021,KWT,2.28,,,,
2023,KWT,2.36,,,,
2019,PHL,2.71,,,,
2021,PHL,2.55,,,,
2023,PHL,2.35,,,,
2019,BHS,2.09,,,,
2021,BHS,2.25,,,,
2023,BHS,2.35,,,,
2019,CMR,2.69,,,,
2021,CMR,2.21,,,,
2023,CMR,2.35,,,,
2019,TUR,2.34,,,,
2021,TUR,2.11,,,,
2023,TUR,2.34,,,,
2019,KIR,2.45,,,,
2021,KIR,2.25,,,,
2023,KIR,2.34,,,,
2019,MUS,2.15,,,,
2021,MUS,2.3,,,,
2023,MUS,2.34,,,,
2019,BGD,2.41,,,,
2021,BGD,2.2,,,,
2023,BGD,2.33,,,,
2019,LCA,2.5,,,,
2021,LCA,2.13,,,,
2023,LCA,2.33,,,,
2019,PAN,2.56,,,,
2021,PAN,2.31,,,,
2023,PAN,2.33,,,,
2019,SDN,2.77,,,,
2021,SDN,2.27,,,,
2023,SDN,2.33,,,,
2019,SLB,2.1,,,,
2021,SLB,2.02,,,,
2023,SLB,2.32,,,,
2019,USA,2.29,,,,
2021,USA,2.51,,,,
2023,USA,2.32,,,,
2019,QAT,2.03,,,,
2021,QAT,2.15,,,,
2023,QAT,2.31,,,,
2019,NOR,2.19,,,,
2021,NOR,2.1,,,,
2023,NOR,2.31,,,,
2019,SGP,2.46,,,,
2021,SGP,2.52,,,,
2023,SGP,2.31,,,,
2019,TZA,2.65,,,,
2021,TZA,2.22,,,,
2023,TZA,2.31,,,,
2019,GBR,2.19,,,,
2021,GBR,2.17,,,,
2023,GBR,2.31,,,,
2019,COD,2.42,,,,
2021,COD,2.39,,,,
2023,COD,2.31,,,,
2019,HTI,2.48,,,,
2021,HTI,2.27,,,,
2023,HTI,2.3,,,,
2019,CRI,1.97,,,,
2021,CRI,2.28,,,,
2023,CRI,2.3,,,,
2019,AGO,2.37,,,,
2021,AGO,2.42,,,,
2023,AGO,2.29,,,,
2019,MHL,2.11,,,,
2021,MHL,2.27,,,,
2023,MHL,2.29,,,,
2019,FSM,2.23,,,,
2021,FSM,2.21,,,,
2023,FSM,2.29,,,,
2019,WSM,2.26,,,,
2021,WSM,2.24,,,,
2023,WSM,2.29,,,,
2019,MYS,2.52,,,,
2021,MYS,2.39,,,,
2023,MYS,2.28,,,,
2019,LKA,2.32,,,,
2021,LKA,1.88,,,,
2023,LKA,2.28,,,,
2019,SUR,2.12,,,,
2021,SUR,2.16,,,,
2023,SUR,2.28,,,,
2019,MNE,2.18,,,,
2021,MNE,2.17,,,,
2023,MNE,2.27,,,,
2019,DOM,2.3,,,,
2021,DOM,2.51,,,,
2023,DOM,2.27,,,,
2019,VCT,2.17,,,,
2021,VCT,2.23,,,,
2023,VCT,2.25,,,,
2019,PRT,2.45,,,,
2021,PRT,2.02,,,,
2023,PRT,2.25,,,,
2019,MMR,2.73,,,,
2021,MMR,2.44,,,,
2023,MMR,2.24,,,,
2019,GTM,2.07,,,,
2021,GTM,2.34,,,,
2023,GTM,2.24,,,,
2019,KEN,2.18,,,,
2021,KEN,2.02,,,,
2023,KEN,2.22,,,,
2019,MAR,2.32,,,,
2021,MAR,2.28,,,,
2023,MAR,2.22,,,,
2019,CUB,2.26,,,,
2021,CUB,2.29,,,,
2023,CUB,2.19,,,,
2019,IRQ,2.44,,,,
2021,IRQ,2.36,,,,
2023,IRQ,2.19,,,,
2019,URY,1.89,,,,
2021,URY,1.93,,,,
2023,URY,2.18,,,,
2019,KNA,2.05,,,,
2021,KNA,2.09,,,,
2023,KNA,2.17,,,,
2019,PLW,2.08,,,,
2021,PLW,2.17,,,,
2023,PLW,2.17,,,,
2019,MDV,2.23,,,,
2021,MDV,2.17,,,,
2023,MDV,2.17,,,,
2019,NIC,2.09,,,,
2021,NIC,2.26,,,,
2023,NIC,2.16,,,,
2019,BIH,2.2,,,,
2021,BIH,2.16,,,,
2023,BIH,2.16,,,,
2019,CHL,2.01,,,,
2021,CHL,1.91,,,,
2023,CHL,2.16,,,,
2019,NAM,2.18,,,,
2021,NAM,1.97,,,,
2023,NAM,2.16,,,,
2019,SYR,2.61,,,,
2021,SYR,2.51,,,,
2023,SYR,2.16,,,,
2019,TLS,2.61,,,,
2021,TLS,2.23,,,,
2023,TLS,2.15,,,,
2019,BRB,1.94,,,,
2021,BRB,1.94,,,,
2023,BRB,2.15,,,,
2019,FJI,2.2,,,,
2021,FJI,2.08,,,,
2023,FJI,2.14,,,,
2019,GAB,2.3,,,,
2021,GAB,2.17,,,,
2023,GAB,2.14,,,,
2019,DJI,2.23,,,,
2021,DJI,1.86,,,,
2023,DJI,2.13,,,,
2019,TUV,2.12,,,,
2021,TUV,2.04,,,,
2023,TUV,2.13,,,,
2019,GHA,1.98,,,,
2021,GHA,1.95,,,,
2023,GHA,2.13,,,,
2019,MOZ,2.22,,,,
2021,MOZ,1.98,,,,
2023,MOZ,2.13,,,,
2019,THA,2.33,,,,
2021,THA,2.38,,,,
2023,THA,2.13,,,,
2019,JOR,2.17,,,,
2021,JOR,2.22,,,,
2023,JOR,2.11,,,,
2019,CYP,2.01,,,,
2021,CYP,1.86,,,,
2023,CYP,2.1,,,,
2019,COK,2.3,,,,
2021,COK,1.9,,,,
2023,COK,2.09,,,,
2019,EST,1.67,,,,
2021,EST,1.62,,,,
2023,EST,2.09,,,,
2019,BRN,2.22,,,,
2021,BRN,2.39,,,,
2023,BRN,2.08,,,,
2019,DMA,2.23,,,,
2021,DMA,2.1,,,,
2023,DMA,2.07,,,,
2019,GRC,2.13,,,,
2021,GRC,1.99,,,,
2023,GRC,2.07,,,,
2019,BEN,2.37,,,,
2021,BEN,2.07,,,,
2023,BEN,2.07,,,,
2019,ITA,2.5,,,,
2021,ITA,2.32,,,,
2023,ITA,2.06,,,,
2019,OMN,1.99,,,,
2021,OMN,2.17,,,,
2023,OMN,2.05,,,,
2019,ALB,2.22,,,,
2021,ALB,1.92,,,,
2023,ALB,2.03,,,,
2019,MLT,2.01,,,,
2021,MLT,1.88,,,,
2023,MLT,2.03,,,,
2019,NLD,2.02,,,,
2021,NLD,1.95,,,,
2023,NLD,2.03,,,,
2019,HRV,2.03,,,,
2021,HRV,1.74,,,,
2023,HRV,2.02,,,,
2019,LTU,2.02,,,,
2021,LTU,1.98,,,,
2023,LTU,2.02,,,,
2019,TTO,2.2,,,,
2021,TTO,2.36,,,,
2023,TTO,2.02,,,,
2019,NRU,2.05,,,,
2021,NRU,1.9,,,,
2023,NRU,2.01,,,,
2019,TGO,2.47,,,,
2021,TGO,2.08,,,,
2023,TGO,2.01,,,,
2019,SYC,2.13,,,,
2021,SYC,2.34,,,,
2023,SYC,2.01,,,,
2019,CPV,2.06,,,,
2021,CPV,1.98,,,,
2023,CPV,2,,,,
2019,DNK,1.94,,,,
2021,DNK,1.72,,,,
2023,DNK,2,,,,
2019,GMB,2.23,,,,
2021,GMB,2.19,,,,
2023,GMB,1.99,,,,
2019,BLZ,1.78,,,,
2021,BLZ,1.69,,,,
2023,BLZ,1.99,,,,
2019,BHR,2.08,,,,
2021,BHR,2.18,,,,
2023,BHR,1.98,,,,
2019,DEU,1.89,,,,
2021,DEU,1.8,,,,
2023,DEU,1.98,,,,
2019,GIN,2.6,,,,
2021,GIN,2.13,,,,
2023,GIN,1.98,,,,
2019,NZL,1.99,,,,
2021,NZL,1.68,,,,
2023,NZL,1.97,,,,
2019,ATG,2.3,,,,
2021,ATG,1.95,,,,
2023,ATG,1.95,,,,
2019,POL,1.68,,,,
2021,POL,1.73,,,,
2023,POL,1.94,,,,
2019,BRA,2.13,,,,
2021,BRA,2.11,,,,
2023,BRA,1.94,,,,
2019,SAU,2.21,,,,
2021,SAU,2.06,,,,
2023,SAU,1.93,,,,
2019,TON,1.82,,,,
2021,TON,1.73,,,,
2023,TON,1.91,,,,
2019,LVA,1.57,,,,
