year,geo,disagg,value
2021,WLD,Total,117
2021,WLD,Coal free,82
2021,WLD,Phase out by 2030,18
2021,WLD,Phase out by 2040,8
2021,WLD,Phase out in 2040s,9
2021,AFG,Total,1
2021,ALB,Total,1
2021,DZA,Total,1
2021,AGO,Total,1
2021,ARM,Total,1
2021,AUT,Total,1
2021,AZE,Total,1
2021,BHS,Total,1
2021,BEL,Total,1
2021,BLZ,Total,1
2021,BEN,Total,1
2021,BTN,Total,1
2021,BOL,Total,1
2021,BWA,Total,1
2021,BRN,Total,1
2021,BFA,Total,1
2021,BDI,Total,1
2021,CMR,Total,1
2021,CAN,Total,1
2021,CAF,Total,1
2021,TCD,Total,1
2021,CHL,Total,1
2021,CRI,Total,1
2021,HRV,Total,1
2021,CUB,Total,1
2021,CYP,Total,1
2021,COD,Total,1
2021,DNK,Total,1
2021,ECU,Total,1
2021,EGY,Total,1
2021,SLV,Total,1
2021,ERI,Total,1
2021,EST,Total,1
2021,FLK,Total,1
2021,FJI,Total,1
2021,FIN,Total,1
2021,FRA,Total,1
2021,GMB,Total,1
2021,GEO,Total,1
2021,DEU,Total,1
2021,GHA,Total,1
2021,GRC,Total,1
2021,GIN,Total,1
2021,GNB,Total,1
2021,GUY,Total,1
2021,HTI,Total,1
2021,HUN,Total,1
2021,ISL,Total,1
2021,IDN,Total,1
2021,IRN,Total,1
2021,IRQ,Total,1
2021,IRL,Total,1
2021,ISR,Total,1
2021,ITA,Total,1
2021,JAM,Total,1
2021,JOR,Total,1
2021,KWT,Total,1
2021,LVA,Total,1
2021,LBN,Total,1
2021,LSO,Total,1
2021,LBR,Total,1
2021,LBY,Total,1
2021,LIE,Total,1
2021,LTU,Total,1
2021,LUX,Total,1
2021,MDV,Total,1
2021,MLI,Total,1
2021,MLT,Total,1
2021,MRT,Total,1
2021,MUS,Total,1
2021,MNE,Total,1
2021,NPL,Total,1
2021,NLD,Total,1
2021,NZL,Total,1
2021,NIC,Total,1
2021,NGA,Total,1
2021,MKD,Total,1
2021,NOR,Total,1
2021,OMN,Total,1
2021,PRY,Total,1
2021,POL,Total,1
2021,PRT,Total,1
2021,PRI,Total,1
2021,QAT,Total,1
2021,RWA,Total,1
2021,SAU,Total,1
2021,SEN,Total,1
2021,SLE,Total,1
2021,SGP,Total,1
2021,SVK,Total,1
2021,SLB,Total,1
2021,SOM,Total,1
2021,KOR,Total,1
2021,ESP,Total,1
2021,LKA,Total,1
2021,SDN,Total,1
2021,SUR,Total,1
2021,SWE,Total,1
2021,CHE,Total,1
2021,TLS,Total,1
2021,TGO,Total,1
2021,TTO,Total,1
2021,TUN,Total,1
2021,TKM,Total,1
2021,UGA,Total,1
2021,UKR,Total,1
2021,GBR,Total,1
2021,URY,Total,1
2021,VEN,Total,1
2021,VNM,Total,1
2021,YEM,Total,1
2021,ZMB,Total,1
