year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,WLD,7276,,,,
2005,WLD,6351,,,,
2010,WLD,6247,,,,
2015,WLD,6265,,,,
2020,WLD,6334,,,,
2025,WLD,,6402.684831,,,
2000,AFG,11876,,,,
2005,AFG,12956,,,,
2010,AFG,13134,,,,
2015,AFG,14038,,,,
2020,AFG,15993,,,,
2000,AGO,7341,,,,
2005,AGO,8033,,,,
2010,AGO,10081,,,,
2015,AGO,13330,,,,
2020,AGO,15116,,,,
2000,ALB,7951,,,,
2005,ALB,6953,,,,
2010,ALB,6593,,,,
2015,ALB,7042,,,,
2020,ALB,7651,,,,
2000,ARE,3361,,,,
2005,ARE,4035,,,,
2010,ARE,6444,,,,
2015,ARE,6685,,,,
2020,ARE,6181,,,,
2000,ARG,6069,,,,
2005,ARG,5869,,,,
2010,ARG,5903,,,,
2015,ARG,5974,,,,
2020,ARG,6068,,,,
2000,ARM,6730,,,,
2005,ARM,6171,,,,
2010,ARM,5761,,,,
2015,ARM,5596,,,,
2020,ARM,5192,,,,
2000,AUS,2116,,,,
2005,AUS,2133,,,,
2010,AUS,2261,,,,
2015,AUS,2412,,,,
2020,AUS,2516,,,,
2000,AUT,4862,,,,
2005,AUT,4844,,,,
2010,AUT,4863,,,,
2015,AUT,5011,,,,
2020,AUT,5312,,,,
2000,AZE,5846,,,,
2005,AZE,4295,,,,
2010,AZE,4404,,,,
2015,AZE,4532,,,,
2020,AZE,4685,,,,
2000,BDI,4812,,,,
2005,BDI,5897,,,,
2010,BDI,7778,,,,
2015,BDI,9782,,,,
2020,BDI,11382,,,,
2000,BEL,3392,,,,
2005,BEL,3219,,,,
2010,BEL,3123,,,,
2015,BEL,2996,,,,
2020,BEL,2948,,,,
2000,BEN,5590,,,,
2005,BEN,5150,,,,
2010,BEN,4959,,,,
2015,BEN,5290,,,,
2020,BEN,6029,,,,
2000,BFA,3981,,,,
2005,BFA,4565,,,,
2010,BFA,5347,,,,
2015,BFA,6258,,,,
2020,BFA,7481,,,,
2000,BGD,24856,,,,
2005,BGD,25602,,,,
2010,BGD,26202,,,,
2015,BGD,27231,,,,
2020,BGD,28910,,,,
2000,BGR,7568,,,,
2005,BGR,7043,,,,
2010,BGR,6752,,,,
2015,BGR,6425,,,,
2020,BGR,6274,,,,
2000,BHR,3546,,,,
2005,BHR,4328,,,,
2010,BHR,5666,,,,
2015,BHR,5996,,,,
2020,BHR,6226,,,,
2000,BHS,3067,,,,
2005,BHS,3074,,,,
2010,BHS,3051,,,,
2015,BHS,3125,,,,
2020,BHS,3255,,,,
2000,BIH,8308,,,,
2005,BIH,6811,,,,
2010,BIH,5520,,,,
2015,BIH,4638,,,,
2020,BIH,3804,,,,
2000,BLR,7417,,,,
2005,BLR,6856,,,,
2010,BLR,6351,,,,
2015,BLR,6099,,,,
2020,BLR,6161,,,,
2000,BOL,5586,,,,
2005,BOL,5709,,,,
2010,BOL,5902,,,,
2015,BOL,6262,,,,
2020,BOL,6784,,,,
2000,BRA,7124,,,,
2005,BRA,7166,,,,
2010,BRA,7002,,,,
2015,BRA,7141,,,,
2020,BRA,7247,,,,
2000,BWA,1652,,,,
2005,BWA,1847,,,,
2010,BWA,1962,,,,
2015,BWA,2155,,,,
2020,BWA,2331,,,,
2000,CAF,8411,,,,
