year,geo,value
1990,WLD,58
1991,WLD,77
1992,WLD,80
1993,WLD,86
1994,WLD,92
1995,WLD,100
1996,WLD,103
1997,WLD,110
1998,WLD,115
1999,WLD,117
2000,WLD,123
2001,WLD,129
2002,WLD,134
2003,WLD,143
2004,WLD,147
2005,WLD,150
2006,WLD,152
2007,WLD,155
2008,WLD,157
2009,WLD,158
2010,WLD,160
2011,WLD,162
2012,WLD,164
2013,WLD,166
2014,WLD,172
2015,WLD,175
2016,WLD,177
2017,WLD,178
2018,WLD,179
2019,WLD,181
2020,WLD,181
2021,WLD,181
2022,WLD,181
2023,WLD,181
2012,AUS,55
2013,AUS,55
2014,AUS,55
2015,AUS,55
2016,AUS,55
2017,AUS,55
2018,AUS,55
2019,AUS,55
2020,AUS,55
2021,AUS,55
2012,AUT,1
2013,AUT,1
2014,AUT,1
2015,AUT,1
2016,AUT,1
2017,AUT,1
2018,AUT,1
2019,AUT,1
2020,AUT,1
2021,AUT,1
2012,BEL,8
2013,BEL,8
2014,BEL,8
2015,BEL,8
2016,BEL,8
2017,BEL,8
2018,BEL,8
2019,BEL,8
2020,BEL,8
2021,BEL,8
2012,BGR,18
2013,BGR,18
2014,BGR,18
2015,BGR,18
2016,BGR,18
2017,BGR,18
2018,BGR,18
2019,BGR,18
2020,BGR,18
2021,BGR,18
2012,BRA,2
2013,BRA,2
2014,BRA,2
2015,BRA,2
2016,BRA,2
2017,BRA,2
2018,BRA,2
2019,BRA,2
2020,BRA,2
2021,BRA,2
2012,CAN,5
2013,CAN,5
2014,CAN,5
2015,CAN,5
2016,CAN,5
2017,CAN,5
2018,CAN,5
2019,CAN,5
2020,CAN,5
2021,CAN,5
2012,CHN,2
2013,CHN,2
2014,CHN,2
2015,CHN,2
2016,CHN,2
2017,CHN,2
2018,CHN,2
2019,CHN,2
2020,CHN,2
2021,CHN,2
2012,COL,2
2013,COL,2
2014,COL,2
2015,COL,2
2016,COL,2
2017,COL,2
2018,COL,2
2019,COL,2
2020,COL,2
2021,COL,2
2012,CZE,12
2013,CZE,12
2014,CZE,12
2015,CZE,12
2016,CZE,12
2017,CZE,12
2018,CZE,12
2019,CZE,12
2020,CZE,12
2021,CZE,12
2012,DEU,1
2013,DEU,1
2014,DEU,1
2015,DEU,1
2016,DEU,1
2017,DEU,1
2018,DEU,1
2019,DEU,1
2020,DEU,1
2021,DEU,1
2012,DNK,23
2013,DNK,23
2014,DNK,23
2015,DNK,23
2016,DNK,23
2017,DNK,23
2018,DNK,23
2019,DNK,23
2020,DNK,23
2021,DNK,23
2012,ESP,29
2013,ESP,29
2014,ESP,29
2015,ESP,29
2016,ESP,29
2017,ESP,29
2018,ESP,29
2019,ESP,29
2020,ESP,29
2021,ESP,29
2012,EST,27
2013,EST,27
2014,EST,27
2015,EST,27
2016,EST,27
2017,EST,27
2018,EST,27
2019,EST,27
2020,EST,27
2021,EST,27
2012,FIN,4
2013,FIN,4
2014,FIN,4
2015,FIN,4
2016,FIN,4
2017,FIN,4
2018,FIN,4
2019,FIN,4
2020,FIN,4
2021,FIN,4
2012,FRA,6
2013,FRA,6
2014,FRA,6
2015,FRA,6
2016,FRA,6
2017,FRA,6
2018,FRA,6
2019,FRA,6
2020,FRA,6
2021,FRA,6
2012,GRC,1
2013,GRC,1
2014,GRC,1
2015,GRC,1
2016,GRC,1
2017,GRC,1
2018,GRC,1
2019,GRC,1
2020,GRC,1
2021,GRC,1
2012,HRV,1
2013,HRV,1
2014,HRV,1
2015,HRV,1
2016,HRV,1
2017,HRV,1
2018,HRV,1
2019,HRV,1
2020,HRV,1
2021,HRV,1
2012,HUN,13
2013,HUN,13
2014,HUN,13
2015,HUN,13
2016,HUN,13
2017,HUN,13
2018,HUN,13
2019,HUN,13
2020,HUN,13
2021,HUN,13
2012,IND,4
2013,IND,4
2014,IND,4
2015,IND,4
2016,IND,4
2017,IND,4
2018,IND,4
2019,IND,4
2020,IND,4
2021,IND,4
2012,ISR,2
2013,ISR,2
2014,ISR,2
2015,ISR,2
2016,ISR,2
2017,ISR,2
2018,ISR,2
2019,ISR,2
2020,ISR,2
2021,ISR,2
2012,ITA,3
2013,ITA,3
2014,ITA,3
2015,ITA,3
2016,ITA,3
2017,ITA,3
2018,ITA,3
2019,ITA,3
2020,ITA,3
2021,ITA,3
2012,KOR,24
2013,KOR,24
2014,KOR,24
2015,KOR,24
2016,KOR,24
2017,KOR,24
2018,KOR,24
2019,KOR,24
2020,KOR,24
2021,KOR,24
2012,LTU,11
2013,LTU,11
2014,LTU,11
2015,LTU,11
2016,LTU,11
2017,LTU,11
2018,LTU,11
2019,LTU,11
2020,LTU,11
2021,LTU,11
2012,LVA,7
2013,LVA,7
2014,LVA,7
2015,LVA,7
2016,LVA,7
2017,LVA,7
2018,LVA,7
2019,LVA,7
2020,LVA,7
2021,LVA,7
2012,MEX,1
2013,MEX,1
2014,MEX,6
2015,MEX,6
2016,MEX,6
2017,MEX,6
2018,MEX,6
2019,MEX,6
2020,MEX,6
2021,MEX,6
2012,MLT,2
2013,MLT,2
2014,MLT,2
2015,MLT,2
2016,MLT,2
2017,MLT,2
2018,MLT,2
2019,MLT,2
2020,MLT,2
2021,MLT,2
2012,MNE,9
2013,MNE,9
2014,MNE,9
2015,MNE,9
2016,MNE,9
2017,MNE,9
2018,MNE,9
2019,MNE,9
2020,MNE,9
2021,MNE,9
2012,NLD,6
2013,NLD,6
2014,NLD,6
2015,NLD,6
2016,NLD,6
2017,NLD,6
2018,NLD,6
2019,NLD,6
2020,NLD,6
2021,NLD,6
2012,NOR,4
2013,NOR,4
2014,NOR,4
2015,NOR,4
2016,NOR,4
2017,NOR,4
2018,NOR,4
2019,NOR,4
2020,NOR,4
2021,NOR,4
2012,POL,24
2013,POL,24
2014,POL,24
2015,POL,24
2016,POL,24
2017,POL,24
2018,POL,25
2019,POL,32
2020,POL,32
2021,POL,32
2012,ROU,44
2013,ROU,44
2014,ROU,44
2015,ROU,44
2016,ROU,44
2017,ROU,44
2018,ROU,44
2019,ROU,44
2020,ROU,44
2021,ROU,44
2012,SVK,11
2013,SVK,11
2014,SVK,11
2015,SVK,11
2016,SVK,11
2017,SVK,11
2018,SVK,11
2019,SVK,11
2020,SVK,11
2021,SVK,11
2012,SVN,1
2013,SVN,1
2014,SVN,1
2015,SVN,1
2016,SVN,1
2017,SVN,1
2018,SVN,1
2019,SVN,1
2020,SVN,1
2021,SVN,1
2012,SWE,4
2013,SWE,4
2014,SWE,4
2015,SWE,4
2016,SWE,4
2017,SWE,5
2018,SWE,5
2019,SWE,5
2020,SWE,5
2021,SWE,5
2012,TUR,1
2013,TUR,1
2014,TUR,2
2015,TUR,2
2016,TUR,2
2017,TUR,2
2018,TUR,2
2019,TUR,2
2020,TUR,2
2021,TUR,2
2012,USA,25
2013,USA,25
2014,USA,25
2015,USA,25
2016,USA,25
2017,USA,25
2018,USA,25
2019,USA,25
2020,USA,25
2021,USA,25
