year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2011,WLD,22.4,,,,
2014,WLD,27.2,,,,
2017,WLD,26.6,,,,
2021,WLD,29.4,,,,
2026,WLD,,33.00888389,,,
2030,WLD,,,,100,
2011,AFG,2.8,,,,
2014,AFG,3.6,,,,
2017,AFG,3.7,,,,
2021,AFG,1.3,,,,
2011,ALB,8.6,,,,
2014,ALB,7.5,,,,
2017,ALB,8.7,,,,
2021,ALB,9.7,,,,
2011,DZA,4.3,,,,
2014,DZA,13.8,,,,
2017,DZA,11.4,,,,
2021,DZA,16,,,,
2011,AGO,15.9,,,,
2014,AGO,14.9,,,,
2011,ARG,3.8,,,,
2014,ARG,4.1,,,,
2017,ARG,7.2,,,,
2021,ARG,11.1,,,,
2011,ARM,0.8,,,,
2014,ARM,1.6,,,,
2017,ARM,10,,,,
2021,ARM,5.6,,,,
2011,AUS,61.9,,,,
2014,AUS,61.4,,,,
2017,AUS,62.1,,,,
2021,AUS,69.2,,,,
2011,AUT,51.6,,,,
2014,AUT,60.4,,,,
2017,AUT,55.8,,,,
2021,AUT,66.7,,,,
2011,AZE,1.6,,,,
2014,AZE,5.3,,,,
2017,AZE,4.5,,,,
2022,AZE,4.4,,,,
2011,BHR,16.3,,,,
2014,BHR,34.7,,,,
2017,BHR,30.7,,,,
2011,BGD,16.6,,,,
2014,BGD,7.4,,,,
2017,BGD,9.9,,,,
2021,BGD,6,,,,
2011,BLR,6.8,,,,
2014,BLR,14.9,,,,
2017,BLR,22.2,,,,
2011,BEL,42.6,,,,
2014,BEL,55.5,,,,
2017,BEL,55.6,,,,
2021,BEL,57,,,,
2014,BLZ,22.1,,,,
2011,BEN,7,,,,
2014,BEN,7.1,,,,
2017,BEN,9.8,,,,
2021,BEN,5.1,,,,
2014,BTN,22.6,,,,
2011,BOL,17.1,,,,
2014,BOL,23.5,,,,
2017,BOL,16.4,,,,
2021,BOL,20,,,,
2011,BIH,6.1,,,,
2014,BIH,8.8,,,,
2017,BIH,9.8,,,,
2021,BIH,18.7,,,,
2011,BWA,16.5,,,,
2014,BWA,26.6,,,,
2017,BWA,18,,,,
2022,BWA,17.3,,,,
2011,BRA,10.3,,,,
2014,BRA,12.3,,,,
2017,BRA,14.5,,,,
2021,BRA,22.8,,,,
2011,BGR,4.8,,,,
2014,BGR,14.3,,,,
2017,BGR,27.8,,,,
2021,BGR,23.1,,,,
2011,BFA,7.9,,,,
2014,BFA,8.7,,,,
2017,BFA,12.1,,,,
2021,BFA,7.5,,,,
2011,BDI,3.3,,,,
2014,BDI,4,,,,
2011,KHM,0.8,,,,
2014,KHM,3.6,,,,
2017,KHM,5.3,,,,
2021,KHM,6.7,,,,
2011,CMR,9.9,,,,
2014,CMR,7.7,,,,
2017,CMR,10.9,,,,
2021,CMR,8.6,,,,
2011,CAN,53.2,,,,
2014,CAN,62.6,,,,
2017,CAN,67.6,,,,
2021,CAN,63.9,,,,
2011,CAF,2.5,,,,
2017,CAF,5.7,,,,
2011,TCD,6.8,,,,
2014,TCD,4.6,,,,
2017,TCD,2.5,,,,
2022,TCD,7.6,,,,
2011,CHL,12.4,,,,
2014,CHL,15,,,,
2017,CHL,21.1,,,,
2021,CHL,31.1,,,,
2011,CHN,32.1,,,,
2014,CHN,41.2,,,,
2017,CHN,33.8,,,,
2021,CHN,44.7,,,,
2011,COL,9.2,,,,
2014,COL,12.3,,,,
2017,COL,8.7,,,,
2021,COL,11.4,,,,
2011,COM,10.8,,,,
2022,COM,11.2,,,,
2011,COD,1.5,,,,
2014,COD,4.7,,,,
2017,COD,4.7,,,,
2022,COD,4.6,,,,
2011,COG,5.9,,,,
2014,COG,9.8,,,,
2017,COG,7.4,,,,
2021,COG,5.4,,,,
2011,CRI,19.9,,,,
2014,CRI,24.2,,,,
2017,CRI,23,,,,
2021,CRI,21.9,,,,
2014,CIV,8.9,,,,
2017,CIV,6.4,,,,
2021,CIV,5.9,,,,
2011,HRV,12.2,,,,
2014,HRV,27.3,,,,
2017,HRV,35.8,,,,
2021,HRV,25.2,,,,
2011,CYP,30.4,,,,
2014,CYP,22,,,,
2017,CYP,26,,,,
2021,CYP,28.1,,,,
2011,CZE,35.5,,,,
2014,CZE,37.6,,,,
2017,CZE,45.3,,,,
2021,CZE,59.8,,,,
2011,DNK,56.5,,,,
2014,DNK,64.7,,,,
2017,DNK,63.1,,,,
2021,DNK,67.3,,,,
2011,DJI,3.4,,,,
2011,DOM,16,,,,
2014,DOM,26.5,,,,
2017,DOM,19.5,,,,
2021,DOM,12.4,,,,
2011,ECU,14.5,,,,
2014,ECU,14.3,,,,
2017,ECU,12.2,,,,
2021,ECU,13.1,,,,
2011,EGY,0.7,,,,
2014,EGY,4.1,,,,
2017,EGY,6.2,,,,
2021,EGY,3.6,,,,
2011,SLV,12.9,,,,
2014,SLV,14,,,,
2017,SLV,10.9,,,,
2021,SLV,7.8,,,,
2011,EST,28.9,,,,
2014,EST,31.6,,,,
2017,EST,46.9,,,,
2021,EST,61.8,,,,
2011,SWZ,17.8,,,,
2022,SWZ,14,,,,
2014,ETH,13.6,,,,
2017,ETH,26.3,,,,
2022,ETH,22.6,,,,
2011,FIN,56.1,,,,
2014,FIN,57,,,,
2017,FIN,54.5,,,,
2021,FIN,62,,,,
2011,FRA,49.5,,,,
2014,FRA,52.2,,,,
2017,FRA,48.1,,,,
2021,FRA,53.7,,,,
2011,GAB,8.7,,,,
2014,GAB,18,,,,
2017,GAB,13.5,,,,
2021,GAB,11.3,,,,
2017,GMB,9.6,,,,
2022,GMB,16.6,,,,
2011,GEO,1,,,,
2014,GEO,1,,,,
2017,GEO,4.6,,,,
2021,GEO,7.8,,,,
2011,DEU,55.9,,,,
2014,DEU,57.9,,,,
2017,DEU,55.4,,,,
2021,DEU,57.1,,,,
2011,GHA,16.1,,,,
2014,GHA,18.6,,,,
2017,GHA,16.2,,,,
2021,GHA,21.1,,,,
2011,GRC,19.9,,,,
2014,GRC,12.6,,,,
2017,GRC,12.7,,,,
2021,GRC,26.5,,,,
2011,GTM,10.2,,,,
2014,GTM,15.1,,,,
2017,GTM,12.1,,,,
2022,GTM,10.3,,,,
2011,GIN,2,,,,
2014,GIN,2.9,,,,
2017,GIN,6.5,,,,
2021,GIN,4.9,,,,
2011,HTI,18,,,,
2014,HTI,9.4,,,,
2017,HTI,12.2,,,,
2011,HND,8.5,,,,
2014,HND,14.5,,,,
2017,HND,14.6,,,,
2021,HND,10.5,,,,
2011,HKG,42.8,,,,
2014,HKG,50,,,,
2017,HKG,50.9,,,,
2021,HKG,59.5,,,,
2011,HUN,17.3,,,,
2014,HUN,19.3,,,,
2017,HUN,23.6,,,,
2021,HUN,31.9,,,,
2017,ISL,0,,,,
2021,ISL,75.8,,,,
2011,IND,11.6,,,,
2014,IND,14.4,,,,
2017,IND,19.6,,,,
2021,IND,12.8,,,,
2011,IDN,15.3,,,,
2014,IDN,26.6,,,,
2017,IDN,21.5,,,,
2021,IDN,19.6,,,,
2011,IRN,19.7,,,,
2014,IRN,21.6,,,,
2017,IRN,26.2,,,,
2021,IRN,23.8,,,,
2011,IRQ,5.4,,,,
2014,IRQ,3.5,,,,
2017,IRQ,1.6,,,,
2021,IRQ,1.8,,,,
2011,IRL,51.3,,,,
2014,IRL,49.4,,,,
2017,IRL,47.5,,,,
2021,IRL,63.5,,,,
2011,ISR,24.8,,,,
2014,ISR,53.5,,,,
2017,ISR,53.4,,,,
2021,ISR,59.3,,,,
2011,ITA,15.5,,,,
2014,ITA,34,,,,
2017,ITA,45.3,,,,
2021,ITA,48.9,,,,
2011,JAM,30.4,,,,
2014,JAM,29.7,,,,
2021,JAM,24,,,,
2011,JPN,51.3,,,,
2014,JPN,60.4,,,,
2017,JPN,64.5,,,,
2021,JPN,63.8,,,,
2011,JOR,8.3,,,,
2014,JOR,3.8,,,,
