year,geo,disagg,value
2018,WLD,Taxes on manufacture and production of plastic bags,27
2018,WLD,Consumers fees charge on plastic bags,30
2018,WLD,Bans on specific single-use products,27
2018,WLD,Taxes on single-use plastics,29
2018,CIV,Taxes on manufacture and production of plastic bags,1
2018,LSO,Taxes on manufacture and production of plastic bags,1
2018,ZAF,Taxes on manufacture and production of plastic bags,1
2018,UGA,Taxes on manufacture and production of plastic bags,1
2018,DMA,Taxes on manufacture and production of plastic bags,1
2018,JAM,Taxes on manufacture and production of plastic bags,1
2018,ALB,Taxes on manufacture and production of plastic bags,1
2018,BGR,Taxes on manufacture and production of plastic bags,1
2018,DNK,Taxes on manufacture and production of plastic bags,1
2018,EST,Taxes on manufacture and production of plastic bags,1
2018,LTU,Taxes on manufacture and production of plastic bags,1
2018,MLT,Taxes on manufacture and production of plastic bags,1
2018,MNE,Taxes on manufacture and production of plastic bags,1
2018,MAR,Taxes on manufacture and production of plastic bags,1
2018,NOR,Taxes on manufacture and production of plastic bags,1
2018,POL,Taxes on manufacture and production of plastic bags,1
2018,PRT,Taxes on manufacture and production of plastic bags,1
2018,MDA,Taxes on manufacture and production of plastic bags,1
2018,ROU,Taxes on manufacture and production of plastic bags,1
2018,SRB,Taxes on manufacture and production of plastic bags,1
2018,SVN,Taxes on manufacture and production of plastic bags,1
2018,MKD,Taxes on manufacture and production of plastic bags,1
2018,IND,Taxes on manufacture and production of plastic bags,1
2018,JOR,Taxes on manufacture and production of plastic bags,1
2018,TUN,Taxes on manufacture and production of plastic bags,1
2018,UZB,Taxes on manufacture and production of plastic bags,1
2018,VNM,Taxes on manufacture and production of plastic bags,1
2018,BIH,Consumers fees charge on plastic bags,1
2018,IRL,Consumers fees charge on plastic bags,1
2018,CYP,Consumers fees charge on plastic bags,1
2018,FJI,Consumers fees charge on plastic bags,1
2018,ISR,Consumers fees charge on plastic bags,1
2018,COL,Consumers fees charge on plastic bags,1
2018,AND,Consumers fees charge on plastic bags,1
2018,BGR,Consumers fees charge on plastic bags,1
