year,geo,value
2010,AFG,1
2016,AFG,1
2020,AFG,1
2022,AFG,1
2025,AFG,1
2010,AGO,0
2016,AGO,0
2020,AGO,1
2022,AGO,1
2025,AGO,1
2010,ALB,1
2016,ALB,1
2020,ALB,1
2022,ALB,1
2025,ALB,1
2010,AND,0
2016,AND,1
2020,AND,1
2022,AND,1
2025,AND,1
2010,ARE,1
2016,ARE,1
2020,ARE,1
2022,ARE,1
2025,ARE,1
2010,ARG,1
2016,ARG,1
2020,ARG,1
2022,ARG,1
2025,ARG,1
2010,ARM,1
2016,ARM,1
2020,ARM,1
2022,ARM,1
2025,ARM,1
2010,ATG,0
2016,ATG,1
2020,ATG,1
2022,ATG,1
2025,ATG,1
2010,AUS,1
2016,AUS,1
2020,AUS,1
2022,AUS,1
2025,AUS,1
2010,AUT,1
2016,AUT,1
2020,AUT,1
2022,AUT,1
2025,AUT,1
2010,AZE,0
2016,AZE,0
2020,AZE,1
2022,AZE,1
2025,AZE,1
2010,BDI,1
2016,BDI,1
2020,BDI,1
2022,BDI,1
2025,BDI,1
2010,BEL,1
2016,BEL,1
2020,BEL,1
2022,BEL,1
2025,BEL,1
2010,BEN,1
2016,BEN,1
2020,BEN,1
2022,BEN,1
2025,BEN,1
2010,BFA,1
2016,BFA,1
2020,BFA,1
2022,BFA,1
2025,BFA,1
2010,BGD,1
2016,BGD,1
2020,BGD,1
2022,BGD,1
2025,BGD,1
2010,BGR,1
2016,BGR,1
2020,BGR,1
2022,BGR,1
2025,BGR,1
2010,BHR,0
2016,BHR,0
2020,BHR,1
2022,BHR,1
2025,BHR,1
2010,BHS,0
2016,BHS,1
2020,BHS,1
2022,BHS,1
2025,BHS,1
2010,BIH,0
2016,BIH,1
2020,BIH,1
2022,BIH,1
2025,BIH,1
2010,BLR,0
2016,BLR,1
2020,BLR,1
2022,BLR,1
2025,BLR,1
2010,BLZ,1
2016,BLZ,1
2020,BLZ,1
2022,BLZ,1
2025,BLZ,1
2010,BOL,0
2016,BOL,0
2020,BOL,1
2022,BOL,1
2025,BOL,1
2010,BRA,1
2016,BRA,1
2020,BRA,1
2022,BRA,1
2025,BRA,1
2010,BRB,0
2016,BRB,0
2020,BRB,1
2022,BRB,1
2025,BRB,1
2010,BRN,1
2016,BRN,1
2020,BRN,1
2022,BRN,1
2025,BRN,1
2010,BTN,1
2016,BTN,1
2020,BTN,1
2022,BTN,1
2025,BTN,1
2010,BWA,0
2016,BWA,1
2020,BWA,1
2022,BWA,1
2025,BWA,1
2010,CAF,0
2016,CAF,1
2020,CAF,1
2022,CAF,1
2025,CAF,1
2010,CAN,1
2016,CAN,1
2020,CAN,1
2022,CAN,1
2025,CAN,1
2010,CHE,1
2016,CHE,1
2020,CHE,1
2022,CHE,1
2025,CHE,1
2010,CHL,0
2016,CHL,1
2020,CHL,1
2022,CHL,1
2025,CHL,1
2010,CHN,0
2016,CHN,1
2020,CHN,1
2022,CHN,1
2025,CHN,1
2010,CIV,0
2016,CIV,0
2020,CIV,1
2022,CIV,1
2025,CIV,1
2010,CMR,0
2016,CMR,1
2020,CMR,1
2022,CMR,1
2025,CMR,1
2010,COD,0
2016,COD,0
2020,COD,1
2022,COD,1
