year,geo,value
2000,WLD,0.45
2001,WLD,0.48
2002,WLD,0.51
2003,WLD,0.63
2004,WLD,0.71
2005,WLD,0.74
2006,WLD,0.74
2007,WLD,1.06
2008,WLD,0.99
2009,WLD,0.86
2010,WLD,0.93
2011,WLD,0.85
2012,WLD,0.92
2013,WLD,0.83
2014,WLD,0.93
2015,WLD,0.93
2016,WLD,0.94
2017,WLD,1
2018,WLD,0.94
2019,WLD,0.96
2020,WLD,0.96
2000,AFG,0.06
2001,AFG,0.06
2002,AFG,0.08
2003,AFG,0.07
2004,AFG,0.08
2005,AFG,0.07
2006,AFG,0.08
2007,AFG,0.1
2008,AFG,0.09
2009,AFG,0.1
2010,AFG,0.09
2011,AFG,0.1
2012,AFG,0.1
2013,AFG,0.11
2014,AFG,0.11
2015,AFG,0.11
2016,AFG,0.11
2017,AFG,0.11
2018,AFG,0.1
2019,AFG,0.12
2020,AFG,0.12
2000,AGO,0.11
2001,AGO,0.15
2002,AGO,0.12
2003,AGO,0.12
2004,AGO,0.12
2005,AGO,0.1
2006,AGO,0.11
2007,AGO,0.13
2008,AGO,0.13
2009,AGO,0.19
2010,AGO,0.18
2011,AGO,0.18
2012,AGO,0.2
2013,AGO,0.23
2014,AGO,0.28
2015,AGO,0.34
2016,AGO,0.35
2017,AGO,0.36
2018,AGO,0.3
2019,AGO,0.23
2020,AGO,0.32
2001,ALB,0.26
2002,ALB,0.37
2003,ALB,0.49
2004,ALB,0.5
2005,ALB,0.57
2006,ALB,0.68
2007,ALB,0.71
2008,ALB,0.8
2009,ALB,1.29
2010,ALB,1.39
2011,ALB,1.41
2012,ALB,1.44
2013,ALB,1.49
2014,ALB,1.54
2015,ALB,1.62
2016,ALB,1.7
2017,ALB,1.22
2018,ALB,1.35
2019,ALB,1.31
2020,ALB,1.72
2000,ARE,1.68
2001,ARE,1.57
2002,ARE,1.48
2003,ARE,1.32
2004,ARE,1.14
2005,ARE,0.93
2006,ARE,0.82
2007,ARE,0.77
2008,ARE,0.7
2009,ARE,0.85
2010,ARE,0.73
2011,ARE,0.71
2012,ARE,0.73
2013,ARE,0.79
2014,ARE,0.85
2015,ARE,1.07
2016,ARE,1.19
2017,ARE,1.23
2018,ARE,1.13
2019,ARE,1.24
2020,ARE,1.47
2000,ARG,0.07
2001,ARG,0.06
2002,ARG,0.11
2003,ARG,0.12
2004,ARG,0.13
2005,ARG,0.14
2006,ARG,0.13
2007,ARG,0.16
2008,ARG,0.16
2009,ARG,0.1
2010,ARG,0.15
2011,ARG,0.14
2012,ARG,0.11
2013,ARG,0.12
2014,ARG,0.12
2015,ARG,0.09
2016,ARG,0.1
2017,ARG,0.08
2018,ARG,0.08
2019,ARG,0.09
2020,ARG,0.09
2000,ARM,0.3
2001,ARM,0.4
2002,ARM,0.46
2003,ARM,0.43
2004,ARM,0.35
2005,ARM,0.4
2006,ARM,0.37
2007,ARM,0.38
2008,ARM,0.4
2009,ARM,0.39
2010,ARM,0.46
2011,ARM,0.38
2012,ARM,0.28
2013,ARM,0.25
2014,ARM,0.25
2015,ARM,0.29
2016,ARM,0.26
2017,ARM,0.3
2018,ARM,0.23
2019,ARM,0.18
2020,ARM,0.17
2000,ATG,0.8
2001,ATG,0.83
2002,ATG,0.97
2003,ATG,1.11
2004,ATG,1.16
2005,ATG,1.42
2006,ATG,1.51
2007,ATG,1.61
2008,ATG,1.55
2009,ATG,1.32
2010,ATG,1.33
2011,ATG,1.55
2012,ATG,1.57
2013,ATG,1.73
2014,ATG,1.53
2015,ATG,1.54
2016,ATG,1.58
2017,ATG,1.87
2018,ATG,1.93
2019,ATG,2.03
2020,ATG,2.06
2006,AUS,0.4
2007,AUS,0.43
2008,AUS,0.42
2009,AUS,0.41
2010,AUS,0.48
2011,AUS,0.5
2012,AUS,0.41
2013,AUS,0.31
2014,AUS,0.34
2015,AUS,0.42
2016,AUS,0.44
2017,AUS,0.38
2018,AUS,0.33
2019,AUS,0.33
2020,AUS,0.36
2000,AUT,2.34
2001,AUT,2.33
2002,AUT,2.14
2003,AUT,2.04
2004,AUT,2.32
2005,AUT,2.25
2006,AUT,2.6
2007,AUT,3.15
2008,AUT,3.15
2009,AUT,2.17
2010,AUT,1.93
2011,AUT,2.9
2012,AUT,3.47
2013,AUT,3.85
2014,AUT,3.4
2015,AUT,2.93
2016,AUT,2.64
2017,AUT,2.95
2018,AUT,2.83
2019,AUT,2.75
2020,AUT,2.6
2000,AZE,0.21
2001,AZE,0.25
2002,AZE,0.25
2003,AZE,0.23
2004,AZE,0.2
2005,AZE,0.2
2006,AZE,0.2
2007,AZE,0.22
2008,AZE,0.22
2009,AZE,0.26
2010,AZE,0.24
2011,AZE,0.21
2012,AZE,0.21
2013,AZE,0.24
2014,AZE,0.26
2015,AZE,0.24
2016,AZE,0.2
2017,AZE,0.19
2018,AZE,0.18
2019,AZE,0.19
2020,AZE,0.23
2000,BDI,0.03
2001,BDI,0.03
2002,BDI,0.04
2003,BDI,0.03
2004,BDI,0.05
2005,BDI,0.04
2006,BDI,0.04
2007,BDI,0.04
2008,BDI,0.05
2009,BDI,0.05
2010,BDI,0.05
2011,BDI,0.05
2012,BDI,0.05
2013,BDI,0.06
2014,BDI,0.05
2015,BDI,0.05
2016,BDI,0.06
2017,BDI,0.06
2018,BDI,0.06
2019,BDI,0.06
2020,BDI,0.06
2003,BEL,0.39
2004,BEL,0.61
2005,BEL,0.66
2006,BEL,0.95
2007,BEL,1.2
2008,BEL,0.91
2009,BEL,0.71
2010,BEL,0.78
2011,BEL,0.77
2012,BEL,1.07
2013,BEL,0.94
2014,BEL,1.08
2015,BEL,1.26
2016,BEL,1.35
2017,BEL,1.44
2018,BEL,1.12
2019,BEL,1.26
2020,BEL,1.14
2000,BEN,0.08
2001,BEN,0.09
2002,BEN,0.09
2003,BEN,0.11
2004,BEN,0.14
2005,BEN,0.17
2006,BEN,0.2
2007,BEN,0.22
2008,BEN,0.25
2009,BEN,0.26
2010,BEN,0.25
2011,BEN,0.28
2012,BEN,0.3
2013,BEN,0.33
2014,BEN,0.38
2015,BEN,0.51
2016,BEN,0.56
2017,BEN,0.61
2018,BEN,0.64
2019,BEN,0.65
2020,BEN,0.69
2000,BFA,0.02
2001,BFA,0.02
2002,BFA,0.02
2003,BFA,0.02
2004,BFA,0.02
2005,BFA,0.03
2006,BFA,0.03
2007,BFA,0.03
2008,BFA,0.04
2009,BFA,0.04
2010,BFA,0.04
2011,BFA,0.05
2012,BFA,0.05
2013,BFA,0.05
2014,BFA,0.06
2015,BFA,0.06
2016,BFA,0.06
2017,BFA,0.06
2018,BFA,0.07
2019,BFA,0.06
2020,BFA,0.07
2008,BGD,0.56
2009,BGD,0.57
2010,BGD,0.6
2011,BGD,0.63
2012,BGD,0.65
2013,BGD,0.66
2014,BGD,0.69
2015,BGD,0.71
2016,BGD,0.72
2017,BGD,0.74
2018,BGD,0.78
2019,BGD,0.82
2020,BGD,0.84
2000,BGR,0.06
2001,BGR,0.07
2002,BGR,0.07
2003,BGR,0.05
2004,BGR,0.06
2005,BGR,0.09
2006,BGR,0.1
2007,BGR,0.12
2008,BGR,0.11
2009,BGR,0.06
2010,BGR,0.03
2011,BGR,0.05
2012,BGR,0.08
2013,BGR,0.13
2014,BGR,0.14
2015,BGR,0.11
2016,BGR,0.1
2017,BGR,0.12
2018,BGR,0.11
2019,BGR,0.1
2020,BGR,0.11
2000,BHR,0.5
2001,BHR,0.56
2002,BHR,0.53
2003,BHR,0.53
2004,BHR,0.43
2005,BHR,0.39
2006,BHR,0.35
2007,BHR,0.41
2008,BHR,0.4
2009,BHR,0.53
2010,BHR,0.5
2011,BHR,0.51
2012,BHR,0.5
2013,BHR,0.54
2014,BHR,0.62
2015,BHR,0.66
2016,BHR,0.69
2017,BHR,0.63
2018,BHR,0.63
2019,BHR,0.63
2020,BHR,0.61
2011,BLR,0.09
2012,BLR,0.08
2013,BLR,0.05
2014,BLR,0.05
2015,BLR,0.05
2016,BLR,0.06
2017,BLR,0.07
2018,BLR,0.09
2019,BLR,0.1
2020,BLR,0.1
2000,BLZ,0.13
2001,BLZ,0.12
2002,BLZ,0.12
2003,BLZ,0.16
2004,BLZ,0.17
2005,BLZ,0.16
2006,BLZ,0.16
2007,BLZ,0.15
2008,BLZ,0.15
2009,BLZ,0.15
2010,BLZ,0.16
2011,BLZ,0.16
2012,BLZ,0.19
2013,BLZ,0.19
2014,BLZ,0.2
2015,BLZ,0.2
2016,BLZ,0.17
2017,BLZ,0.17
2018,BLZ,0.15
2019,BLZ,0.14
2020,BLZ,0.16
2000,BOL,0.16
2001,BOL,0.16
2002,BOL,0.16
2003,BOL,0.17
2004,BOL,0.17
2005,BOL,0.16
2006,BOL,0.15
2007,BOL,0.14
2008,BOL,0.15
2009,BOL,0.17
2010,BOL,0.17
2011,BOL,0.17
2012,BOL,0.18
2013,BOL,0.2
2014,BOL,0.23
2015,BOL,0.2
2016,BOL,0.33
2017,BOL,0.39
2018,BOL,0.41
2019,BOL,0.46
2020,BOL,0.42
2000,BRA,0.22
2001,BRA,0.24
2002,BRA,0.28
2003,BRA,0.33
2004,BRA,0.34
2005,BRA,0.29
2006,BRA,0.3
2007,BRA,0.3
2008,BRA,0.3
2009,BRA,0.28
2010,BRA,0.27
2011,BRA,0.32
2012,BRA,0.34
2013,BRA,0.41
2014,BRA,0.44
2015,BRA,0.44
2016,BRA,0.42
2017,BRA,0.39
2018,BRA,0.4
2019,BRA,0.37
2020,BRA,0.51
2005,BRB,0.7
2006,BRB,0.7
2007,BRB,0.64
2008,BRB,0.58
2009,BRB,0.66
2010,BRB,0.59
2011,BRB,0.56
2012,BRB,0.6
2013,BRB,0.63
2014,BRB,0.6
2015,BRB,0.6
2016,BRB,0.6
2017,BRB,0.61
2018,BRB,0.67
2019,BRB,0.6
2020,BRB,0.51
2000,BRN,5.55
2001,BRN,6.32
2002,BRN,6.32
2003,BRN,7.27
2004,BRN,6.74
2005,BRN,5.69
2006,BRN,4.43
2007,BRN,4.33
2008,BRN,3.92
2009,BRN,5.5
2010,BRN,4.72
2011,BRN,3.82
2012,BRN,4.41
2013,BRN,4.51
2014,BRN,5.54
2015,BRN,7.06
2016,BRN,7.51
2017,BRN,6.87
2018,BRN,6.44
2019,BRN,6.48
2020,BRN,7.94
2008,BTN,0.2
2009,BTN,0.21
2010,BTN,0.22
2011,BTN,0.23
2012,BTN,0.23
2013,BTN,0.24
2014,BTN,0.26
2015,BTN,0.28
2016,BTN,0.3
2017,BTN,0.33
2018,BTN,0.36
2019,BTN,0.37
2020,BTN,0.37
2000,BWA,0.02
2001,BWA,0.02
2002,BWA,0.02
2003,BWA,0.02
2004,BWA,0.02
2005,BWA,0.02
2006,BWA,0.02
2007,BWA,0.02
2008,BWA,0.03
2009,BWA,0.03
2010,BWA,0.03
2011,BWA,0.03
2012,BWA,0.04
2013,BWA,0.04
2014,BWA,0.04
2015,BWA,0.07
2016,BWA,0.07
2017,BWA,0.09
2018,BWA,0.08
2019,BWA,0.08
2020,BWA,0.08
2000,CAF,0.16
2001,CAF,0.17
2002,CAF,0.17
2003,CAF,0.17
2004,CAF,0.17
2005,CAF,0.17
2006,CAF,0.17
2007,CAF,0.17
2008,CAF,0.17
2009,CAF,0.17
2010,CAF,0.17
2011,CAF,0.18
2012,CAF,0.19
2013,CAF,0.1
2014,CAF,0.11
2015,CAF,0.11
2016,CAF,0.11
2017,CAF,0.12
2018,CAF,0.12
2019,CAF,0.13
2020,CAF,0.13
2006,CAN,0.4
2007,CAN,0.4
2008,CAN,0.46
2009,CAN,0.4
2010,CAN,0.18
2011,CAN,0.21
2012,CAN,0.22
2013,CAN,0.26
2014,CAN,0.25
2015,CAN,0.37
2016,CAN,0.32
2017,CAN,0.29
2018,CAN,0.26
2019,CAN,0.27
2020,CAN,0.24
2010,CHE,4.2
2011,CHE,4.39
2012,CHE,4.18
2013,CHE,4.71
2014,CHE,5.45
2015,CHE,5.15
2016,CHE,5.8
2017,CHE,5.64
2018,CHE,5.92
2019,CHE,5.95
2020,CHE,6.35
2007,CHL,0.18
2008,CHL,0.18
2009,CHL,0.18
2010,CHL,0.18
2011,CHL,0.19
2012,CHL,0.18
2013,CHL,0.19
2014,CHL,0.21
2015,CHL,0.21
2016,CHL,0.24
2017,CHL,0.24
2018,CHL,0.22
2019,CHL,0.23
2020,CHL,0.23
2000,CHN,0.68
2001,CHN,0.75
2002,CHN,0.82
2003,CHN,0.89
2004,CHN,1.08
2005,CHN,1.14
2006,CHN,1.19
2007,CHN,1.29
2008,CHN,1.34
2009,CHN,1.33
2010,CHN,1.39
2011,CHN,1.42
2012,CHN,1.39
2013,CHN,1.39
2014,CHN,1.42
2015,CHN,1.48
2016,CHN,1.61
2017,CHN,1.62
2018,CHN,1.77
2019,CHN,1.86
2020,CHN,2.1
2000,CIV,0.13
2001,CIV,0.13
2002,CIV,0.14
2003,CIV,0.14
2004,CIV,0.11
2005,CIV,0.11
2006,CIV,0.1
2007,CIV,0.1
2008,CIV,0.1
2009,CIV,0.1
2010,CIV,0.13
2011,CIV,0.14
2012,CIV,0.14
2013,CIV,0.16
2014,CIV,0.18
2015,CIV,0.22
2016,CIV,0.25
2017,CIV,0.26
2018,CIV,0.3
2019,CIV,0.32
2020,CIV,0.32
2000,CMR,0.02
2001,CMR,0.03
2002,CMR,0.03
2003,CMR,0.03
2004,CMR,0.03
2005,CMR,0.03
2006,CMR,0.03
2007,CMR,0.03
2008,CMR,0.03
2009,CMR,0.03
2010,CMR,0.03
2011,CMR,0.03
2012,CMR,0.04
2013,CMR,0.04
2014,CMR,0.04
2015,CMR,0.04
2016,CMR,0.05
2017,CMR,0.05
2018,CMR,0.05
2019,CMR,0.05
2020,CMR,0.05
2000,COD,0.12
2000,COD,0.22
2001,COD,0.13
2001,COD,0.22
2002,COD,0.15
2002,COD,0.19
2003,COD,0.15
2003,COD,0.2
2004,COD,0.14
2004,COD,0.19
2005,COD,0.12
2005,COD,0.19
2006,COD,0.12
2006,COD,0.2
2007,COD,0.11
2007,COD,0.21
2008,COD,0.11
2008,COD,0.24
2009,COD,0.15
2009,COD,0.26
2010,COD,0.12
