year,geo,value
2011,WLD,33
2012,WLD,36
2013,WLD,36
2014,WLD,38
2015,WLD,40
2016,WLD,40
2017,WLD,35
2018,WLD,36
2019,WLD,37
2020,WLD,41
2021,WLD,38
2022,WLD,43
2011,AUS,100
2013,AUS,100
2016,AUS,78
2017,AUS,100
2018,AUS,100
2019,AUS,100
2020,AUS,100
2021,AUS,100
2011,CAN,79
2012,CAN,79
2013,CAN,83
2014,CAN,78
2015,CAN,83
2016,CAN,73
2017,CAN,79
2018,CAN,79
2019,CAN,69
2020,CAN,78
2021,CAN,50
2011,CHL,0
2012,CHL,0
2013,CHL,0
2014,CHL,0
2015,CHL,0
2016,CHL,0
2017,CHL,0
2018,CHL,0
2019,CHL,0
2020,CHL,0
2021,CHL,92
2011,COL,39
2012,COL,50
2013,COL,36
2014,COL,41
2015,COL,28
2016,COL,27
2017,COL,17
2018,COL,28
2019,COL,41
2020,COL,39
2021,COL,33
2011,CRI,66
2012,CRI,45
2013,CRI,44
2014,CRI,31
2015,CRI,43
2016,CRI,33
2017,CRI,36
2018,CRI,26
2019,CRI,50
2020,CRI,57
2021,CRI,68
2011,ISL,87
2012,ISL,85
2013,ISL,83
2014,ISL,83
2015,ISL,83
2016,ISL,83
2017,ISL,84
2018,ISL,82
2019,ISL,84
2020,ISL,84
2021,ISL,83
2011,JPN,24
2012,JPN,22
2013,JPN,19
2014,JPN,23
2015,JPN,29
2016,JPN,26
2017,JPN,24
2018,JPN,26
2019,JPN,26
2020,JPN,28
2021,JPN,26
2011,KOR,22
2012,KOR,21
2013,KOR,20
2014,KOR,27
2015,KOR,32
2016,KOR,35
2017,KOR,32
2018,KOR,31
2019,KOR,29
2020,KOR,31
2021,KOR,28
2011,MEX,30
2012,MEX,33
2013,MEX,43
2014,MEX,37
2015,MEX,30
2016,MEX,24
2017,MEX,5
2018,MEX,8
2019,MEX,13
2020,MEX,33
2021,MEX,42
2011,NZL,73
2012,NZL,83
2013,NZL,57
2014,NZL,49
2015,NZL,40
2016,NZL,47
2017,NZL,38
2018,NZL,29
2019,NZL,40
2020,NZL,61
2021,NZL,27
2011,NOR,74
2012,NOR,76
2013,NOR,69
2014,NOR,68
2015,NOR,66
2016,NOR,64
2017,NOR,65
2018,NOR,70
2019,NOR,65
2020,NOR,61
2021,NOR,71
2011,CHE,63
2012,CHE,59
2013,CHE,58
2014,CHE,60
2015,CHE,61
2016,CHE,63
2017,CHE,57
2018,CHE,70
2019,CHE,67
2020,CHE,63
2021,CHE,68
2011,TUR,26
2012,TUR,22
2013,TUR,15
2014,TUR,14
2015,TUR,15
2016,TUR,19
2017,TUR,18
2018,TUR,28
2019,TUR,34
2020,TUR,29
2021,TUR,30
2017,GBR,70
2018,GBR,81
2019,GBR,71
2020,GBR,92
2021,GBR,77
2011,USA,23
2012,USA,38
2013,USA,22
2014,USA,46
2015,USA,39
2016,USA,39
2017,USA,20
2018,USA,3
2019,USA,11
2020,USA,37
2021,USA,24
2011,EUU,62
2012,EUU,68
2013,EUU,64
2014,EUU,59
2015,EUU,62
2016,EUU,67
2017,EUU,62
2018,EUU,68
2019,EUU,59
2020,EUU,71
2021,EUU,68
2011,ARG,16
2012,ARG,21
2013,ARG,18
2014,ARG,18
2015,ARG,5
2016,ARG,-6
2017,ARG,-5
2018,ARG,38
2019,ARG,28
2020,ARG,27
2021,ARG,7
2011,BRA,21
2012,BRA,-34
2013,BRA,9
2014,BRA,15
2015,BRA,20
2016,BRA,12
2017,BRA,16
2018,BRA,12
2019,BRA,23
2020,BRA,-10
2021,BRA,-19
2011,CHN,72
2012,CHN,33
2013,CHN,28
2014,CHN,26
2015,CHN,28
2016,CHN,32
2017,CHN,30
2018,CHN,34
2019,CHN,34
2020,CHN,23
2021,CHN,21
2011,IND,23
2012,IND,19
2013,IND,40
2014,IND,23
2015,IND,-6
2016,IND,11
2017,IND,43
2018,IND,34
2019,IND,44
2020,IND,31
2021,IND,47
2011,IDN,25
2012,IDN,23
2013,IDN,18
2014,IDN,12
2015,IDN,15
2016,IDN,11
2017,IDN,14
2018,IDN,15
2019,IDN,18
2020,IDN,31
2021,IDN,-74
2011,KAZ,18
2012,KAZ,59
2013,KAZ,64
2014,KAZ,-280
2015,KAZ,98
2016,KAZ,-30
2017,KAZ,-62
2018,KAZ,-150
2019,KAZ,130
2020,KAZ,370
2021,KAZ,-170
2011,PHL,38
2012,PHL,30
2013,PHL,23
2014,PHL,22
2015,PHL,32
2016,PHL,21
2017,PHL,27
2018,PHL,27
2019,PHL,30
2020,PHL,30
2021,PHL,32
2011,RUS,170
2012,RUS,150
2013,RUS,100
2014,RUS,120
2015,RUS,120
2016,RUS,99
2017,RUS,110
2018,RUS,120
2019,RUS,95
2020,RUS,150
2021,RUS,1500
2011,ZAF,50
2012,ZAF,31
2013,ZAF,0
2014,ZAF,0
2015,ZAF,24
2016,ZAF,14
2017,ZAF,0
2018,ZAF,7
2019,ZAF,0
2020,ZAF,0
2021,ZAF,0
2011,UKR,-26
2012,UKR,-77
2013,UKR,-15
2014,UKR,25
2015,UKR,4
2016,UKR,3
2017,UKR,32
2018,UKR,43
2019,UKR,20
2020,UKR,17
2021,UKR,25
2011,VNM,44
2012,VNM,1
2013,VNM,86
2014,VNM,3
2015,VNM,60
2016,VNM,36
2017,VNM,130
2018,VNM,20
2019,VNM,21
2020,VNM,30
2021,VNM,33
