year,geo,value
2019,Jalalabad,10
2019,Kabul,5
2019,Hirat,29
2019,Vanadzor,0.17
2019,Patuakhali,4.55
2019,Chittagong,12.41
2019,Rangpur,4.84
2019,Rajshahi,4.71
2019,La Paz,4
2019,"Distrito Federal, Brasilia",56
2019,Beijing,30
2019,Quito,6.13256
2019,Cairo,10
2019,Kota,7.6
2019,Allahabad,1.17
2019,Greater Hyderabad,4
2019,Kochi,1.2
2019,Leh,0.64
2019,Pune,11.2
2019,Jodhpur,2.4
2019,Bengaluru,6.9
2019,Kanpur,2
2019,Rajkot,6
2019,Tenali,7.9
2019,Lucknow,0.866
2019,Ludhiana,60
2019,Cuttack,1.51
2019,Ahmedabad,0.43
2019,Nashik,0.64
2019,Dhanbad,0.46
2019,Delhi,16.1
2019,Srinagar,5.3
2019,Chennai,0.54
2019,Indore,3.8
2019,Navi Mumbai,0.77
2019,Greater Mumbai,1.33
2019,Guwahati,0.22
2019,Gwalior,7.2
2019,Bhubaneswar,5.09
2019,Mysore,2.2
2019,Warangal,2.7
2019,Vientiane,10
2019,Saida,4
2019,Moratuwa,1.14
2019,Tangier,10
2019,Fuahmulah,100
2019,Guadalajara,5
2019,Monterrey,0.246886
2019,Skopje,20
2019,Bamako,54
2019,Mandalay,5
2019,Lahore,27
2019,Cusco,3
2019,Cebu,37
2019,Quezon City,31
2019,Port Moresby,3
2019,Sousse,6
2019,Montevideo,15
2019,Lusaka,2
