year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,WLD,90,,,,
2001,WLD,93,,,,
2002,WLD,95,,,,
2003,WLD,98,,,,
2004,WLD,101,,,,
2005,WLD,104,,,,
2006,WLD,107,,,,
2007,WLD,110,,,,
2008,WLD,114,,,,
2009,WLD,111,,,,
2010,WLD,119,,,,
2011,WLD,123,,,,
2012,WLD,125,,,,
2013,WLD,127,,,,
2014,WLD,129,,,,
2015,WLD,132,,,,
2016,WLD,132,,,,
2017,WLD,138,,,,
2018,WLD,145,,,,
2019,WLD,149,,,,
2020,WLD,146,,,,
2021,WLD,152,,,,
2022,WLD,153,,,,
2023,WLD,153,,,,
2028,WLD,,160,,,
2030,WLD,,,,118,
2050,WLD,,,,32,
2000,CAN,6.6,,,,
2001,CAN,6.8,,,,
2002,CAN,6.8,,,,
2003,CAN,6.6,,,,
2004,CAN,6.7,,,,
2005,CAN,6.8,,,,
2006,CAN,6.8,,,,
2007,CAN,6.6,,,,
2008,CAN,6.3,,,,
2009,CAN,5.8,,,,
2010,CAN,5.6,,,,
2011,CAN,5.7,,,,
2012,CAN,5.7,,,,
2013,CAN,5.7,,,,
2014,CAN,6.0,,,,
2015,CAN,6.1,,,,
2016,CAN,6.2,,,,
2017,CAN,6.5,,,,
2018,CAN,6.7,,,,
2019,CAN,6.4,,,,
2020,CAN,6.2,,,,
2021,CAN,6.5,,,,
2022,CAN,7.0,,,,
2023,CAN,7.2,,,,
2000,MEX,1.3,,,,
2001,MEX,1.2,,,,
2002,MEX,1.3,,,,
2003,MEX,1.3,,,,
2004,MEX,1.4,,,,
2005,MEX,1.7,,,,
2006,MEX,1.8,,,,
2007,MEX,1.8,,,,
2008,MEX,1.8,,,,
2009,MEX,2.0,,,,
2010,MEX,1.9,,,,
2011,MEX,2.0,,,,
2012,MEX,1.9,,,,
2013,MEX,2.0,,,,
2014,MEX,1.9,,,,
2015,MEX,1.8,,,,
2016,MEX,1.6,,,,
2017,MEX,1.4,,,,
2018,MEX,1.4,,,,
2019,MEX,1.4,,,,
2020,MEX,1.3,,,,
2021,MEX,1.2,,,,
2022,MEX,1.3,,,,
2023,MEX,1.3,,,,
2000,USA,20,,,,
2001,USA,20,,,,
2002,USA,19,,,,
2003,USA,20,,,,
2004,USA,19,,,,
2005,USA,18,,,,
2006,USA,19,,,,
2007,USA,20,,,,
2008,USA,21,,,,
2009,USA,21,,,,
2010,USA,22,,,,
2011,USA,23,,,,
2012,USA,24,,,,
2013,USA,25,,,,
2014,USA,27,,,,
2015,USA,28,,,,
2016,USA,27,,,,
2017,USA,28,,,,
2018,USA,32,,,,
2019,USA,35,,,,
2020,USA,35,,,,
2021,USA,36,,,,
2022,USA,37,,,,
2023,USA,39,,,,
2000,ARG,1.4,,,,
2001,ARG,1.4,,,,
2002,ARG,1.3,,,,
2003,ARG,1.5,,,,
2004,ARG,1.6,,,,
2005,ARG,1.7,,,,
2006,ARG,1.7,,,,
2007,ARG,1.6,,,,
2008,ARG,1.6,,,,
2009,ARG,1.5,,,,
2010,ARG,1.5,,,,
2011,ARG,1.4,,,,
2012,ARG,1.4,,,,
2013,ARG,1.3,,,,
2014,ARG,1.3,,,,
2015,ARG,1.3,,,,
2016,ARG,1.4,,,,
2017,ARG,1.4,,,,
2018,ARG,1.5,,,,
2019,ARG,1.6,,,,
2020,ARG,1.4,,,,
2021,ARG,1.5,,,,
2022,ARG,1.6,,,,
2023,ARG,1.6,,,,
2000,BOL,0.12,,,,
2001,BOL,0.17,,,,
2002,BOL,0.22,,,,
2003,BOL,0.25,,,,
2004,BOL,0.35,,,,
2005,BOL,0.44,,,,
2006,BOL,0.47,,,,
2007,BOL,1,,,,
2008,BOL,1,,,,
2009,BOL,0.45,,,,
2010,BOL,1,,,,
2011,BOL,1,,,,
2012,BOL,1,,,,
2013,BOL,1,,,,
2014,BOL,1,,,,
2015,BOL,1,,,,
2016,BOL,1,,,,
2017,BOL,1,,,,
2018,BOL,1,,,,
2019,BOL,1,,,,
2020,BOL,1,,,,
2021,BOL,1,,,,
2022,BOL,1,,,,
2023,BOL,0.45,,,,
2000,BRA,0.29,,,,
2001,BRA,0.30,,,,
2002,BRA,0.36,,,,
2003,BRA,0.39,,,,
2004,BRA,0.43,,,,
2005,BRA,0.42,,,,
2006,BRA,0.43,,,,
