year,geo,value
2020,WLD,90
2022,WLD,95.5
2020,NZL,100
2020,NIC,100
2020,NER,100
2020,NGA,100
2020,NOR,97.7
2020,PHL,100
2020,POL,99.5
2020,PRT,99.1
2020,GNB,100
2020,PRI,100
2020,QAT,99.6
2020,REU,100
2020,ROU,93.1
2020,RUS,100
2020,SMR,100
2020,SAU,100
2020,SEN,44.4
2020,SRB,22.4
2020,SLE,100
2020,SGP,100
2020,SVK,99.4
2020,SVN,94.4
2020,ZAF,84.6
2020,ZWE,84.5
2020,ESP,91.5
2020,SUR,100
2020,SWZ,100
2020,SWE,100
2020,CHE,99.7
2020,THA,100
2020,TGO,100
2020,TON,100
2020,ARE,100
2020,TUN,98.8
2020,TUR,88.3
2020,TUV,100
2020,UKR,100
2020,MKD,100
2020,EGY,57.4
2020,GBR,100
2020,USA,100
2020,UZB,100
2020,WSM,100
2020,YEM,76.8
2020,ALB,35.5
2020,DZA,77.4
2020,ASM,100
2020,AND,100
2020,AZE,95.5
2020,ARG,84.6
2020,AUS,100
2020,AUT,100
2020,BHR,100
2020,BGD,100
2020,ARM,100
2020,BEL,97
2020,BMU,100
2020,BTN,100
2020,BOL,100
2020,BIH,48.7
2020,BRA,74.5
2020,BGR,83.9
2020,BLR,100
2020,CAN,95.6
2020,CAF,100
2020,TCD,100
2020,CHL,99.9
2020,CHN,94.5
2020,COL,37.6
2020,COD,100
2020,CRI,15.9
2020,HRV,78.1
2020,CUB,26.8
2020,CYP,100
2020,CZE,96.8
2020,DNK,100
2020,ECU,23.3
2020,SLV,4.5
2020,EST,100
2020,FIN,100
2020,FRA,100
2020,GUF,100
2020,DJI,100
2020,GEO,73.9
2020,GMB,100
2020,PSE,100
2020,PSE,100
2020,DEU,100
2020,GHA,100
2020,GIB,100
2020,KIR,100
2020,GRC,100
2020,GRL,100
2020,HKG,100
2020,HUN,97.3
2020,ISL,100
2020,IND,37.1
2020,IRN,65.8
2020,IRQ,60.3
2020,IRL,97.5
2020,ISR,98
2020,ITA,100
2020,JPN,100
2020,KAZ,99.1
2020,JOR,100
2020,KOR,100
2020,KWT,100
2020,KGZ,95
2020,LAO,100
2020,LVA,100
2020,LBY,15.7
2020,LIE,98.8
2020,LTU,100
2020,LUX,98.6
2020,MAC,100
2020,MDG,100
2020,MWI,100
2020,MYS,100
2020,MLT,100
2020,MUS,100
2020,MEX,64
2020,MCO,100
2020,MNG,44
2020,MDA,100
2020,MNE,56.6
2020,MAR,55
2020,NPL,100
2020,NLD,100
2022,ALB,52.1
2022,DZA,77.4
2022,ASM,100
2022,AND,100
2022,AZE,67.1
2022,ARG,84.6
2022,AUS,100
2022,AUT,100
2022,BHR,100
2022,BGD,100
2022,ARM,56.3
2022,BEL,95.5
2022,BMU,30
2022,BTN,100
2022,BIH,66.2
2022,BRA,100
2022,BGR,87.4
2022,MMR,100
2022,BLR,100
2022,KHM,100
2022,CAN,95.6
2022,TCD,100
2022,CHL,100
2022,CHN,100
2022,COL,100
2022,COD,100
2022,CRI,29.4
2022,HRV,96.9
2022,CUB,42.9
2022,CYP,100
2022,CZE,96.9
2022,BEN,100
2022,DNK,100
2022,DOM,100
2022,ETH,100
2022,EST,100
2022,FJI,100
2022,FIN,100
2022,FRA,100
2022,GUF,100
2022,DJI,100
2022,GEO,72.9
2022,GMB,100
2022,DEU,100
2022,GHA,100
2022,KIR,100
2022,GRC,100
2022,GUY,100
2022,HKG,100
2022,HUN,97.9
2022,ISL,100
2022,IND,46.4
2022,IRN,63.4
2022,IRQ,76.2
2022,IRL,98.5
2022,ISR,97.8
2022,ITA,79.7
2022,CIV,100
2022,JPN,100
2022,KAZ,100
2022,JOR,100
2022,KEN,100
2022,KOR,99.6
2022,KWT,100
2022,KGZ,100
2022,LAO,100
2022,LVA,100
2022,LBY,100
2022,LTU,100
2022,LUX,99.3
2022,MAC,100
2022,MDG,100
2022,MWI,100
2022,MYS,100
2022,MLI,100
2022,MLT,100
2022,MUS,100
2022,MEX,67.2
2022,MCO,100
2022,MNG,100
2022,MDA,97
2022,MNE,100
2022,MAR,56
2022,NPL,100
2022,NLD,100
2022,NZL,100
2022,NIC,100
2022,NER,100
2022,NGA,100
2022,NOR,98.3
2022,PAK,100
2022,PNG,100
2022,PRY,100
2022,PER,77.5
2022,PHL,100
2022,POL,99.2
2022,PRT,99
2022,GNB,100
2022,PRI,100
2022,QAT,100
2022,REU,100
2022,ROU,97.7
2022,RUS,100
2022,SMR,100
2022,SAU,99.6
2022,SEN,44.4
2022,SRB,18.1
2022,SLE,100
2022,SGP,100
2022,SVK,99.4
2022,VNM,100
2022,SVN,99.8
2022,ZAF,100
2022,ZWE,87.1
2022,ESP,91.5
2022,SUR,100
2022,SWZ,100
2022,SWE,100
2022,CHE,99.7
2022,THA,100
2022,TGO,100
2022,TON,100
2022,ARE,100
2022,TUN,99.2
2022,TUR,82.9
2022,TUV,100
2022,UGA,100
2022,UKR,100
2022,MKD,38
2022,EGY,100
2022,GBR,100
2022,IMN,88.7
2022,TZA,12.4
2022,USA,100
2022,BFA,100
2022,WSM,0
2022,YEM,100
