year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,WLD,43.7,,,,
2005,WLD,43.6,,,,
2010,WLD,44.6,,,,
2015,WLD,45.7,,,,
2020,WLD,45.5,,,,
2000,AFG,21.8,,,,
2005,AFG,19.7,,,,
2010,AFG,19.6,,,,
2015,AFG,19,,,,
2020,AFG,16.9,,,,
2000,AGO,49.7,,,,
2005,AGO,45.1,,,,
2010,AGO,35.9,,,,
2015,AGO,27.2,,,,
2020,AGO,23.8,,,,
2000,ALB,34.3,,,,
2005,ALB,35.6,,,,
2010,ALB,37.3,,,,
2015,ALB,36.7,,,,
2020,ALB,34.4,,,,
2000,ARE,89.8,,,,
2005,ARE,73.1,,,,
2010,ARE,45.5,,,,
2015,ARE,45,,,,
2020,ARE,49,,,,
2000,ARG,55.7,,,,
2005,ARG,55.9,,,,
2010,ARG,56.2,,,,
2015,ARG,56.7,,,,
2020,ARG,57,,,,
2000,ARM,42.1,,,,
2005,ARM,45.9,,,,
2010,ARM,49.9,,,,
2015,ARM,52.3,,,,
2020,ARM,57.3,,,,
2000,AUS,139.1,,,,
2005,AUS,135.8,,,,
2010,AUS,128.6,,,,
2015,AUS,122.3,,,,
2020,AUS,117.9,,,,
2000,AUT,55,,,,
2005,AUT,54.8,,,,
2010,AUT,54.8,,,,
2015,AUT,53.8,,,,
2020,AUT,51.4,,,,
2000,AZE,50.4,,,,
2005,AZE,60.6,,,,
2010,AZE,63.6,,,,
2015,AZE,67.1,,,,
2020,AZE,69.8,,,,
2000,BDI,68.2,,,,
2005,BDI,53.1,,,,
2010,BDI,42,,,,
2015,BDI,34.8,,,,
2020,BDI,29.7,,,,
2000,BEL,77.5,,,,
2005,BEL,80.9,,,,
2010,BEL,84.1,,,,
2015,BEL,88.3,,,,
2020,BEL,90.3,,,,
2000,BEN,57.5,,,,
2005,BEN,57.6,,,,
2010,BEN,59.6,,,,
2015,BEN,59.6,,,,
2020,BEN,51.9,,,,
2000,BFA,78.8,,,,
2005,BFA,66.2,,,,
2010,BFA,59.5,,,,
2015,BFA,53.6,,,,
2020,BFA,44.3,,,,
2000,BGD,10.9,,,,
2005,BGD,10.6,,,,
2010,BGD,10.5,,,,
2015,BGD,10.3,,,,
2020,BGD,9.6,,,,
2000,BGR,35.1,,,,
2005,BGR,37.2,,,,
2010,BGR,39.1,,,,
2015,BGR,41.3,,,,
2020,BGR,42.7,,,,
2000,BHR,85.4,,,,
2005,BHR,69.6,,,,
2010,BHR,53.4,,,,
2015,BHR,50.5,,,,
2020,BHR,49.7,,,,
2000,BHS,70.5,,,,
2005,BHS,71.4,,,,
2010,BHS,73,,,,
2015,BHS,74.1,,,,
2020,BHS,72.2,,,,
2000,BIH,30.5,,,,
2005,BIH,35.8,,,,
2010,BIH,43.6,,,,
2015,BIH,52.7,,,,
2020,BIH,65.9,,,,
2000,BLR,36.2,,,,
2005,BLR,38.7,,,,
2010,BLR,41.7,,,,
2015,BLR,44,,,,
2020,BLR,44.2,,,,
2000,BOL,51.9,,,,
2005,BOL,50.3,,,,
2010,BOL,49.6,,,,
2015,BOL,48.4,,,,
2020,BOL,45.5,,,,
2000,BRA,46.7,,,,
2005,BRA,46.5,,,,
2010,BRA,46.8,,,,
2015,BRA,47,,,,
2020,BRA,47,,,,
2000,BWA,201.7,,,,
2005,BWA,173.3,,,,
2010,BWA,164.3,,,,
2015,BWA,155.2,,,,
2020,BWA,142.9,,,,
2000,CAF,39.8,,,,
2005,CAF,36.7,,,,
2010,CAF,34.1,,,,
