year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2020,AFG,Total,28,,,,
2021,AFG,Total,29,,,,
2022,AFG,Total,30,,,,
2000,ALB,Total,49,,,,
2001,ALB,Total,49,,,,
2002,ALB,Total,49,,,,
2003,ALB,Total,49,,,,
2004,ALB,Total,51,,,,
2005,ALB,Total,53,,,,
2006,ALB,Total,54,,,,
2007,ALB,Total,56,,,,
2008,ALB,Total,58,,,,
2009,ALB,Total,60,,,,
2010,ALB,Total,62,,,,
2011,ALB,Total,64,,,,
2012,ALB,Total,66,,,,
2013,ALB,Total,68,,,,
2014,ALB,Total,71,,,,
2015,ALB,Total,71,,,,
2016,ALB,Total,71,,,,
2017,ALB,Total,71,,,,
2018,ALB,Total,71,,,,
2019,ALB,Total,71,,,,
2020,ALB,Total,71,,,,
2021,ALB,Total,71,,,,
2022,ALB,Total,71,,,,
2000,DZA,Total,70,,,,
2001,DZA,Total,71,,,,
2002,DZA,Total,71,,,,
2003,DZA,Total,72,,,,
2004,DZA,Total,72,,,,
2005,DZA,Total,73,,,,
2006,DZA,Total,73,,,,
2007,DZA,Total,74,,,,
2008,DZA,Total,74,,,,
2009,DZA,Total,75,,,,
2010,DZA,Total,75,,,,
2011,DZA,Total,75,,,,
2012,DZA,Total,76,,,,
2013,DZA,Total,76,,,,
2014,DZA,Total,77,,,,
2015,DZA,Total,77,,,,
2016,DZA,Total,76,,,,
2017,DZA,Total,76,,,,
2018,DZA,Total,75,,,,
2019,DZA,Total,74,,,,
2020,DZA,Total,72,,,,
2021,DZA,Total,71,,,,
2022,DZA,Total,71,,,,
2000,ASM,Total,81,,,,
2001,ASM,Total,82,,,,
2002,ASM,Total,83,,,,
2003,ASM,Total,84,,,,
2004,ASM,Total,85,,,,
2005,ASM,Total,86,,,,
2006,ASM,Total,87,,,,
2007,ASM,Total,88,,,,
2008,ASM,Total,88,,,,
2009,ASM,Total,88,,,,
2010,ASM,Total,88,,,,
2011,ASM,Total,88,,,,
2012,ASM,Total,89,,,,
2013,ASM,Total,89,,,,
2014,ASM,Total,89,,,,
2015,ASM,Total,89,,,,
2016,ASM,Total,90,,,,
2017,ASM,Total,90,,,,
2018,ASM,Total,90,,,,
2019,ASM,Total,90,,,,
2020,ASM,Total,90,,,,
2021,ASM,Total,90,,,,
2000,AND,Total,91,,,,
2001,AND,Total,91,,,,
2002,AND,Total,91,,,,
2003,AND,Total,91,,,,
2004,AND,Total,91,,,,
2005,AND,Total,91,,,,
2006,AND,Total,91,,,,
2007,AND,Total,91,,,,
2008,AND,Total,91,,,,
2009,AND,Total,91,,,,
2010,AND,Total,91,,,,
2011,AND,Total,91,,,,
2012,AND,Total,91,,,,
2013,AND,Total,91,,,,
2014,AND,Total,91,,,,
2015,AND,Total,91,,,,
2016,AND,Total,91,,,,
2017,AND,Total,91,,,,
2018,AND,Total,91,,,,
2019,AND,Total,91,,,,
2020,AND,Total,91,,,,
2021,AND,Total,91,,,,
2022,AND,Total,91,,,,
2000,ARM,Total,82,,,,
2001,ARM,Total,82,,,,
2002,ARM,Total,83,,,,
2003,ARM,Total,83,,,,
2004,ARM,Total,83,,,,
2005,ARM,Total,83,,,,
2006,ARM,Total,83,,,,
2007,ARM,Total,83,,,,
2008,ARM,Total,83,,,,
2009,ARM,Total,83,,,,
2010,ARM,Total,83,,,,
2011,ARM,Total,83,,,,
2012,ARM,Total,83,,,,
2013,ARM,Total,83,,,,
2014,ARM,Total,83,,,,
2015,ARM,Total,83,,,,
2016,ARM,Total,83,,,,
2017,ARM,Total,83,,,,
2018,ARM,Total,83,,,,
2019,ARM,Total,83,,,,
2020,ARM,Total,83,,,,
2021,ARM,Total,83,,,,
2022,ARM,Total,82,,,,
2000,AUT,Total,97,,,,
2001,AUT,Total,97,,,,
2002,AUT,Total,97,,,,
2003,AUT,Total,97,,,,
2004,AUT,Total,97,,,,
2005,AUT,Total,98,,,,
2006,AUT,Total,98,,,,
2007,AUT,Total,98,,,,
2008,AUT,Total,98,,,,
2009,AUT,Total,98,,,,
2010,AUT,Total,98,,,,
2011,AUT,Total,99,,,,
2012,AUT,Total,99,,,,
2013,AUT,Total,99,,,,
2014,AUT,Total,99,,,,
2015,AUT,Total,99,,,,
2016,AUT,Total,99,,,,
2017,AUT,Total,99,,,,
2018,AUT,Total,99,,,,
2019,AUT,Total,99,,,,
2020,AUT,Total,99,,,,
2021,AUT,Total,99,,,,
2022,AUT,Total,99,,,,
2000,AZE,Total,58,,,,
2001,AZE,Total,59,,,,
2002,AZE,Total,60,,,,
2003,AZE,Total,61,,,,
2004,AZE,Total,61,,,,
2005,AZE,Total,62,,,,
2006,AZE,Total,63,,,,
2007,AZE,Total,63,,,,
2008,AZE,Total,64,,,,
2009,AZE,Total,64,,,,
2010,AZE,Total,65,,,,
2011,AZE,Total,66,,,,
2012,AZE,Total,66,,,,
2013,AZE,Total,67,,,,
2014,AZE,Total,67,,,,
2015,AZE,Total,68,,,,
2016,AZE,Total,68,,,,
2017,AZE,Total,69,,,,
2018,AZE,Total,70,,,,
2019,AZE,Total,70,,,,
2020,AZE,Total,71,,,,
2021,AZE,Total,71,,,,
2022,AZE,Total,72,,,,
2000,BHR,Total,99,,,,
2001,BHR,Total,99,,,,
2002,BHR,Total,99,,,,
2003,BHR,Total,99,,,,
2004,BHR,Total,99,,,,
2005,BHR,Total,99,,,,
2006,BHR,Total,99,,,,
2007,BHR,Total,99,,,,
2008,BHR,Total,99,,,,
2009,BHR,Total,99,,,,
2010,BHR,Total,99,,,,
2011,BHR,Total,99,,,,
2012,BHR,Total,99,,,,
2013,BHR,Total,99,,,,
2014,BHR,Total,99,,,,
2015,BHR,Total,99,,,,
2016,BHR,Total,99,,,,
2017,BHR,Total,99,,,,
2018,BHR,Total,99,,,,
2019,BHR,Total,99,,,,
2020,BHR,Total,99,,,,
2021,BHR,Total,99,,,,
2022,BHR,Total,99,,,,
2000,BGD,Total,55,,,,
2001,BGD,Total,55,,,,
2002,BGD,Total,55,,,,
2003,BGD,Total,55,,,,
2004,BGD,Total,55,,,,
2005,BGD,Total,55,,,,
2006,BGD,Total,55,,,,
2007,BGD,Total,55,,,,
2008,BGD,Total,55,,,,
2009,BGD,Total,55,,,,
2010,BGD,Total,55,,,,
2011,BGD,Total,55,,,,
2012,BGD,Total,55,,,,
2013,BGD,Total,56,,,,
2014,BGD,Total,56,,,,
2015,BGD,Total,56,,,,
2016,BGD,Total,57,,,,
2017,BGD,Total,57,,,,
2018,BGD,Total,58,,,,
2019,BGD,Total,58,,,,
2020,BGD,Total,59,,,,
2021,BGD,Total,59,,,,
2022,BGD,Total,59,,,,
2000,BLR,Total,82,,,,
2001,BLR,Total,82,,,,
2002,BLR,Total,82,,,,
2003,BLR,Total,82,,,,
2004,BLR,Total,83,,,,
2005,BLR,Total,84,,,,
2006,BLR,Total,86,,,,
2007,BLR,Total,87,,,,
2008,BLR,Total,88,,,,
2009,BLR,Total,89,,,,
2010,BLR,Total,90,,,,
2011,BLR,Total,91,,,,
2012,BLR,Total,92,,,,
2013,BLR,Total,92,,,,
2014,BLR,Total,92,,,,
2015,BLR,Total,92,,,,
2016,BLR,Total,93,,,,
2017,BLR,Total,93,,,,
2018,BLR,Total,93,,,,
2019,BLR,Total,93,,,,
2020,BLR,Total,93,,,,
2021,BLR,Total,93,,,,
2022,BLR,Total,93,,,,
2000,BEL,Total,99,,,,
2001,BEL,Total,99,,,,
2002,BEL,Total,99,,,,
2003,BEL,Total,99,,,,
2004,BEL,Total,99,,,,
2005,BEL,Total,99,,,,
2006,BEL,Total,99,,,,
2007,BEL,Total,99,,,,
2008,BEL,Total,99,,,,
2009,BEL,Total,99,,,,
2010,BEL,Total,99,,,,
2011,BEL,Total,99,,,,
2012,BEL,Total,99,,,,
2013,BEL,Total,99,,,,
2014,BEL,Total,99,,,,
2015,BEL,Total,99,,,,
2016,BEL,Total,99,,,,
2017,BEL,Total,99,,,,
2018,BEL,Total,99,,,,
2019,BEL,Total,99,,,,
2020,BEL,Total,99,,,,
2021,BEL,Total,99,,,,
2022,BEL,Total,99,,,,
2000,BTN,Total,22,,,,
2001,BTN,Total,23,,,,
2002,BTN,Total,23,,,,
2003,BTN,Total,24,,,,
2004,BTN,Total,24,,,,
2005,BTN,Total,25,,,,
2006,BTN,Total,25,,,,
2007,BTN,Total,25,,,,
2008,BTN,Total,26,,,,
2009,BTN,Total,26,,,,
2010,BTN,Total,26,,,,
2011,BTN,Total,30,,,,
2012,BTN,Total,34,,,,
2013,BTN,Total,38,,,,
2014,BTN,Total,43,,,,
2015,BTN,Total,47,,,,
2016,BTN,Total,52,,,,
2017,BTN,Total,57,,,,
2018,BTN,Total,61,,,,
2019,BTN,Total,65,,,,
2020,BTN,Total,69,,,,
2021,BTN,Total,73,,,,
2022,BTN,Total,73,,,,
2000,BES,Total,84,,,,
2001,BES,Total,84,,,,
2002,BES,Total,85,,,,
2003,BES,Total,86,,,,
2004,BES,Total,87,,,,
2005,BES,Total,87,,,,
2006,BES,Total,88,,,,
2007,BES,Total,89,,,,
2008,BES,Total,90,,,,
2009,BES,Total,91,,,,
2010,BES,Total,91,,,,
2011,BES,Total,92,,,,
2012,BES,Total,93,,,,
2013,BES,Total,94,,,,
2014,BES,Total,94,,,,
2015,BES,Total,95,,,,
2016,BES,Total,96,,,,
2017,BES,Total,97,,,,
2018,BES,Total,98,,,,
2019,BES,Total,98,,,,
2020,BES,Total,99,,,,
2021,BES,Total,99,,,,
2022,BES,Total,99,,,,
2000,BIH,Total,87,,,,
2001,BIH,Total,87,,,,
2002,BIH,Total,88,,,,
2003,BIH,Total,88,,,,
2004,BIH,Total,88,,,,
2005,BIH,Total,88,,,,
2006,BIH,Total,88,,,,
2007,BIH,Total,88,,,,
2008,BIH,Total,88,,,,
2009,BIH,Total,88,,,,
2010,BIH,Total,89,,,,
2011,BIH,Total,89,,,,
2012,BIH,Total,89,,,,
2013,BIH,Total,89,,,,
2014,BIH,Total,89,,,,
2015,BIH,Total,89,,,,
2016,BIH,Total,89,,,,
2017,BIH,Total,89,,,,
2018,BIH,Total,89,,,,
2019,BIH,Total,89,,,,
2020,BIH,Total,88,,,,
2021,BIH,Total,88,,,,
2022,BIH,Total,87,,,,
2000,BRA,Total,76,,,,
2001,BRA,Total,77,,,,
2002,BRA,Total,77,,,,
2003,BRA,Total,77,,,,
2004,BRA,Total,78,,,,
2005,BRA,Total,78,,,,
2006,BRA,Total,78,,,,
2007,BRA,Total,78,,,,
2008,BRA,Total,79,,,,
2009,BRA,Total,79,,,,
2010,BRA,Total,79,,,,
2011,BRA,Total,79,,,,
2012,BRA,Total,80,,,,
2013,BRA,Total,80,,,,
2014,BRA,Total,81,,,,
2015,BRA,Total,82,,,,
2016,BRA,Total,83,,,,
2017,BRA,Total,84,,,,
2018,BRA,Total,84,,,,
2019,BRA,Total,85,,,,
2020,BRA,Total,86,,,,
2021,BRA,Total,87,,,,
2022,BRA,Total,87,,,,
2000,BGR,Total,90,,,,
2001,BGR,Total,90,,,,
2002,BGR,Total,91,,,,
2003,BGR,Total,91,,,,
2004,BGR,Total,92,,,,
2005,BGR,Total,92,,,,
2006,BGR,Total,93,,,,
2007,BGR,Total,93,,,,
2008,BGR,Total,94,,,,
2009,BGR,Total,94,,,,
2010,BGR,Total,95,,,,
2011,BGR,Total,95,,,,
2012,BGR,Total,96,,,,
2013,BGR,Total,96,,,,
2014,BGR,Total,97,,,,
2015,BGR,Total,97,,,,
2016,BGR,Total,97,,,,
2017,BGR,Total,96,,,,
2018,BGR,Total,96,,,,
2019,BGR,Total,96,,,,
2020,BGR,Total,96,,,,
2021,BGR,Total,96,,,,
2022,BGR,Total,96,,,,
2000,KHM,Total,17,,,,
2001,KHM,Total,17,,,,
2002,KHM,Total,18,,,,
2003,KHM,Total,18,,,,
2004,KHM,Total,19,,,,
2005,KHM,Total,19,,,,
2006,KHM,Total,20,,,,
2007,KHM,Total,20,,,,
2008,KHM,Total,21,,,,
2009,KHM,Total,21,,,,
2010,KHM,Total,22,,,,
2011,KHM,Total,23,,,,
2012,KHM,Total,23,,,,
2013,KHM,Total,24,,,,
2014,KHM,Total,24,,,,
2015,KHM,Total,25,,,,
2016,KHM,Total,26,,,,
2017,KHM,Total,26,,,,
2018,KHM,Total,27,,,,
2019,KHM,Total,27,,,,
2020,KHM,Total,28,,,,
2021,KHM,Total,28,,,,
2022,KHM,Total,29,,,,
2000,CAN,Total,98,,,,
2001,CAN,Total,98,,,,
2002,CAN,Total,98,,,,
2003,CAN,Total,98,,,,
2004,CAN,Total,98,,,,
2005,CAN,Total,98,,,,
2006,CAN,Total,98,,,,
2007,CAN,Total,98,,,,
2008,CAN,Total,98,,,,
2009,CAN,Total,98,,,,
2010,CAN,Total,99,,,,
2011,CAN,Total,99,,,,
2012,CAN,Total,99,,,,
2013,CAN,Total,99,,,,
2014,CAN,Total,99,,,,
2015,CAN,Total,99,,,,
2016,CAN,Total,99,,,,
2017,CAN,Total,99,,,,
2018,CAN,Total,99,,,,
2019,CAN,Total,99,,,,
2020,CAN,Total,99,,,,
2021,CAN,Total,99,,,,
2022,CAN,Total,99,,,,
2000,CAF,Total,9,,,,
2001,CAF,Total,8,,,,
2002,CAF,Total,8,,,,
2003,CAF,Total,8,,,,
2004,CAF,Total,8,,,,
2005,CAF,Total,8,,,,
2006,CAF,Total,8,,,,
2007,CAF,Total,8,,,,
2008,CAF,Total,7,,,,
2009,CAF,Total,7,,,,
2010,CAF,Total,7,,,,
2011,CAF,Total,7,,,,
2012,CAF,Total,7,,,,
2013,CAF,Total,7,,,,
2014,CAF,Total,7,,,,
2015,CAF,Total,7,,,,
2016,CAF,Total,7,,,,
2017,CAF,Total,6,,,,
2018,CAF,Total,6,,,,
2019,CAF,Total,6,,,,
2020,CAF,Total,6,,,,
2021,CAF,Total,6,,,,
2022,CAF,Total,6,,,,
2000,TCD,Total,6,,,,
2001,TCD,Total,6,,,,
2002,TCD,Total,6,,,,
2003,TCD,Total,6,,,,
2004,TCD,Total,6,,,,
2005,TCD,Total,6,,,,
2006,TCD,Total,6,,,,
2007,TCD,Total,6,,,,
2008,TCD,Total,6,,,,
2009,TCD,Total,6,,,,
2010,TCD,Total,6,,,,
2011,TCD,Total,6,,,,
2012,TCD,Total,6,,,,
2013,TCD,Total,6,,,,
2014,TCD,Total,6,,,,
2015,TCD,Total,6,,,,
2016,TCD,Total,6,,,,
2017,TCD,Total,6,,,,
2018,TCD,Total,6,,,,
2019,TCD,Total,6,,,,
2020,TCD,Total,6,,,,
2021,TCD,Total,6,,,,
2022,TCD,Total,6,,,,
2000,CHL,Total,92,,,,
2001,CHL,Total,93,,,,
2002,CHL,Total,93,,,,
2003,CHL,Total,93,,,,
2004,CHL,Total,94,,,,
2005,CHL,Total,94,,,,
2006,CHL,Total,95,,,,
2007,CHL,Total,95,,,,
2008,CHL,Total,96,,,,
2009,CHL,Total,96,,,,
2010,CHL,Total,96,,,,
2011,CHL,Total,97,,,,
2012,CHL,Total,97,,,,
2013,CHL,Total,98,,,,
2014,CHL,Total,98,,,,
2015,CHL,Total,98,,,,
2016,CHL,Total,99,,,,
2017,CHL,Total,99,,,,
2018,CHL,Total,99,,,,
2019,CHL,Total,99,,,,
2020,CHL,Total,99,,,,
2021,CHL,Total,99,,,,
2022,CHL,Total,99,,,,
2000,HKG,Total,98,,,,
2001,HKG,Total,98,,,,
2002,HKG,Total,98,,,,
2003,HKG,Total,98,,,,
2004,HKG,Total,99,,,,
2005,HKG,Total,99,,,,
2006,HKG,Total,99,,,,
2007,HKG,Total,99,,,,
2008,HKG,Total,99,,,,
2009,HKG,Total,99,,,,
2010,HKG,Total,99,,,,
2011,HKG,Total,99,,,,
2012,HKG,Total,99,,,,
2013,HKG,Total,99,,,,
2014,HKG,Total,99,,,,
2015,HKG,Total,99,,,,
2016,HKG,Total,99,,,,
2017,HKG,Total,99,,,,
2018,HKG,Total,99,,,,
2019,HKG,Total,99,,,,
2020,HKG,Total,99,,,,
2021,HKG,Total,99,,,,
2022,HKG,Total,99,,,,
2000,MAC,Total,99,,,,
2001,MAC,Total,99,,,,
2002,MAC,Total,99,,,,
2003,MAC,Total,99,,,,
2004,MAC,Total,99,,,,
2005,MAC,Total,99,,,,
2006,MAC,Total,99,,,,
2007,MAC,Total,99,,,,
2008,MAC,Total,99,,,,
2009,MAC,Total,99,,,,
2010,MAC,Total,99,,,,
2011,MAC,Total,99,,,,
2012,MAC,Total,99,,,,
2013,MAC,Total,99,,,,
2014,MAC,Total,99,,,,
2015,MAC,Total,99,,,,
2016,MAC,Total,99,,,,
2017,MAC,Total,99,,,,
2018,MAC,Total,99,,,,
2019,MAC,Total,99,,,,
2020,MAC,Total,99,,,,
2021,MAC,Total,99,,,,
2022,MAC,Total,99,,,,
2000,COL,Total,69,,,,
2001,COL,Total,69,,,,
2002,COL,Total,69,,,,
2003,COL,Total,69,,,,
2004,COL,Total,70,,,,
2005,COL,Total,70,,,,
2006,COL,Total,70,,,,
2007,COL,Total,71,,,,
2008,COL,Total,71,,,,
2009,COL,Total,71,,,,
2010,COL,Total,71,,,,
2011,COL,Total,72,,,,
2012,COL,Total,72,,,,
2013,COL,Total,72,,,,
2014,COL,Total,72,,,,
2015,COL,Total,73,,,,
2016,COL,Total,73,,,,
2017,COL,Total,73,,,,
2018,COL,Total,73,,,,
2019,COL,Total,73,,,,
2020,COL,Total,73,,,,
2021,COL,Total,74,,,,
2022,COL,Total,74,,,,
2000,COG,Total,27,,,,
2001,COG,Total,28,,,,
2002,COG,Total,28,,,,
2003,COG,Total,28,,,,
2004,COG,Total,30,,,,
2005,COG,Total,31,,,,
2006,COG,Total,33,,,,
2007,COG,Total,35,,,,
2008,COG,Total,36,,,,
2009,COG,Total,38,,,,
2010,COG,Total,40,,,,
2011,COG,Total,41,,,,
2012,COG,Total,42,,,,
2013,COG,Total,43,,,,
2014,COG,Total,44,,,,
2015,COG,Total,44,,,,
2016,COG,Total,45,,,,
2017,COG,Total,45,,,,
2018,COG,Total,46,,,,
2019,COG,Total,46,,,,
2020,COG,Total,46,,,,
2021,COG,Total,46,,,,
2000,CRI,Total,76,,,,
2001,CRI,Total,77,,,,
2002,CRI,Total,77,,,,
2003,CRI,Total,77,,,,
2004,CRI,Total,78,,,,
2005,CRI,Total,78,,,,
2006,CRI,Total,78,,,,
2007,CRI,Total,79,,,,
2008,CRI,Total,79,,,,
2009,CRI,Total,79,,,,
2010,CRI,Total,79,,,,
2011,CRI,Total,79,,,,
2012,CRI,Total,80,,,,
2013,CRI,Total,80,,,,
2014,CRI,Total,80,,,,
2015,CRI,Total,80,,,,
2016,CRI,Total,80,,,,
2017,CRI,Total,80,,,,
2018,CRI,Total,81,,,,
2019,CRI,Total,81,,,,
2020,CRI,Total,81,,,,
2021,CRI,Total,81,,,,
2022,CRI,Total,81,,,,
2000,CIV,Total,23,,,,
2001,CIV,Total,24,,,,
2002,CIV,Total,24,,,,
2003,CIV,Total,24,,,,
2004,CIV,Total,24,,,,
2005,CIV,Total,24,,,,
2006,CIV,Total,24,,,,
2007,CIV,Total,24,,,,
2008,CIV,Total,24,,,,
2009,CIV,Total,25,,,,
2010,CIV,Total,25,,,,
2011,CIV,Total,25,,,,
2012,CIV,Total,29,,,,
2013,CIV,Total,32,,,,
2014,CIV,Total,33,,,,
2015,CIV,Total,35,,,,
2016,CIV,Total,37,,,,
2017,CIV,Total,39,,,,
2018,CIV,Total,40,,,,
2019,CIV,Total,42,,,,
2020,CIV,Total,44,,,,
2021,CIV,Total,44,,,,
2022,CIV,Total,44,,,,
2000,HRV,Total,85,,,,
2001,HRV,Total,85,,,,
2002,HRV,Total,85,,,,
2003,HRV,Total,85,,,,
2004,HRV,Total,85,,,,
2005,HRV,Total,85,,,,
2006,HRV,Total,85,,,,
2007,HRV,Total,85,,,,
2000,CYP,Total,96,,,,
2001,CYP,Total,96,,,,
2002,CYP,Total,96,,,,
2003,CYP,Total,96,,,,
2004,CYP,Total,96,,,,
2005,CYP,Total,96,,,,
2006,CYP,Total,97,,,,
2007,CYP,Total,97,,,,
2008,CYP,Total,97,,,,
2009,CYP,Total,97,,,,
2010,CYP,Total,98,,,,
2011,CYP,Total,98,,,,
2012,CYP,Total,98,,,,
2013,CYP,Total,98,,,,
2014,CYP,Total,99,,,,
2015,CYP,Total,99,,,,
2016,CYP,Total,99,,,,
2017,CYP,Total,99,,,,
2018,CYP,Total,99,,,,
2019,CYP,Total,99,,,,
2020,CYP,Total,99,,,,
2021,CYP,Total,99,,,,
2022,CYP,Total,99,,,,
2000,CZE,Total,96,,,,
2001,CZE,Total,96,,,,
2002,CZE,Total,96,,,,
2003,CZE,Total,97,,,,
2004,CZE,Total,97,,,,
2005,CZE,Total,97,,,,
2006,CZE,Total,97,,,,
2007,CZE,Total,97,,,,
2008,CZE,Total,97,,,,
2009,CZE,Total,97,,,,
2010,CZE,Total,97,,,,
2011,CZE,Total,98,,,,
2012,CZE,Total,98,,,,
2013,CZE,Total,98,,,,
2014,CZE,Total,98,,,,
2015,CZE,Total,98,,,,
2016,CZE,Total,98,,,,
2017,CZE,Total,98,,,,
2018,CZE,Total,98,,,,
2019,CZE,Total,98,,,,
2020,CZE,Total,98,,,,
2021,CZE,Total,98,,,,
2022,CZE,Total,98,,,,
2000,PRK,Total,69,,,,
2001,PRK,Total,69,,,,
2002,PRK,Total,69,,,,
2003,PRK,Total,69,,,,
2004,PRK,Total,69,,,,
2005,PRK,Total,69,,,,
2006,PRK,Total,69,,,,
2007,PRK,Total,68,,,,
2008,PRK,Total,68,,,,
2009,PRK,Total,68,,,,
2010,PRK,Total,68,,,,
2011,PRK,Total,68,,,,
2012,PRK,Total,67,,,,
2013,PRK,Total,67,,,,
2014,PRK,Total,67,,,,
2015,PRK,Total,67,,,,
2016,PRK,Total,67,,,,
2017,PRK,Total,67,,,,
2018,PRK,Total,66,,,,
2019,PRK,Total,66,,,,
2020,PRK,Total,66,,,,
2021,PRK,Total,66,,,,
2022,PRK,Total,67,,,,
2000,COD,Total,12,,,,
2001,COD,Total,12,,,,
2002,COD,Total,12,,,,
2003,COD,Total,12,,,,
2004,COD,Total,12,,,,
2005,COD,Total,12,,,,
2006,COD,Total,12,,,,
2007,COD,Total,12,,,,
2008,COD,Total,12,,,,
2009,COD,Total,12,,,,
2010,COD,Total,12,,,,
2011,COD,Total,12,,,,
2012,COD,Total,12,,,,
2013,COD,Total,12,,,,
2014,COD,Total,12,,,,
2015,COD,Total,12,,,,
2016,COD,Total,12,,,,
2017,COD,Total,12,,,,
2018,COD,Total,11,,,,
2019,COD,Total,11,,,,
2020,COD,Total,11,,,,
2021,COD,Total,11,,,,
2022,COD,Total,12,,,,
2000,DNK,Total,94,,,,
2001,DNK,Total,94,,,,
2002,DNK,Total,94,,,,
2003,DNK,Total,94,,,,
2004,DNK,Total,94,,,,
2005,DNK,Total,95,,,,
2006,DNK,Total,95,,,,
2007,DNK,Total,96,,,,
2008,DNK,Total,96,,,,
2009,DNK,Total,96,,,,
2010,DNK,Total,97,,,,
2011,DNK,Total,97,,,,
2012,DNK,Total,98,,,,
2013,DNK,Total,98,,,,
2014,DNK,Total,98,,,,
2015,DNK,Total,99,,,,
2016,DNK,Total,99,,,,
2017,DNK,Total,99,,,,
2018,DNK,Total,99,,,,
2019,DNK,Total,99,,,,
2020,DNK,Total,99,,,,
2021,DNK,Total,99,,,,
2022,DNK,Total,99,,,,
2000,DOM,Total,42,,,,
2001,DOM,Total,42,,,,
2002,DOM,Total,42,,,,
2003,DOM,Total,42,,,,
2004,DOM,Total,43,,,,
2005,DOM,Total,43,,,,
2006,DOM,Total,43,,,,
2007,DOM,Total,43,,,,
2008,DOM,Total,43,,,,
2009,DOM,Total,43,,,,
2010,DOM,Total,44,,,,
2011,DOM,Total,44,,,,
2012,DOM,Total,44,,,,
2013,DOM,Total,44,,,,
2014,DOM,Total,44,,,,
2015,DOM,Total,44,,,,
2016,DOM,Total,44,,,,
2017,DOM,Total,44,,,,
2018,DOM,Total,45,,,,
2019,DOM,Total,45,,,,
2020,DOM,Total,45,,,,
2021,DOM,Total,45,,,,
2022,DOM,Total,45,,,,
2000,ECU,Total,58,,,,
2001,ECU,Total,59,,,,
2002,ECU,Total,59,,,,
2003,ECU,Total,60,,,,
2004,ECU,Total,60,,,,
2005,ECU,Total,61,,,,
2006,ECU,Total,61,,,,
2007,ECU,Total,62,,,,
2008,ECU,Total,62,,,,
2009,ECU,Total,63,,,,
2010,ECU,Total,63,,,,
2011,ECU,Total,64,,,,
2012,ECU,Total,64,,,,
2013,ECU,Total,64,,,,
2014,ECU,Total,65,,,,
2015,ECU,Total,65,,,,
