year,geo,value
2000,WLD,25.7
2001,WLD,25.8
2002,WLD,25.8
2003,WLD,25.8
2004,WLD,25.7
2005,WLD,25.7
2006,WLD,25.6
2007,WLD,25.5
2008,WLD,25.3
2009,WLD,25.2
2010,WLD,25
2011,WLD,24.8
2012,WLD,24.6
2013,WLD,24.3
2014,WLD,24.1
2015,WLD,23.8
2016,WLD,23.3
2017,WLD,22.9
2018,WLD,22.4
2019,WLD,22.2
2000,CHN,60.4
2001,CHN,58.7
2002,CHN,56.9
2003,CHN,55.1
2004,CHN,53.4
2005,CHN,51.6
2006,CHN,49.8
2007,CHN,48
2008,CHN,46.2
2009,CHN,44.3
2010,CHN,42.5
2011,CHN,40.6
2012,CHN,38.8
2013,CHN,36.9
2014,CHN,35
2015,CHN,33.1
2016,CHN,31.2
2017,CHN,29.3
2018,CHN,27.3
2019,CHN,26.7
2000,IND,67.6
2001,IND,66.4
2002,IND,65.3
2003,IND,64.2
2004,IND,63.1
2005,IND,61.9
2006,IND,60.8
2007,IND,59.6
2008,IND,58.5
2009,IND,57.4
2010,IND,56.2
2011,IND,55
2012,IND,53.8
2013,IND,52.6
2014,IND,51.5
2015,IND,50.3
2016,IND,49.1
2017,IND,47.9
2018,IND,46.7
2019,IND,45.7
2000,USA,7.8
2001,USA,7.5
2002,USA,7.3
2003,USA,7.1
2004,USA,6.9
2005,USA,6.6
2006,USA,6.4
2007,USA,6.2
2008,USA,6
2009,USA,5.7
2010,USA,5.5
2011,USA,5.3
2012,USA,5
2013,USA,4.8
2014,USA,4.6
2015,USA,4.3
2016,USA,4.1
2017,USA,3.9
2018,USA,3.6
2019,USA,3.4
