year,geo,value
1990,WLD,37
1991,WLD,40
1992,WLD,45
1993,WLD,48
1994,WLD,50
1995,WLD,52
1996,WLD,54
1997,WLD,55
1998,WLD,55
1999,WLD,57
2000,WLD,58
2001,WLD,60
2002,WLD,61
2003,WLD,61
2004,WLD,62
2005,WLD,63
2006,WLD,63
2007,WLD,63
2008,WLD,63
2009,WLD,64
2010,WLD,66
2011,WLD,66
2012,WLD,66
2013,WLD,66
2014,WLD,68
2015,WLD,68
2016,WLD,68
2017,WLD,68
2018,WLD,68
2019,WLD,68
2020,WLD,68
2021,WLD,69
2022,WLD,69
2023,WLD,69
2012,ALB,23
2013,ALB,23
2014,ALB,23
2015,ALB,23
2016,ALB,23
2017,ALB,23
2018,ALB,23
2019,ALB,23
2020,ALB,23
2021,ALB,23
2012,AUS,1
2013,AUS,1
2014,AUS,1
2015,AUS,1
2016,AUS,1
2017,AUS,1
2018,AUS,1
2019,AUS,1
2020,AUS,1
2021,AUS,1
2012,AUT,13
2013,AUT,13
2014,AUT,13
2015,AUT,13
2016,AUT,13
2017,AUT,13
2018,AUT,13
2019,AUT,13
2020,AUT,13
2021,AUT,13
2012,BGR,7
2013,BGR,7
2014,BGR,7
2015,BGR,7
2016,BGR,7
2017,BGR,7
2018,BGR,7
2019,BGR,7
2020,BGR,7
2021,BGR,7
2012,CAN,6
2013,CAN,6
2014,CAN,6
2015,CAN,6
2016,CAN,6
2017,CAN,6
2018,CAN,6
2019,CAN,6
2020,CAN,6
2021,CAN,6
2012,CHL,16
2013,CHL,16
2014,CHL,17
2015,CHL,23
2016,CHL,23
2017,CHL,23
2018,CHL,23
2019,CHL,23
2020,CHL,23
2021,CHL,23
2012,CRI,4
2013,CRI,4
2014,CRI,4
2015,CRI,4
2016,CRI,4
2017,CRI,4
2018,CRI,4
2019,CRI,4
2020,CRI,4
2021,CRI,4
2012,DNK,4
2013,DNK,4
2014,DNK,4
2015,DNK,4
2016,DNK,4
2017,DNK,4
2018,DNK,4
2019,DNK,4
2020,DNK,4
2021,DNK,4
2012,ESP,20
2013,ESP,23
2014,ESP,23
2015,ESP,23
2016,ESP,23
2017,ESP,23
2018,ESP,23
2019,ESP,23
2020,ESP,23
2021,ESP,23
2012,EST,21
2013,EST,21
2014,EST,21
2015,EST,21
2016,EST,21
2017,EST,21
2018,EST,21
2019,EST,21
2020,EST,21
2021,EST,21
2012,FIN,8
2013,FIN,8
2014,FIN,8
2015,FIN,8
2016,FIN,9
2017,FIN,9
2018,FIN,9
2019,FIN,9
2020,FIN,9
2021,FIN,9
2012,FRA,17
2013,FRA,17
2014,FRA,17
2015,FRA,17
2016,FRA,17
2017,FRA,17
2018,FRA,17
2019,FRA,17
2020,FRA,17
2021,FRA,17
2012,GBR,1
2013,GBR,1
2014,GBR,1
2015,GBR,1
2016,GBR,1
2017,GBR,1
2018,GBR,1
2019,GBR,1
2020,GBR,1
2021,GBR,1
2012,HRV,16
2013,HRV,16
2014,HRV,16
2015,HRV,16
2016,HRV,16
2017,HRV,16
2018,HRV,16
2019,HRV,16
2020,HRV,16
2021,HRV,16
2012,ISL,1
2013,ISL,1
2014,ISL,1
2015,ISL,1
2016,ISL,1
2017,ISL,1
2018,ISL,1
2019,ISL,1
2020,ISL,1
2021,ISL,1
2012,ISR,1
2013,ISR,1
2014,ISR,1
2015,ISR,1
2016,ISR,1
2017,ISR,1
2018,ISR,1
2019,ISR,1
2020,ISR,1
2021,ISR,1
2012,KOR,23
2013,KOR,23
2014,KOR,23
2015,KOR,23
2016,KOR,23
2017,KOR,23
2018,KOR,23
2019,KOR,23
2020,KOR,23
2021,KOR,23
2012,LTU,2
2013,LTU,2
2014,LTU,2
2015,LTU,2
2016,LTU,2
2017,LTU,2
2018,LTU,2
2019,LTU,2
2020,LTU,2
2021,LTU,2
2012,LVA,1
2013,LVA,1
2014,LVA,1
2015,LVA,1
2016,LVA,1
2017,LVA,1
2018,LVA,1
2019,LVA,1
2020,LVA,1
2021,LVA,1
2012,MLT,9
2013,MLT,9
2014,MLT,9
2015,MLT,9
2016,MLT,9
2017,MLT,9
2018,MLT,9
2019,MLT,9
2020,MLT,9
2021,MLT,9
2012,MNE,13
2013,MNE,13
2014,MNE,13
2015,MNE,13
2016,MNE,13
2017,MNE,13
2018,MNE,13
2019,MNE,13
2020,MNE,13
2021,MNE,13
2012,NLD,3
2013,NLD,3
2014,NLD,3
2015,NLD,3
2016,NLD,3
2017,NLD,3
