year,geo,value
2012,AFG,3.8
2013,AFG,66
2014,AFG,38
2015,AFG,48
2016,AFG,49
2017,AFG,75
2018,AFG,182
2019,AFG,40
2019,AGO,4.2
2020,AGO,0.52
2021,AGO,33
2022,AGO,64
2023,AGO,362
2024,AGO,380
2025,AGO,279
2015,ALB,0.44
2016,ALB,0.93
2018,ALB,304
2019,ALB,328
2020,ALB,274
2021,ALB,347
2022,ALB,140
2023,ALB,92
2024,ALB,55
2025,ALB,39
2015,BEN,37
2016,BEN,39
2017,BEN,54
2018,BEN,74
2019,BEN,77
2020,BEN,116
2021,BEN,148
2022,BEN,178
2023,BEN,187
2024,BEN,226
2025,BEN,229
2021,BFA,102
2022,BFA,119
2023,BFA,208
2024,BFA,244
2025,BFA,250
2011,BGD,32
2012,BGD,19
2013,BGD,47
2014,BGD,58
2015,BGD,97
2016,BGD,93
2017,BGD,89
2018,BGD,61
2019,BGD,74
2020,BGD,98
2021,BGD,84
2022,BGD,88
2023,BGD,74
2024,BGD,82
2025,BGD,132
2020,BHR,0.053
2021,BHR,6.9
2022,BHR,17
2023,BHR,65
2024,BHR,99
2025,BHR,92
2019,BHS,0.69
2020,BHS,7.6
2021,BHS,3.6
2022,BHS,3.8
2023,BHS,5.9
2024,BHS,4.8
2025,BHS,7.2
2010,BWA,1.8
2011,BWA,3.2
2012,BWA,4
2013,BWA,6.3
2014,BWA,6
2015,BWA,16
2016,BWA,21
2017,BWA,21
2018,BWA,28
2019,BWA,30
2020,BWA,46
2021,BWA,44
2022,BWA,37
2023,BWA,55
2024,BWA,59
2025,BWA,87
2016,CAF,4.6
2017,CAF,0.78
2015,CIV,55
2016,CIV,57
2017,CIV,54
2018,CIV,70
2019,CIV,52
2020,CIV,46
2021,CIV,54
2022,CIV,60
2023,CIV,92
2024,CIV,97
2010,CMR,0.5
2011,CMR,1.3
2012,CMR,2.8
2013,CMR,0.7
2014,CMR,5.1
2015,CMR,8.7
2016,CMR,58
2017,CMR,89
2018,CMR,115
2019,CMR,125
2020,CMR,126
2017,COD,10
2018,COD,79
2019,COD,85
2020,COD,88
2021,COD,98
2022,COD,111
2012,COG,3.9
2013,COG,8.7
2014,COG,1.7
2015,COG,906
2016,COG,5
2017,COG,1.3
2018,COG,1.4
2019,COG,26
2020,COG,14
2021,COG,0.64
2022,COG,19
2020,COM,3.8
2021,COM,7
2022,COM,18
2023,COM,23
2024,COM,34
2025,COM,42
2019,EGY,41
2020,EGY,49
2021,EGY,48
2022,EGY,64
2023,EGY,74
2024,EGY,94
2014,FJI,12
2015,FJI,12
2016,FJI,39
2017,FJI,66
2018,FJI,117
2019,FJI,16
2020,FJI,22
2021,FJI,32
2022,FJI,71
2023,FJI,110
2024,FJI,123
2025,FJI,161
2012,GHA,52
2013,GHA,41
2014,GHA,45
2015,GHA,55
2016,GHA,66
2017,GHA,88
2018,GHA,111
2019,GHA,139
2020,GHA,167
2021,GHA,224
2022,GHA,248
2023,GHA,325
2024,GHA,344
2025,GHA,364
2013,GIN,18
2014,GIN,36
2015,GIN,35
2016,GIN,67
2017,GIN,141
2018,GIN,167
2019,GIN,172
2020,GIN,153
2021,GIN,202
2022,GIN,211
2023,GIN,232
2024,GIN,301
2025,GIN,375
2019,GMB,1.8
2020,GMB,5254
2021,GMB,2276
2022,GMB,1987
2023,GMB,30
2024,GMB,8.5
2015,GNB,14
2016,GNB,12
2017,GNB,15
2018,GNB,19
2019,GNB,14
2020,GNB,17
2021,GNB,27
2022,GNB,16
2023,GNB,30
2024,GNB,25
2025,GNB,32
2013,GUY,57
2014,GUY,119
2015,GUY,175
2016,GUY,112
2017,GUY,126
2018,GUY,238
2019,GUY,248
2020,GUY,227
2021,GUY,349
2021,HND,24
2022,HND,23
2023,HND,32
2024,HND,30
2025,HND,23
2011,HTI,5.8
2012,HTI,9.2
2013,HTI,9.2
2014,HTI,16
2015,HTI,12
2019,IND,4.9
2020,IND,3.6
2021,IND,3.3
2022,IND,15
2023,IND,14
2024,IND,15
2025,IND,27
2016,IRQ,0.54
2017,IRQ,2.2
2018,IRQ,2
2020,IRQ,100
2022,IRQ,45
2017,JAM,94
2018,JAM,144
2019,JAM,42
2020,JAM,67
2021,JAM,143
2022,JAM,932
2023,JAM,1576
2014,JOR,1.3
2015,JOR,17
2016,JOR,1.1
2017,JOR,2.8
2009,KHM,4.9
2010,KHM,12
2011,KHM,48
2012,KHM,56
2013,KHM,193
2014,KHM,355
2015,KHM,418
2016,KHM,55
2017,KHM,43
2018,KHM,45
2019,KHM,92
2020,KHM,63
2021,KHM,53
2022,KHM,45
2023,KHM,54
2024,KHM,94
2025,KHM,169
2012,LBR,49
2013,LBR,38
2014,LBR,17
2015,LBR,18
2017,LBR,17
2018,LBR,31
2019,LBR,56
2020,LBR,98
2021,LBR,176
2022,LBR,140
2023,LBR,200
2024,LBR,260
2025,LBR,172
2017,LBY,4.7
2018,LBY,22
2019,LBY,11
2020,LBY,9.4
2021,LBY,13
2022,LBY,9.5
2013,LSO,42
2014,LSO,70
2015,LSO,79
2016,LSO,85
2017,LSO,98
2018,LSO,83
2019,LSO,71
2020,LSO,71
2021,LSO,64
2022,LSO,67
2023,LSO,68
2024,LSO,87
2025,LSO,107
2010,MDG,2.7
2011,MDG,34
2012,MDG,47
2013,MDG,58
2014,MDG,51
2015,MDG,53
2016,MDG,69
2017,MDG,85
2018,MDG,8.4
2019,MDG,130
2020,MDG,135
2021,MDG,163
2022,MDG,191
2023,MDG,192
2024,MDG,207
2025,MDG,246
2018,MDV,25
2019,MDV,31
2020,MDV,48
2021,MDV,68
2022,MDV,64
2023,MDV,77
2024,MDV,70
2025,MDV,54
2015,MLI,69
2016,MLI,67
2017,MLI,83
2018,MLI,93
2019,MLI,110
2020,MLI,105
2021,MLI,128
2022,MLI,145
2023,MLI,183
2024,MLI,207
2025,MLI,235
2014,MMR,0.41
2015,MMR,2.4
2016,MMR,0.53
2017,MMR,33
2018,MMR,56
2019,MMR,77
2020,MMR,74
2020,MRT,2.9
2021,MRT,51
2016,MUS,0.53
2017,MUS,0.9
2018,MUS,0.54
2019,MUS,2.8
2020,MUS,8.3
2021,MUS,21
2022,MUS,26
2023,MUS,27
2024,MUS,31
2025,MUS,39
2012,MWI,8.7
2013,MWI,39
2016,MWI,69
2017,MWI,86
2018,MWI,75
2019,MWI,74
2020,MWI,79
2022,MWI,142
2023,MWI,162
2024,MWI,194
2025,MWI,207
2010,NAM,0.94
2011,NAM,4.2
2012,NAM,4.3
2013,NAM,3.8
2014,NAM,0.75
2015,NAM,8.7
2016,NAM,10
2017,NAM,2.7
2018,NAM,2
2019,NAM,4.8
2020,NAM,12
2021,NAM,5.4
2022,NAM,6.1
2023,NAM,6.5
2024,NAM,8.8
2025,NAM,8.4
2015,NER,92
2016,NER,141
2017,NER,110
2018,NER,78
2019,NER,89
2020,NER,45
2021,NER,45
2022,NER,47
2023,NER,73
2024,NER,72
2025,NER,123
2021,NGA,52
2022,NGA,69
2023,NGA,285
2018,NIC,8.1
2019,NIC,7.3
2020,NIC,6.4
2021,NIC,7.6
2022,NIC,0.039
2023,NIC,0.064
2024,NIC,0.076
2025,NIC,0.085
2019,NPL,88
2020,NPL,91
2021,NPL,63
2022,NPL,36
2023,NPL,34
2024,NPL,39
2025,NPL,60
2011,PAK,98
2012,PAK,104
2013,PAK,119
2014,PAK,119
2015,PAK,60
2016,PAK,49
2017,PAK,34
2018,PAK,48
2019,PAK,53
2020,PAK,49
2021,PAK,56
2022,PAK,72
2023,PAK,61
2024,PAK,89
2025,PAK,126
2010,PHL,22
2011,PHL,23
2012,PHL,25
2013,PHL,38
2014,PHL,39
2015,PHL,51
2016,PHL,52
2017,PHL,182
2018,PHL,83
2019,PHL,82
2020,PHL,85
2021,PHL,129
2022,PHL,175
2023,PHL,157
2024,PHL,169
2024,PNG,15
2025,PNG,18
2017,PRY,32
2018,PRY,35
2019,PRY,36
2020,PRY,40
2021,PRY,52
2022,PRY,43
2023,PRY,45
2024,PRY,43
2021,PSE,3
2014,QAT,3.3
2015,QAT,9.1
2016,QAT,27
2017,QAT,3.8
2018,QAT,4.8
2019,QAT,5.2
2021,QAT,21
2011,RWA,1.7
2012,RWA,25
2013,RWA,34
2014,RWA,45
2015,RWA,67
2016,RWA,62
2017,RWA,67
2018,RWA,64
2019,RWA,81
2020,RWA,150
2021,RWA,179
2022,RWA,252
2023,RWA,328
2024,RWA,354
2025,RWA,376
2015,SDN,1.70E-05
2016,SDN,6.7
2017,SDN,8.1
2018,SDN,1.4
2015,SEN,16
2016,SEN,37
2017,SEN,67
2018,SEN,108
2019,SEN,108
2020,SEN,99
2021,SEN,62
2022,SEN,89
2023,SEN,149
2024,SEN,196
2025,SEN,224
2024,SLB,19
2025,SLB,26
2019,SLE,34
2020,SLE,29
2021,SLE,26
2022,SLE,64
2023,SLE,73
2024,SLE,41
2025,SLE,51
2020,SLV,2.3
2021,SLV,25
2022,SLV,32
2023,SLV,24
2024,SLV,74
2025,SLV,59
2024,SSD,270
2025,SSD,5.3
2011,SWZ,0.45
2012,SWZ,1
2013,SWZ,2.3
2014,SWZ,3.8
2015,SWZ,6.3
2016,SWZ,10
2017,SWZ,12
2018,SWZ,16
2019,SWZ,32
2020,SWZ,25
2021,SWZ,30
2022,SWZ,32
2023,SWZ,41
2024,SWZ,194
2025,SWZ,205
2018,SYC,142
2019,SYC,330
2020,SYC,517
2021,SYC,1427
2022,SYC,780
2023,SYC,1720
2024,SYC,97
2025,SYC,81
2014,TCD,9
2015,TCD,14
2016,TCD,20
2017,TCD,3.4
2020,TCD,2.1
2015,TGO,21
2016,TGO,28
2017,TGO,36
2018,TGO,47
2019,TGO,49
2020,TGO,15
2021,TGO,69
2022,TGO,78
2023,TGO,90
2024,TGO,87
2025,TGO,72
2025,TLS,50
2012,TON,0.29
2013,TON,0.75
2014,TON,0.27
2015,TON,0.97
2016,TON,4
2017,TON,3.8
2018,TON,4.5
2012,TZA,69
2013,TZA,91
2014,TZA,89
2015,TZA,73
2016,TZA,93
2017,TZA,106
2018,TZA,115
2019,TZA,117
2020,TZA,96
2021,TZA,95
2022,TZA,94
2023,TZA,98
2024,TZA,101
2025,TZA,105
2018,UGA,128
2019,UGA,171
2020,UGA,178
2021,UGA,189
2022,UGA,204
2023,UGA,229
2024,UGA,242
2025,UGA,251
2024,VNM,26
2025,VNM,40
2024,VUT,11
2025,VUT,1.4
2013,WSM,26
2014,WSM,15
2015,WSM,5.3
2016,WSM,5.4
2017,WSM,5.5
2018,WSM,4.6
2019,WSM,5.2
2020,WSM,7.7
2021,WSM,7
2022,WSM,8.6
2023,WSM,29
2024,WSM,18
2025,WSM,23
2013,ZAF,29
2014,ZAF,6.6
2015,ZAF,23
2020,ZAF,216
2023,ZAF,30
2024,ZAF,38
2025,ZAF,29
2011,ZMB,34
2012,ZMB,77
2013,ZMB,107
2014,ZMB,3.6
2015,ZMB,11
2016,ZMB,12
2017,ZMB,7.8
2018,ZMB,80
2019,ZMB,107
2020,ZMB,83
2021,ZMB,85
2022,ZMB,141
2023,ZMB,173
2024,ZMB,243
2025,ZMB,288
2013,ZWE,64
2014,ZWE,64
2015,ZWE,48
2016,ZWE,91
2017,ZWE,164
2018,ZWE,272
2019,ZWE,296
2020,ZWE,320
2021,ZWE,295
2022,ZWE,1167
2023,ZWE,1047
