year,geo,disagg,value
2018,WLD,Taxes on manufacture and production of plastic bags,27
2018,WLD,Consumer fee on plastic bags,30
2018,WLD,Bans on specific single-use products,27
2018,WLD,Taxes on single-use plastics,29
2018,CIV,Total,1
2018,LSO,Total,1
2018,ZAF,Total,1
2018,UGA,Total,1
2018,DMA,Total,1
2018,JAM,Total,1
2018,ALB,Total,1
2018,BGR,Total,1
2018,DNK,Total,1
2018,EST,Total,1
2018,LTU,Total,1
2018,MLT,Total,1
2018,MNE,Total,1
2018,MAR,Total,1
2018,NOR,Total,1
2018,POL,Total,1
2018,PRT,Total,1
2018,MDA,Total,1
2018,ROU,Total,1
2018,SRB,Total,1
2018,SVN,Total,1
2018,MKD,Total,1
2018,IND,Total,1
2018,JOR,Total,1
2018,TUN,Total,1
2018,UZB,Total,1
2018,VNM,Total,1
2018,BIH,Total,1
2018,IRL,Total,1
2018,CYP,Total,1
2018,FJI,Total,1
2018,ISR,Total,1
2018,COL,Total,1
2018,AND,Total,1
2018,CHN,Total,1
2018,HRV,Total,1
2018,CZE,Total,1
2018,GRC,Total,1
2018,ITA,Total,1
2018,LUX,Total,1
2018,KOR,Total,1
2018,GBR,Total,1
2018,TUR,Total,1
2018,ESP,Total,1
2018,NPL,Total,1
2018,NLD,Total,1
2018,PRY,Total,1
2018,SEN,Total,1
2018,SVK,Total,1
2018,ATG,Total,1
2018,BFA,Total,1
2018,CAN,Total,1
2018,CRI,Total,1
2018,HTI,Total,1
2018,GUY,Total,1
2018,LIE,Total,1
2018,MHL,Total,1
2018,MUS,Total,1
2018,MCO,Total,1
2018,PAK,Total,1
2018,VCT,Total,1
2018,SMR,Total,1
2018,SAU,Total,1
2018,SYC,Total,1
2018,LKA,Total,1
2018,TUV,Total,1
2018,ARE,Total,1
2018,VUT,Total,1
2018,BEN,Total,1
2018,PLW,Total,1
2018,FIN,Total,1
2018,HUN,Total,1
2018,LVA,Total,1
2018,KNA,Total,1
2018,URY,Total,1
2018,AFG,Total,0
2018,ALA,Total,0
2018,DZA,Total,0
2018,ASM,Total,0
2018,AGO,Total,0
2018,AIA,Total,0
2018,ATA,Total,0
2018,ARG,Total,0
2018,ARM,Total,0
2018,ABW,Total,0
2018,AUS,Total,0
2018,AUT,Total,0
2018,AZE,Total,0
2018,BHS,Total,0
2018,BHR,Total,0
2018,BGD,Total,0
2018,BRB,Total,0
2018,BLR,Total,0
2018,BEL,Total,0
2018,BLZ,Total,0
2018,BMU,Total,0
2018,BTN,Total,0
2018,BOL,Total,0
2018,BES,Total,0
2018,BWA,Total,0
2018,BVT,Total,0
2018,BRA,Total,0
2018,IOT,Total,0
2018,VGB,Total,0
2018,BRN,Total,0
2018,BDI,Total,0
2018,CPV,Total,0
2018,KHM,Total,0
2018,CMR,Total,0
2018,CYM,Total,0
2018,CAF,Total,0
2018,TCD,Total,0
2018,CHL,Total,0
2018,CXR,Total,0
2018,CCK,Total,0
2018,COM,Total,0
2018,COG,Total,0
2018,COK,Total,0
2018,CUB,Total,0
2018,CUW,Total,0
