year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1503,WLD,1,,,,
1504,WLD,2,,,,
1505,WLD,3,,,,
1506,WLD,3,,,,
1507,WLD,3,,,,
1508,WLD,4,,,,
1509,WLD,5,,,,
1510,WLD,5,,,,
1511,WLD,10,,,,
1512,WLD,11,,,,
1513,WLD,11,,,,
1514,WLD,11,,,,
1515,WLD,11,,,,
1516,WLD,11,,,,
1517,WLD,11,,,,
1518,WLD,11,,,,
1519,WLD,11,,,,
1520,WLD,11,,,,
1521,WLD,12,,,,
1522,WLD,12,,,,
1523,WLD,13,,,,
1524,WLD,13,,,,
1525,WLD,13,,,,
1526,WLD,14,,,,
1527,WLD,14,,,,
1528,WLD,14,,,,
1529,WLD,14,,,,
1530,WLD,15,,,,
1531,WLD,15,,,,
1532,WLD,15,,,,
1533,WLD,15,,,,
1534,WLD,15,,,,
1535,WLD,20,,,,
1536,WLD,22,,,,
1537,WLD,23,,,,
1538,WLD,27,,,,
1539,WLD,27,,,,
1540,WLD,28,,,,
1541,WLD,28,,,,
1542,WLD,28,,,,
1543,WLD,28,,,,
1544,WLD,30,,,,
1545,WLD,30,,,,
1546,WLD,30,,,,
1547,WLD,30,,,,
1548,WLD,51,,,,
1549,WLD,51,,,,
1550,WLD,53,,,,
1551,WLD,59,,,,
1552,WLD,59,,,,
1553,WLD,59,,,,
1554,WLD,60,,,,
1555,WLD,60,,,,
1556,WLD,60,,,,
1557,WLD,61,,,,
1558,WLD,61,,,,
1559,WLD,61,,,,
1560,WLD,61,,,,
1561,WLD,61,,,,
1562,WLD,71,,,,
1563,WLD,71,,,,
1564,WLD,71,,,,
1565,WLD,71,,,,
1566,WLD,71,,,,
1567,WLD,71,,,,
1568,WLD,71,,,,
1569,WLD,71,,,,
1570,WLD,78,,,,
1571,WLD,79,,,,
1572,WLD,79,,,,
1573,WLD,79,,,,
1574,WLD,80,,,,
1575,WLD,80,,,,
1576,WLD,82,,,,
1577,WLD,83,,,,
1578,WLD,87,,,,
1579,WLD,88,,,,
1580,WLD,88,,,,
1581,WLD,88,,,,
1582,WLD,88,,,,
1583,WLD,88,,,,
1584,WLD,89,,,,
1585,WLD,89,,,,
1586,WLD,89,,,,
1587,WLD,89,,,,
1588,WLD,89,,,,
1589,WLD,89,,,,
1590,WLD,90,,,,
1591,WLD,91,,,,
1592,WLD,91,,,,
1593,WLD,92,,,,
1594,WLD,92,,,,
1595,WLD,92,,,,
1596,WLD,93,,,,
1597,WLD,128,,,,
1598,WLD,129,,,,
1599,WLD,130,,,,
1600,WLD,159,,,,
1601,WLD,160,,,,
1602,WLD,160,,,,
1603,WLD,160,,,,
1604,WLD,160,,,,
1605,WLD,160,,,,
1606,WLD,160,,,,
1607,WLD,161,,,,
1608,WLD,161,,,,
1609,WLD,164,,,,
1610,WLD,164,,,,
1611,WLD,164,,,,
1612,WLD,164,,,,
1613,WLD,166,,,,
1614,WLD,169,,,,
1615,WLD,169,,,,
1616,WLD,170,,,,
1617,WLD,171,,,,
1618,WLD,171,,,,
1619,WLD,171,,,,
1620,WLD,171,,,,
1621,WLD,171,,,,
1622,WLD,171,,,,
1623,WLD,171,,,,
1624,WLD,171,,,,
1625,WLD,174,,,,
1626,WLD,177,,,,
1627,WLD,178,,,,
1628,WLD,178,,,,
1629,WLD,187,,,,
1630,WLD,187,,,,
1631,WLD,187,,,,
1632,WLD,192,,,,
1633,WLD,198,,,,
1634,WLD,201,,,,
1635,WLD,201,,,,
1636,WLD,201,,,,
1637,WLD,201,,,,
1638,WLD,202,,,,
1639,WLD,203,,,,
1640,WLD,208,,,,
1641,WLD,209,,,,
1642,WLD,209,,,,
1643,WLD,209,,,,
1644,WLD,209,,,,
1645,WLD,216,,,,
1646,WLD,216,,,,
1647,WLD,216,,,,
1648,WLD,217,,,,
1649,WLD,217,,,,
1650,WLD,225,,,,
1651,WLD,226,,,,
1652,WLD,229,,,,
1653,WLD,229,,,,
1654,WLD,230,,,,
1655,WLD,231,,,,
1656,WLD,234,,,,
1657,WLD,234,,,,
1658,WLD,248,,,,
1659,WLD,248,,,,
