year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2015,WLD,0,,,,
2016,WLD,0,,,,
2017,WLD,0.05,,,,
2018,WLD,0.05,,,,
2019,WLD,0.65,,,,
2020,WLD,2.7,,,,
2021,WLD,14.3,,,,
2022,WLD,48.2,,,,
2023,WLD,53.6,,,,
2030,WLD,,159.4,,100,
