year,geo,disagg,value
2015,GBR,Publicly available fast,540
2016,GBR,Publicly available fast,780
2017,GBR,Publicly available fast,920
2018,GBR,Publicly available fast,1100
2019,GBR,Publicly available fast,1100
2020,GBR,Publicly available fast,4700
2021,GBR,Publicly available fast,5500
2022,GBR,Publicly available fast,7800
2023,GBR,Publicly available fast,12000
2024,GBR,Publicly available fast,17000
2012,FRA,Publicly available fast,9
2013,FRA,Publicly available fast,100
2014,FRA,Publicly available fast,110
2015,FRA,Publicly available fast,580
2016,FRA,Publicly available fast,1000
2017,FRA,Publicly available fast,1000
2018,FRA,Publicly available fast,2300
2019,FRA,Publicly available fast,2700
2020,FRA,Publicly available fast,3300
2021,FRA,Publicly available fast,4900
2022,FRA,Publicly available fast,17000
2023,FRA,Publicly available fast,20000
2024,FRA,Publicly available fast,32000
2013,FIN,Publicly available fast,17
2014,FIN,Publicly available fast,26
2015,FIN,Publicly available fast,130
2016,FIN,Publicly available fast,140
2017,FIN,Publicly available fast,140
2018,FIN,Publicly available fast,220
2019,FIN,Publicly available fast,390
2020,FIN,Publicly available fast,430
2021,FIN,Publicly available fast,790
2022,FIN,Publicly available fast,1700
2023,FIN,Publicly available fast,2900
2024,FIN,Publicly available fast,4400
2013,ESP,Publicly available fast,91
2014,ESP,Publicly available fast,110
2015,ESP,Publicly available fast,240
2016,ESP,Publicly available fast,360
2017,ESP,Publicly available fast,440
2018,ESP,Publicly available fast,440
2020,ESP,Publicly available fast,2700
2021,ESP,Publicly available fast,2700
2022,ESP,Publicly available fast,2200
2023,ESP,Publicly available fast,6600
2024,ESP,Publicly available fast,13000
2013,DNK,Publicly available fast,56
2014,DNK,Publicly available fast,110
2015,DNK,Publicly available fast,300
2016,DNK,Publicly available fast,340
2017,DNK,Publicly available fast,390
2018,DNK,Publicly available fast,400
2019,DNK,Publicly available fast,460
2020,DNK,Publicly available fast,870
2021,DNK,Publicly available fast,890
2022,DNK,Publicly available fast,1400
2023,DNK,Publicly available fast,3000
2024,DNK,Publicly available fast,6400
2012,DEU,Publicly available fast,18
2013,DEU,Publicly available fast,47
2014,DEU,Publicly available fast,120
2015,DEU,Publicly available fast,470
2016,DEU,Publicly available fast,1700
2017,DEU,Publicly available fast,2200
2018,DEU,Publicly available fast,2900
2019,DEU,Publicly available fast,3200
2020,DEU,Publicly available fast,6300
2021,DEU,Publicly available fast,9500
2022,DEU,Publicly available fast,15000
2023,DEU,Publicly available fast,23000
2024,DEU,Publicly available fast,37000
2023,CRI,Publicly available fast,170
2024,CRI,Publicly available fast,170
2021,COL,Publicly available fast,57
2022,COL,Publicly available fast,84
2023,COL,Publicly available fast,160
2024,COL,Publicly available fast,120
2018,CHN,Publicly available fast,110000
2019,CHN,Publicly available fast,210000
2020,CHN,Publicly available fast,310000
2021,CHN,Publicly available fast,470000
2022,CHN,Publicly available fast,760000
2023,CHN,Publicly available fast,1200000
2024,CHN,Publicly available fast,1600000
2011,CHL,Publicly available fast,1
2012,CHL,Publicly available fast,4
2013,CHL,Publicly available fast,5
2014,CHL,Publicly available fast,5
2015,CHL,Publicly available fast,5
2016,CHL,Publicly available fast,5
2017,CHL,Publicly available fast,6
2018,CHL,Publicly available fast,8
2019,CHL,Publicly available fast,42
2020,CHL,Publicly available fast,99
2021,CHL,Publicly available fast,140
2022,CHL,Publicly available fast,220
2023,CHL,Publicly available fast,330
2024,CHL,Publicly available fast,610
2012,CHE,Publicly available fast,4
2013,CHE,Publicly available fast,27
2014,CHE,Publicly available fast,99
2015,CHE,Publicly available fast,260
2016,CHE,Publicly available fast,350
2017,CHE,Publicly available fast,580
2018,CHE,Publicly available fast,740
2019,CHE,Publicly available fast,920
2020,CHE,Publicly available fast,1000
2021,CHE,Publicly available fast,1900
2022,CHE,Publicly available fast,2200
2023,CHE,Publicly available fast,2800
2024,CHE,Publicly available fast,4200
2012,CAN,Publicly available fast,2
2013,CAN,Publicly available fast,7
2014,CAN,Publicly available fast,55
2015,CAN,Publicly available fast,63
2016,CAN,Publicly available fast,140
2017,CAN,Publicly available fast,480
2018,CAN,Publicly available fast,840
2019,CAN,Publicly available fast,840
2020,CAN,Publicly available fast,2300
2021,CAN,Publicly available fast,3000
2022,CAN,Publicly available fast,4300
2023,CAN,Publicly available fast,5100
2024,CAN,Publicly available fast,6600
2018,BRA,Publicly available fast,5
2019,BRA,Publicly available fast,5
2020,BRA,Publicly available fast,5
2021,BRA,Publicly available fast,130
2022,BRA,Publicly available fast,150
2023,BRA,Publicly available fast,450
2024,BRA,Publicly available fast,600
2013,BEL,Publicly available fast,47
2014,BEL,Publicly available fast,55
2015,BEL,Publicly available fast,100
2016,BEL,Publicly available fast,140
2017,BEL,Publicly available fast,300
2018,BEL,Publicly available fast,320
2019,BEL,Publicly available fast,490
2020,BEL,Publicly available fast,740
2021,BEL,Publicly available fast,720
2022,BEL,Publicly available fast,1200
2023,BEL,Publicly available fast,2000
2024,BEL,Publicly available fast,2600
2019,AUT,Publicly available fast,22
2020,AUT,Publicly available fast,1500
2021,AUT,Publicly available fast,1500
2023,AUT,Publicly available fast,3600
2024,AUT,Publicly available fast,6300
2017,AUS,Publicly available fast,40
2018,AUS,Publicly available fast,61
2019,AUS,Publicly available fast,260
2020,AUS,Publicly available fast,480
2021,AUS,Publicly available fast,770
2022,AUS,Publicly available fast,1200
2023,AUS,Publicly available fast,810
2024,AUS,Publicly available fast,3900
