year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1986,WLD,238.2,,,,
1987,WLD,268.8,,,,
1988,WLD,260.4,,,,
1989,WLD,241.6,,,,
1990,WLD,278.7,,,,
1991,WLD,303.4,,,,
1992,WLD,300.9,,,,
1993,WLD,293.9,,,,
1994,WLD,302.2,,,,
1995,WLD,326.4,,,,
1996,WLD,305.1,,,,
1997,WLD,283.6,,,,
1998,WLD,289.3,,,,
1999,WLD,304.8,,,,
2000,WLD,308.6,,,,
2001,WLD,280.1,,,,
2002,WLD,291.3,,,,
2003,WLD,323.3,,,,
2004,WLD,347.9,,,,
2005,WLD,352.4,,,,
2006,WLD,370.2,,,,
2007,WLD,364,,,,
2008,WLD,330.9,,,,
2009,WLD,420.9,,,,
2010,WLD,447.6,,,,
2011,WLD,393.7,,,,
2012,WLD,494.8,,,,
2013,WLD,505.2,,,,
2014,WLD,533.9,,,,
2015,WLD,577.3,,,,
2016,WLD,556,,,,
2017,WLD,569.4,,,,
2018,WLD,527.4,,,,
2019,WLD,548.1,,,,
2020,WLD,597.9,,,,
2021,WLD,631.4,,,,
2026,WLD,,729,,,
2030,WLD,,,,0,
1997,ARG,-0.31,,,,
1998,ARG,-0.03,,,,
1999,ARG,1.2,,,,
2000,ARG,0.22,,,,
2001,ARG,0.12,,,,
2002,ARG,-3.1,,,,
2003,ARG,-4.09,,,,
2004,ARG,-6.54,,,,
2005,ARG,-4.7,,,,
2006,ARG,-6.36,,,,
2007,ARG,-8.01,,,,
2008,ARG,-13.41,,,,
2009,ARG,-13.82,,,,
2010,ARG,-10.8,,,,
2011,ARG,-17.28,,,,
2012,ARG,-16.48,,,,
2013,ARG,-18.24,,,,
2014,ARG,-21.82,,,,
2015,ARG,-12.12,,,,
2016,ARG,-4.5,,,,
2017,ARG,-3.43,,,,
2018,ARG,-11.8,,,,
2019,ARG,-11.47,,,,
2020,ARG,-4.35,,,,
2021,ARG,-10.39,,,,
1986,AUS,1.59,,,,
1987,AUS,1.32,,,,
1988,AUS,1.62,,,,
1989,AUS,1.61,,,,
1990,AUS,1.64,,,,
1991,AUS,1.47,,,,
1992,AUS,1.67,,,,
1993,AUS,1.54,,,,
1994,AUS,1.65,,,,
1995,AUS,1.7,,,,
1996,AUS,1.77,,,,
1997,AUS,1.42,,,,
1998,AUS,1.2,,,,
1999,AUS,1.08,,,,
2000,AUS,1.04,,,,
2001,AUS,1.06,,,,
2002,AUS,1.3,,,,
2003,AUS,1.53,,,,
2004,AUS,1.73,,,,
2005,AUS,2,,,,
2006,AUS,2.22,,,,
2007,AUS,2.8,,,,
2008,AUS,2.55,,,,
2009,AUS,1.84,,,,
2010,AUS,2.3,,,,
2011,AUS,2.91,,,,
2012,AUS,2.42,,,,
2013,AUS,2.44,,,,
2014,AUS,2.34,,,,
2015,AUS,1.81,,,,
2016,AUS,2.06,,,,
2017,AUS,2.8,,,,
2018,AUS,2.57,,,,
2019,AUS,2.42,,,,
2020,AUS,3,,,,
2021,AUS,3.27,,,,
1995,BRA,-4.75,,,,
1996,BRA,-0.1,,,,
1997,BRA,-0.31,,,,
1998,BRA,4.51,,,,
1999,BRA,-0.31,,,,
2000,BRA,4.85,,,,
2001,BRA,3.58,,,,
2002,BRA,3.9,,,,
2003,BRA,5.51,,,,
2004,BRA,5.45,,,,
2005,BRA,7.84,,,,
2006,BRA,8.28,,,,
2007,BRA,9.74,,,,
2008,BRA,10.47,,,,
2009,BRA,12.82,,,,
2010,BRA,13.5,,,,
2011,BRA,17.46,,,,
2012,BRA,13.55,,,,
2013,BRA,10.43,,,,
2014,BRA,9.19,,,,
2015,BRA,5.5,,,,
2016,BRA,7.69,,,,
2017,BRA,6.03,,,,
2018,BRA,4.89,,,,
2019,BRA,4.25,,,,
2020,BRA,3.85,,,,
2021,BRA,8.24,,,,
1986,CAN,6.98,,,,
1987,CAN,7.46,,,,
1988,CAN,6.58,,,,
1989,CAN,6.31,,,,
1990,CAN,7.5,,,,
1991,CAN,8.64,,,,
1992,CAN,6.7,,,,
1993,CAN,5.33,,,,
1994,CAN,4.75,,,,
1995,CAN,5.07,,,,
1996,CAN,4.65,,,,
1997,CAN,3.9,,,,
1998,CAN,4.08,,,,
1999,CAN,4.44,,,,
2000,CAN,5.16,,,,
2001,CAN,4.64,,,,
2002,CAN,5.65,,,,
2003,CAN,7.12,,,,
2004,CAN,6.71,,,,
2005,CAN,8.03,,,,
2006,CAN,7.85,,,,
2007,CAN,8.45,,,,
2008,CAN,7.41,,,,
2009,CAN,8.08,,,,
2010,CAN,8.74,,,,
2011,CAN,9.37,,,,
2012,CAN,9.1,,,,
2013,CAN,7.19,,,,
2014,CAN,6.26,,,,
2015,CAN,5.35,,,,
2016,CAN,5.98,,,,
2017,CAN,5.36,,,,
2018,CAN,5.45,,,,
2019,CAN,5.98,,,,
2020,CAN,6.05,,,,
2021,CAN,9.65,,,,
1986,CHE,6.02,,,,
1987,CHE,7.66,,,,
1988,CHE,8.22,,,,
1989,CHE,6.51,,,,
1990,CHE,7.65,,,,
1991,CHE,7.76,,,,
1992,CHE,7.28,,,,
1993,CHE,7.33,,,,
1994,CHE,7.57,,,,
1995,CHE,7.81,,,,
1996,CHE,7.68,,,,
1997,CHE,6.72,,,,
1998,CHE,6.73,,,,
1999,CHE,6.52,,,,
2000,CHE,5.43,,,,
2001,CHE,4.97,,,,
2002,CHE,5.77,,,,
2003,CHE,6.49,,,,
2004,CHE,7.04,,,,
2005,CHE,6.56,,,,
2006,CHE,6.59,,,,
2007,CHE,5.9,,,,
2008,CHE,6.53,,,,
2009,CHE,6.71,,,,
