year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,2.05,,,,
1995,WLD,2.3,,,,
2000,WLD,2.61,,,,
2005,WLD,2.91,,,,
2010,WLD,3.36,,,,
2011,WLD,3.46,,,,
2012,WLD,3.58,,,,
2013,WLD,3.7,,,,
2014,WLD,3.79,,,,
2015,WLD,3.87,,,,
2016,WLD,3.88,,,,
2017,WLD,3.88,,,,
2018,WLD,3.99,,,,
2019,WLD,4.14,,,,
2024,WLD,,4.41,,,
2030,WLD,,,,3.1,
2050,WLD,,,,1.94,
1990,AFG,0.00278,,,,
1995,AFG,0.00346,,,,
2000,AFG,0.00354,,,,
2005,AFG,0.00373,,,,
2010,AFG,0.00492,,,,
2011,AFG,0.00542,,,,
2012,AFG,0.0061,,,,
2013,AFG,0.00684,,,,
2014,AFG,0.0074,,,,
2015,AFG,0.00768,,,,
2016,AFG,0.00775,,,,
2017,AFG,0.00785,,,,
2018,AFG,0.00813,,,,
2019,AFG,0.00868,,,,
1990,ALB,0.000938,,,,
1995,ALB,0.000828,,,,
2000,ALB,0.000997,,,,
2005,ALB,0.00118,,,,
2010,ALB,0.00126,,,,
2011,ALB,0.00131,,,,
2012,ALB,0.00133,,,,
2013,ALB,0.00135,,,,
2014,ALB,0.0014,,,,
2015,ALB,0.00144,,,,
2016,ALB,0.00146,,,,
2017,ALB,0.00149,,,,
2018,ALB,0.00151,,,,
2019,ALB,0.00153,,,,
1990,DZA,0.011,,,,
1995,DZA,0.0134,,,,
2000,DZA,0.0154,,,,
2005,DZA,0.0159,,,,
2010,DZA,0.0166,,,,
2011,DZA,0.0171,,,,
2012,DZA,0.0177,,,,
2013,DZA,0.0183,,,,
2014,DZA,0.019,,,,
2015,DZA,0.0197,,,,
2016,DZA,0.0199,,,,
2017,DZA,0.0203,,,,
2018,DZA,0.0209,,,,
2019,DZA,0.0216,,,,
1990,ASM,0.00000443,,,,
1995,ASM,0.00000544,,,,
2000,ASM,0.0000054,,,,
2005,ASM,0.00000597,,,,
2010,ASM,0.00000604,,,,
2011,ASM,0.00000615,,,,
2012,ASM,0.00000632,,,,
2013,ASM,0.00000653,,,,
2014,ASM,0.00000675,,,,
2015,ASM,0.00000696,,,,
2016,ASM,0.00000733,,,,
2017,ASM,0.00000764,,,,
2018,ASM,0.00000775,,,,
2019,ASM,0.00000775,,,,
1990,AND,0.00000926,,,,
1995,AND,0.0000104,,,,
2000,AND,0.0000125,,,,
2005,AND,0.0000125,,,,
2010,AND,0.0000129,,,,
2011,AND,0.0000123,,,,
2012,AND,0.0000121,,,,
2013,AND,0.000012,,,,
2014,AND,0.0000119,,,,
2015,AND,0.0000118,,,,
2016,AND,0.0000109,,,,
2017,AND,0.0000102,,,,
2018,AND,0.0000104,,,,
2019,AND,0.0000106,,,,
1990,AGO,0.00123,,,,
1995,AGO,0.00152,,,,
2000,AGO,0.00204,,,,
2005,AGO,0.0024,,,,
2010,AGO,0.00308,,,,
2011,AGO,0.00329,,,,
2012,AGO,0.00357,,,,
2013,AGO,0.00384,,,,
2014,AGO,0.00407,,,,
2015,AGO,0.00434,,,,
2016,AGO,0.00455,,,,
2017,AGO,0.00481,,,,
2018,AGO,0.00515,,,,
2019,AGO,0.00556,,,,
1990,ATG,0.0000233,,,,
1995,ATG,0.0000266,,,,
2000,ATG,0.0000242,,,,
2005,ATG,0.0000223,,,,
2010,ATG,0.0000246,,,,
2011,ATG,0.0000252,,,,
2012,ATG,0.0000258,,,,
2013,ATG,0.0000266,,,,
2014,ATG,0.0000279,,,,
2015,ATG,0.0000286,,,,
2016,ATG,0.0000283,,,,
2017,ATG,0.0000281,,,,
2018,ATG,0.0000288,,,,
2019,ATG,0.00003,,,,
1990,ARG,0.0114,,,,
1995,ARG,0.0117,,,,
2000,ARG,0.0112,,,,
2005,ARG,0.0106,,,,
2010,ARG,0.0115,,,,
2011,ARG,0.0118,,,,
2012,ARG,0.012,,,,
2013,ARG,0.0124,,,,
2014,ARG,0.0126,,,,
2015,ARG,0.0129,,,,
2016,ARG,0.0131,,,,
2017,ARG,0.0127,,,,
2018,ARG,0.0125,,,,
2019,ARG,0.0126,,,,
1990,ARM,0.00215,,,,
1995,ARM,0.00248,,,,
2000,ARM,0.00252,,,,
2005,ARM,0.00301,,,,
2010,ARM,0.00328,,,,
2011,ARM,0.00329,,,,
2012,ARM,0.00326,,,,
2013,ARM,0.00319,,,,
2014,ARM,0.0032,,,,
2015,ARM,0.00326,,,,
2016,ARM,0.00318,,,,
2017,ARM,0.00314,,,,
2018,ARM,0.00311,,,,
2019,ARM,0.00309,,,,
1990,AUS,0.00236,,,,
1995,AUS,0.00223,,,,
2000,AUS,0.00204,,,,
2005,AUS,0.00169,,,,
2010,AUS,0.0016,,,,
2011,AUS,0.00161,,,,
2012,AUS,0.0016,,,,
2013,AUS,0.0016,,,,
2014,AUS,0.00164,,,,
2015,AUS,0.00167,,,,
2016,AUS,0.00163,,,,
2017,AUS,0.00162,,,,
2018,AUS,0.0017,,,,
2019,AUS,0.00178,,,,
1990,AUT,0.00522,,,,
1995,AUT,0.00483,,,,
2000,AUT,0.00396,,,,
2005,AUT,0.00347,,,,
2010,AUT,0.00317,,,,
2011,AUT,0.00309,,,,
2012,AUT,0.00301,,,,
2013,AUT,0.00289,,,,
2014,AUT,0.00276,,,,
2015,AUT,0.00267,,,,
2016,AUT,0.00244,,,,
2017,AUT,0.00229,,,,
2018,AUT,0.00231,,,,
2019,AUT,0.00239,,,,
1990,AZE,0.00375,,,,
1995,AZE,0.00492,,,,
2000,AZE,0.00475,,,,
2005,AZE,0.00557,,,,
2010,AZE,0.00701,,,,
2011,AZE,0.00723,,,,
2012,AZE,0.00742,,,,
2013,AZE,0.00757,,,,
2014,AZE,0.00772,,,,
2015,AZE,0.00777,,,,
2016,AZE,0.0078,,,,
2017,AZE,0.00783,,,,
2018,AZE,0.00772,,,,
2019,AZE,0.00786,,,,
1990,BHS,0.0000599,,,,
1995,BHS,0.000067,,,,
2000,BHS,0.0000732,,,,
2005,BHS,0.0000715,,,,
2010,BHS,0.0000769,,,,
2011,BHS,0.0000789,,,,
2012,BHS,0.0000809,,,,
2013,BHS,0.0000833,,,,
2014,BHS,0.0000867,,,,
2015,BHS,0.0000913,,,,
2016,BHS,0.0000917,,,,
2017,BHS,0.0000918,,,,
2018,BHS,0.0000951,,,,
2019,BHS,0.0000992,,,,
1990,BHR,0.00029,,,,
1995,BHR,0.000312,,,,
2000,BHR,0.000325,,,,
2005,BHR,0.000404,,,,
2010,BHR,0.000424,,,,
2011,BHR,0.000433,,,,
2012,BHR,0.000441,,,,
2013,BHR,0.000449,,,,
2014,BHR,0.000462,,,,
2015,BHR,0.000489,,,,
2016,BHR,0.000515,,,,
2017,BHR,0.000548,,,,
2018,BHR,0.00058,,,,
2019,BHR,0.000624,,,,
1990,BGD,0.0206,,,,
1995,BGD,0.0233,,,,
2000,BGD,0.0285,,,,
2005,BGD,0.0332,,,,
2010,BGD,0.0427,,,,
2011,BGD,0.0437,,,,
2012,BGD,0.046,,,,
2013,BGD,0.0506,,,,
2014,BGD,0.0562,,,,
2015,BGD,0.0586,,,,
2016,BGD,0.0606,,,,
2017,BGD,0.0648,,,,
2018,BGD,0.0685,,,,
2019,BGD,0.074,,,,
1990,BRB,0.000151,,,,
1995,BRB,0.000156,,,,
2000,BRB,0.000145,,,,
2005,BRB,0.000132,,,,
2010,BRB,0.00013,,,,
2011,BRB,0.000134,,,,
2012,BRB,0.000137,,,,
2013,BRB,0.000144,,,,
2014,BRB,0.000152,,,,
2015,BRB,0.000157,,,,
2016,BRB,0.000157,,,,
2017,BRB,0.000158,,,,
2018,BRB,0.000164,,,,
2019,BRB,0.000175,,,,
1990,BLR,0.0105,,,,
1995,BLR,0.0126,,,,
2000,BLR,0.0122,,,,
2005,BLR,0.013,,,,
2010,BLR,0.0127,,,,
2011,BLR,0.0128,,,,
2012,BLR,0.0112,,,,
2013,BLR,0.0107,,,,
2014,BLR,0.0101,,,,
2015,BLR,0.0095,,,,
2016,BLR,0.00886,,,,
2017,BLR,0.0085,,,,
2018,BLR,0.00836,,,,
2019,BLR,0.0084,,,,
1990,BEL,0.007,,,,
1995,BEL,0.00629,,,,
2000,BEL,0.0055,,,,
2005,BEL,0.00463,,,,
2010,BEL,0.00473,,,,
2011,BEL,0.0046,,,,
2012,BEL,0.00438,,,,
2013,BEL,0.00404,,,,
2014,BEL,0.00366,,,,
2015,BEL,0.00353,,,,
2016,BEL,0.00342,,,,
2017,BEL,0.00342,,,,
2018,BEL,0.00345,,,,
2019,BEL,0.00349,,,,
1990,BLZ,0.0000276,,,,
1995,BLZ,0.0000381,,,,
2000,BLZ,0.0000577,,,,
2005,BLZ,0.0000542,,,,
2010,BLZ,0.0000568,,,,
2011,BLZ,0.000059,,,,
2012,BLZ,0.0000622,,,,
2013,BLZ,0.000068,,,,
2014,BLZ,0.0000743,,,,
2015,BLZ,0.000079,,,,
2016,BLZ,0.0000802,,,,
2017,BLZ,0.0000821,,,,
2018,BLZ,0.0000877,,,,
2019,BLZ,0.0000931,,,,
1990,BEN,0.000749,,,,
1995,BEN,0.000829,,,,
2000,BEN,0.00111,,,,
2005,BEN,0.00115,,,,
2010,BEN,0.00145,,,,
2011,BEN,0.00156,,,,
2012,BEN,0.00172,,,,
2013,BEN,0.00188,,,,
2014,BEN,0.00201,,,,
2015,BEN,0.00211,,,,
2016,BEN,0.00212,,,,
2017,BEN,0.00213,,,,
2018,BEN,0.00217,,,,
2019,BEN,0.0023,,,,
1990,BMU,0.0000151,,,,
1995,BMU,0.0000133,,,,
2000,BMU,0.0000101,,,,
2005,BMU,0.0000083,,,,
2010,BMU,0.00000684,,,,
2011,BMU,0.00000688,,,,
2012,BMU,0.00000692,,,,
2013,BMU,0.00000702,,,,
2014,BMU,0.00000712,,,,
2015,BMU,0.00000724,,,,
2016,BMU,0.00000755,,,,
2017,BMU,0.00000792,,,,
2018,BMU,0.00000802,,,,
2019,BMU,0.00000793,,,,
1990,BTN,0.0000589,,,,
1995,BTN,0.0000628,,,,
2000,BTN,0.0000893,,,,
2005,BTN,0.000129,,,,
2010,BTN,0.000187,,,,
2011,BTN,0.000201,,,,
2012,BTN,0.000217,,,,
2013,BTN,0.000233,,,,
2014,BTN,0.000246,,,,
2015,BTN,0.000253,,,,
2016,BTN,0.000251,,,,
2017,BTN,0.000249,,,,
2018,BTN,0.000256,,,,
2019,BTN,0.00027,,,,
1990,BOL,0.00297,,,,
1995,BOL,0.00299,,,,
2000,BOL,0.00244,,,,
2005,BOL,0.00252,,,,
2010,BOL,0.00318,,,,
2011,BOL,0.00326,,,,
2012,BOL,0.00331,,,,
2013,BOL,0.00337,,,,
2014,BOL,0.00341,,,,
2015,BOL,0.00347,,,,
2016,BOL,0.00356,,,,
2017,BOL,0.00366,,,,
2018,BOL,0.00377,,,,
2019,BOL,0.00389,,,,
1990,BIH,0.002,,,,
1995,BIH,0.00231,,,,
2000,BIH,0.00291,,,,
2005,BIH,0.00356,,,,
2010,BIH,0.00361,,,,
2011,BIH,0.00367,,,,
2012,BIH,0.00364,,,,
2013,BIH,0.00367,,,,
2014,BIH,0.00371,,,,
2015,BIH,0.00383,,,,
2016,BIH,0.00367,,,,
2017,BIH,0.00358,,,,
2018,BIH,0.00361,,,,
2019,BIH,0.00362,,,,
1990,BWA,0.000232,,,,
1995,BWA,0.000372,,,,
2000,BWA,0.000555,,,,
2005,BWA,0.000653,,,,
2010,BWA,0.000786,,,,
2011,BWA,0.000812,,,,
2012,BWA,0.00083,,,,
2013,BWA,0.000851,,,,
2014,BWA,0.000869,,,,
2015,BWA,0.000884,,,,
2016,BWA,0.00088,,,,
2017,BWA,0.000887,,,,
2018,BWA,0.000911,,,,
2019,BWA,0.000942,,,,
1990,BRA,0.0299,,,,
1995,BRA,0.0336,,,,
2000,BRA,0.0368,,,,
2005,BRA,0.0401,,,,
2010,BRA,0.0445,,,,
2011,BRA,0.0443,,,,
2012,BRA,0.0427,,,,
2013,BRA,0.0414,,,,
2014,BRA,0.0401,,,,
2015,BRA,0.04,,,,
2016,BRA,0.0414,,,,
2017,BRA,0.0415,,,,
2018,BRA,0.0424,,,,
2019,BRA,0.0436,,,,
1990,BRN,0.000026,,,,
1995,BRN,0.0000196,,,,
2000,BRN,0.0000184,,,,
2005,BRN,0.0000213,,,,
2010,BRN,0.0000202,,,,
2011,BRN,0.0000218,,,,
2012,BRN,0.000025,,,,
2013,BRN,0.0000295,,,,
2014,BRN,0.0000334,,,,
2015,BRN,0.0000357,,,,
2016,BRN,0.0000343,,,,
2017,BRN,0.0000331,,,,
2018,BRN,0.000035,,,,
2019,BRN,0.0000387,,,,
1990,BGR,0.012,,,,
1995,BGR,0.014,,,,
2000,BGR,0.0136,,,,
2005,BGR,0.0119,,,,
2010,BGR,0.0105,,,,
2011,BGR,0.0103,,,,
2012,BGR,0.00982,,,,
2013,BGR,0.0094,,,,
2014,BGR,0.00945,,,,
2015,BGR,0.00923,,,,
2016,BGR,0.0091,,,,
2017,BGR,0.00899,,,,
2018,BGR,0.00909,,,,
2019,BGR,0.00907,,,,
1990,BFA,0.00109,,,,
1995,BFA,0.00117,,,,
2000,BFA,0.00156,,,,
2005,BFA,0.00186,,,,
2010,BFA,0.0022,,,,
2011,BFA,0.00234,,,,
2012,BFA,0.00256,,,,
2013,BFA,0.0028,,,,
2014,BFA,0.00299,,,,
2015,BFA,0.00316,,,,
2016,BFA,0.00316,,,,
2017,BFA,0.00316,,,,
2018,BFA,0.00325,,,,
2019,BFA,0.00338,,,,
1990,BDI,0.000663,,,,
1995,BDI,0.000673,,,,
2000,BDI,0.000633,,,,
2005,BDI,0.000633,,,,
2010,BDI,0.000724,,,,
2011,BDI,0.000759,,,,
2012,BDI,0.000814,,,,
2013,BDI,0.000869,,,,
2014,BDI,0.000905,,,,
2015,BDI,0.000917,,,,
2016,BDI,0.000894,,,,
2017,BDI,0.000887,,,,
2018,BDI,0.000932,,,,
2019,BDI,0.000977,,,,
1990,CPV,0.0000623,,,,
1995,CPV,0.000082,,,,
2000,CPV,0.000123,,,,
2005,CPV,0.000139,,,,
2010,CPV,0.000134,,,,
2011,CPV,0.000147,,,,
2012,CPV,0.00017,,,,
2013,CPV,0.000195,,,,
2014,CPV,0.000221,,,,
2015,CPV,0.000241,,,,
2016,CPV,0.000258,,,,
2017,CPV,0.000267,,,,
2018,CPV,0.000318,,,,
2019,CPV,0.000319,,,,
1990,KHM,0.00154,,,,
1995,KHM,0.00165,,,,
2000,KHM,0.00183,,,,
2005,KHM,0.00225,,,,
2010,KHM,0.00275,,,,
2011,KHM,0.00281,,,,
2012,KHM,0.00287,,,,
2013,KHM,0.00292,,,,
2014,KHM,0.00297,,,,
2015,KHM,0.00302,,,,
2016,KHM,0.00306,,,,
2017,KHM,0.00311,,,,
2018,KHM,0.00326,,,,
2019,KHM,0.0035,,,,
1990,CMR,0.00264,,,,
1995,CMR,0.00335,,,,
2000,CMR,0.00463,,,,
2005,CMR,0.00551,,,,
2010,CMR,0.00696,,,,
2011,CMR,0.00742,,,,
2012,CMR,0.00803,,,,
2013,CMR,0.00871,,,,
2014,CMR,0.0092,,,,
2015,CMR,0.00938,,,,
2016,CMR,0.00938,,,,
2017,CMR,0.00931,,,,
2018,CMR,0.00963,,,,
2019,CMR,0.0103,,,,
1990,CAN,0.00589,,,,
1995,CAN,0.00599,,,,
2000,CAN,0.00545,,,,
2005,CAN,0.00517,,,,
2010,CAN,0.00395,,,,
2011,CAN,0.00377,,,,
2012,CAN,0.00365,,,,
2013,CAN,0.00354,,,,
2014,CAN,0.0035,,,,
2015,CAN,0.00349,,,,
2016,CAN,0.00357,,,,
2017,CAN,0.00366,,,,
2018,CAN,0.00379,,,,
2019,CAN,0.00377,,,,
1990,CAF,0.000443,,,,
1995,CAF,0.000518,,,,
2000,CAF,0.000609,,,,
2005,CAF,0.000626,,,,
2010,CAF,0.000773,,,,
2011,CAF,0.000805,,,,
2012,CAF,0.000836,,,,
2013,CAF,0.000876,,,,
2014,CAF,0.000902,,,,
2015,CAF,0.000914,,,,
2016,CAF,0.000892,,,,
2017,CAF,0.000874,,,,
2018,CAF,0.000888,,,,
2019,CAF,0.000931,,,,
1990,TCD,0.000784,,,,
1995,TCD,0.000895,,,,
2000,TCD,0.0012,,,,
2005,TCD,0.00138,,,,
2010,TCD,0.00169,,,,
2011,TCD,0.00179,,,,
2012,TCD,0.00194,,,,
2013,TCD,0.00212,,,,
2014,TCD,0.00225,,,,
2015,TCD,0.00235,,,,
2016,TCD,0.00238,,,,
2017,TCD,0.00242,,,,
2018,TCD,0.0025,,,,
2019,TCD,0.00261,,,,
1990,CHL,0.0037,,,,
1995,CHL,0.00379,,,,
2000,CHL,0.00403,,,,
2005,CHL,0.00416,,,,
2010,CHL,0.00464,,,,
2011,CHL,0.00474,,,,
2012,CHL,0.00493,,,,
2013,CHL,0.00516,,,,
2014,CHL,0.0053,,,,
2015,CHL,0.00543,,,,
2016,CHL,0.00526,,,,
2017,CHL,0.00532,,,,
2018,CHL,0.00551,,,,
2019,CHL,0.00581,,,,
1990,CHN,0.5202,,,,
1995,CHN,0.632,,,,
2000,CHN,0.8125,,,,
2005,CHN,0.9927,,,,
2010,CHN,1.186,,,,
2011,CHN,1.229,,,,
2012,CHN,1.259,,,,
2013,CHN,1.293,,,,
2014,CHN,1.323,,,,
2015,CHN,1.342,,,,
2016,CHN,1.352,,,,
2017,CHN,1.349,,,,
2018,CHN,1.374,,,,
2019,CHN,1.424,,,,
1990,COL,0.00695,,,,
1995,COL,0.00821,,,,
2000,COL,0.00954,,,,
2005,COL,0.00933,,,,
2010,COL,0.0114,,,,
2011,COL,0.0111,,,,
2012,COL,0.0112,,,,
2013,COL,0.0113,,,,
2014,COL,0.0113,,,,
2015,COL,0.0117,,,,
2016,COL,0.0119,,,,
2017,COL,0.0121,,,,
2018,COL,0.0126,,,,
2019,COL,0.013,,,,
1990,COM,0.0000391,,,,
1995,COM,0.0000503,,,,
2000,COM,0.0000564,,,,
2005,COM,0.0000631,,,,
2010,COM,0.0000693,,,,
2011,COM,0.0000729,,,,
2012,COM,0.0000762,,,,
2013,COM,0.0000792,,,,
2014,COM,0.0000856,,,,
2015,COM,0.0000868,,,,
2016,COM,0.0000864,,,,
2017,COM,0.0000864,,,,
2018,COM,0.000088,,,,
2019,COM,0.0000933,,,,
1990,COG,0.000526,,,,
1995,COG,0.00068,,,,
2000,COG,0.00082,,,,
2005,COG,0.000892,,,,
2010,COG,0.00117,,,,
2011,COG,0.00124,,,,
2012,COG,0.00135,,,,
2013,COG,0.00145,,,,
2014,COG,0.00154,,,,
2015,COG,0.00159,,,,
2016,COG,0.0016,,,,
2017,COG,0.00163,,,,
2018,COG,0.0017,,,,
2019,COG,0.0018,,,,
1990,COK,0.00000227,,,,
1995,COK,0.0000022,,,,
2000,COK,0.00000234,,,,
2005,COK,0.00000239,,,,
2010,COK,0.00000226,,,,
2011,COK,0.00000233,,,,
2012,COK,0.00000239,,,,
2013,COK,0.00000244,,,,
2014,COK,0.00000251,,,,
2015,COK,0.0000026,,,,
2016,COK,0.00000279,,,,
2017,COK,0.00000296,,,,
2018,COK,0.00000302,,,,
2019,COK,0.00000305,,,,
1990,CRI,0.000364,,,,
1995,CRI,0.000479,,,,
2000,CRI,0.000593,,,,
2005,CRI,0.000608,,,,
2010,CRI,0.000729,,,,
2011,CRI,0.000718,,,,
2012,CRI,0.00074,,,,
2013,CRI,0.000773,,,,
2014,CRI,0.000803,,,,
2015,CRI,0.000852,,,,
2016,CRI,0.000889,,,,
2017,CRI,0.000887,,,,
2018,CRI,0.000915,,,,
2019,CRI,0.000938,,,,
1990,CIV,0.0024,,,,
1995,CIV,0.00308,,,,
2000,CIV,0.00448,,,,
2005,CIV,0.00486,,,,
2010,CIV,0.00489,,,,
2011,CIV,0.0051,,,,
2012,CIV,0.00562,,,,
2013,CIV,0.00629,,,,
2014,CIV,0.00676,,,,
2015,CIV,0.00697,,,,
2016,CIV,0.00661,,,,
2017,CIV,0.00634,,,,
2018,CIV,0.00648,,,,
2019,CIV,0.00673,,,,
1990,HRV,0.00458,,,,
1995,HRV,0.00445,,,,
2000,HRV,0.00414,,,,
2005,HRV,0.00406,,,,
2010,HRV,0.00363,,,,
2011,HRV,0.00353,,,,
2012,HRV,0.00346,,,,
2013,HRV,0.0033,,,,
2014,HRV,0.00329,,,,
2015,HRV,0.00338,,,,
2016,HRV,0.00305,,,,
2017,HRV,0.003,,,,
2018,HRV,0.00301,,,,
2019,HRV,0.00307,,,,
1990,CUB,0.00464,,,,
1995,CUB,0.00499,,,,
2000,CUB,0.00525,,,,
2005,CUB,0.00513,,,,
2010,CUB,0.00504,,,,
2011,CUB,0.00487,,,,
2012,CUB,0.00518,,,,
2013,CUB,0.00548,,,,
2014,CUB,0.00581,,,,
2015,CUB,0.00616,,,,
2016,CUB,0.00602,,,,
2017,CUB,0.00605,,,,
2018,CUB,0.00603,,,,
2019,CUB,0.00584,,,,
1990,CYP,0.000374,,,,
1995,CYP,0.000444,,,,
2000,CYP,0.000443,,,,
2005,CYP,0.000432,,,,
2010,CYP,0.000443,,,,
2011,CYP,0.000431,,,,
2012,CYP,0.000422,,,,
2013,CYP,0.000417,,,,
2014,CYP,0.000417,,,,
2015,CYP,0.000414,,,,
2016,CYP,0.000387,,,,
2017,CYP,0.000371,,,,
2018,CYP,0.000387,,,,
2019,CYP,0.000413,,,,
1990,CZE,0.013,,,,
1995,CZE,0.0109,,,,
2000,CZE,0.00863,,,,
2005,CZE,0.00787,,,,
2010,CZE,0.00738,,,,
2011,CZE,0.00731,,,,
2012,CZE,0.00711,,,,
2013,CZE,0.00687,,,,
2014,CZE,0.00649,,,,
2015,CZE,0.0064,,,,
2016,CZE,0.00617,,,,
2017,CZE,0.0061,,,,
2018,CZE,0.00625,,,,
2019,CZE,0.00625,,,,
1990,PRK,0.00726,,,,
1995,PRK,0.00847,,,,
2000,PRK,0.00978,,,,
2005,PRK,0.0121,,,,
2010,PRK,0.0147,,,,
2011,PRK,0.0155,,,,
2012,PRK,0.0168,,,,
2013,PRK,0.0182,,,,
2014,PRK,0.0193,,,,
2015,PRK,0.0199,,,,
2016,PRK,0.0198,,,,
2017,PRK,0.0198,,,,
2018,PRK,0.0204,,,,
2019,PRK,0.0216,,,,
1990,COD,0.00547,,,,
1995,COD,0.00624,,,,
2000,COD,0.00635,,,,
