year,geo,disagg,value
2016,DZA,Indigenous population,2.9
2016,AGO,Indigenous population,2.5
2016,AUS,Indigenous population,2
2016,BEL,Indigenous population,3.9
2016,BWA,Indigenous population,1.8
2016,BFA,Indigenous population,2.1
2016,KHM,Indigenous population,2.6
2016,CAF,Indigenous population,2.4
2016,COL,Indigenous population,2.8
2016,DNK,Indigenous population,2.7
2016,ECU,Indigenous population,3.6
2016,ETH,Indigenous population,4
2016,GUF,Indigenous population,1.8
2016,GAB,Indigenous population,2.1
2016,DEU,Indigenous population,4
2016,HND,Indigenous population,2.4
2016,ISL,Indigenous population,4
2016,ITA,Indigenous population,4
2016,KGZ,Indigenous population,2.3
2016,LAO,Indigenous population,3.8
2016,LTU,Indigenous population,2.5
2016,MNG,Indigenous population,2.8
2016,MOZ,Indigenous population,2.1
2016,MMR,Indigenous population,1.4
2016,NIC,Indigenous population,2.6
2016,NOR,Indigenous population,1.5
2016,PNG,Indigenous population,1.8
2016,PHL,Indigenous population,3.3
2016,SVK,Indigenous population,3.4
2016,ZAF,Indigenous population,3.3
2016,LKA,Indigenous population,3.4
2016,CHE,Indigenous population,3.1
2016,TJK,Indigenous population,1.6
2016,TKM,Indigenous population,3.9
2016,UKR,Indigenous population,1.3
2016,GBR,Indigenous population,3.9
2016,GBR,Indigenous population,2.1
2016,USA,Indigenous population,2.7
2016,URY,Indigenous population,1.4
2016,UZB,Indigenous population,2.3
2016,VEN,Indigenous population,4
2016,VNM,Indigenous population,3.1
2016,YEM,Indigenous population,3.9
2016,ZMB,Indigenous population,2.8
2016,ZWE,Indigenous population,1.5
2016,ALA,Community,2.1
2016,DZA,Community,2.9
2016,AGO,Community,2.5
2016,AUT,Community,2.5
2016,BGD,Community,4
2016,BLR,Community,4
2016,BLZ,Community,3.9
2016,BOL,Community,1.4
2016,BWA,Community,2.9
2016,BRA,Community,1.4
2016,BGR,Community,3.9
2016,BFA,Community,1.4
2016,KHM,Community,3.2
2016,CMR,Community,2.9
2016,CAF,Community,3.5
2016,TCD,Community,3.2
2016,CHL,Community,2.5
2016,CHN,Community,2.3
2016,COL,Community,1.5
2016,CIV,Community,2.8
2016,CUB,Community,3
2016,TLS,Community,2.7
2016,ECU,Community,1.9
2016,ERI,Community,3.6
2016,ETH,Community,1.9
2016,FIN,Community,2.1
2016,GUF,Community,4
