year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1961,WLD,885,,,,
1962,WLD,895,,,,
1963,WLD,885,,,,
1964,WLD,895,,,,
1965,WLD,925,,,,
1966,WLD,928,,,,
1967,WLD,942,,,,
1968,WLD,946,,,,
1969,WLD,947,,,,
1970,WLD,951,,,,
1971,WLD,953,,,,
1972,WLD,972,,,,
1973,WLD,985,,,,
1974,WLD,987,,,,
1975,WLD,976,,,,
1976,WLD,975,,,,
1977,WLD,978,,,,
1978,WLD,973,,,,
1979,WLD,966,,,,
1980,WLD,959,,,,
1981,WLD,950,,,,
1982,WLD,960,,,,
1983,WLD,980,,,,
1984,WLD,996,,,,
1985,WLD,1001,,,,
1986,WLD,1005,,,,
1987,WLD,995,,,,
1988,WLD,994,,,,
1989,WLD,990,,,,
1990,WLD,961,,,,
1991,WLD,952,,,,
1992,WLD,934,,,,
1993,WLD,931,,,,
1994,WLD,913,,,,
1995,WLD,914,,,,
1996,WLD,923,,,,
1997,WLD,922,,,,
1998,WLD,927,,,,
1999,WLD,928,,,,
2000,WLD,941,,,,
2001,WLD,955,,,,
2002,WLD,968,,,,
2003,WLD,978,,,,
2004,WLD,989,,,,
2005,WLD,996,,,,
2006,WLD,1010,,,,
2007,WLD,1003,,,,
2008,WLD,1027,,,,
2009,WLD,1014,,,,
2010,WLD,943,,,,
2011,WLD,954,,,,
2012,WLD,989,,,,
2013,WLD,1034,,,,
2014,WLD,1061,,,,
2015,WLD,1075,,,,
2016,WLD,1069,,,,
2017,WLD,1091,,,,
2018,WLD,1102,,,,
2019,WLD,1096,,,,
2020,WLD,1126,,,,
2021,WLD,1142,,,,
2022,WLD,1134,,,,
2023,WLD,1144,,,,
2024,WLD,1161,,,,
2029,WLD,,1197,,,
2030,WLD,,,,1215.19,
2035,WLD,,,,1284,
2050,WLD,,,,1489.9,
1961,AFG,75,,,,
1962,AFG,75,,,,
1963,AFG,78,,,,
1964,AFG,75,,,,
1965,AFG,78,,,,
