year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2012,WLD,0.22,,,,
2013,WLD,0.2,,,,
2014,WLD,0.24,,,,
2015,WLD,0.27,,,,
2016,WLD,0.23,,,,
2017,WLD,0.27,,,,
2018,WLD,0.28,,,,
2019,WLD,0.28,,,,
2020,WLD,0.34,,,,
2030,WLD,,0.57,2.61,3.26,3.92
2050,WLD,,,2.57,3.21,3.86
