year,geo,value
2005,WLD,30
2008,WLD,32
2009,WLD,33
2010,WLD,34
2011,WLD,35
2013,WLD,37
2015,WLD,38
2019,WLD,39
2020,WLD,41
2021,WLD,44
2022,WLD,45
2005,AUT,1
2005,BEL,1
2005,BGR,1
2005,HRV,1
2005,CYP,1
2005,CZE,1
2005,DNK,1
2005,EST,1
2005,FIN,1
2005,FRA,1
2005,DEU,1
2005,GRC,1
2005,HUN,1
2005,ISL,1
2005,IRL,1
2005,ITA,1
2005,LVA,1
2005,LIE,1
2005,LTU,1
2005,LUX,1
2005,MLT,1
2005,NLD,1
2005,NOR,1
2005,POL,1
2005,PRT,1
2005,ROU,1
2005,SVK,1
2005,SVN,1
2005,ESP,1
2005,SWE,1
2008,NZL,1
2008,CHE,1
2015,KOR,1
2019,CAN,1
2020,MEX,1
2020,MNE,1
2021,CHN,1
2021,GBR,1
2021,DEU,1
