year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2012,WLD,84,,,,
2013,WLD,84,,,,
2014,WLD,84,,,,
2015,WLD,78,,,,
2016,WLD,79,,,,
2017,WLD,78,,,,
2018,WLD,77,,,,
2019,WLD,78,,,,
2020,WLD,76,,,,
2021,WLD,61,,,,
2022,WLD,59,,,,
2023,WLD,53,,,,
2024,WLD,50,,,,
2025,WLD,50,,,,
2030,WLD,,34,,,
2013,AFG,63,,,,
2014,AFG,63,,,,
2015,AFG,63,,,,
2016,AFG,62,,,,
2017,AFG,61,,,,
2018,AFG,63,,,,
2019,AFG,63,,,,
2020,AFG,62,,,,
2021,AFG,60,,,,
2022,AFG,38,,,,
2023,AFG,40,,,,
2024,AFG,19,,,,
2025,AFG,17,,,,
2013,AGO,30,,,,
2014,AGO,28,,,,
2015,AGO,27,,,,
2016,AGO,18,,,,
2017,AGO,22,,,,
2018,AGO,27,,,,
2019,AGO,30,,,,
2020,AGO,37,,,,
2021,AGO,29,,,,
2022,AGO,58,,,,
2023,AGO,62,,,,
2024,AGO,64,,,,
2025,AGO,62,,,,
2013,ALB,60,,,,
2014,ALB,60,,,,
2015,ALB,62,,,,
2016,ALB,65,,,,
2017,ALB,66,,,,
2018,ALB,66,,,,
2019,ALB,57,,,,
2020,ALB,48,,,,
2021,ALB,52,,,,
2022,ALB,52,,,,
2023,ALB,7,,,,
2024,ALB,12,,,,
2025,ALB,14,,,,
2013,AND,18,,,,
2014,AND,26,,,,
2015,AND,16,,,,
2016,AND,22,,,,
2017,AND,22,,,,
2018,AND,34,,,,
2019,AND,69,,,,
2020,AND,70,,,,
2021,AND,71,,,,
2022,AND,70,,,,
2023,AND,70,,,,
2024,AND,71,,,,
2025,AND,70,,,,
2013,ARE,70,,,,
2014,ARE,69,,,,
2015,ARE,56,,,,
2016,ARE,58,,,,
2017,ARE,54,,,,
2018,ARE,58,,,,
2019,ARE,93,,,,
2020,ARE,93,,,,
2021,ARE,80,,,,
2022,ARE,80,,,,
2023,ARE,79,,,,
2024,ARE,78,,,,
2025,ARE,75,,,,
2013,ARG,77,,,,
2014,ARG,77,,,,
2015,ARG,69,,,,
2016,ARG,75,,,,
2017,ARG,61,,,,
2018,ARG,63,,,,
2019,ARG,37,,,,
2020,ARG,50,,,,
2021,ARG,26,,,,
2022,ARG,18,,,,
2023,ARG,20,,,,
2024,ARG,15,,,,
2025,ARG,22,,,,
2013,ARM,24,,,,
2014,ARM,45,,,,
2015,ARM,67,,,,
2016,ARM,64,,,,
2017,ARM,63,,,,
2018,ARM,63,,,,
2019,ARM,61,,,,
2020,ARM,59,,,,
2021,ARM,56,,,,
2022,ARM,57,,,,
2023,ARM,57,,,,
2024,ARM,44,,,,
2025,ARM,43,,,,
2013,AUS,31,,,,
2014,AUS,26,,,,
2015,AUS,12,,,,
2016,AUS,15,,,,
2017,AUS,21,,,,
2018,AUS,14,,,,
2019,AUS,17,,,,
2020,AUS,25,,,,
2021,AUS,14,,,,
2022,AUS,11,,,,
2023,AUS,16,,,,
2024,AUS,14,,,,
2025,AUS,74,,,,
2013,AUT,75,,,,
2014,AUT,74,,,,
2015,AUT,75,,,,
2016,AUT,75,,,,
2017,AUT,74,,,,
2018,AUT,72,,,,
2019,AUT,71,,,,
2020,AUT,71,,,,
2021,AUT,77,,,,
2022,AUT,73,,,,
2023,AUT,63,,,,
2024,AUT,56,,,,
2025,AUT,25,,,,
2013,AZE,24,,,,
2014,AZE,26,,,,
2015,AZE,26,,,,
2016,AZE,24,,,,
2017,AZE,23,,,,
2018,AZE,31,,,,
2019,AZE,28,,,,
2020,AZE,27,,,,
