year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,EUU,53,,,,
2001,EUU,54,,,,
2002,EUU,57,,,,
2003,EUU,57,,,,
2004,EUU,59,,,,
2005,EUU,59,,,,
2006,EUU,61,,,,
2007,EUU,64,,,,
2008,EUU,69,,,,
2009,EUU,67,,,,
2010,EUU,66,,,,
2011,EUU,66,,,,
2012,EUU,69,,,,
2013,EUU,71,,,,
2014,EUU,73,,,,
2015,EUU,75,,,,
2016,EUU,81,,,,
2017,EUU,84,,,,
2018,EUU,84,,,,
2019,EUU,87,,,,
2020,EUU,97,,,,
2030,EUU,,132,,,
2020,ALB,0,,,,
2000,AUT,227,,,,
2001,AUT,231,,,,
2002,AUT,242,,,,
2003,AUT,253,,,,
2004,AUT,192,,,,
2005,AUT,192,,,,
2006,AUT,201,,,,
2007,AUT,200,,,,
2008,AUT,202,,,,
2009,AUT,186,,,,
2010,AUT,182,,,,
2011,AUT,188,,,,
2012,AUT,196,,,,
2013,AUT,192,,,,
2014,AUT,175,,,,
2015,AUT,175,,,,
2016,AUT,181,,,,
2017,AUT,182,,,,
2018,AUT,187,,,,
2019,AUT,189,,,,
2020,AUT,179,,,,
2000,BEL,106,,,,
2001,BEL,100,,,,
2002,BEL,106,,,,
2003,BEL,108,,,,
2004,BEL,116,,,,
2005,BEL,112,,,,
2006,BEL,113,,,,
2007,BEL,116,,,,
2008,BEL,98,,,,
2009,BEL,95,,,,
2010,BEL,97,,,,
2011,BEL,93,,,,
2012,BEL,93,,,,
2013,BEL,92,,,,
2014,BEL,87,,,,
2015,BEL,80,,,,
2016,BEL,85,,,,
2017,BEL,81,,,,
2018,BEL,82,,,,
2019,BEL,86,,,,
2020,BEL,137,,,,
2000,BGR,0,,,,
2001,BGR,0,,,,
2002,BGR,0,,,,
2003,BGR,0,,,,
2004,BGR,0,,,,
2005,BGR,0,,,,
2006,BGR,0,,,,
2007,BGR,0,,,,
2008,BGR,0,,,,
2009,BGR,0,,,,
2010,BGR,0,,,,
2011,BGR,11,,,,
2012,BGR,13,,,,
2013,BGR,15,,,,
2014,BGR,8,,,,
2015,BGR,43,,,,
2016,BGR,37,,,,
2017,BGR,34,,,,
2018,BGR,7,,,,
2019,BGR,34,,,,
2020,BGR,5,,,,
2008,BIH,0,,,,
2009,BIH,0,,,,
2010,BIH,0,,,,
2011,BIH,0,,,,
2012,BIH,0,,,,
2013,BIH,0,,,,
2014,BIH,0,,,,
2015,BIH,0,,,,
2016,BIH,0,,,,
2017,BIH,0,,,,
2000,CHE,89,,,,
2001,CHE,90,,,,
2002,CHE,100,,,,
2003,CHE,101,,,,
2004,CHE,101,,,,
2005,CHE,104,,,,
2006,CHE,118,,,,
2007,CHE,123,,,,
2008,CHE,122,,,,
2009,CHE,120,,,,
2010,CHE,119,,,,
2011,CHE,108,,,,
2012,CHE,106,,,,
2013,CHE,123,,,,
2014,CHE,153,,,,
2015,CHE,152,,,,
2016,CHE,155,,,,
