year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,2.43,,,,
1991,WLD,2.46,,,,
1992,WLD,2.51,,,,
1993,WLD,2.6,,,,
1994,WLD,2.66,,,,
1995,WLD,2.7,,,,
1996,WLD,2.71,,,,
1997,WLD,2.73,,,,
1998,WLD,2.78,,,,
1999,WLD,2.85,,,,
2000,WLD,2.91,,,,
2001,WLD,2.97,,,,
2002,WLD,3.04,,,,
2003,WLD,3.14,,,,
2004,WLD,3.2,,,,
2005,WLD,3.26,,,,
2006,WLD,3.24,,,,
2007,WLD,3.3,,,,
2008,WLD,3.41,,,,
2009,WLD,3.5,,,,
2010,WLD,3.62,,,,
2011,WLD,3.77,,,,
2012,WLD,3.98,,,,
2013,WLD,4.24,,,,
2014,WLD,4.46,,,,
2015,WLD,4.58,,,,
2016,WLD,4.63,,,,
2017,WLD,4.61,,,,
2018,WLD,4.6,,,,
2019,WLD,4.6,,,,
2020,WLD,4.43,,,,
2021,WLD,4.72,,,,
2026,WLD,,4.739,,,
2030,WLD,,,,3.1,
2050,WLD,,,,1.94,
1990,AFG,0.00504,,,,
1991,AFG,0.00479,,,,
1992,AFG,0.00464,,,,
1993,AFG,0.00466,,,,
1994,AFG,0.00473,,,,
1995,AFG,0.00473,,,,
1996,AFG,0.00469,,,,
1997,AFG,0.00461,,,,
1998,AFG,0.00451,,,,
1999,AFG,0.00445,,,,
2000,AFG,0.0044,,,,
2001,AFG,0.00434,,,,
2002,AFG,0.0042,,,,
2003,AFG,0.00426,,,,
2004,AFG,0.00426,,,,
2005,AFG,0.00418,,,,
2006,AFG,0.00404,,,,
2007,AFG,0.00383,,,,
2008,AFG,0.0036,,,,
2009,AFG,0.00341,,,,
2010,AFG,0.00331,,,,
2011,AFG,0.00345,,,,
2012,AFG,0.00387,,,,
2013,AFG,0.00442,,,,
2014,AFG,0.00489,,,,
2015,AFG,0.00509,,,,
2016,AFG,0.00508,,,,
2017,AFG,0.00502,,,,
2018,AFG,0.00491,,,,
2019,AFG,0.00477,,,,
2020,AFG,0.00382,,,,
2021,AFG,0.0045,,,,
1990,ALB,0.000828,,,,
1991,ALB,0.000803,,,,
1992,ALB,0.000745,,,,
1993,ALB,0.000699,,,,
1994,ALB,0.00065,,,,
1995,ALB,0.000673,,,,
1996,ALB,0.000728,,,,
1997,ALB,0.000759,,,,
1998,ALB,0.00078,,,,
1999,ALB,0.00081,,,,
2000,ALB,0.00086,,,,
2001,ALB,0.000896,,,,
2002,ALB,0.000995,,,,
2003,ALB,0.00112,,,,
2004,ALB,0.0012,,,,
2005,ALB,0.00125,,,,
2006,ALB,0.00127,,,,
2007,ALB,0.00128,,,,
2008,ALB,0.00138,,,,
2009,ALB,0.00146,,,,
2010,ALB,0.00156,,,,
2011,ALB,0.00166,,,,
2012,ALB,0.00177,,,,
2013,ALB,0.00188,,,,
2014,ALB,0.00198,,,,
2015,ALB,0.00205,,,,
2016,ALB,0.00208,,,,
2017,ALB,0.00204,,,,
2018,ALB,0.00195,,,,
2019,ALB,0.00191,,,,
2020,ALB,0.00192,,,,
2021,ALB,0.00193,,,,
1990,DZA,0.0106,,,,
1991,DZA,0.0109,,,,
1992,DZA,0.0113,,,,
1993,DZA,0.0118,,,,
1994,DZA,0.0123,,,,
1995,DZA,0.0127,,,,
1996,DZA,0.0133,,,,
1997,DZA,0.0139,,,,
1998,DZA,0.0144,,,,
1999,DZA,0.0152,,,,
2000,DZA,0.0155,,,,
2001,DZA,0.0156,,,,
2002,DZA,0.0156,,,,
2003,DZA,0.0156,,,,
2004,DZA,0.0156,,,,
2005,DZA,0.0156,,,,
2006,DZA,0.0156,,,,
2007,DZA,0.0155,,,,
2008,DZA,0.0155,,,,
2009,DZA,0.0156,,,,
2010,DZA,0.0159,,,,
2011,DZA,0.0164,,,,
2012,DZA,0.0171,,,,
2013,DZA,0.018,,,,
2014,DZA,0.0189,,,,
2015,DZA,0.0196,,,,
2016,DZA,0.0199,,,,
2017,DZA,0.0203,,,,
2018,DZA,0.0208,,,,
2019,DZA,0.0212,,,,
2020,DZA,0.0224,,,,
2021,DZA,0.0216,,,,
1990,ASM,0.000004,,,,
1991,ASM,0.000005,,,,
1992,ASM,0.000005,,,,
1993,ASM,0.000005,,,,
1994,ASM,0.000005,,,,
1995,ASM,0.000005,,,,
1996,ASM,0.000005,,,,
1997,ASM,0.000006,,,,
1998,ASM,0.000006,,,,
1999,ASM,0.000007,,,,
2000,ASM,0.000007,,,,
2001,ASM,0.000007,,,,
2002,ASM,0.000007,,,,
2003,ASM,0.000007,,,,
2004,ASM,0.000007,,,,
2005,ASM,0.000007,,,,
2006,ASM,0.000007,,,,
2007,ASM,0.000007,,,,
2008,ASM,0.000007,,,,
2009,ASM,0.000007,,,,
2010,ASM,0.000007,,,,
2011,ASM,0.000007,,,,
2012,ASM,0.000007,,,,
2013,ASM,0.000007,,,,
2014,ASM,0.000007,,,,
2015,ASM,0.000008,,,,
2016,ASM,0.000008,,,,
2017,ASM,0.000008,,,,
2018,ASM,0.000009,,,,
2019,ASM,0.000009,,,,
2020,ASM,0.00001,,,,
2021,ASM,0.000009,,,,
1990,AND,0.000016,,,,
1991,AND,0.000017,,,,
1992,AND,0.000018,,,,
1993,AND,0.000019,,,,
1994,AND,0.00002,,,,
1995,AND,0.00002,,,,
1996,AND,0.000021,,,,
1997,AND,0.000022,,,,
1998,AND,0.000023,,,,
1999,AND,0.000024,,,,
2000,AND,0.000025,,,,
2001,AND,0.000023,,,,
2002,AND,0.000023,,,,
2003,AND,0.000022,,,,
2004,AND,0.000022,,,,
2005,AND,0.000021,,,,
2006,AND,0.000021,,,,
2007,AND,0.00002,,,,
2008,AND,0.000021,,,,
2009,AND,0.000022,,,,
2010,AND,0.000022,,,,
2011,AND,0.00002,,,,
2012,AND,0.000019,,,,
2013,AND,0.000019,,,,
2014,AND,0.000019,,,,
2015,AND,0.000018,,,,
2016,AND,0.000018,,,,
2017,AND,0.000016,,,,
2018,AND,0.000015,,,,
2019,AND,0.000014,,,,
2020,AND,0.000013,,,,
2021,AND,0.000013,,,,
1990,AGO,0.00247,,,,
1991,AGO,0.00245,,,,
1992,AGO,0.00244,,,,
1993,AGO,0.00248,,,,
1994,AGO,0.00252,,,,
1995,AGO,0.00256,,,,
1996,AGO,0.00259,,,,
1997,AGO,0.00268,,,,
1998,AGO,0.00282,,,,
1999,AGO,0.00296,,,,
2000,AGO,0.00307,,,,
2001,AGO,0.00315,,,,
2002,AGO,0.00323,,,,
2003,AGO,0.00333,,,,
2004,AGO,0.0035,,,,
2005,AGO,0.00362,,,,
2006,AGO,0.00387,,,,
2007,AGO,0.00418,,,,
2008,AGO,0.00459,,,,
2009,AGO,0.00501,,,,
2010,AGO,0.00542,,,,
2011,AGO,0.00587,,,,
2012,AGO,0.00639,,,,
2013,AGO,0.00688,,,,
2014,AGO,0.0072,,,,
2015,AGO,0.00749,,,,
2016,AGO,0.00762,,,,
2017,AGO,0.00778,,,,
2018,AGO,0.00793,,,,
2019,AGO,0.00814,,,,
2020,AGO,0.00832,,,,
2021,AGO,0.00825,,,,
1990,ATG,0.000033,,,,
1991,ATG,0.000035,,,,
1992,ATG,0.000036,,,,
1993,ATG,0.000039,,,,
1994,ATG,0.000038,,,,
1995,ATG,0.000038,,,,
1996,ATG,0.000036,,,,
1997,ATG,0.000035,,,,
1998,ATG,0.000035,,,,
1999,ATG,0.000034,,,,
2000,ATG,0.000033,,,,
2001,ATG,0.000032,,,,
2002,ATG,0.000031,,,,
2003,ATG,0.000031,,,,
2004,ATG,0.000031,,,,
2005,ATG,0.000031,,,,
2006,ATG,0.000031,,,,
2007,ATG,0.000034,,,,
2008,ATG,0.000034,,,,
2009,ATG,0.000033,,,,
2010,ATG,0.000033,,,,
2011,ATG,0.000033,,,,
2012,ATG,0.000034,,,,
2013,ATG,0.000035,,,,
2014,ATG,0.000037,,,,
2015,ATG,0.000037,,,,
2016,ATG,0.000038,,,,
2017,ATG,0.000038,,,,
2018,ATG,0.000038,,,,
2019,ATG,0.000039,,,,
2020,ATG,0.000038,,,,
2021,ATG,0.000038,,,,
1990,ARG,0.0183,,,,
1991,ARG,0.0182,,,,
1992,ARG,0.0186,,,,
1993,ARG,0.0186,,,,
1994,ARG,0.0181,,,,
1995,ARG,0.0185,,,,
1996,ARG,0.0185,,,,
1997,ARG,0.0185,,,,
1998,ARG,0.0189,,,,
1999,ARG,0.0191,,,,
2000,ARG,0.0182,,,,
2001,ARG,0.0181,,,,
2002,ARG,0.0182,,,,
2003,ARG,0.0183,,,,
2004,ARG,0.0176,,,,
2005,ARG,0.0169,,,,
2006,ARG,0.0165,,,,
2007,ARG,0.0165,,,,
2008,ARG,0.0155,,,,
2009,ARG,0.0152,,,,
2010,ARG,0.0155,,,,
2011,ARG,0.0158,,,,
2012,ARG,0.0161,,,,
2013,ARG,0.0167,,,,
2014,ARG,0.017,,,,
2015,ARG,0.0177,,,,
2016,ARG,0.0187,,,,
2017,ARG,0.0181,,,,
2018,ARG,0.0178,,,,
2019,ARG,0.0178,,,,
2020,ARG,0.0172,,,,
2021,ARG,0.0153,,,,
1990,ARM,0.00242,,,,
1991,ARM,0.00245,,,,
1992,ARM,0.0026,,,,
1993,ARM,0.00263,,,,
1994,ARM,0.00243,,,,
1995,ARM,0.00233,,,,
1996,ARM,0.00228,,,,
1997,ARM,0.00212,,,,
1998,ARM,0.00204,,,,
1999,ARM,0.00204,,,,
2000,ARM,0.00203,,,,
2001,ARM,0.00211,,,,
2002,ARM,0.00226,,,,
2003,ARM,0.00248,,,,
2004,ARM,0.00266,,,,
2005,ARM,0.00286,,,,
2006,ARM,0.00312,,,,
2007,ARM,0.00337,,,,
2008,ARM,0.00373,,,,
2009,ARM,0.00396,,,,
2010,ARM,0.0041,,,,
2011,ARM,0.00424,,,,
2012,ARM,0.00433,,,,
2013,ARM,0.00437,,,,
2014,ARM,0.0045,,,,
2015,ARM,0.00459,,,,
2016,ARM,0.00455,,,,
2017,ARM,0.00433,,,,
2018,ARM,0.00415,,,,
2019,ARM,0.00402,,,,
2020,ARM,0.00386,,,,
2021,ARM,0.00398,,,,
1990,AUS,0.00305,,,,
1991,AUS,0.00294,,,,
1992,AUS,0.00293,,,,
1993,AUS,0.00287,,,,
1994,AUS,0.00289,,,,
1995,AUS,0.00285,,,,
1996,AUS,0.00288,,,,
1997,AUS,0.00287,,,,
1998,AUS,0.00281,,,,
1999,AUS,0.00277,,,,
2000,AUS,0.00273,,,,
2001,AUS,0.00266,,,,
2002,AUS,0.00259,,,,
2003,AUS,0.00246,,,,
2004,AUS,0.00235,,,,
2005,AUS,0.00227,,,,
2006,AUS,0.00231,,,,
2007,AUS,0.00244,,,,
2008,AUS,0.00256,,,,
2009,AUS,0.00262,,,,
2010,AUS,0.00265,,,,
2011,AUS,0.00263,,,,
2012,AUS,0.00254,,,,
2013,AUS,0.00246,,,,
2014,AUS,0.00246,,,,
2015,AUS,0.00248,,,,
2016,AUS,0.00273,,,,
2017,AUS,0.00329,,,,
2018,AUS,0.00379,,,,
2019,AUS,0.0042,,,,
2020,AUS,0.00321,,,,
2021,AUS,0.00425,,,,
1990,AUT,0.00796,,,,
1991,AUT,0.0081,,,,
1992,AUT,0.00803,,,,
1993,AUT,0.00791,,,,
1994,AUT,0.00775,,,,
1995,AUT,0.0077,,,,
1996,AUT,0.00764,,,,
1997,AUT,0.00738,,,,
1998,AUT,0.00713,,,,
1999,AUT,0.00682,,,,
2000,AUT,0.00641,,,,
2001,AUT,0.00612,,,,
2002,AUT,0.00599,,,,
2003,AUT,0.00586,,,,
2004,AUT,0.00562,,,,
2005,AUT,0.00549,,,,
2006,AUT,0.00531,,,,
2007,AUT,0.00513,,,,
2008,AUT,0.00492,,,,
2009,AUT,0.00482,,,,
2010,AUT,0.00461,,,,
2011,AUT,0.00443,,,,
2012,AUT,0.00431,,,,
2013,AUT,0.00416,,,,
2014,AUT,0.00399,,,,
2015,AUT,0.0039,,,,
2016,AUT,0.00369,,,,
2017,AUT,0.00351,,,,
2018,AUT,0.00337,,,,
2019,AUT,0.0031,,,,
2020,AUT,0.00293,,,,
2021,AUT,0.00292,,,,
1990,AZE,0.00455,,,,
1991,AZE,0.00463,,,,
1992,AZE,0.0048,,,,
1993,AZE,0.00485,,,,
1994,AZE,0.00481,,,,
1995,AZE,0.00464,,,,
1996,AZE,0.00432,,,,
1997,AZE,0.00388,,,,
1998,AZE,0.00352,,,,
1999,AZE,0.00326,,,,
2000,AZE,0.00316,,,,
2001,AZE,0.00317,,,,
2002,AZE,0.00339,,,,
2003,AZE,0.00374,,,,
2004,AZE,0.0041,,,,
2005,AZE,0.00453,,,,
2006,AZE,0.00503,,,,
2007,AZE,0.00574,,,,
2008,AZE,0.00662,,,,
2009,AZE,0.0074,,,,
2010,AZE,0.00796,,,,
2011,AZE,0.00833,,,,
2012,AZE,0.00874,,,,
2013,AZE,0.00902,,,,
2014,AZE,0.00924,,,,
2015,AZE,0.00926,,,,
2016,AZE,0.00928,,,,
2017,AZE,0.00914,,,,
2018,AZE,0.00842,,,,
2019,AZE,0.0081,,,,
2020,AZE,0.00777,,,,
2021,AZE,0.0076,,,,
1990,BHS,0.000082,,,,
1991,BHS,0.000084,,,,
1992,BHS,0.000085,,,,
1993,BHS,0.000087,,,,
1994,BHS,0.000089,,,,
1995,BHS,0.00009,,,,
1996,BHS,0.000093,,,,
1997,BHS,0.000093,,,,
1998,BHS,0.000094,,,,
1999,BHS,0.000099,,,,
2000,BHS,0.0001,,,,
2001,BHS,0.000101,,,,
2002,BHS,0.000097,,,,
2003,BHS,0.000097,,,,
2004,BHS,0.000096,,,,
2005,BHS,0.000094,,,,
2006,BHS,0.000095,,,,
2007,BHS,0.000094,,,,
2008,BHS,0.000097,,,,
2009,BHS,0.000101,,,,
2010,BHS,0.000103,,,,
2011,BHS,0.000105,,,,
2012,BHS,0.000109,,,,
2013,BHS,0.000112,,,,
2014,BHS,0.00012,,,,
2015,BHS,0.000122,,,,
2016,BHS,0.000126,,,,
2017,BHS,0.000125,,,,
2018,BHS,0.000126,,,,
2019,BHS,0.000128,,,,
2020,BHS,0.00013,,,,
2021,BHS,0.000127,,,,
1990,BHR,0.000386,,,,
1991,BHR,0.0004,,,,
1992,BHR,0.000407,,,,
1993,BHR,0.00041,,,,
1994,BHR,0.000423,,,,
1995,BHR,0.000438,,,,
1996,BHR,0.000446,,,,
1997,BHR,0.00046,,,,
1998,BHR,0.000469,,,,
