year,geo,value
2011,WLD,100
2012,WLD,1488
2013,WLD,782
2014,WLD,1298
2015,WLD,177
2016,WLD,123
2017,WLD,1086
2018,WLD,361
2019,WLD,1397
2020,WLD,1132
2021,WLD,3092
2022,WLD,5361
2023,WLD,8552
2024,WLD,17989
2025,WLD,19653
2018,AUT,59
2019,AUT,703
2023,AUT,477
2024,AUT,820
2025,AUT,1172
2021,BEL,95
2020,CHE,226
2022,CHE,604
2023,CHE,18
2024,CHE,1216
2011,DEU,100
2013,DEU,782
2014,DEU,49
2016,DEU,123
2017,DEU,978
2018,DEU,197
2019,DEU,554
2020,DEU,480
2021,DEU,1703
2022,DEU,1337
2023,DEU,494
2024,DEU,4163
2025,DEU,7444
2015,DNK,59
2020,DNK,177
2023,DNK,1324
2024,DNK,2110
2025,DNK,8568
2022,ESP,2357
2023,ESP,990
2024,ESP,141
2025,ESP,23
2014,FIN,1101
2020,FIN,86
2024,FIN,1981
2025,FIN,2446
2019,FRA,52
2020,FRA,104
2021,FRA,240
2022,FRA,79
2023,FRA,1403
2024,FRA,311
2015,GBR,118
2017,GBR,88
2019,GBR,89
2020,GBR,59
2021,GBR,355
2022,GBR,25
2023,GBR,188
2022,GRC,98
2023,HUN,197
2024,HUN,1082
2012,ISL,893
2018,ISL,106
2014,ITA,148
2021,NLD,30
2022,NLD,42
2023,NLD,161
2024,NLD,161
2017,NOR,20
2022,NOR,818
2023,NOR,326
2024,NOR,4522
2024,POL,738
1992,SWE,106
2012,SWE,595
2021,SWE,669
2023,SWE,2975
2024,SWE,744
