year,geo,disagg,value
2024,WLD,Total,28
2025,WLD,Total,28
2024,WLD,LTS,26
2025,WLD,LTS,26
2024,WLD,NDC,7
2025,WLD,NDC,5
2024,AUS,Total,1
2024,BHR,Total,1
2024,CAN,Total,1
2024,CHN,Total,1
2024,COL,Total,1
2024,DNK,Total,1
2024,FIN,Total,1
2024,FRA,Total,1
2024,DEU,Total,1
2024,HUN,Total,1
2024,ISL,Total,1
2024,IND,Total,1
2024,IDN,Total,1
2024,IRL,Total,1
2024,JPN,Total,1
2024,NLD,Total,1
2024,NOR,Total,1
2024,OMN,Total,1
2024,SAU,Total,1
2024,SGP,Total,1
2024,SVN,Total,1
2024,KOR,Total,1
2024,SWE,Total,1
2024,CHE,Total,1
2024,THA,Total,1
2024,ARE,Total,1
2024,GBR,Total,1
2024,USA,Total,1
2025,AUS,Total,1
2025,BHR,Total,1
2025,CAN,Total,1
2025,CHN,Total,1
2025,COL,Total,1
2025,DNK,Total,1
2025,FIN,Total,1
2025,FRA,Total,1
2025,DEU,Total,1
2025,HUN,Total,1
2025,ISL,Total,1
2025,IND,Total,1
2025,IDN,Total,1
2025,IRL,Total,1
2025,JPN,Total,1
2025,NLD,Total,1
2025,NOR,Total,1
2025,OMN,Total,1
2025,SAU,Total,1
2025,SGP,Total,1
2025,SVN,Total,1
2025,KOR,Total,1
2025,SWE,Total,1
2025,CHE,Total,1
2025,THA,Total,1
2025,ARE,Total,1
2025,GBR,Total,1
2025,USA,Total,1
2024,AUS,LTS,1
2024,CAN,LTS,1
2024,CHN,LTS,1
2024,COL,LTS,1
2024,DNK,LTS,1
2024,FIN,LTS,1
2024,FRA,LTS,1
2024,DEU,LTS,1
2024,HUN,LTS,1
2024,ISL,LTS,1
2024,IND,LTS,1
2024,IDN,LTS,1
2024,IRL,LTS,1
2024,JPN,LTS,1
2024,NLD,LTS,1
2024,NOR,LTS,1
2024,OMN,LTS,1
2024,SGP,LTS,1
2024,SVN,LTS,1
2024,KOR,LTS,1
2024,SWE,LTS,1
2024,CHE,LTS,1
2024,THA,LTS,1
2024,ARE,LTS,1
2024,GBR,LTS,1
2024,USA,LTS,1
2025,AUS,LTS,1
2025,CAN,LTS,1
2025,CHN,LTS,1
2025,COL,LTS,1
2025,DNK,LTS,1
2025,FIN,LTS,1
2025,FRA,LTS,1
2025,DEU,LTS,1
2025,HUN,LTS,1
2025,ISL,LTS,1
2025,IND,LTS,1
2025,IDN,LTS,1
2025,IRL,LTS,1
2025,JPN,LTS,1
2025,NLD,LTS,1
2025,NOR,LTS,1
2025,OMN,LTS,1
2025,SGP,LTS,1
2025,SVN,LTS,1
2025,KOR,LTS,1
2025,SWE,LTS,1
2025,CHE,LTS,1
2025,THA,LTS,1
2025,ARE,LTS,1
2025,GBR,LTS,1
2025,USA,LTS,1
2024,BHR,NDC,1
2024,CAN,NDC,1
2024,ISL,NDC,1
2024,OMN,NDC,1
2024,SAU,NDC,1
2024,THA,NDC,1
2024,ARE,NDC,1
2025,CAN,NDC,1
2025,OMN,NDC,1
2025,SAU,NDC,1
2025,CHE,NDC,1
2025,ARE,NDC,1
