year,geo,value
2022,WLD,755
2022,AGO,2
2022,ALB,4
2022,ARG,23
2022,ARM,2
2022,AUS,15
2022,AUT,7
2022,AZE,2
2022,BDI,1
2022,BEN,2
2022,BGD,4
2022,BGR,6
2022,BHS,9
2022,BIH,9
2022,BLR,12
2022,BLZ,1
2022,BOL,16
2022,BRA,36
2022,BRB,1
2022,BRN,2
2022,BTN,1
2022,BWA,2
2022,CAF,2
2022,CAN,49
2022,CHE,15
2022,CHL,32
2022,CHN,34
2022,CIV,6
2022,CMR,3
2022,COD,1
2022,COG,6
2022,COK,13
2022,COL,40
2022,CRI,7
2022,CUB,24
2022,CYP,1
2022,CZE,3
2022,DEU,36
2022,DMA,1
2022,DNK,30
2022,DOM,15
2022,DZA,6
2022,ECU,5
2022,EGY,10
2022,ESP,17
2022,EST,11
2022,ETH,4
2022,FIN,22
2022,FJI,43
2022,FRA,44
2022,FSM,22
2022,GAB,1
2022,GBR,55
2022,GEO,2
2022,GHA,8
2022,GIN,2
2022,GMB,8
2022,GNB,1
2022,GNQ,1
2022,GRC,2
2022,GRD,2
2022,GTM,8
2022,GUY,18
2022,HRV,7
2022,HTI,3
2022,HUN,40
2022,IDN,125
2022,IND,28
2022,IRL,15
2022,IRN,10
2022,IRQ,9
2022,ISR,23
2022,ITA,75
2022,JAM,23
2022,JOR,11
2022,JPN,88
2022,KAZ,4
2022,KEN,13
2022,KHM,19
2022,KIR,4
2022,KNA,1
2022,KOR,2
2022,LAO,18
2022,LBN,1
2022,LBR,3
2022,LCA,1
2022,LIE,3
2022,LKA,7
2022,LSO,6
2022,LTU,16
2022,LUX,4
2022,LVA,17
2022,MAR,1
2022,MDA,7
2022,MDG,18
2022,MEX,97
2022,MHL,11
2022,MKD,6
2022,MLI,4
2022,MLT,7
2022,MMR,18
2022,MNE,3
2022,MNG,1
2022,MOZ,4
2022,MRT,2
2022,MUS,12
2022,MWI,8
2022,MYS,11
2022,NAM,19
2022,NER,1
2022,NGA,6
2022,NIC,4
2022,NIU,5
2022,NLD,59
2022,NOR,19
2022,NPL,12
2022,NRU,7
2022,NZL,68
2022,OMN,2
2022,PAK,17
2022,PAN,6
2022,PER,13
2022,PHL,22
2022,PLW,7
2022,PNG,22
2022,POL,35
2022,PRK,2
2022,PRT,26
2022,PRY,1
2022,ROU,21
2022,RUS,29
2022,RWA,3
2022,SAU,4
2022,SDN,2
2022,SEN,16
2022,SGP,2
2022,SLB,5
2022,SLE,2
2022,SRB,13
2022,SSD,1
2022,STP,1
2022,SUR,4
2022,SVK,15
2022,SVN,11
2022,SWE,74
2022,SYC,13
2022,SYR,2
2022,TGO,4
2022,THA,27
2022,TJK,4
2022,TKM,5
2022,TLS,5
2022,TON,3
2022,TTO,3
2022,TUN,8
2022,TUR,16
2022,TUV,1
2022,TZA,7
2022,UGA,5
2022,UKR,44
2022,URY,8
2022,USA,95
2022,UZB,3
2022,VCT,1
2022,VEN,9
2022,VNM,24
2022,VUT,7
2022,WSM,8
2022,ZAF,33
2022,ZMB,9
2022,ZWE,7
