year,geo,value
2012,WLD,16
2013,WLD,16
2014,WLD,15
2015,WLD,16
2016,WLD,21
2017,WLD,20
2018,WLD,20
2019,WLD,24
2020,WLD,25
2021,WLD,24
2022,WLD,24
2023,WLD,24
2024,WLD,24
2025,WLD,24
2014,AFG,0.12
2015,AFG,0.10
2016,AFG,0.06
2017,AFG,0.14
2018,AFG,0.14
2019,AFG,0.15
2020,AFG,0.17
2021,AFG,0.16
2022,AFG,0.19
2023,AFG,0.20
2024,AFG,0.20
2025,AFG,0.20
2012,ARG,0.62
2013,ARG,0.62
2014,ARG,0.59
2015,ARG,0.59
2016,ARG,0.58
2017,ARG,0.58
2018,ARG,0.58
2019,ARG,0.57
2020,ARG,0.57
2021,ARG,0.55
2022,ARG,0.53
2023,ARG,0.53
2024,ARG,0.54
2025,ARG,0.54
2016,ATG,0.88
2017,ATG,0.86
2018,ATG,0.86
2019,ATG,0.78
2020,ATG,0.79
2021,ATG,0.77
2022,ATG,0.82
2023,ATG,0.82
2024,ATG,0.81
2025,ATG,0.81
2012,AUS,0.92
2013,AUS,0.92
2014,AUS,0.93
2015,AUS,0.92
2016,AUS,0.89
2017,AUS,0.89
2018,AUS,0.89
2019,AUS,0.87
2020,AUS,0.88
2021,AUS,0.87
2022,AUS,0.87
2023,AUS,0.87
2024,AUS,0.89
2025,AUS,0.90
2019,BEN,0.35
2020,BEN,0.39
2021,BEN,0.36
2022,BEN,0.39
2023,BEN,0.40
2024,BEN,0.40
2025,BEN,0.41
2016,BHS,0.73
2017,BHS,0.72
2018,BHS,0.72
2019,BHS,0.63
2020,BHS,0.66
2021,BHS,0.70
2022,BHS,0.71
2023,BHS,0.70
2024,BHS,0.69
2025,BHS,0.68
2015,BLZ,0.57
2016,BLZ,0.57
2017,BLZ,0.56
2018,BLZ,0.56
2019,BLZ,0.61
2020,BLZ,0.60
2021,BLZ,0.61
2022,BLZ,0.62
2023,BLZ,0.61
2024,BLZ,0.62
2025,BLZ,0.61
2012,BOL,0.25
2013,BOL,0.25
2014,BOL,0.27
2015,BOL,0.22
2016,BOL,0.21
2017,BOL,0.20
2018,BOL,0.20
2019,BOL,0.24
2020,BOL,0.22
2021,BOL,0.23
2022,BOL,0.19
2023,BOL,0.18
2024,BOL,0.18
2025,BOL,0.18
2012,BRA,0.66
2013,BRA,0.66
2014,BRA,0.67
2015,BRA,0.61
2016,BRA,0.62
2017,BRA,0.69
2018,BRA,0.69
2019,BRA,0.69
2020,BRA,0.67
2021,BRA,0.65
2022,BRA,0.65
2023,BRA,0.64
2024,BRA,0.64
2025,BRA,0.65
2016,BRB,0.88
2017,BRB,0.86
2018,BRB,0.86
2019,BRB,0.81
2020,BRB,0.79
2021,BRB,0.81
2022,BRB,0.86
2023,BRB,0.87
2024,BRB,0.86
2025,BRB,0.85
2012,CHN,0.37
2013,CHN,0.37
2014,CHN,0.33
2015,CHN,0.38
2016,CHN,0.45
2017,CHN,0.45
2018,CHN,0.45
2019,CHN,0.43
2020,CHN,0.42
2021,CHN,0.43
2022,CHN,0.42
2023,CHN,0.43
2024,CHN,0.43
2025,CHN,0.47
2012,CIV,0.42
2013,CIV,0.42
2014,CIV,0.40
2015,CIV,0.46
2016,CIV,0.36
2017,CIV,0.39
2018,CIV,0.39
2019,CIV,0.38
2020,CIV,0.40
2021,CIV,0.37
2022,CIV,0.37
2023,CIV,0.37
2024,CIV,0.36
2025,CIV,0.36
2012,COL,0.49
2013,COL,0.49
2014,COL,0.53
2015,COL,0.52
2016,COL,0.48
2017,COL,0.45
2018,COL,0.45
2019,COL,0.44
2020,COL,0.48
2021,COL,0.48
2022,COL,0.49
2023,COL,0.49
2024,COL,0.51
2025,COL,0.50
2015,CRI,0.74
2016,CRI,0.75
2017,CRI,0.78
2018,CRI,0.78
2019,CRI,0.76
2020,CRI,0.72
2021,CRI,0.70
2022,CRI,0.72
2023,CRI,0.72
2024,CRI,0.68
2025,CRI,0.69
2016,DMA,0.76
2017,DMA,0.77
2018,DMA,0.77
2019,DMA,0.76
2020,DMA,0.76
2021,DMA,0.76
2022,DMA,0.75
2023,DMA,0.74
2024,DMA,0.73
2025,DMA,0.74
2012,ECU,0.34
2013,ECU,0.34
2014,ECU,0.37
2015,ECU,0.40
2016,ECU,0.42
2017,ECU,0.42
2018,ECU,0.42
2019,ECU,0.42
2020,ECU,0.42
2021,ECU,0.41
2022,ECU,0.40
