year,geo,disagg_type,disagg,value
2010,BOL,All,Total,71
2011,BOL,All,Total,81
2012,BOL,All,Total,90
2013,BOL,All,Total,98
2014,BOL,All,Total,96
2015,BOL,All,Total,92
2016,BOL,All,Total,90
2017,BOL,All,Total,97
2018,BOL,All,Total,99
2019,BOL,All,Total,100
2020,BOL,All,Total,100
2021,BOL,All,Total,101
2022,BOL,All,Total,102
2024,BOL,All,Total,98
2000,BRA,All,Total,13
2001,BRA,All,Total,16
2002,BRA,All,Total,20
2003,BRA,All,Total,26
2004,BRA,All,Total,36
2005,BRA,All,Total,47
2006,BRA,All,Total,54
2007,BRA,All,Total,64
2008,BRA,All,Total,79
2009,BRA,All,Total,88
2010,BRA,All,Total,102
2011,BRA,All,Total,120
2012,BRA,All,Total,126
2013,BRA,All,Total,137
2014,BRA,All,Total,140
2015,BRA,All,Total,128
2016,BRA,All,Total,120
2017,BRA,All,Total,108
2018,BRA,All,Total,102
2019,BRA,All,Total,97
2020,BRA,All,Total,99
2021,BRA,All,Total,105
2022,BRA,All,Total,101
2023,BRA,All,Total,101
2024,BRA,All,Total,102
2000,BRB,All,Total,11
2001,BRB,All,Total,20
2002,BRB,All,Total,37
2003,BRB,All,Total,53
2004,BRB,All,Total,75
2005,BRB,All,Total,77
2006,BRB,All,Total,88
2007,BRB,All,Total,95
2008,BRB,All,Total,106
2009,BRB,All,Total,123
2010,BRB,All,Total,127
2011,BRB,All,Total,126
2012,BRB,All,Total,126
2013,BRB,All,Total,111
2014,BRB,All,Total,110
2015,BRB,All,Total,120
2016,BRB,All,Total,119
2017,BRB,All,Total,118
2018,BRB,All,Total,117
2019,BRB,All,Total,117
2020,BRB,All,Total,105
2021,BRB,All,Total,112
2022,BRB,All,Total,115
2000,BRN,All,Total,29
2001,BRN,All,Total,43
2002,BRN,All,Total,45
2003,BRN,All,Total,51
2004,BRN,All,Total,57
2005,BRN,All,Total,65
2006,BRN,All,Total,83
2007,BRN,All,Total,99
2008,BRN,All,Total,106
2009,BRN,All,Total,107
2010,BRN,All,Total,111
2011,BRN,All,Total,111
2012,BRN,All,Total,116
2013,BRN,All,Total,114
2014,BRN,All,Total,108
2015,BRN,All,Total,110
2016,BRN,All,Total,122
2017,BRN,All,Total,126
2018,BRN,All,Total,129
2019,BRN,All,Total,130
2020,BRN,All,Total,120
2021,BRN,All,Total,134
2022,BRN,All,Total,116
2023,BRN,All,Total,119
2024,BRN,All,Total,118
2000,BTN,All,Total,0
2001,BTN,All,Total,0
2002,BTN,All,Total,0
2003,BTN,All,Total,0.35
2004,BTN,All,Total,2.9
2005,BTN,All,Total,5.4
2006,BTN,All,Total,12
2007,BTN,All,Total,22
2008,BTN,All,Total,37
2009,BTN,All,Total,49
2010,BTN,All,Total,56
2011,BTN,All,Total,68
2012,BTN,All,Total,78
2013,BTN,All,Total,75
2014,BTN,All,Total,85
2015,BTN,All,Total,91
2016,BTN,All,Total,93
2017,BTN,All,Total,97
2018,BTN,All,Total,93
2019,BTN,All,Total,95
2020,BTN,All,Total,97
2021,BTN,All,Total,100
2022,BTN,All,Total,95
2023,BTN,All,Total,96
2024,BTN,All,Total,100
2000,BWA,All,Total,13
2001,BWA,All,Total,19
2002,BWA,All,Total,19
2003,BWA,All,Total,25
2004,BWA,All,Total,29
2005,BWA,All,Total,31
2006,BWA,All,Total,44
2007,BWA,All,Total,60
2008,BWA,All,Total,76
2009,BWA,All,Total,94
2010,BWA,All,Total,116
2011,BWA,All,Total,140
2012,BWA,All,Total,146
2013,BWA,All,Total,152
2014,BWA,All,Total,157
2015,BWA,All,Total,158
2016,BWA,All,Total,147
2017,BWA,All,Total,143
2018,BWA,All,Total,147
2019,BWA,All,Total,161
2020,BWA,All,Total,162
2021,BWA,All,Total,173
2022,BWA,All,Total,178
2023,BWA,All,Total,179
2024,BWA,All,Total,164
2000,CAF,All,Total,0.13
2001,CAF,All,Total,0.28
2002,CAF,All,Total,0.31
2003,CAF,All,Total,0.97
2004,CAF,All,Total,1.4
2005,CAF,All,Total,2.3
2006,CAF,All,Total,2.5
2007,CAF,All,Total,7.6
2008,CAF,All,Total,13
2009,CAF,All,Total,19
2010,CAF,All,Total,22
2011,CAF,All,Total,22
2012,CAF,All,Total,25
2013,CAF,All,Total,29
2014,CAF,All,Total,25
2015,CAF,All,Total,27
2016,CAF,All,Total,26
2017,CAF,All,Total,25
2018,CAF,All,Total,26
2019,CAF,All,Total,32
2020,CAF,All,Total,36
2021,CAF,All,Total,36
2022,CAF,All,Total,39
2000,CAN,All,Total,28
2001,CAN,All,Total,34
2002,CAN,All,Total,38
2003,CAN,All,Total,42
2004,CAN,All,Total,47
2005,CAN,All,Total,52
2006,CAN,All,Total,57
2007,CAN,All,Total,61
2008,CAN,All,Total,66
2009,CAN,All,Total,70
2010,CAN,All,Total,76
2011,CAN,All,Total,78
2012,CAN,All,Total,79
2013,CAN,All,Total,80
2014,CAN,All,Total,81
2015,CAN,All,Total,83
2016,CAN,All,Total,85
2017,CAN,All,Total,86
2018,CAN,All,Total,89
2019,CAN,All,Total,91
2020,CAN,All,Total,85
2021,CAN,All,Total,87
2022,CAN,All,Total,91
2023,CAN,All,Total,94
2024,CAN,All,Total,94
2000,CHE,All,Total,65
2001,CHE,All,Total,73
2002,CHE,All,Total,79
2003,CHE,All,Total,84
2004,CHE,All,Total,85
2005,CHE,All,Total,92
2006,CHE,All,Total,99
2007,CHE,All,Total,109
2008,CHE,All,Total,116
2009,CHE,All,Total,120
2010,CHE,All,Total,123
2011,CHE,All,Total,127
2012,CHE,All,Total,132
2013,CHE,All,Total,137
2014,CHE,All,Total,136
2015,CHE,All,Total,136
2016,CHE,All,Total,134
2017,CHE,All,Total,131
2018,CHE,All,Total,127
2019,CHE,All,Total,127
2020,CHE,All,Total,127
2021,CHE,All,Total,123
2022,CHE,All,Total,124
2023,CHE,All,Total,130
2024,CHE,All,Total,129
2000,CHL,All,Total,22
2001,CHL,All,Total,33
2002,CHL,All,Total,39
2003,CHL,All,Total,45
2004,CHL,All,Total,57
2005,CHL,All,Total,65
2006,CHL,All,Total,75
2007,CHL,All,Total,84
2008,CHL,All,Total,88
2009,CHL,All,Total,97
2010,CHL,All,Total,116
2011,CHL,All,Total,129
2012,CHL,All,Total,137
2013,CHL,All,Total,134
2014,CHL,All,Total,133
2015,CHL,All,Total,129
2016,CHL,All,Total,128
2017,CHL,All,Total,124
2018,CHL,All,Total,133
2019,CHL,All,Total,130
2020,CHL,All,Total,129
2021,CHL,All,Total,137
2022,CHL,All,Total,135
2023,CHL,All,Total,136
2024,CHL,All,Total,133
2000,CHN,All,Total,6.7
2001,CHN,All,Total,11
2002,CHN,All,Total,16
2003,CHN,All,Total,21
2004,CHN,All,Total,26
2005,CHN,All,Total,30
2006,CHN,All,Total,35
2007,CHN,All,Total,41
2008,CHN,All,Total,48
2009,CHN,All,Total,56
2010,CHN,All,Total,64
2011,CHN,All,Total,73
2012,CHN,All,Total,81
2013,CHN,All,Total,89
2014,CHN,All,Total,93
2015,CHN,All,Total,93
2016,CHN,All,Total,97
2017,CHN,All,Total,104
2018,CHN,All,Total,116
2019,CHN,All,Total,123
2020,CHN,All,Total,120
2021,CHN,All,Total,121
2022,CHN,All,Total,124
2023,CHN,All,Total,128
2024,CHN,All,Total,132
2000,CIV,All,Total,2.7
2001,CIV,All,Total,4.0
2002,CIV,All,Total,5.5
2003,CIV,All,Total,6.7
2004,CIV,All,Total,8.5
2005,CIV,All,Total,12
2006,CIV,All,Total,20
2007,CIV,All,Total,36
2008,CIV,All,Total,49
2009,CIV,All,Total,60
2010,CIV,All,Total,69
2011,CIV,All,Total,75
2012,CIV,All,Total,77
2013,CIV,All,Total,81
2014,CIV,All,Total,90
2015,CIV,All,Total,101
2016,CIV,All,Total,106
2017,CIV,All,Total,119
2018,CIV,All,Total,123
2019,CIV,All,Total,133
2020,CIV,All,Total,139
2021,CIV,All,Total,150
2022,CIV,All,Total,161
2023,CIV,All,Total,172
2024,CIV,All,Total,184
2000,CMR,All,Total,0.69
2001,CMR,All,Total,2.7
2002,CMR,All,Total,4.5
2003,CMR,All,Total,6.7
2004,CMR,All,Total,9.2
2005,CMR,All,Total,13
2006,CMR,All,Total,18
2007,CMR,All,Total,25
2008,CMR,All,Total,33
2009,CMR,All,Total,42
2010,CMR,All,Total,44
2011,CMR,All,Total,52
2012,CMR,All,Total,63
2013,CMR,All,Total,73
2014,CMR,All,Total,77
2015,CMR,All,Total,80
2016,CMR,All,Total,80
2017,CMR,All,Total,83
2018,CMR,All,Total,74
2019,CMR,All,Total,84
2020,CMR,All,Total,85
2021,CMR,All,Total,81
2022,CMR,All,Total,90
2023,CMR,All,Total,96
2024,CMR,All,Total,108
2000,COD,All,Total,0.030
2001,COD,All,Total,0.29
2002,COD,All,Total,1.0
2003,COD,All,Total,2.3
2004,COD,All,Total,3.5
2005,COD,All,Total,4.7
2006,COD,All,Total,7.3
2007,COD,All,Total,11
2008,COD,All,Total,15
2009,COD,All,Total,14
2010,COD,All,Total,17
2011,COD,All,Total,22
2012,COD,All,Total,27
2013,COD,All,Total,37
2014,COD,All,Total,47
2015,COD,All,Total,47
2016,COD,All,Total,34
2017,COD,All,Total,41
2018,COD,All,Total,41
2019,COD,All,Total,40
2020,COD,All,Total,43
2021,COD,All,Total,47
2022,COD,All,Total,49
2023,COD,All,Total,53
2024,COD,All,Total,59
2000,COG,All,Total,2.2
2001,COG,All,Total,4.6
2002,COG,All,Total,6.6
2003,COG,All,Total,9.6
2004,COG,All,Total,11
2005,COG,All,Total,15
2006,COG,All,Total,24
2007,COG,All,Total,32
2008,COG,All,Total,44
2009,COG,All,Total,69
2010,COG,All,Total,83
2011,COG,All,Total,84
2012,COG,All,Total,90
2013,COG,All,Total,96
2014,COG,All,Total,99
2015,COG,All,Total,102
2016,COG,All,Total,104
2017,COG,All,Total,94
2018,COG,All,Total,91
2019,COG,All,Total,91
2020,COG,All,Total,98
2021,COG,All,Total,96
2022,COG,All,Total,94
2023,COG,All,Total,95
2024,COG,All,Total,96
2000,COL,All,Total,5.8
2001,COL,All,Total,8.2
2002,COL,All,Total,11
2003,COL,All,Total,15
2004,COL,All,Total,25
2005,COL,All,Total,52
2006,COL,All,Total,70
2007,COL,All,Total,79
2008,COL,All,Total,95
2009,COL,All,Total,95
2010,COL,All,Total,99
2011,COL,All,Total,102
2012,COL,All,Total,107
2013,COL,All,Total,109
2014,COL,All,Total,119
2015,COL,All,Total,122
2016,COL,All,Total,124
2017,COL,All,Total,129
2018,COL,All,Total,132
2019,COL,All,Total,133
2020,COL,All,Total,134
2021,COL,All,Total,147
2022,COL,All,Total,156
2023,COL,All,Total,167
2024,COL,All,Total,174
2000,COM,All,Total,0
2001,COM,All,Total,0
2002,COM,All,Total,0
2003,COM,All,Total,0.35
2004,COM,All,Total,1.4
2005,COM,All,Total,2.6
2006,COM,All,Total,6.1
2007,COM,All,Total,10
2008,COM,All,Total,15
2009,COM,All,Total,19
2010,COM,All,Total,25
2011,COM,All,Total,32
2012,COM,All,Total,42
2013,COM,All,Total,50
2014,COM,All,Total,54
2015,COM,All,Total,58
2016,COM,All,Total,61
2017,COM,All,Total,62
2018,COM,All,Total,65
2019,COM,All,Total,73
2020,COM,All,Total,97
2021,COM,All,Total,104
2022,COM,All,Total,101
2023,COM,All,Total,110
2000,CPV,All,Total,4.4
2001,CPV,All,Total,6.8
2002,CPV,All,Total,9.2
2003,CPV,All,Total,11
2004,CPV,All,Total,14
2005,CPV,All,Total,17
2006,CPV,All,Total,22
2007,CPV,All,Total,31
2008,CPV,All,Total,55
2009,CPV,All,Total,57
2010,CPV,All,Total,73
2011,CPV,All,Total,78
2012,CPV,All,Total,83
2013,CPV,All,Total,98
2014,CPV,All,Total,120
2015,CPV,All,Total,119
2016,CPV,All,Total,117
2017,CPV,All,Total,119
2018,CPV,All,Total,119
2019,CPV,All,Total,116
2020,CPV,All,Total,106
2021,CPV,All,Total,114
2022,CPV,All,Total,113
2023,CPV,All,Total,113
2024,CPV,All,Total,112
2000,CRI,All,Total,5.4
2001,CRI,All,Total,8.2
2002,CRI,All,Total,12
2003,CRI,All,Total,19
2004,CRI,All,Total,22
2005,CRI,All,Total,26
2006,CRI,All,Total,33
2007,CRI,All,Total,34
2008,CRI,All,Total,42
2009,CRI,All,Total,43
2010,CRI,All,Total,69
2011,CRI,All,Total,90
2012,CRI,All,Total,115
2013,CRI,All,Total,151
2014,CRI,All,Total,147
2015,CRI,All,Total,156
2016,CRI,All,Total,171
2017,CRI,All,Total,180
2018,CRI,All,Total,171
2019,CRI,All,Total,145
2020,CRI,All,Total,142
2021,CRI,All,Total,141
2022,CRI,All,Total,137
2023,CRI,All,Total,134
2024,CRI,All,Total,136
2000,CUB,All,Total,0.059
2001,CUB,All,Total,0.077
2002,CUB,All,Total,0.16
2003,CUB,All,Total,0.32
2004,CUB,All,Total,0.67
2005,CUB,All,Total,1.2
2006,CUB,All,Total,1.4
2007,CUB,All,Total,1.8
2008,CUB,All,Total,2.9
2009,CUB,All,Total,5.5
2010,CUB,All,Total,8.9
2011,CUB,All,Total,12
2012,CUB,All,Total,15
2013,CUB,All,Total,18
2014,CUB,All,Total,22
2015,CUB,All,Total,30
2016,CUB,All,Total,35
2017,CUB,All,Total,41
2018,CUB,All,Total,48
2019,CUB,All,Total,54
2020,CUB,All,Total,60
2021,CUB,All,Total,64
2022,CUB,All,Total,69
2023,CUB,All,Total,70
2024,CUB,All,Total,73
2009,CUW,All,Total,129
2010,CUW,All,Total,130
2011,CUW,All,Total,130
2012,CUW,All,Total,127
2013,CUW,All,Total,125
2014,CUW,All,Total,117
2015,CUW,All,Total,114
2016,CUW,All,Total,111
2017,CUW,All,Total,111
2018,CUW,All,Total,103
2019,CUW,All,Total,97
2020,CUW,All,Total,92
2021,CUW,All,Total,91
2022,CUW,All,Total,93
2023,CUW,All,Total,94
2000,CYM,All,Total,27
2001,CYM,All,Total,41
2002,CYM,All,Total,45
2003,CYM,All,Total,48
2004,CYM,All,Total,75
2005,CYM,All,Total,173
2006,CYM,All,Total,192
2007,CYM,All,Total,204
2008,CYM,All,Total,192
2009,CYM,All,Total,207
2010,CYM,All,Total,186
2011,CYM,All,Total,174
2012,CYM,All,Total,173
2013,CYM,All,Total,167
2014,CYM,All,Total,151
2015,CYM,All,Total,151
2016,CYM,All,Total,152
2017,CYM,All,Total,150
2019,CYM,All,Total,147
2020,CYM,All,Total,146
2021,CYM,All,Total,143
2022,CYM,All,Total,139
2000,CYP,All,Total,31
2001,CYP,All,Total,45
2002,CYP,All,Total,59
2003,CYP,All,Total,76
2004,CYP,All,Total,90
2005,CYP,All,Total,105
2006,CYP,All,Total,114
2007,CYP,All,Total,127
2008,CYP,All,Total,128
2009,CYP,All,Total,119
2010,CYP,All,Total,123
2011,CYP,All,Total,127
2012,CYP,All,Total,129
2013,CYP,All,Total,128
2014,CYP,All,Total,129
2015,CYP,All,Total,129
2016,CYP,All,Total,130
2017,CYP,All,Total,134
2018,CYP,All,Total,135
2019,CYP,All,Total,138
2020,CYP,All,Total,136
2021,CYP,All,Total,142
2022,CYP,All,Total,147
2023,CYP,All,Total,148
2024,CYP,All,Total,156
2000,CZE,All,Total,42
2001,CZE,All,Total,68
2002,CZE,All,Total,84
2003,CZE,All,Total,95
2004,CZE,All,Total,105
2005,CZE,All,Total,115
2006,CZE,All,Total,120
2007,CZE,All,Total,128
2008,CZE,All,Total,133
2009,CZE,All,Total,125
2010,CZE,All,Total,124
2011,CZE,All,Total,125
2012,CZE,All,Total,129
2013,CZE,All,Total,131
2014,CZE,All,Total,132
2015,CZE,All,Total,118
2016,CZE,All,Total,119
2017,CZE,All,Total,120
2018,CZE,All,Total,120
2019,CZE,All,Total,124
2020,CZE,All,Total,123
2021,CZE,All,Total,126
2022,CZE,All,Total,128
2023,CZE,All,Total,126
2024,CZE,All,Total,127
2000,DEU,All,Total,59
2001,DEU,All,Total,69
2002,DEU,All,Total,72
2003,DEU,All,Total,79
2004,DEU,All,Total,87
2005,DEU,All,Total,97
2006,DEU,All,Total,105
2007,DEU,All,Total,118
2008,DEU,All,Total,130
2009,DEU,All,Total,130
2010,DEU,All,Total,109
2011,DEU,All,Total,112
2012,DEU,All,Total,114
2013,DEU,All,Total,123
2014,DEU,All,Total,122
2015,DEU,All,Total,117
2016,DEU,All,Total,125
2017,DEU,All,Total,132
2018,DEU,All,Total,129
2019,DEU,All,Total,128
2020,DEU,All,Total,128
2021,DEU,All,Total,127
2022,DEU,All,Total,124
2023,DEU,All,Total,125
2024,DEU,All,Total,129
2000,DJI,All,Total,0.031
2001,DJI,All,Total,0.39
2002,DJI,All,Total,1.9
2003,DJI,All,Total,2.8
2004,DJI,All,Total,4.2
2005,DJI,All,Total,5.2
2006,DJI,All,Total,5.2
2007,DJI,All,Total,8.0
2008,DJI,All,Total,13
2009,DJI,All,Total,14
2010,DJI,All,Total,18
2011,DJI,All,Total,20
2012,DJI,All,Total,22
2013,DJI,All,Total,25
2014,DJI,All,Total,29
2015,DJI,All,Total,31
2016,DJI,All,Total,33
2017,DJI,All,Total,35
2018,DJI,All,Total,37
2019,DJI,All,Total,38
2020,DJI,All,Total,39
2021,DJI,All,Total,44
2022,DJI,All,Total,47
2023,DJI,All,Total,48
2000,DMA,All,Total,1.8
2001,DMA,All,Total,11
2002,DMA,All,Total,18
2003,DMA,All,Total,35
2004,DMA,All,Total,61
2005,DMA,All,Total,76
2006,DMA,All,Total,104
2007,DMA,All,Total,129
2008,DMA,All,Total,132
2009,DMA,All,Total,143
2010,DMA,All,Total,153
2011,DMA,All,Total,158
2012,DMA,All,Total,158
2013,DMA,All,Total,134
2014,DMA,All,Total,105
2015,DMA,All,Total,110
2016,DMA,All,Total,113
2017,DMA,All,Total,110
2018,DMA,All,Total,113
2019,DMA,All,Total,115
2020,DMA,All,Total,110
2021,DMA,All,Total,93
2022,DMA,All,Total,85
2000,DNK,All,Total,63
2001,DNK,All,Total,74
2002,DNK,All,Total,83
2003,DNK,All,Total,88
2004,DNK,All,Total,96
2005,DNK,All,Total,101
2006,DNK,All,Total,107
2007,DNK,All,Total,115
2008,DNK,All,Total,119
2009,DNK,All,Total,124
2010,DNK,All,Total,116
2011,DNK,All,Total,129
2012,DNK,All,Total,130
2013,DNK,All,Total,125
2014,DNK,All,Total,127
2015,DNK,All,Total,125
2016,DNK,All,Total,122
2017,DNK,All,Total,124
2018,DNK,All,Total,125
2019,DNK,All,Total,125
2020,DNK,All,Total,124
2021,DNK,All,Total,126
2022,DNK,All,Total,126
2023,DNK,All,Total,127
2024,DNK,All,Total,127
2000,DOM,All,Total,8.2
2001,DOM,All,Total,15
2002,DOM,All,Total,19
2003,DOM,All,Total,23
2004,DOM,All,Total,28
2005,DOM,All,Total,39
2006,DOM,All,Total,49
2007,DOM,All,Total,58
2008,DOM,All,Total,75
2009,DOM,All,Total,89
2010,DOM,All,Total,91
2011,DOM,All,Total,88
2012,DOM,All,Total,89
2013,DOM,All,Total,90
2014,DOM,All,Total,80
2015,DOM,All,Total,84
2016,DOM,All,Total,83
2017,DOM,All,Total,82
2018,DOM,All,Total,83
2019,DOM,All,Total,82
2020,DOM,All,Total,82
2021,DOM,All,Total,88
2022,DOM,All,Total,90
2023,DOM,All,Total,92
2024,DOM,All,Total,94
2000,DZA,All,Total,0.28
2001,DZA,All,Total,0.32
2002,DZA,All,Total,1.4
2003,DZA,All,Total,4.5
2004,DZA,All,Total,15
2005,DZA,All,Total,41
2006,DZA,All,Total,62
2007,DZA,All,Total,81
2008,DZA,All,Total,78
2009,DZA,All,Total,92
2010,DZA,All,Total,91
2011,DZA,All,Total,97
2012,DZA,All,Total,100
2013,DZA,All,Total,103
2014,DZA,All,Total,110
2015,DZA,All,Total,108
2016,DZA,All,Total,115
2017,DZA,All,Total,110
2018,DZA,All,Total,111
2019,DZA,All,Total,105
2020,DZA,All,Total,103
2021,DZA,All,Total,105
2022,DZA,All,Total,108
2023,DZA,All,Total,112
2024,DZA,All,Total,115
2000,ECU,All,Total,3.8
2001,ECU,All,Total,6.7
2002,ECU,All,Total,12
2003,ECU,All,Total,18
2004,ECU,All,Total,26
2005,ECU,All,Total,45
2006,ECU,All,Total,60
2007,ECU,All,Total,69
2008,ECU,All,Total,80
2009,ECU,All,Total,89
2010,ECU,All,Total,98
2011,ECU,All,Total,100
2012,ECU,All,Total,106
2013,ECU,All,Total,105
2014,ECU,All,Total,104
2015,ECU,All,Total,80
2016,ECU,All,Total,84
2017,ECU,All,Total,87
2018,ECU,All,Total,93
2019,ECU,All,Total,91
2020,ECU,All,Total,88
2021,ECU,All,Total,95
2022,ECU,All,Total,98
2023,ECU,All,Total,101
2024,ECU,All,Total,102
2000,EGY,All,Total,1.9
2001,EGY,All,Total,3.7
2002,EGY,All,Total,5.9
2003,EGY,All,Total,7.4
2004,EGY,All,Total,9.6
2005,EGY,All,Total,17
2006,EGY,All,Total,22
2007,EGY,All,Total,36
2008,EGY,All,Total,48
2009,EGY,All,Total,63
2010,EGY,All,Total,79
2011,EGY,All,Total,92
2012,EGY,All,Total,104
2013,EGY,All,Total,105
2014,EGY,All,Total,98
2015,EGY,All,Total,94
2016,EGY,All,Total,96
2017,EGY,All,Total,99
2018,EGY,All,Total,89
2019,EGY,All,Total,89
2020,EGY,All,Total,87
2021,EGY,All,Total,84
2022,EGY,All,Total,91
2023,EGY,All,Total,93
2024,EGY,All,Total,97
2000,ERI,All,Total,0
2001,ERI,All,Total,0
2002,ERI,All,Total,0
2003,ERI,All,Total,0
2004,ERI,All,Total,0.77
2005,ERI,All,Total,1.5
2006,ERI,All,Total,2.3
2007,ERI,All,Total,3.1
2008,ERI,All,Total,3.9
2009,ERI,All,Total,4.9
2010,ERI,All,Total,6.3
2011,ERI,All,Total,8.1
2012,ERI,All,Total,10
2013,ERI,All,Total,12
2014,ERI,All,Total,13
2015,ERI,All,Total,15
2016,ERI,All,Total,16
2017,ERI,All,Total,22
2019,ERI,All,Total,40
2020,ERI,All,Total,55
2021,ERI,All,Total,54
2022,ERI,All,Total,59
2000,ESP,All,Total,59
2001,ESP,All,Total,72
2002,ESP,All,Total,80
2003,ESP,All,Total,88
2004,ESP,All,Total,89
2005,ESP,All,Total,97
2006,ESP,All,Total,102
2007,ESP,All,Total,106
2008,ESP,All,Total,107
2009,ESP,All,Total,109
2010,ESP,All,Total,110
2011,ESP,All,Total,112
2012,ESP,All,Total,108
2013,ESP,All,Total,107
2014,ESP,All,Total,109
2015,ESP,All,Total,109
2016,ESP,All,Total,110
2017,ESP,All,Total,112
2018,ESP,All,Total,115
2019,ESP,All,Total,117
2020,ESP,All,Total,117
2021,ESP,All,Total,119
2022,ESP,All,Total,123
2023,ESP,All,Total,128
2024,ESP,All,Total,130
2000,EST,All,Total,40
2001,EST,All,Total,47
2002,EST,All,Total,64
2003,EST,All,Total,77
2004,EST,All,Total,92
2005,EST,All,Total,107
2006,EST,All,Total,123
2007,EST,All,Total,125
2008,EST,All,Total,121
2009,EST,All,Total,118
2010,EST,All,Total,124
2011,EST,All,Total,136
2012,EST,All,Total,151
2013,EST,All,Total,146
2014,EST,All,Total,144
2015,EST,All,Total,145
2016,EST,All,Total,144
2017,EST,All,Total,145
2018,EST,All,Total,146
2019,EST,All,Total,147
2020,EST,All,Total,145
2021,EST,All,Total,149
2022,EST,All,Total,152
2023,EST,All,Total,150
2024,EST,All,Total,151
2000,ETH,All,Total,0.026
2001,ETH,All,Total,0.040
2002,ETH,All,Total,0.070
2003,ETH,All,Total,0.070
2004,ETH,All,Total,0.20
2005,ETH,All,Total,0.52
2006,ETH,All,Total,1.1
2007,ETH,All,Total,1.5
2008,ETH,All,Total,2.3
2009,ETH,All,Total,4.6
2010,ETH,All,Total,7.6
2011,ETH,All,Total,15
2012,ETH,All,Total,21
2013,ETH,All,Total,26
2014,ETH,All,Total,30
2015,ETH,All,Total,41
2016,ETH,All,Total,48
2017,ETH,All,Total,36
2019,ETH,All,Total,36
2020,ETH,All,Total,37
2021,ETH,All,Total,53
2022,ETH,All,Total,57
2023,ETH,All,Total,60
2024,ETH,All,Total,65
2000,FIN,All,Total,72
2001,FIN,All,Total,80
2002,FIN,All,Total,87
2003,FIN,All,Total,91
2004,FIN,All,Total,95
2005,FIN,All,Total,100
2006,FIN,All,Total,108
2007,FIN,All,Total,115
2008,FIN,All,Total,129
2009,FIN,All,Total,144
2010,FIN,All,Total,156
2011,FIN,All,Total,166
2012,FIN,All,Total,172
2013,FIN,All,Total,136
2014,FIN,All,Total,139
2015,FIN,All,Total,135
2016,FIN,All,Total,131
2017,FIN,All,Total,130
2018,FIN,All,Total,130
2019,FIN,All,Total,129
2020,FIN,All,Total,129
2021,FIN,All,Total,129
2022,FIN,All,Total,128
2023,FIN,All,Total,127
2024,FIN,All,Total,126
2000,FJI,All,Total,6.5
2001,FJI,All,Total,9.5
2002,FJI,All,Total,10
2003,FJI,All,Total,13
2004,FJI,All,Total,16
2005,FJI,All,Total,23
2006,FJI,All,Total,32
2007,FJI,All,Total,59
2008,FJI,All,Total,66
2009,FJI,All,Total,71
2010,FJI,All,Total,77
2011,FJI,All,Total,80
2012,FJI,All,Total,94
2013,FJI,All,Total,102
2014,FJI,All,Total,95
2015,FJI,All,Total,105
2016,FJI,All,Total,114
2017,FJI,All,Total,113
2018,FJI,All,Total,111
2019,FJI,All,Total,113
2020,FJI,All,Total,108
2021,FJI,All,Total,108
2022,FJI,All,Total,112
2023,FJI,All,Total,361
2024,FJI,All,Total,574
2000,FRA,All,Total,49
2001,FRA,All,Total,62
2002,FRA,All,Total,64
2003,FRA,All,Total,69
2004,FRA,All,Total,73
2005,FRA,All,Total,78
2006,FRA,All,Total,83
2007,FRA,All,Total,89
2008,FRA,All,Total,92
2009,FRA,All,Total,92
2010,FRA,All,Total,91
2011,FRA,All,Total,94
2012,FRA,All,Total,97
2013,FRA,All,Total,98
2014,FRA,All,Total,101
2015,FRA,All,Total,103
2016,FRA,All,Total,104
2017,FRA,All,Total,106
2018,FRA,All,Total,107
2019,FRA,All,Total,110
2020,FRA,All,Total,110
2021,FRA,All,Total,114
2022,FRA,All,Total,116
2023,FRA,All,Total,117
2000,FRO,All,Total,37
2001,FRO,All,Total,53
2002,FRO,All,Total,74
2003,FRO,All,Total,80
2004,FRO,All,Total,86
2005,FRO,All,Total,87
2006,FRO,All,Total,103
2007,FRO,All,Total,108
2008,FRO,All,Total,113
2009,FRO,All,Total,118
2010,FRO,All,Total,123
2011,FRO,All,Total,122
2012,FRO,All,Total,122
2013,FRO,All,Total,120
2014,FRO,All,Total,120
2015,FRO,All,Total,109
2016,FRO,All,Total,110
2017,FRO,All,Total,113
2018,FRO,All,Total,111
2019,FRO,All,Total,106
2020,FRO,All,Total,113
2021,FRO,All,Total,111
2022,FRO,All,Total,106
2000,FSM,All,Total,0
2001,FSM,All,Total,0
2002,FSM,All,Total,0.089
2003,FSM,All,Total,5.2
2004,FSM,All,Total,11
2005,FSM,All,Total,13
2006,FSM,All,Total,17
2007,FSM,All,Total,25
2008,FSM,All,Total,25
2009,FSM,All,Total,25
2010,FSM,All,Total,26
2011,FSM,All,Total,26
2012,FSM,All,Total,29
2013,FSM,All,Total,29
2015,FSM,All,Total,21
2016,FSM,All,Total,21
2017,FSM,All,Total,21
2019,FSM,All,Total,21
2020,FSM,All,Total,20
2021,FSM,All,Total,20
2022,FSM,All,Total,20
2000,GAB,All,Total,9.4
2001,GAB,All,Total,11
2002,GAB,All,Total,21
2003,GAB,All,Total,22
2004,GAB,All,Total,34
2005,GAB,All,Total,50
2006,GAB,All,Total,60
2007,GAB,All,Total,75
2008,GAB,All,Total,81
2009,GAB,All,Total,87
2010,GAB,All,Total,94
